Ano, INCC (%)
2014,0.5717704528856438
2015,0.5208136713370025
2016,0.44078789225850673
2017,0.38371156967472936
2018,0.38401849662155524
2019,0.5899700505822413
2020,0.7871485774442027
2021,0.7655090848488225
2022,0.7310204007359983
