Ano,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s)
2014,45.725826379521216,978.9883351789381,1363.5117787901527,27.574024438738515,18.568156727533843,62.9276658379382,1.510967962131163
2015,48.16228760799995,978.9838442927444,1381.8255450893228,27.799713774873354,18.47194641561047,62.0706700291089,1.5314165077373885
2016,40.542576820688474,978.9577950111966,1390.699391727122,27.680488674923513,18.34542454579741,62.09558084547404,1.5113362333508749
2017,37.98432064436527,979.0360167794021,1384.2292041133887,27.53642884405887,18.412454709202546,62.734631976814775,1.4766625215552038
2018,36.01223394543965,979.1172923496232,1377.6915398723722,27.546480471203633,18.67012220039449,63.33566285224216,1.4300616401948483
2019,33.813157121593676,978.9972526556518,1382.2788321247556,27.624886523180773,18.623398003963334,62.76539447934109,1.3779121172139952
2020,31.83995833847247,978.8640733805684,1376.8953600963462,27.617262692132172,18.457903985857644,62.02353668940151,1.2513043758072715
2021,29.77804076287385,978.9244098461212,1372.5115616552278,27.712743919042722,18.223437747694373,60.92706045614401,1.222737361541062
2022,28.950766262321697,979.0061981520848,1375.9160614172404,27.79439555621064,18.02212801673055,60.176598221550755,1.2678414871687946
