,Piauí - Depósito Poupança (R$),Piauí - IDH Renda,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Piauí - IDH Longevidade,Piauí - IDH,Piauí- custo m2 (R$),Piauí - Produção de Cimento (t),Piauí - Consumo de Cimento (t),Piauí - IDH Educacao,Piauí - PIB - Estadual,Piauí - PIB - Construção Civil,Piauí - PIB - Per Capita,Piauí - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Piauí - Desemprego
2003-11,1495853.6734569084,0.5845751166814935,0.4185151836944447,1000.3915123045427,334.7234041503532,32.02335421784934,25.92451909416823,70.21731608684016,1.229957429335366,0.7334629823783201,0.6536509097495603,10088.537067509478,27.76203563835553,23.709,0.6106385886077468,21664568.448199265,1375952.5559033367,6.100376629284076,18817262.25300461,410971.7288202781,7386318.988199934,623.3781786324848,2314384.902305873,0.8382390949358776,3.61797721928848,0.8327971802717965,0.6315074373857803,-6097.745583517717,7.313008932848318,129.56686929035564,179021798.7595036,179.4957290410064,1.6375042967189617,8.13116917257068
2003-12,1506225.4781702291,0.5851991339735453,0.3843659913713605,1000.0801054623928,281.50200230473155,32.43026285771433,26.561366646142496,71.1827512040456,1.174664815295413,0.7337915214345879,0.6540942362439276,10139.875956398368,28.01203563835553,23.943,0.6111593157181615,21694962.224599898,1377743.384360822,6.10430019703254,18830839.77752031,414731.1569842756,7391919.967637314,635.2966266455436,2399709.7029366046,0.8211746264022252,3.6101044651759793,0.8169855326871092,0.6292469617617195,-6082.10009002275,7.034262103245153,130.33031378250743,179203287.3317393,180.5826505067935,1.7623760541706297,8.125059528601842
2004-1,1516597.28288355,0.585823151265597,0.3488373861877577,999.7745690634464,228.66461403402863,32.827115323084,27.190561453647742,72.16173973083741,1.1199981300145578,0.7341200604908558,0.6545375627382948,10198.970280722691,28.294738341058235,18.413,0.6116800428285762,21725356.00100053,1379534.212818307,6.108223764781004,18844417.30203601,417533.7771609108,7397520.947074695,608.3645349020483,2379575.1981304954,0.8146624868021721,3.6015879781415734,0.8183674345886709,0.6279521987366027,-6360.043009879893,6.775421109777445,131.09375827465925,179384775.903975,181.71762234118845,1.3607725559131063,8.118949884633004
2004-2,1524729.7541840868,0.5864070303029774,0.3124474819969949,999.4829657296945,177.44086012119362,33.20293473080425,27.796517367563528,73.13574669056756,1.0672847592179406,0.7344059639323726,0.6549334729557797,10250.50843861743,28.776396235795072,16.605,0.6121717083918881,21754623.83493575,1380884.6003969966,6.112081355902014,18857346.76466569,422402.9868290372,7402970.507331404,587.1238050372627,2286865.77068742,0.7877508194696684,3.592453286930746,0.813175865272952,0.6179234500456987,-6312.09879505444,6.535527586437412,131.98976210790366,179558325.62127495,182.87265024146924,1.2915557727587674,8.117220555008366
2004-3,1532862.225484623,0.5869909093403578,0.2757143926524305,999.213358083126,129.0603613491757,33.546744197721,28.36364823876939,74.08623710658799,1.0178520886307003,0.7346918673738894,0.6553293831732647,10299.378438617428,29.089421876820715,22.084,0.6126633739551998,21783891.66887097,1382234.987975686,6.115938947023025,18870276.227295373,428940.3527979896,7408420.067588114,570.3798396602158,2267168.0966155827,0.7462153668542578,3.5827259202889805,0.7940584078254243,0.6110282002564377,-6382.974247910342,6.304693993612522,132.88576594114804,179731875.3385749,184.0434969224516,1.3153702879685611,8.11549122538373
2004-4,1540994.69678516,0.5875747883777381,0.2391562320074231,998.9738087457314,84.75273850092344,33.84756684068013,28.87636791814488,74.99467600225066,0.9730275039779768,0.7349777708154062,0.6557252933907497,10346.483688617427,29.068821876820717,22.445,0.6131550395185115,21813159.502806187,1383585.3755543754,6.119796538144037,18883205.689925056,437138.8679254053,7413869.627844823,552.5537154986056,2235945.485366601,0.7161196882161044,3.57243140696176,0.7742123337341686,0.602215193421453,-6659.524121320398,6.092845857236326,133.78176977439244,179905425.05587482,185.9739836449516,1.2716511611761512,8.113761895759094
2004-5,1549127.1680856966,0.5881586674151185,0.2032911139153314,998.7723803395004,45.74761235938638,34.094425776527586,29.319090256569535,75.84252840090754,0.9341383909849086,0.7352636742569231,0.6561212036082347,10395.054664227186,29.16343163291828,23.323,0.6136467050818233,21842427.336741406,1384935.7631330648,6.123654129265048,18896135.15255474,444435.64414467895,7419319.188101534,543.5801122244274,2247614.438896437,0.6877653033067546,3.5615952756945672,0.7850618617376672,0.5930166849467975,-6639.092352241397,5.906435456003245,134.40983551104517,180078974.77317473,187.9511162408295,1.3496753218264288,8.112032566134456
2004-6,1557259.6393862334,0.5887425464524988,0.1686371522295136,998.6171354864232,13.274603707513164,34.27634412210925,29.67622910492292,76.61125932591058,0.9025121353766352,0.7355495776984399,0.6565171138257196,10443.110854703376,29.48781258529923,25.466,0.6141383706451351,21871695.170676623,1386286.1507117543,6.1275117203860585,18909064.615184423,451253.3024140168,7424768.748358243,539.7928414217439,2270755.1846666075,0.6580265037168356,3.550243055232886,0.7615174276282071,0.574475450988554,-6748.885395968077,5.749095649630231,135.03790124769785,180252524.49047467,189.66523405701923,1.5103056439741145,8.110303236509818
2004-7,1565392.1106867702,0.5893264254898791,0.1357124608033286,998.5161368084896,0.0,34.38234499427105,29.93219831408458,77.28233380061175,0.8794761228782961,0.7358354811399567,0.6569130240432046,10489.057598889422,29.332417236462028,29.923,0.6146300362084468,21900963.00461184,1387636.5382904438,6.131369311507069,18921994.07781411,458230.9893117392,7430218.308614952,534.2848231016592,2274686.759168609,0.6207840323429428,3.538400274322199,0.7524273421975352,0.5593363966337657,-6784.497815846861,5.627047610968012,135.66596698435055,180426074.2077746,191.417790237618,1.3540905935347418,8.108573906885182
2004-8,1573524.5819873067,0.5899103045272596,0.1050351534901349,998.4774469276896,0.0,34.40145150985889,30.071411734934053,77.837216848363,0.86635773921503,0.7361213845814735,0.6573089342606896,10532.873962525786,29.64982632737112,25.773,0.6151217017717585,21930230.838547066,1388986.925869133,6.13522690262808,18934923.540443797,466978.6583451511,7435667.868871663,528.8910012164406,2279925.537159044,0.5909034137973287,3.52609246170799,0.7295497751500113,0.5366506165950669,-6905.605509166634,5.503636763429107,136.07831726999564,180599623.9250745,193.23853944222265,1.434760472048315,8.106844577260546
2004-9,1581657.0532878437,0.5904941835646399,0.0771233441432909,998.5091284660132,0.0,34.32268678571867,30.078283218350897,78.2573734925163,0.8644843701119771,0.7364072880229903,0.6577048444781746,10574.670629192453,29.50022632737112,24.03,0.6156133673350703,21959498.67248228,1390337.3134478228,6.139084493749091,18947853.00307348,475889.1295313781,7441117.429128372,523.5410270047289,2282679.2823835304,0.5537026055994817,3.513345146135742,0.7095428699539044,0.521373108360619,-6995.222858870797,5.379865840264738,136.4906675556407,180773173.6423745,195.06742578211143,1.2837775896757788,8.105115247635908
2004-10,1589789.52458838,0.5910780626020202,0.0524951466161552,998.61924404545,0.0,34.13507393869632,29.937226615214648,78.52426875642358,0.8751834012942761,0.7366931914645072,0.6581007546956595,10613.2280204968,29.841943718675463,21.724,0.6161050328983821,21988766.5064175,1391687.7010265123,6.142942084870102,18960782.46570316,484423.7575753058,7446566.989385082,516.6823881754624,2433479.803848515,0.5450174136197448,3.500183856350938,0.6959159305043552,0.5156158255655208,-7120.238857990881,5.253056293059425,136.9030178412858,180946723.3596744,196.8697926583777,1.1406245002546846,8.10338591801127
2004-11,1597921.9958889168,0.5916619416394007,0.0316686747620865,998.81585628799,0.0,33.82763608563772,29.632655776404867,78.61936766343685,0.8997822184870663,0.736979094906024,0.6584966649131445,10650.26312687978,29.63792244207972,23.003,0.6165966984616938,22018034.34035272,1393038.0886052016,6.146799675991113,18973711.928332843,491603.9774213368,7452016.549641792,504.2778134441365,2626368.5075104097,0.5310516981315352,3.486634121099062,0.6696517138276467,0.5071034898207396,-7055.497216121851,5.122595130555095,137.22885225518075,181120273.0769744,198.653124824414,1.2854603148119332,8.101656588386634
2004-12,1606054.4671894533,0.592245820676781,0.015162042434443,999.1070278156236,24.469782924365973,33.38939634338882,29.148984552801096,78.52413523690802,0.9396082074154872,0.7372649983475408,0.6588925751306295,10683.806043546443,29.824526608746385,23.922,0.6170883640250056,22047302.174287938,1394388.476183891,6.150657267112124,18986641.390962526,498417.7469993286,7457466.109898502,487.9427582459169,2720834.843621785,0.5059456433043616,3.472721469125596,0.6553570801963157,0.4969515420076215,-6921.044658255659,4.995239879121229,137.5546866690757,181293822.79427427,200.44978855774104,1.2322302066002024,8.099927258761998
2005-1,1614186.93848999,0.5928296997141613,0.0,999.6,0.0,32.8,28.4,78.0,1.0,0.7375509017890576,0.6592884853481145,10714.716655791344,29.619955180174955,19.758,0.6175800295883174,22076570.00822316,1395738.8637625806,6.154514858233135,18999570.85359221,505529.1448841331,7462915.670155211,467.4251775544447,2703712.958128439,0.4921828904516431,3.4584714291760243,0.6473973428202994,0.483143045759377,-7202.757774714469,4.860078219431911,137.88052108297066,181467372.5115742,202.30449471882343,1.4183908253341642,8.09819792913736
2005-2,1622447.4865919077,0.5933758711969404,0.0,999.8916666666668,207.87023255813943,32.1238440860215,27.68344086021505,77.89193548387097,1.0664247311827957,0.737794896017032,0.6596379227944252,10774.764579378923,29.56442855119893,19.763,0.618042173088168,22104147.84641577,1396885.8637907088,6.1580442668939535,19011265.950702444,513173.97837669234,7468228.679464037,445.227317434516,2592532.3195000445,0.479032861785929,3.4439095299958296,0.6298003725137261,0.4753697952172824,-7128.700399706268,4.725791184629883,138.4383011536618,181632962.2895496,204.1987238906554,1.4238954789241105,8.090534175715204
2005-3,1630708.034693825,0.5939220426797194,0.0,1000.5807523148148,267.638870550971,31.124688993428908,26.47121863799283,77.10987529868578,1.1595613052568698,0.7380388902450065,0.6599873602407361,10834.25282165824,29.390699651929832,22.445,0.6185043165880187,22131725.68460838,1398032.863818837,6.161573675554772,19022961.04781268,520583.6246521651,7473541.688772862,425.5538607533432,2576944.5509056966,0.4648610952618953,3.4290613003304955,0.6197803250738215,0.4664937288356185,-7221.778170229833,4.596932598972333,138.9960812243529,181798552.067525,206.1308112427125,1.3369199083017531,8.082870422293047
2005-4,1638968.5827957424,0.5944682141624984,0.0,1001.4417354177332,267.638870550971,30.127492372845182,25.07740143369176,75.6848560974569,1.2816619196961934,0.7382828844729808,0.6603367976870469,10892.543424135249,29.50950160656832,20.109,0.6189664600878694,22159303.522801,1399179.8638469654,6.165103084215589,19034656.14492292,527801.5206057715,7478854.698081687,411.2946022042931,2550123.232541148,0.4371435666899209,3.413952268925505,0.6089935578495764,0.4550001182228941,-7427.695727374902,4.479302822781261,139.55386129504407,181964141.8455004,208.52949853283653,1.5033990992305697,8.07520666887089
2005-5,1647229.13089766,0.5950143856452774,0.0,1002.3277667446906,305.8729949153954,28.939513172652568,23.067068612391196,72.94897532489698,1.361885895935435,0.7385268787009552,0.6606862351333578,10951.461393135109,29.708129694391857,24.283,0.61942860358772,22186881.36099361,1400326.8638750936,6.168632492876408,19046351.24203315,534490.8290515874,7484167.707390512,400.4730769062954,2569572.8659533686,0.4197283588146051,3.398607964526341,0.6112913639662371,0.4387655535867955,-7307.848389698152,4.361373483938184,139.95474220418083,182129731.6234758,210.9849883147523,1.5253707589919576,8.067542915448735
2005-6,1655489.6789995776,0.5955605571280564,0.0,1002.9153445336148,171.3946519963324,28.437120917235298,21.309186645088143,68.72439217878652,1.463523397198101,0.7387708729289297,0.6610356725796686,11009.318455098371,29.60126884100981,24.792,0.6198907470875707,22214459.19918622,1401473.863903222,6.172161901537226,19058046.339143388,542053.2699314717,7489480.716699338,392.0132128694499,2602254.4460729035,0.4199780553732319,3.383053915878488,0.5804670357747842,0.4302028729547594,-7431.800235590503,4.256101726196984,140.35562311331756,182295321.4014512,212.9231644277816,1.3784705106585684,8.059879162026578
2005-7,1663750.227101495,0.5961067286108355,0.0,1002.8749196907236,106.41521678038552,28.57705855834888,20.013199836687477,64.13352245871287,1.5609349742987475,0.7390148671569041,0.6613851100259793,11067.896851659529,29.71846933075603,26.903,0.6203528905874214,22242037.037378836,1402620.8639313502,6.175691310198045,19069741.436253622,549511.0197966119,7494793.726008162,383.1926176814535,2613066.753887254,0.426655987569031,3.367315651727427,0.5645649922940777,0.4313751989691616,-7447.830376487559,4.16168717243741,140.75650402245432,182460911.1794265,214.85454833768284,1.4515065266492553,8.052215408604422
2005-8,1672010.7752034124,0.5966529000936145,0.0,1002.0305206226828,83.38326624173047,29.51418972323586,18.894652427017625,57.99318580829679,1.5279401605561067,0.7392588613848785,0.6617345474722902,11126.412055523771,29.72782993582952,25.702,0.620815034087272,22269614.875571445,1403767.8639594784,6.179220718858863,19081436.533363856,557945.6579456168,7500106.735316987,375.1392726452125,2617033.037200032,0.4533210772878235,3.351418700818644,0.5609756759595197,0.4316478866297594,-7426.454566904413,4.079825078928361,141.25619441715205,182626500.957402,216.74393954992289,1.314802317799124,8.044551655182266
2005-9,1680271.32330533,0.5971990715763935,0.0,1001.4187020522578,237.37560008460267,29.75712546702118,18.712763478876692,56.5523049710559,1.6002125055787215,0.739502855612853,0.662083984918601,11186.875739313818,29.83640198182288,19.939,0.6212771775871228,22297192.713764057,1404914.8639876067,6.1827501275196814,19093131.63047409,567582.3355484458,7505419.744625812,368.2338259987535,2616833.298781457,0.4844114534007803,3.3353885918976194,0.5646643450021134,0.4277093852365702,-7512.020875107958,4.012628248908924,141.75588481184974,182792090.7353773,218.62954399113875,1.4544913446504557,8.036887901760108
2005-10,1688531.8714072476,0.5977452430591725,0.0,1000.8800982364368,449.9301551686413,29.694875092925056,19.01271153910557,57.83399348567095,1.5697385610002232,0.7397468498408274,0.6624334223649119,11248.243109909725,30.12826337693052,21.902,0.6217393210869734,22324770.55195667,1406061.864015735,6.1862795361805,19104826.72758433,579729.7986988125,7510732.753934638,358.7241761047338,2767147.232806297,0.4945726100320757,3.319250853709838,0.5644640550493971,0.4225131084131527,-7687.979669089395,3.9602332396446167,142.25557520654746,182957680.51335275,220.47998778707412,1.2166346637056376,8.029224148337953
2005-11,1696792.419509165,0.5982914145419516,0.0,1000.6602090105396,692.8960522903084,29.31148938577542,19.56543014274286,60.927613745755245,1.508147959533342,0.7399908440688018,0.6627828598112226,11309.193344011188,30.37394907421922,21.556,0.622201464586824,22352348.390149284,1407208.8640438633,6.189808944841317,19116521.824694563,590638.0268494517,7516045.763243463,349.8309358272843,2977160.918689552,0.4959029929217597,3.303031015000783,0.5622657106505984,0.410747290823505,-7676.736667287167,3.9221772649399615,142.75695932798442,183123270.29132813,222.3706268867923,1.5774291835856542,8.021560394915797
2005-12,1705052.9676110824,0.5988375860247306,0.0,1001.0061633756122,1095.5850437038418,28.236818947399858,20.59968710686761,67.45897894910875,1.5046838517862648,0.7402348382967763,0.6631322972575335,11370.903268021428,30.64019220556338,25.612,0.6226636080866748,22379926.228341896,1408355.8640719915,6.193338353502136,19128216.9218048,600358.5651096528,7521358.772552288,336.6366349826133,3077456.4837551704,0.5121818479826961,3.286754604515938,0.5630711908624105,0.4101195327303973,-7542.184036343686,3.892160292125506,143.2583434494214,183288860.0693036,224.28049234109324,1.4013372679118714,8.01389664149364
2006-1,1713313.515713,0.5993837575075096,0.0,1001.2061533409976,1032.4098119960515,27.727450431190867,21.195183015926126,71.36198632417947,1.4402444432544463,0.7404788325247507,0.6634817347038443,11433.47627438108,30.793991319179863,25.712,0.6231257515865254,22407504.066534508,1409502.8641001198,6.196867762162954,19139912.018915035,608237.7183918209,7526671.781861113,320.968605621138,3061867.328050945,0.5246513831169914,3.270447151000785,0.5580933471517024,0.4093210137705744,-7965.495545452277,3.8684439286332686,143.75972757085836,183454449.8472789,226.2314361414988,1.0664559084527,8.006232888071484
2006-2,1730279.285297806,0.5998946521357573,0.0,1001.7322545310502,924.0758195190148,27.398847522525305,21.715096375902025,74.25567424120142,1.4648712436379223,0.7406816439403913,0.6637856428846891,11498.536804863905,30.9255066860803,19.537,0.6235579125065569,22430553.775156684,1407904.0824317825,6.198881752784364,19146738.53551965,617499.8567002948,7531879.804076586,305.73921061538874,2929137.126267223,0.5117940136540285,3.2541341832008084,0.5540061208774786,0.4028183365263698,-7956.205189035386,3.846872965752776,144.5557082419601,183612058.601541,228.1727223075623,1.277179270614667,8.004078624516232
2006-3,1747245.0548826116,0.6004055467640051,0.0,1002.2938796564292,1024.9959176870263,27.26005883231044,22.05680606453928,75.58704966345337,1.48771734204742,0.740884455356032,0.6640895510655338,11563.671669481177,30.958631389147342,24.866,0.6239900734265884,22453603.483778864,1406305.300763445,6.200895743405774,19153565.05212426,628619.3150184231,7537087.826292059,289.90661112109984,2918623.3433916336,0.5216724461884032,3.2378412298614907,0.558308779155122,0.3998570076790366,-8153.367564422752,3.842818789820434,145.35168891306182,183769667.35580307,230.6418605830073,1.0970203410953332,8.00192436096098
2006-4,1764210.8244674176,0.6009164413922529,0.0,1002.8837295384676,863.9229913520603,27.283208448601947,22.0833755302142,75.10477817075328,1.5367205553608068,0.7410872667716726,0.6643934592463785,11629.083572151869,31.074676481235645,17.565,0.6244222343466199,22476653.19240104,1404706.5190951077,6.202909734027184,19160391.56872888,639239.6343437436,7542295.848507533,276.25389917179274,2883566.376169771,0.5491307539299164,3.221593819728316,0.5671710316312383,0.3979963710958243,-8423.448244351577,3.836249908110392,146.14766958416357,183927276.1100652,233.12343857484493,1.2502528613576849,7.999770097405728
2006-5,1781176.5940522233,0.6014273360205007,0.0,1003.949923888653,851.3151598314901,27.039173722559717,21.869079008608747,74.73867605173521,1.6127584487208784,0.7412900781873132,0.6646973674272233,11698.497855489306,31.55269392214208,25.566,0.6248543952666515,22499702.901023217,1403107.7374267702,6.204923724648594,19167218.085333493,650002.3898724334,7547503.870723005,263.21092057760643,2915862.370436281,0.5836820001689738,3.2054174815467653,0.5968232499556683,0.4056653747218318,-8229.867308086905,3.840605092822108,146.88575068887118,184084884.86432725,234.85656413124656,1.0095742979252955,7.9976158338504755
2006-6,1798142.3636370292,0.6019382306487484,0.0,1004.8212556862828,829.3374465427961,26.659469938540045,21.47945018348083,74.27877846092052,1.6338851923041575,0.7414928896029539,0.6650012756080681,11767.270981841591,31.556454377024192,26.943,0.625286556186683,22522752.6096454,1401508.9557584329,6.206937715270004,19174044.601938102,658313.6048432353,7552711.892938478,253.3311597139729,2948249.7182092103,0.6123741776559579,3.1893377440623247,0.6052265435927703,0.4149031030845876,-8333.395980655183,3.8357922282673904,147.62383179357877,184242493.6185893,236.571865172009,1.1668510987613707,7.995461570295223
2006-7,1815108.133221835,0.6024491252769961,0.0,1005.6491844048334,539.5994847492219,26.15769930292205,21.12145489888518,74.59138654309837,1.654766313769406,0.7416957010185945,0.6653051837889128,11837.089147701558,31.980528699304298,28.877,0.6257187171067146,22545802.318267573,1399910.174090095,6.208951705891414,19180871.118542723,667304.7989431338,7557919.915153951,243.97109080663773,2959619.3646790986,0.6206261710016543,3.173380136020476,0.6134655051430675,0.4267485653722618,-8363.641502791654,3.834296240076312,148.3619128982864,184400102.37285143,238.27043026171523,1.026151222924956,7.993307306739971
2006-8,1832073.9028066408,0.602960019905244,0.0,1006.4419452382772,328.6405844462155,25.56137080745626,20.873246575208377,75.82161631057625,1.6716299935420629,0.7418985124342351,0.6656090919697575,11910.2599956365,32.774428933239854,31.146,0.6261508780267461,22568852.02688975,1398311.392421758,6.210965696512824,19187697.635147337,676378.6807572738,7563127.937369425,234.6161358747217,2972598.568363662,0.6093984595457096,3.1575701861667023,0.6251193452031805,0.4258794259587617,-8483.803210688488,3.837301314139748,149.11491383618767,184557711.1271135,239.9230618685272,1.1135288127682357,7.991153043184719
2006-9,1849039.6723914468,0.6034709145334917,0.0,1006.8160550470562,242.5110736768905,25.31122000698833,20.72487880822491,76.09882590208501,1.6800402142308035,0.7421013238498758,0.6659130001506023,11990.856037128557,32.88411470070656,29.297,0.6265830389467776,22591901.73551193,1396712.6107534207,6.212979687134234,19194524.15175195,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217,7.988998779629466
2006-10,1866005.4419762525,0.6039818091617395,0.0,1006.072454955738,158.67873469604683,27.061470016766663,21.231368611759784,70.21597553653709,1.7152052173631815,0.7423041352655164,0.6662169083314471,12075.520025045618,33.518336912407285,33.556,0.6270151998668092,22614951.444134105,1395113.8290850832,6.214993677755644,19201350.668356564,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412,7.986844516074214
2006-11,1882971.2115610584,0.6044927037899872,0.0,1005.1043507487244,104.2614846884504,29.133437261601607,21.861356285027576,63.44805967845691,1.752410775019435,0.742506946681157,0.6665208165122918,12162.018841464982,33.79656942656508,35.439,0.6274473607868407,22638001.15275628,1393515.047416746,6.217007668377054,19208177.184961177,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836,7.984690252518963
2006-12,1899936.981145864,0.605003598418235,0.0,1003.884694393074,72.20732758019825,31.5865896121938,22.616800529287467,55.53755158815415,1.7925223152304888,0.7427097580967977,0.6668247246931365,12260.7503866606,34.416256099717835,34.674,0.6278795217068722,22661050.86137846,1391916.2657484084,6.219021658998464,19215003.701565795,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445,7.98253598896371
2007-1,1916902.75073067,0.6055144930464827,0.0,1002.437357156791,47.8782209949565,34.42592812722315,23.501360775153547,46.45736954330688,1.8371626153733007,0.7429125695124383,0.6671286328739813,12360.095985499664,34.63657710973767,32.273,0.6283116826269037,22684100.57000064,1390317.484080071,6.221035649619874,19221830.21817041,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212,7.980381725408458
2007-2,1937111.9399531933,0.6059925415202693,0.0,1001.9180574712271,32.049576180515025,35.47799357157408,23.82564536992408,43.06328297284541,1.854585100803318,0.7430749245169539,0.667387955295068,12459.318012636568,35.086671434830784,22.327,0.6287134004507581,22707222.35419526,1391154.2536366575,6.2237554158124615,19230286.10402596,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321,7.977972110523153
2007-3,1957321.1291757168,0.6064705899940559,0.0,1001.4628727172988,21.733589250809967,36.384358758713006,24.10625809633787,40.15117201490092,1.8691814330581584,0.7432372795214693,0.6676472777161548,12554.237062294887,35.5061457793947,29.21,0.6291151182746124,22730344.13838988,1391991.023193244,6.226475182005049,19238741.98988152,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217,7.975562495637847
2007-4,1977530.31839824,0.6069486384678424,0.0,1001.1168981921882,14.5230552037545,37.069754351072895,24.31903774877364,37.95311779015045,1.8801327356049684,0.7433996345259848,0.6679066001372416,12648.821026389513,35.739807945261326,23.381,0.6295168360984666,22753465.9225845,1392827.7927498303,6.229194948197636,19247197.875737067,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308,7.973152880752542
2007-5,1997739.5076207635,0.6074266869416289,0.0,1001.2679725387708,281.3844237711132,36.87715984678244,24.23540403698384,36.851015445616426,1.886271324209492,0.7435619895305003,0.6681659225583284,12743.470569292658,36.17985501339792,29.926,0.629918553922321,22776587.70677912,1393664.5623064172,6.231914714390223,19255653.761592623,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756,7.9707432658672355
2007-6,2017948.6968432867,0.6079047354154156,0.0,1001.4820103866664,583.4386374723474,35.944976463825306,23.4615024088932,36.43196402913421,1.8907979275532316,0.7437243445350159,0.6684252449794151,12837.411981050976,36.618869815826606,29.326,0.6303202717461753,22799709.49097374,1394501.3318630036,6.234634480582811,19264109.64744817,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933,7.96833365098193
2007-7,2038157.88606581,0.6083827838892021,0.6571428571428571,1001.5057545983752,920.9142886188416,34.75783023297784,22.13270215040158,37.23758643390378,1.8825764743858608,0.7438866995395313,0.668684567400502,12930.89511423368,37.24210657041471,33.838,0.6307219895700297,22822831.275168363,1395338.10141959,6.237354246775398,19272565.53330373,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252,7.965924036096625
2007-8,2058367.0752883328,0.6088608323629886,1.2138775510204085,1001.4023273389416,1299.2867661670673,33.29760496213886,20.814366509364305,39.486062113170135,1.8157628815132896,0.7440490545440468,0.6689438898215887,13025.13711959234,37.74858896306081,35.39,0.631123707393884,22845953.059362985,1396174.8709761766,6.240074012967986,19281021.41915928,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062,7.963514421211319
2007-9,2078576.2645108567,0.6093388808367752,1.7968124392614189,1001.0958456386076,1400.2439872317689,31.90203085590117,19.888677976112717,44.15274038249517,1.730709448071282,0.7442114095485624,0.6692032122426754,13121.654773961083,38.332543228922674,32.22,0.6315254252177384,22869074.843557604,1397011.640532763,6.242793779160573,19289477.305014838,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212,7.961104806326014
