,Tocantins- custo m2 (R$),Tocantins - Desemprego,Tocantins - IDH Educacao,Tocantins - IDH Longevidade,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Tocantins - Consumo de Cimento (t),Tocantins - IDH Renda,Tocantins - PIB - Estadual,Tocantins - PIB - Construção Civil,Tocantins - PIB - Per Capita,Tocantins - PIB - Preços de Mercado,Tocantins - Depósito Poupança (R$),Tocantins - Produção de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Tocantins - IDH
2006-11,13947.707158183444,8.047350136391968,0.6953319905978181,0.780472548869617,3.626037206659015,978.2973578193206,1286.6891198114956,26.653629753405934,19.904835486575426,69.65381747600539,1.6499094839421995,25.572,0.6536326293090642,16909418.00137249,1529909.7096658251,10.533899766696766,27374233.502222344,641393.5437338551,12.733,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836,0.7150223119067913
2006-12,14036.18285907063,8.045302818160183,0.6957240985982968,0.7807162737751117,3.975886756779648,978.3716397101724,1274.76051115986,26.528232793030565,20.23972241253972,71.1888716696122,1.5830992798484034,22.114,0.6539511082348538,16929188.130850542,1531780.8021681455,10.539805997427017,27410726.4541925,648236.353278103,12.733,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445,0.7152867725766063
2007-1,14125.591916098369,8.043255499928398,0.6961162065987754,0.7809599986806064,3.585609609854477,978.3929481868784,1248.5895880783853,26.384515033625465,20.48579208407989,72.4971605819517,1.540431282882291,27.135,0.6542695871606434,16948958.260328595,1533651.894670466,10.545712228157267,27447219.406162657,655079.162822351,12.733,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212,0.7155512332464213
2007-2,14211.35783018332,8.040740802895163,0.6964701703431794,0.7811648866772968,3.405108127717987,978.5393634780976,1253.1317081617842,26.42911764237152,20.28974828686123,71.57415777140976,1.5327388247862015,22.195,0.6545715990209126,16966072.60359127,1535239.3765492267,10.550103773471866,27482028.401375,657570.6620806905,12.733,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321,0.7157787040882673
2007-3,14297.870376031797,8.038226105861927,0.6968241340875834,0.7813697746739872,3.393907766602545,978.8435473930704,1313.8652740732691,26.724492046010592,19.35886210526941,67.16866641905257,1.6539940650881793,25.91,0.6548736108811817,16983186.946853947,1536826.8584279874,10.554495318786463,27516837.39658734,660062.16133903,12.733,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217,0.7160061749301131
2007-4,14385.141596766334,8.035711408828693,0.6971780978319874,0.7815746626706775,3.208925100835002,979.1994324383998,1330.2783211522187,26.85617731563754,18.21920963433832,62.9924888640571,1.7713415536093764,31.577,0.6551756227414509,17000301.290116623,1538414.3403067482,10.558886864101066,27551646.39179968,662553.6605973695,12.733,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308,0.716233645771959
2007-5,14472.018853748868,8.033196711795458,0.6975320615763914,0.7817795506673679,3.336985248788884,979.44476992236,1400.342606745655,27.297191794225032,16.280373099019375,55.65942260225854,2.0760504453312696,38.954,0.65547763460172,17017415.633379303,1540001.822185509,10.563278409415664,27586455.387012016,665045.159855709,12.733,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756,0.716461116613805
2007-6,14558.549743952151,8.030682014762222,0.6978860253207954,0.7819844386640583,3.5108984808305195,979.5989866519808,1458.3479399377322,27.8213627176081,14.597129344586255,49.30162121352674,2.36403953500463,41.066,0.6557796464619892,17034529.97664198,1541589.3040642696,10.567669954730263,27621264.38222436,667536.6591140485,12.855693877551024,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933,0.7166885874556508
2007-7,14642.922907959295,8.028167317728988,0.6982399890651994,0.7821893266607487,3.658433587349464,979.173659938328,1480.7226387984774,28.22034091390902,14.32017001779128,47.45479294299848,2.3824747301437443,45.45,0.6560816583222583,17051644.319904655,1543176.7859430304,10.572061500044864,27656073.377436697,670028.158372388,13.064320283215327,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252,0.7169160582974967
2007-8,14728.3122756367,8.025652620695753,0.6985939528096032,0.7823942146574392,3.779225405223542,978.6125018341191,1506.792179361018,28.55811985344704,14.724384916400274,47.76177980322616,2.379296558742356,47.715,0.6563836701825274,17068758.66316733,1544764.2678217909,10.576453045359465,27690882.37264904,672519.6576307275,13.274551309403394,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062,0.7171435291393427
2007-9,14813.767803033124,8.023137923662517,0.6989479165540072,0.7825991026541296,4.072771220772592,978.1362619228958,1477.9482773308391,28.378402202921148,16.03548222671736,52.223790893379736,2.163381640996166,35.123,0.6566856820427965,17085873.006430008,1546351.7497005516,10.580844590674062,27725691.36786138,675011.156889067,13.42435847898306,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212,0.7173709999811885
2007-10,14898.90054058477,8.020623226629283,0.6993018802984112,0.78280399065082,3.5866681279890864,977.6896018745524,1412.4380855048407,27.8277786194098,17.617479707062767,58.52073039193529,1.881850764176729,44.051,0.6569876939030657,17102987.349692687,1547939.2315793124,10.58523613598866,27760500.36307372,677502.6561474064,13.420427019370466,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608,0.7175984708230344
2007-11,14991.450992188216,8.018108529596049,0.6996558440428152,0.7830088786475103,3.5275376932064773,977.6943476450908,1351.8024353395551,27.264102550324345,18.625419440733257,63.61255640495413,1.746260540318842,39.677,0.6572897057633349,17120101.692955364,1549526.713458073,10.58962768130326,27795309.358286057,679994.155405746,13.40702757078619,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294,0.7178259416648803
2007-12,15082.34816904154,8.015593832562812,0.7000098077872192,0.7832137666442007,3.291427826062128,977.8556053159874,1272.8140939250795,26.563101422535688,19.338636226339453,68.35682377406938,1.594015187456497,27.884,0.657591717623604,17137216.03621804,1551114.1953368338,10.59401922661786,27830118.3534984,682485.6546640855,13.38788527631244,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519,0.7180534125067262
2008-1,15170.981781881945,8.013079135529578,0.7003637715316232,0.7834186546408911,3.234167544879337,977.86249244178,1233.3295282658978,26.20731024602389,19.927708789521517,71.52433077545822,1.4715999337250238,33.036,0.6578937294838731,17154330.379480716,1552701.6772155946,10.59841077193246,27864927.348710734,684977.153922425,13.638658445216771,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748,0.7182808833485721
2008-2,15260.561544807671,8.015457071210061,0.7006788871405504,0.7835854931370497,3.1410268135661616,978.1369606794945,1216.4429087886615,26.101102782544803,20.025752268275223,72.05422299614584,1.410112487900126,29.256,0.6581808245665778,17168117.518383235,1554104.913428596,10.599998125376173,27898305.42406234,689907.234292537,13.9710596379763,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242,0.718472089647909
2008-3,15351.668130472395,8.017835006890545,0.7009940027494774,0.7837523316332082,3.08677946922047,978.4948284966696,1243.5442258106002,26.098189980470107,19.35796730275166,69.54696381732866,1.399024835091541,30.511,0.6584679196492824,17181904.657285757,1555508.1496415976,10.601585478819882,27931683.49941395,694837.3146626488,14.38408126324112,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405,0.7186632959472459
2008-4,15443.432676416272,8.020212942571028,0.7013091183584046,0.7839191701293668,3.071690540181081,979.0014302720977,1297.026346548408,26.28329095725644,18.11905261781516,64.61819350092792,1.508352250191478,37.629,0.658755014731987,17195691.796188276,1556911.385854599,10.603172832263592,27965061.57476556,699767.3950327607,14.803470676776652,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415,0.7188545022465828
2008-5,15538.39385154164,8.022590878251512,0.7016242339673318,0.7840860086255255,3.012374205741928,979.3416747189274,1358.0750405750205,26.762938867360837,16.349278515456696,57.538783721309926,1.6715576502396812,36.796,0.6590421098146917,17209478.935090795,1558314.6220676007,10.604760185707304,27998439.65011716,704697.4754028727,15.409806813037404,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336,0.7190457085459196
2008-6,15632.785194213284,8.024968813931995,0.7019393495762589,0.7842528471216841,2.9445012643638435,979.3752481787338,1424.8822341556104,27.422607847219343,14.90526293581698,51.35688020995343,1.8447319719461512,36.515,0.6593292048973963,17223266.073993318,1559717.858280602,10.606347539151017,28031817.72546876,709627.5557729846,15.975170217385108,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938,0.7192369148452565
2008-7,15729.687875234224,8.027346749612477,0.7022544651851861,0.7844196856178427,2.9075477942470904,979.0737515536932,1464.9293935022083,28.088952616713986,14.412100099987605,48.23222796906368,1.968511946949959,43.649,0.659616299980101,17237053.212895837,1561121.0944936038,10.607934892594727,28065195.80082037,714557.6361430965,16.690541038148066,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584,0.7194281211445934
2008-8,15824.76913734314,8.02972468529296,0.7025695807941131,0.7845865241140012,2.8764735778507813,978.4726264321188,1439.819066125916,28.327858263405567,15.06737288417916,49.85731917060483,1.927865597946178,45.329,0.6599033950628055,17250840.351798356,1562524.3307066052,10.609522246038438,28098573.876171976,719487.7165132083,17.483082691987825,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704,0.7196193274439303
2008-9,15904.54245027087,8.032102620973443,0.7028846964030403,0.7847533626101598,2.6810254575056085,978.1449820532044,1392.875422013274,28.059866717832847,16.363947809357636,54.80893022557323,1.8365816334864304,39.84,0.6601904901455101,17264627.49070088,1563927.5669196066,10.61110959948215,28131951.95152358,724417.7968833203,18.19481907345696,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024,0.7198105337432672
2008-10,15980.214471164038,8.034480556653927,0.7031998120119675,0.7849202011063184,2.874336494294906,977.9520747316362,1359.782795314606,27.57435800042433,17.712152151251054,60.29466215304785,1.714530842687525,45.95,0.6604775852282148,17278414.629603397,1565330.8031326083,10.612696952925862,28165330.026875183,729347.8772534323,18.964203136180576,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466,0.7200017400426041
2008-11,16050.678778282125,8.03685849233441,0.7035149276208945,0.7850870396024769,3.0225154168818045,977.8373571847504,1288.9604835648172,26.88966456829693,18.9201274113723,66.16734860329443,1.5818988043125315,37.101,0.6607646803109194,17292201.768505916,1566734.0393456095,10.614284306369573,28198708.10222679,734277.9576235441,19.802676669572016,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496,0.720192946341941
2008-12,16118.132688896383,8.039236428014894,0.7038300432298217,0.7852538780986356,2.688113657488234,977.8302001852542,1280.4208539709132,26.60765142649697,19.611720352020985,69.34054917253171,1.5013584251912888,35.133,0.661051775393624,17305988.90740844,1568137.2755586114,10.615871659813283,28232086.1775784,739208.037993656,20.67685374446124,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456,0.7203841526412779
2009-1,16192.291052770375,8.041614363695377,0.7041451588387488,0.7854207165947942,2.700238079594215,978.0384785947994,1260.5018629116717,26.41137265471884,20.14437225391708,71.6250328828243,1.4376276745879617,36.028,0.6613388704763287,17319776.046310958,1569540.5117716128,10.617459013256996,28265464.25293,744138.118363768,21.438156882103307,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874,0.7205753589406148
2009-2,16266.31736168205,8.038651400108629,0.704420722432797,0.7855502929986934,2.618101833201274,978.3013884400748,1209.3484882779687,26.133115915624195,20.415267368430047,73.35896065220864,1.3586617895727735,31.811,0.6616125990694247,17362119.352211755,1559051.8340935456,10.617460128807352,28081290.30015672,763374.0557501207,21.88675192051358,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224,0.7207310259829027
2009-3,16340.658168447331,8.03568843652188,0.7046962860268451,0.7856798694025926,2.2039105847946105,978.777145739588,1220.7430726431248,26.20019626682968,20.20264563893943,72.10835761157735,1.3723079189863685,43.789,0.6618863276625209,17404462.65811255,1548563.1564154783,10.617461244357708,27897116.34738344,782609.9931364733,22.490522367871,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995,0.7208866930251907
2009-4,16414.855878496626,8.032725472935132,0.7049718496208932,0.7858094458064918,2.1661098988269454,979.3315673011138,1242.9528303473494,26.291623563528518,19.290346947208885,68.57077110594177,1.4459996285454193,33.436,0.6621600562556169,17446805.964013346,1538074.478737411,10.617462359908064,27712942.394610155,801845.930522826,23.15232894680713,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357,0.7210423600674787
2009-5,16487.386782205405,8.029762509348384,0.7052474132149412,0.785939022210391,1.8455282516777904,979.57168756433,1307.105033542993,26.72522155562165,18.05803067195462,62.98812183008399,1.5693929495736243,40.73,0.6624337848487131,17489149.269914143,1527585.8010593436,10.61746347545842,27528768.441836875,821081.8679091786,23.99107035388484,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966,0.7211980271097667
2009-6,16560.924495031053,8.026799545761635,0.7055229768089893,0.7860685986142902,2.1567209864833434,979.6096482431152,1366.829718395539,27.26505705155575,17.289832239636826,58.64392621750193,1.6687008774666716,47.101,0.6627075134418091,17531492.57581494,1517097.1233812764,10.617464591008776,27344594.48906359,840317.8052955313,24.796296279474323,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616,0.7213536941520546
2009-7,16634.746836889804,8.023836582174887,0.7057985404030375,0.7861981750181894,2.538558434800507,979.266445195744,1366.4971470688968,27.40709905562056,17.26988955484142,58.22085844538363,1.6725209032813186,48.825,0.6629812420349053,17573835.881715737,1506608.4457032091,10.61746570655913,27160420.53629031,859553.742681884,25.735267757064594,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297,0.7215093611943426
2009-8,16711.17957013328,8.02087361858814,0.7060741039970856,0.7863277514220888,2.86971378914886,978.7299185355298,1350.5594074756295,27.514297039385887,17.90520247728355,60.01522576115643,1.646975299416145,44.55,0.6632549706280013,17616179.18761653,1496119.768025142,10.617466822109488,26976246.58351703,878789.6800682367,26.667164644286007,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913,0.7216650282366306
2009-9,16786.210535327093,8.017910655001392,0.7063496675911337,0.786457327825988,3.4105868173238623,978.4185943885584,1304.9464235412645,27.198623490983543,18.851035008613184,64.10358315837568,1.5749171712062435,40.56,0.6635286992210974,17658522.493517328,1485631.090347075,10.617467937659844,26792072.630743746,898025.6174545893,27.500707773569324,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219,0.7218206952789186
2009-10,16861.027325782074,8.014947691414644,0.7066252311851817,0.7865869042298872,3.461196108458347,978.1589379495308,1274.4494002329525,26.80147233204875,19.60883612102711,67.91860839468075,1.534700502467555,36.123,0.6638024278141935,17700865.799418125,1475142.4126690072,10.6174690532102,26607898.677970465,917261.554840942,28.34571490203027,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614,0.7219763623212065
2009-11,16935.547260173855,8.011984727827896,0.7069007947792298,0.7867164806337864,3.4420988862361246,978.0146757502142,1281.9380548586753,26.797367960303028,20.022224416964544,69.31327269509602,1.5299140846642278,33.062,0.6640761564072896,17743209.10531892,1464653.73499094,10.617470168760557,26423724.725197185,936497.4922272948,29.350128940451896,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507,0.7221320293634945
2009-12,17003.439428908256,8.009021764241147,0.707176358373278,0.7868460570376856,3.461058513664553,978.102509730192,1283.102413690494,26.68118735965576,20.45592916410791,71.23365420793225,1.5069839367298783,31.573,0.6643498850003857,17785552.411219716,1454165.0573128727,10.617471284310913,26239550.7724239,955733.4296136472,30.474906519424668,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916,0.7222876964057825
2010-1,17070.008026048396,8.0060588006544,0.7074519219673261,0.7869756334415848,3.424308856249564,978.0764753627144,1296.824329452042,26.86917779455568,20.683571493541105,71.34284638551867,1.4899814418917288,30.47,0.6646236135934818,17827895.717120513,1443676.3796348055,10.617472399861269,26055376.81965062,974969.367,31.560825320304502,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024,0.7224433634480705
2010-2,17134.505296337506,8.005043513828806,0.707687229667093,0.7870687351614971,3.1563521739612344,978.09635781959,1298.7491531208902,27.16241375156512,20.663910033700557,70.18186963152162,1.4708433886911885,31.553,0.6648855259849253,17866905.72007675,1434264.7971527912,10.618695186867706,25912830.3168224,980294.7019435016,32.37248178714304,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447,0.7225642165187696
2010-3,17213.00843412383,8.004028227003214,0.7079225373668598,0.7871618368814095,2.680610580144186,978.561562684376,1315.1728792637043,27.281843479115032,19.87444845513903,67.07979277663459,1.549030284731321,34.995,0.6651474383763688,17905915.72303299,1424853.214670777,10.619917973874148,25770283.81399418,985620.0368870032,33.17659244324848,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206,0.7226850695894688
2010-4,17290.52823623916,8.003012940177621,0.7081578450666267,0.7872549386013218,2.2779897128369417,978.961166255404,1352.4384225554463,27.62189496776283,18.47192893757512,61.23311979182555,1.7686697783782246,41.649,0.6654093507678123,17944925.725989223,1415441.6321887628,10.621140760880586,25627737.31116596,990945.371830505,34.00141920202414,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557,0.7228059226601679
2010-5,17368.356104806975,8.001997653352028,0.7083931527663936,0.7873480403212341,2.0416571600551388,979.3449757838524,1401.720230769077,27.9198010565108,16.607867481807325,54.75826637675111,1.9885912048399408,46.038,0.6656712631592558,17983935.72894546,1406030.0497067485,10.622363547887025,25485190.808337744,996270.7067740066,34.85219366172307,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508,0.722926775730867
2010-6,17447.65370181239,8.000982366526435,0.7086284604661605,0.7874411420411465,3.200051490607253,979.4140103010204,1467.977135870892,28.4833659864032,14.650645453144648,47.72671988003787,2.3179372830301617,43.433,0.6659331755506994,18022945.731901698,1396618.4672247344,10.623586334893464,25342644.305509523,1001596.0417175083,35.39411992394114,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283,0.7230476288015661
2010-7,17526.03142645727,7.999967079700843,0.7088637681659273,0.7875342437610587,3.140957620213157,979.0315482605928,1471.120185702447,28.71537944238548,14.526475055010268,46.88088278933101,2.3250148828895463,50.079,0.6661950879421429,18061955.73485793,1387206.88474272,10.624809121899904,25200097.802681305,1006921.37666101,35.75632297917698,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645,0.7231684818722652
2010-8,17608.0945601557,7.99895179287525,0.7090990758656942,0.787627345480971,3.4376678565004117,978.4693722900076,1451.620299105845,28.606090358114983,15.133080081515342,49.49769071370582,2.1757971584444147,53.189,0.6664570003335863,18100965.73781417,1377795.3022607055,10.626031908906343,25057551.299853086,1012246.7116045116,36.000747100422466,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105,0.7232893349429644
2010-9,17688.663242253915,7.9979365060496574,0.7093343835654611,0.7877204472008834,4.218171844282997,977.7614615758332,1379.2546784753306,28.286236141600675,16.54081974629698,54.79984733941518,1.9970685158717816,43.757,0.6667189127250299,18139975.740770407,1368383.7197786917,10.627254695912784,24915004.797024865,1017572.0465480132,36.392434129166034,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434,0.7234101880136635
