,Rio de-01eiro - value,Rio de Janeiro- custo m2 (R$),Rio de Janeiro - Depósito Poupança (R$),Rio De Janeiro - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rio De Janeiro - Produção de Cimento (t),Rio de Janeiro - IDH,Rio de Janeiro - IDH Renda,Rio de Janeiro - IDH Educacao,Rio de Janeiro - IDH Longevidade,Rio de Janeiro - PIB - Estadual,Rio de Janeiro - PIB - Construção Civil,Rio de Janeiro - PIB - Per Capita,Rio de Janeiro - PIB Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Rio de Janeiro - Desemprego
2006-8,0.3299511208627785,15395.903378491785,38732276.62867469,331.806,2.757891092525683,1013.8051536170422,1194.723841870451,22.159429703885035,16.265333472111667,76.94761075158854,0.8335003242744011,225.13827863227556,0.7760957349590629,0.7917158163601764,0.7377069646576985,0.8163823117080076,372953869.71096367,18369858.91513148,22.291984803478485,350532255.7812827,676378.6807572738,7563127.937369425,234.6161358747217,2972598.568363662,0.6093984595457096,3.1575701861667023,0.6251193452031805,0.4258794259587617,-8483.803210688488,3.837301314139748,149.11491383618767,184557711.1271135,239.9230618685272,1.1135288127682357,8.150030628054948
2006-9,0.3297770876356483,15477.21459689815,39140660.29854503,310.371,1.922334471323032,1012.6197433954172,1229.5151280532948,23.4369470284328,17.244928285686616,74.63912846126001,0.921178243178922,227.0310235640165,0.7761590115011819,0.7914445369205048,0.7378797384033843,0.8165809326941357,373211596.2841362,18378000.952811465,22.292709922925734,350551381.4206189,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217,8.147836144540399
2006-10,0.3295396599702044,15561.824860578115,39549043.96841537,321.178,1.7764962911494964,1012.1508131460098,1246.1012987923962,24.792504371851,18.635515183275043,72.71507427112935,1.0479479059905066,229.3844131769041,0.776222288043301,0.791173257480833,0.7380525121490702,0.8167795536802638,373469322.85730886,18386142.99049145,22.29343504237299,350570507.05995506,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412,8.145641661025849
2006-11,0.3291587415169313,15647.932800446755,39957427.63828571,316.305,2.080317500863557,1011.673559349508,1316.9965339923872,25.847405214533616,19.481900938318947,70.91656207944966,1.143650055100346,230.9341071030982,0.77628556458542,0.7909019780411614,0.7382252858947561,0.8169781746663918,373727049.43048143,18394285.028171428,22.294160161820248,350589632.6992912,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836,8.1434471775113
2006-12,0.3287550006404469,15735.11394186721,40365811.30815606,300.099,2.391952060983365,1011.4205047550324,1391.967764512486,26.696198991501525,20.042614678674266,69.39335752206134,1.1786223507942428,231.67020294615335,0.776348841127539,0.7906306986014897,0.7383980596404419,0.8171767956525199,373984776.00365406,18402427.065851413,22.2948852812675,350608758.3386274,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445,8.14125269399675
2007-1,0.3283300020452598,15823.58834212618,40774194.9780264,314.579,2.3978761686163352,1011.9492200841436,1357.183072756663,26.3560299440503,20.52095705529397,71.85171694888938,1.1661964391128368,231.99333730981516,0.776412117669658,0.7903594191618181,0.7385708333861278,0.817375416638648,374242502.5768266,18410569.103531394,22.295610400714757,350627883.9779636,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212,8.139058210482201
2007-2,0.3281089632444669,15914.809675168442,40914569.46779184,289.157,2.549202075381636,1012.0113292934312,1356.0007808819998,25.357578144072622,19.92843953470681,74.36672504264004,1.0450418516786997,232.6793123997657,0.7764773135288652,0.7901096508512319,0.7387550553744517,0.8175244055398714,374464684.6929349,18416990.704374105,22.29639469953847,350639269.7327538,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321,8.136316980557707
2007-3,0.3272603296584033,16020.28943682212,41054943.95755728,358.097,2.226613512065323,1012.7308661561684,1270.4672278545102,24.26117923718137,19.28685094416812,76.42062445688266,0.9556431740923872,234.55578499138448,0.7765425093880725,0.7898598825406457,0.7389392773627758,0.8176733944410948,374686866.8090431,18423412.30521681,22.297178998362188,350650655.4875441,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217,8.133575750633213
2007-4,0.3263843168911509,16119.781208951234,41195318.447322726,320.731,1.7520167725947149,1013.7135579538732,1131.8387093224871,22.963021653230875,18.38870612495296,77.97943524787863,0.9174333992332896,234.42758610511024,0.7766077052472796,0.7896101142300594,0.7391234993510998,0.8178223833423182,374909048.92515135,18429833.90605953,22.297963297185905,350662041.2423344,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308,8.130834520708719
2007-5,0.3254811505756901,16219.628295675251,41335692.93708816,348.055,1.4946709933739355,1014.6743895031076,1111.297241603324,21.83518470333911,17.404584640280586,78.78316459013055,0.8805709373150131,236.46610902629507,0.7766729011064868,0.7893603459194732,0.7393077213394237,0.8179713722435414,375131231.0412596,18436255.50690224,22.29874759600962,350673426.9971247,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756,8.128093290784225
2007-6,0.3247551478303461,16319.777349633385,41476067.426853605,339.532,1.2276877171082856,1015.3535017911256,1108.2568882054627,21.52256807765317,17.031773316396855,78.63863649681251,0.8808564544130838,237.638137345236,0.776738096965694,0.789110577608887,0.7394919433277476,0.8181203611447648,375353413.1573678,18442677.107744947,22.299531894833336,350684812.7519149,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933,8.125352060859731
2007-7,0.3238025554600822,16420.515971615023,41616441.91661905,355.153,1.2191045637959306,1015.2028107220798,1123.892958148502,21.651278708217237,17.01726081862513,78.10070785325922,0.9115832875976584,239.00398454016343,0.7768032928249011,0.7888608092983008,0.7396761653160716,0.8182693500459882,375575595.273476,18449098.708587658,22.300316193657054,350696198.5067052,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252,8.122610830935237
2007-8,0.3229256723069121,16522.013620295314,41756816.40638449,393.579,1.3802823363372163,1014.4538477278808,1120.8324673209688,22.067722624418565,17.45991404931358,78.13708653062795,0.9364087196783852,240.1293713058688,0.7768684886841084,0.7886110409877146,0.7398603873043956,0.8184183389472116,375797777.3895842,18455520.30943037,22.30110049248077,350707584.2614955,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062,8.119869601010745
2007-9,0.3227474247610439,16623.9773104373,41897190.89614993,339.874,1.657886642710955,1013.1290909919422,1142.9866074301756,22.87549109855127,18.21949835813089,77.9375508016975,0.9758179574046424,240.5228217647338,0.7769336845433156,0.7883612726771284,0.7400446092927195,0.818567327848435,376019959.5056925,18461941.91027308,22.301884791304488,350718970.0162857,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212,8.11712837108625
2007-10,0.3230218078543215,16725.298155525823,42037565.38591537,385.653,1.9640181202355136,1011.7603675598008,1128.9566432407391,23.49678936932985,18.903181300600828,78.18974465272815,0.9867334767772205,242.23058942265752,0.7769988804025227,0.7881115043665422,0.7402288312810434,0.8187163167496583,376242141.6218007,18468363.51111579,22.302669090128205,350730355.771076,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608,8.114387141161757
2007-11,0.3232042221210488,16827.319278846906,42177939.87568081,346.513,2.2300980299041284,1010.8834937604116,1111.1462251079363,23.955281199035905,19.60658336320417,79.16156888855463,0.9858786280149596,243.43904469293508,0.77706407626173,0.787861736055956,0.7404130532693675,0.8188653056508817,376464323.73790896,18474785.1119585,22.30345338895192,350741741.52586627,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294,8.111645911237263
2007-12,0.3232270114909034,16930.1396251826,42318314.365446255,316.174,2.411597149933099,1010.4256231731492,1152.574515931652,24.383654262178887,20.11940568198321,79.56498316293332,0.979717391161864,245.4685699165518,0.7771292721209372,0.7876119677453698,0.7405972752576915,0.8190142945521051,376686505.8540172,18481206.71280121,22.30423768777564,350753127.2806566,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519,8.108904681312769
2008-1,0.3229468950935225,17033.56061603138,42458688.8552117,352.18,2.3911885690639147,1010.2078095420976,1115.4652937609144,24.324881232302857,20.311730512170005,80.55851420685792,0.9474883548168896,245.96379778233376,0.7771944679801444,0.7873621994347836,0.7407814972460154,0.8191632834533285,376908687.97012544,18487628.31364392,22.305021986599357,350764513.0354468,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748,8.106163451388275
2008-2,0.3224834325270447,17138.46953101486,42903293.11997221,317.254,2.232166973180556,1010.6894909619956,1093.9989496660337,23.833896275707595,20.03900789569678,81.43060801412993,0.9094990363187164,246.467766295435,0.7772617865005359,0.7871325613696241,0.7409770986249945,0.8192635437750097,377033968.9396656,18494555.9096576,22.302529453020185,350717782.06484497,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242,8.108538261610104
2008-3,0.3220127689762264,17259.14529497574,43347897.38473273,340.1,1.9503312785547016,1011.65372379977,1042.3664870221105,23.051787167886747,19.37372994166316,81.94666943272607,0.8747199868207856,247.8306880604703,0.7773291050209273,0.7869029233044644,0.7411727000039736,0.8193638040966909,377159249.9092056,18501483.50567128,22.300036919441016,350671051.09424305,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405,8.11091307183193
2008-4,0.3218457462434274,17366.488745249593,43792501.64949325,364.548,1.634970505217112,1013.0084294192412,1010.8080234072436,21.97019939558388,18.3448546054884,82.19743260183624,0.8360548430362689,248.22883573912327,0.7773964235413189,0.7866732852393049,0.7413683013829526,0.819464064418372,377284530.8787457,18508411.10168496,22.297544385861848,350624320.1236412,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415,8.11328788205376
2008-5,0.3216894699118647,17473.91194820078,44237105.91425376,368.811,1.5045064430670545,1014.1118577068617,999.2048305258594,21.342392184910768,17.55121936331525,81.55723584412962,0.8510593490338147,250.10443443517568,0.7774637420617103,0.7864436471741453,0.7415639027619317,0.8195643247400533,377409811.8482858,18515338.69769864,22.29505185228268,350577589.15303934,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336,8.115662692275587
2008-6,0.3217233113426698,17581.946599711075,44681710.17901428,365.331,1.430688301090269,1014.7472303754832,980.3033461036164,20.977643904658684,17.110657791100994,81.27042922076552,0.8620298186945995,250.5341984039488,0.7775310605821019,0.7862140091089858,0.7417595041409109,0.8196645850617345,377535092.8178259,18522266.293712314,22.29255931870351,350530858.1824374,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938,8.118037502497415
2008-7,0.3217578488262395,17689.069548237818,45126314.4437748,412.269,1.736939983582558,1014.9636501300876,983.29398056,20.9516032828712,17.135031731327906,81.53202230835025,0.8541258861828034,252.0558865011964,0.7775983791024934,0.7859843710438261,0.74195510551989,0.8197648453834157,377660373.787366,18529193.889725994,22.290066785124345,350484127.2118356,1099889.4111654025,7674174.087571479,271.2240031589069,3952591.039190352,0.3823654090466765,2.893411114050117,0.599023956748628,0.4017041211332135,-7372.476799457021,2.8193033709764,158.07774722246273,187990535.3743589,278.67170510278925,0.9469908098354584,8.120412312719242
2008-8,0.321434483424217,17795.25490065271,45570918.70853531,391.08,4.51909487393453,1013.7421338893288,966.0901935830484,21.2266846757789,17.73411454908782,82.85482187475564,0.7959269828889982,253.30565880531935,0.7776656976228848,0.7857547329786666,0.7421507068988691,0.8198651057050967,377785654.7569061,18536121.485739674,22.287574251545177,350437396.2412337,1129391.1987085575,7678574.036758362,277.14389415029365,3979631.106186825,0.377094781251677,2.888803584355119,0.5717904557609863,0.3911930100262941,-7330.909560613458,2.746140251198851,158.2647084581022,188132118.82802805,280.18081957333715,0.9812442861378704,8.122787122941071
2008-9,0.3211055724560831,17900.220033758036,46015522.97329583,370.434,6.231666463831695,1012.8136735246844,958.8520298181962,21.5077752087203,18.29707151924292,83.97546057670014,0.753223289848883,253.77658493129985,0.7777330161432764,0.7855250949135071,0.7423463082778482,0.8199653660267779,377910935.7264462,18543049.08175335,22.28508171796601,350390665.2706318,1159763.921974792,7682973.985945245,283.8182952324954,4008598.191619436,0.4025579714905743,2.884981931485277,0.5509061927111456,0.393954511741958,-7785.307445305803,2.665912474404139,158.45166969374168,188273702.2816972,281.69120671574126,1.0935181371164024,8.1251619331629
2008-10,0.3214388068401736,18002.144634510278,46460127.23805635,370.647,7.06648633604632,1011.6716235444626,980.06323113753,22.28198751483049,19.21627693662725,84.62896352002106,0.7408259413860285,253.95435148981585,0.7778003346636678,0.7852954568483475,0.7425419096568273,0.8200656263484591,378036216.6959863,18549976.67776703,22.28258918438684,350343934.30002993,1186398.82413667,7687373.935132128,295.33935864725913,4263818.5410232525,0.412023328025164,2.881971684186075,0.5338333005653052,0.4032616547632046,-7703.954458964581,2.598260780235978,158.63863092938115,188415285.7353664,283.16492203528696,0.94244302845466,8.127536743384727
2008-11,0.3219877690211934,18101.80687479461,46904731.50281686,338.441,7.82238277072152,1010.3857751943378,1067.0885790062605,23.14921590539363,20.019191607394536,84.36773418069426,0.7639724994893289,253.7155134962018,0.7778676531840594,0.7850658187831879,0.7427375110358063,0.8201658866701403,378161497.6655264,18556904.27378071,22.28009665080767,350297203.3294281,1206234.5492222924,7691773.884319011,310.0969471649507,4581129.885282537,0.4176314374021105,2.879798371202994,0.5233099682890817,0.4104528122004031,-7476.287871104045,2.5386157863332808,159.1005672607899,188556869.1890356,284.6606851529394,1.062701899829496,8.129911553606556
2008-12,0.3224740757049538,18201.8447130466,47349335.76757738,309.581,5.684715197699016,1010.1488531362868,1126.834467653381,23.93397086559176,20.641112843590992,83.70076055462388,0.809512170919015,254.07519525932636,0.7779349717044508,0.7848361807180283,0.7429331124147854,0.8202661469918215,378286778.6350665,18563831.869794387,22.277604117228503,350250472.35882616,1219337.8746717924,7696173.833505894,321.9672537513736,4747766.385371158,0.4199544942195133,2.87848752128152,0.524103085853287,0.4155686208661097,-7673.72643892393,2.504755709594416,159.56250359219862,188698452.64270467,286.259724822218,1.101310555483456,8.132286363828383
2009-1,0.3229785466246376,18302.259830825777,47793940.0323379,306.247,4.5341124619196815,1010.372094436182,1178.9529419836283,24.162747175056573,20.86056961451304,83.67637003311224,0.8158027393632075,254.62148081673809,0.7780022902248424,0.7846065426528688,0.7431287137937646,0.8203664073135027,378412059.60460657,18570759.465808067,22.27511158364933,350203741.3882243,1228788.884778817,7700573.782692777,331.8520846216965,4684355.071416738,0.4453642148556728,2.8780646631671347,0.5263722830788128,0.4265478197554145,-8468.75016667358,2.46038988184506,160.02443992360736,188840036.09637383,288.2775366408382,0.7501827891642874,8.134661174050212
2009-2,0.3235019863099311,18403.721902023728,48137539.796559736,283.758,4.247149039356319,1010.8407772978254,1203.200902968713,23.850705160311605,20.55076810766723,83.63465928920667,0.7459165522846785,255.20983068422623,0.7780719347505143,0.7843956539494771,0.7433356257114159,0.8204188425610043,379114872.65565753,18571095.278824363,22.27604372811699,350288515.39199346,1237163.7518901215,7704524.6839363,341.05203172474296,4496965.662895579,0.4617677479747263,2.8785553256053213,0.5227829360821162,0.4330860958676656,-8362.130172448553,2.419211323171128,160.62060444548413,188999683.0050093,290.3153452415065,0.8379855344167224,8.131618336983788
2009-3,0.3238161296377977,18524.450314816688,48481139.56078158,360.756,3.417136746207705,1011.9105069067136,1110.8826574185653,22.912992740946148,19.718771099769675,83.9962183183139,0.6018816323892295,256.01557595533774,0.7781415792761861,0.7841847652460853,0.7435425376290672,0.8204712778085059,379817685.7067084,18571431.09184065,22.276975872584643,350373289.3957627,1247147.527333788,7708475.585179822,349.5767808247252,4433471.851642464,0.4744121661088831,2.879985037341564,0.5234789989371754,0.4381030668091561,-8556.283355305572,2.384914975903917,161.2167689673609,189159329.91364485,291.7641550908637,0.7389127280648995,8.128575499917362
2009-4,0.3248682888210506,18633.16114906148,48824739.32500342,327.097,2.929460703686968,1013.0994989200004,1045.9183696710966,21.994078047256377,18.84378602730365,84.17936359023888,0.4813791130600897,256.4664696484796,0.778211223801858,0.7839738765426936,0.7437494495467185,0.8205237130560075,380520498.7577594,18571766.90485695,22.277908017052297,350458063.39953184,1257743.255844782,7712426.486423344,353.6033789337442,4387994.548467608,0.4999622144350261,2.8823793271213445,0.5478423802413089,0.45007711682254,-8805.162211693303,2.3630365952461503,161.8129334892377,189318976.8222804,293.19184808410324,0.72952096312357,8.125532662850938
2009-5,0.3260618392685996,18741.780535594346,49168339.08922526,353.812,2.5963809160572,1013.7920810841414,1010.0059470086352,21.14313397432665,18.24935932567596,85.2607048621685,0.3886821928723908,257.9440795167116,0.77828086832753,0.7837629878393018,0.7439563614643697,0.8205761483035091,381223311.8088104,18572102.71787324,22.278840161519952,350542837.403301,1273653.156635714,7716377.387666867,352.9888345157645,4399982.319256014,0.4981088282193594,2.885763723690147,0.6069054336378797,0.450431778065969,-8667.302626906909,2.3525692667827225,162.41246682916747,189478623.73091587,294.61818674794546,0.7956723216115966,8.122489825784514
2009-6,0.3275022614868222,18849.924867021266,49511938.85344711,348.866,2.2059290065237085,1014.1265321143356,964.9027398129414,20.852491181982835,18.076206549927544,85.57441334826126,0.386944566199517,258.4428136083528,0.7783505128532019,0.7835520991359101,0.744163273382021,0.8206285835510106,381926124.8598613,18572438.530889537,22.279772305987606,350627611.4070702,1292234.6824960993,7720328.288910389,345.32839376954,4416281.033776725,0.4904351794060748,2.8901637557934547,0.5851435517618442,0.4443889715056729,-8866.763268778828,2.338774353162325,163.01200016909723,189638270.6395514,296.03809070625255,0.7718384341547616,8.119446988718089
2009-7,0.3285787331940973,18957.909918396523,49855538.61766895,357.718,2.168810265604453,1013.688955507958,935.8024230648548,21.311164771238342,18.493059689598844,85.1727678518155,0.4844365754827734,259.97443965453886,0.7784201573788738,0.7833412104325184,0.7443701852996724,0.8206810187985123,382628937.9109123,18572774.34390583,22.28070445045526,350712385.4108394,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297,8.116404151651665
2009-8,0.3296966143723425,19065.80265200431,50199138.38189079,340.98,2.715531914855092,1012.5867964644558,1029.5511097640265,22.177550944300805,19.13531383797588,84.24303656097058,0.6331849277694753,261.0379183303424,0.7784898019045456,0.7831303217291266,0.7445770972173237,0.8207334540460138,383331750.9619632,18573110.156922124,22.28163659492292,350797159.41460854,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913,8.11336131458524
2009-9,0.3307531642104125,19174.36446897796,50542738.14611264,341.918,3.188981603443608,1011.4574702870495,1108.8495397591032,23.222856204105348,19.877588690192542,82.91416238909429,0.7339653458054675,261.59946010635207,0.7785594464302176,0.7829194330257349,0.744784009134975,0.8207858892935154,384034564.0130141,18573445.96993842,22.282568739390573,350881933.41837776,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219,8.110318477518815
2009-10,0.3315287915461139,19285.296043642054,50886337.91033448,329.733,3.5496226960135244,1010.4849601204344,1150.9921209924764,24.28736009746421,20.632822913436293,81.801884623559,0.8295395885735957,262.2768200725075,0.7786290909558895,0.782708544322343,0.7449909210526262,0.820838324541017,384737377.0640651,18573781.78295471,22.283500883858228,350966707.4221469,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614,8.107275640452391
2009-11,0.3321105667234974,19396.24702095055,51229937.67455632,329.229,4.22175009437604,1009.8457589573474,1325.668211583963,25.13256537972239,21.077715275945728,80.61677704405585,0.9005165807750783,262.5448451878106,0.7786987354815613,0.7824976556189513,0.7451978329702775,0.8208907597885186,385440190.115116,18574117.595971007,22.28443302832588,351051481.4259161,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507,8.104232803385967
2009-12,0.3327004921235474,19507.23126058532,51573537.43877816,286.816,3.7239178503673247,1009.716336548498,1289.8071239716608,25.359697498249083,21.391568323151866,81.00794375925338,0.9096732787722944,262.4438615244407,0.7787683800072333,0.7822867669155595,0.7454047448879288,0.8209431950360202,386143003.16616696,18574453.4089873,22.285365172793536,351136255.4296853,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916,8.101189966319541
2010-1,0.3333019917282952,19618.607212328232,51917137.203,312.944,3.5742473778898343,1010.1645508019257,1292.1304211545396,25.368325235610115,21.326154379268427,80.7507061772126,0.9381506281310988,262.0098062511323,0.7788380245329052,0.7820758782121678,0.7456116568055802,0.8209956302835217,386845816.2172179,18574789.222003598,22.28629731726119,351221029.43345445,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024,8.098147129253118
2010-2,0.3340235243126784,19730.42530613021,52001862.66454806,276.977,3.227649281154112,1010.6995096089588,1225.2685616774363,24.682224633225427,20.785522392052435,81.3485216987023,0.9252198703413104,262.5268472402915,0.7789101984079536,0.7818823579868851,0.7458298104099207,0.8210011439622062,387466172.7767533,18567696.476306543,22.284691941029426,351259687.2341178,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447,8.097008132833121
2010-3,0.3349733221042218,19841.7484852142,52086588.12609612,344.264,2.645147791981838,1012.0132837950168,1128.9584298802836,23.37051920912269,19.85295430433072,82.62716379222323,0.8920298073995249,264.2769917493701,0.778982372283002,0.7816888377616024,0.7460479640142613,0.8210066576408908,388086529.33628863,18560603.7306095,22.283086564797664,351298345.0347811,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206,8.095869136413123
2010-4,0.3359521089027524,19957.337121749675,52171313.587644175,307.211,2.376775180910193,1013.5891629715549,1081.6057957299552,22.35882592050709,18.886685327755654,82.74020136989786,0.8837201409822166,264.8412224368987,0.7790545461580505,0.7814953175363197,0.7462661176186018,0.8210121713195753,388706885.895824,18553510.984912448,22.2814811885659,351337002.83544445,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557,8.094730139993127
