State,Date,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
Santa Catarina,2012-06,1.6700000000000006,1018.2394444444445,879.578181818182,17.391805555555557,13.770138888888889,80.27986111111112,1.4975694444444445,2012
Santa Catarina,2012-07,1.3585937499999994,1018.8012096774194,803.1051873198847,15.982594086021505,12.189180107526882,79.45430107526882,1.5963709677419358,2012
Santa Catarina,2012-08,1.0000000000000002,1022.5880376344086,1093.2908077994432,18.913172043010753,15.585282258064515,81.84744623655914,1.8836021505376346,2012
Santa Catarina,2012-09,1.1155172413793149,1018.6892361111111,1175.0538071065994,19.26090277777778,14.383055555555554,74.76597222222222,2.0910416666666665,2012
Santa Catarina,2012-10,1.173626373626374,1014.3599462365592,1065.25619047619,21.331451612903226,17.46989247311828,79.4274193548387,1.9329301075268817,2012
Santa Catarina,2012-11,1.7508771929824567,1013.7646825396826,1548.4698529411764,22.789434523809526,17.792698412698414,74.31855158730158,2.2401388888888887,2012
Santa Catarina,2012-12,1.2184615384615392,1010.2614631336406,1394.9477876106207,25.515264976958527,20.878033794162825,76.4302995391705,2.1743951612903243,2012
Santa Catarina,2013-01,1.5535714285714293,1013.6227150537635,1456.3429193899783,24.23911290322581,18.859408602150538,72.86290322580645,1.4744623655913978,2013
Santa Catarina,2013-02,2.5555555555555536,1012.0931547619048,1327.6396907216497,25.08720238095238,20.639880952380953,77.22916666666667,0.8157738095238096,2013
Santa Catarina,2013-03,2.358461538461537,1014.7368279569891,1122.7320099255594,23.024865591397848,18.912903225806453,78.57123655913979,0.8686827956989245,2013
Santa Catarina,2013-04,2.9666666666666655,1016.2511111111112,1249.8538666666668,21.82027777777778,16.997777777777777,75.4875,0.5111111111111111,2013
Santa Catarina,2013-05,2.0076923076923077,1016.5314516129033,1008.9069565217388,19.33306451612903,14.906989247311827,76.99529569892474,0.6856182795698925,2013
Santa Catarina,2013-06,1.1900990099009912,1017.6205555555556,776.7434131736527,18.104305555555555,15.008333333333333,82.97916666666667,0.39013888888888887,2013
Santa Catarina,2013-07,1.4090909090908998,1020.6242607526881,936.6060171919768,15.534341397849461,11.881854838709678,80.17271505376344,0.735752688172043,2013
Santa Catarina,2013-08,1.2920000000000007,1019.2826612903226,1057.6186301369873,16.204301075268816,12.442204301075268,79.5752688172043,0.7458333333333333,2013
Santa Catarina,2013-09,2.2144329896907218,1017.6583333333333,1051.2939698492467,18.303611111111113,14.47638888888889,79.49583333333334,0.655,2013
Santa Catarina,2013-10,0.8205128205128209,1016.7400537634409,1397.3720481927705,20.420295698924733,16.067204301075268,77.10215053763442,0.8595430107526881,2013
Santa Catarina,2013-11,1.2409638554216875,1014.5594444444445,1335.752336448598,22.143194444444443,17.685694444444444,76.89305555555555,0.9798611111111111,2013
Santa Catarina,2013-12,1.623728813559323,1010.889247311828,1450.5302575107294,24.514919354838707,19.956317204301076,76.59005376344086,0.7251344086021505,2013
Santa Catarina,2014-01,2.514285714285714,1012.7126344086021,1582.1113636363623,25.97231182795699,21.733198924731184,78.41801075268818,0.8413978494623656,2014
Santa Catarina,2014-02,2.0771929824561406,1013.1497023809524,1609.702046035805,26.441964285714285,21.791517857142857,76.49702380952381,1.1755952380952381,2014
Santa Catarina,2014-03,1.8484848484848493,1014.0655913978495,1351.6948275862073,24.22741935483871,20.121639784946236,78.8508064516129,0.5641129032258064,2014
Santa Catarina,2014-04,1.3000000000000003,1016.8480555555556,1105.8013550135502,22.422361111111112,18.38375,78.68888888888888,0.8240277777777777,2014
Santa Catarina,2014-05,1.4983050847457628,1017.1788978494624,977.8072046109511,19.616129032258065,15.920698924731182,80.13306451612904,0.5626344086021505,2014
Santa Catarina,2014-06,1.5931034482758621,1018.0990277777778,664.0258720930233,17.955416666666665,14.815555555555557,83.12916666666666,0.5008333333333334,2014
Santa Catarina,2014-07,1.5599999999999996,1021.9753360215054,861.2653295128943,17.506989247311825,13.898387096774194,80.36559139784946,0.5870967741935484,2014
Santa Catarina,2014-08,2.2142857142857157,1019.4807123655914,1181.1241379310336,17.708870967741934,13.216129032258063,76.77688172043011,0.8537634408602152,2014
Santa Catarina,2014-09,1.4547169811320768,1016.6470833333334,964.9099489795921,19.751527777777778,16.420347222222222,81.81388888888888,1.0569444444444445,2014
Santa Catarina,2014-10,2.450000000000001,1016.9975806451612,1462.6928571428577,21.93051075268817,17.150000000000002,75.31989247311827,1.1799731182795699,2014
Santa Catarina,2014-11,1.7056603773584913,1013.8587500000001,1398.3418013856817,23.21333333333333,18.163055555555555,74.36944444444444,1.3525,2014
Santa Catarina,2014-12,1.9409090909090907,1012.425,1433.361241970021,24.54314516129032,20.126881720430106,77.39650537634408,1.2493279569892473,2014
Santa Catarina,2015-01,2.349333333333333,1012.982930107527,1554.521412300683,26.21895161290323,21.36747311827957,75.88172043010752,0.9474462365591397,2015
Santa Catarina,2015-02,3.0747474747474732,1012.5209821428571,1402.9598984771576,25.257738095238096,21.336309523809526,79.76041666666667,0.8730654761904763,2015
Santa Catarina,2015-03,1.5608695652173918,1014.1581989247311,1267.5735802469135,24.226209677419355,20.0,78.28091397849462,0.8577956989247313,2015
Santa Catarina,2015-04,1.5210526315789472,1016.5334126984127,1156.2702549575058,22.489434523809525,18.442648809523806,78.80724206349207,0.7995833333333328,2015
Santa Catarina,2015-05,1.6810810810810812,1018.415649001536,870.2284916201111,19.92655529953917,16.65630760368664,82.40024961597541,0.5512768817204309,2015
Santa Catarina,2015-06,1.6641509433962274,1020.1186111111111,920.367159763313,18.220555555555556,14.08,78.31388888888888,0.5315277777777777,2015
Santa Catarina,2015-07,2.2366666666666664,1018.215188172043,753.0869680851067,18.008870967741935,15.15268817204301,84.26747311827957,0.5165322580645162,2015
Santa Catarina,2015-08,1.292857142857143,1018.2090053763441,1108.9088709677414,20.288709677419355,16.85470430107527,81.52822580645162,0.971236559139785,2015
Santa Catarina,2015-09,1.8208955223880596,1014.7573611111112,928.224083769634,19.33597222222222,16.316805555555558,83.48194444444445,1.0812500000000003,2015
Santa Catarina,2015-10,1.6062499999999973,1016.3466397849463,727.9794050343249,19.705645161290324,16.787365591397847,83.71908602150538,2.1462365591397847,2015
Santa Catarina,2015-11,1.1028571428571432,1013.0356944444444,1006.6635514018686,21.846666666666668,18.07236111111111,79.92777777777778,2.3056944444444443,2015
Santa Catarina,2015-12,1.7661538461538462,1012.1626344086021,1129.1679039301314,24.333467741935483,20.541532258064514,80.05779569892474,2.080913978494624,2015
Santa Catarina,2016-01,2.3199999999999985,1012.5676075268818,1371.3271367521368,25.412365591397847,20.357795698924733,74.84139784946237,2.035752688172043,2016
Santa Catarina,2016-02,2.420454545454545,1012.5942528735632,1259.5024691358021,25.81005747126437,21.41609195402299,77.69683908045977,1.8074712643678161,2016
Santa Catarina,2016-03,3.281927710843369,1014.92311827957,1306.549148418491,24.228897849462363,19.44986559139785,75.67204301075269,1.7220430107526883,2016
Santa Catarina,2016-04,1.673333333333334,1014.2080555555556,1132.3617886178868,24.313194444444445,20.051805555555553,78.0375,1.8345833333333335,2016
Santa Catarina,2016-05,1.2596491228070184,1018.998252688172,854.2792717086843,18.108602150537635,14.372043010752687,79.6774193548387,1.480241935483871,2016
Santa Catarina,2016-06,0.9224489795918368,1022.0555555555555,793.7655786350147,14.170277777777779,10.472222222222221,79.81458333333333,1.2294444444444446,2016
Santa Catarina,2016-07,2.711627906976745,1019.3627688172044,994.1008571428573,15.913575268817205,11.84475806451613,78.14650537634408,1.7725806451612902,2016
Santa Catarina,2016-08,0.8932584269662915,1018.1051075268816,1067.6483146067415,17.155376344086022,12.93481182795699,77.5,2.1781586021505377,2016
Santa Catarina,2016-09,2.9050000000000007,1018.5304166666667,1327.0789062500003,18.476111111111113,13.078472222222222,72.8125,2.3469444444444445,2016
Santa Catarina,2016-10,1.5101694915254247,1016.0408602150538,1132.7064439140818,20.051344086021505,15.617809139784946,76.87029569892474,2.278897849462365,2016
Santa Catarina,2016-11,1.0711111111111116,1014.4884722222222,1458.533569739952,21.940833333333334,16.34888888888889,71.65833333333333,2.5211111111111113,2016
Santa Catarina,2016-12,2.0234374999999987,1012.0216397849462,1282.8026086956518,23.77567204301075,19.16733870967742,76.51478494623656,2.1666666666666665,2016
