,Espírito Santo - Desemprego,Espírito Santo - IDH,Espírito Santo - IDH Educacao,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Espírito Santo - Consumo de Cimento (t),Espírito Santo - IDH Longevidade,Espírito Santo - IDH Renda,Espírito Santo- custo m2 (R$),Espírito Santo - PIB - Estadual,Espírito Santo - PIB - Construção Civil,Espírito Santo - PIB - Per Capita,Espírito Santo - PIB - Preços de Mercado,Espírito Santo - Produção de Cimento (t),Espírito Santo - Depósito Poupança (R$),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Espírito Santo - value
2003-12,8.11339655949253,0.7618499624861909,0.7009265690440365,1.85718687733482,1013.6569375864292,1501.462596398528,25.422198733564088,20.928969402906823,77.68083881807702,2.1753629312777907,47.913,0.8455033109641652,0.7554256762551004,11140.409574130348,64338049.54556566,3561667.7481073285,16.888296114236553,59889468.33443649,101.58581797557488,4345467.652912785,414731.1569842756,7391919.967637314,635.2966266455436,2399709.7029366046,0.8211746264022252,3.6101044651759793,0.8169855326871092,0.6292469617617195,-6082.10009002275,7.034262103245153,130.33031378250743,179203287.3317393,180.5826505067935,1.7623760541706297,0.2737866573962578
2004-1,8.107574025291866,0.7620127578870054,0.7011897463930354,1.898227261806789,1013.4196015389836,1515.5993634247952,25.620345640319258,21.15293003576825,77.81380742404562,2.174112820849284,48.646,0.8459559787385141,0.7552266412071181,11198.996060616835,64421020.24197359,3565093.279791643,16.896385943739414,59926466.13641783,101.96730446206136,4370580.29706284,417533.7771609108,7397520.947074695,608.3645349020483,2379575.1981304954,0.8146624868021721,3.6015879781415734,0.8183674345886709,0.6279521987366027,-6360.043009879893,6.775421109777445,131.09375827465925,179384775.903975,181.71762234118845,1.3607725559131063,0.2733488146830943
2004-2,8.105683186000107,0.7621631299669268,0.7014456436495139,1.941204334237213,1013.1705198323876,1530.4839577819157,25.828602341169184,21.388381417144902,77.95395410818497,2.172678435974106,43.597,0.8463572423891494,0.7550374478129693,11253.73395535368,64492904.01589313,3568107.00185731,16.901449684946737,59950653.46000918,102.09069919890348,4377385.620855626,422402.9868290372,7402970.507331404,587.1238050372627,2286865.77068742,0.7877508194696684,3.592453286930746,0.813175865272952,0.6179234500456987,-6312.09879505444,6.535527586437412,131.98976210790366,179558325.62127495,182.87265024146924,1.2915557727587674,0.2728452028989174
2004-3,8.103792346708348,0.7623135020468483,0.7017015409059923,1.985746557313899,1012.9118591904488,1545.9891487626635,26.04522966082505,21.633373465778263,78.10019634608099,2.1710461866428794,56.331,0.8467585060397849,0.7548482544188204,11306.539339969064,64564787.78981267,3571120.7239229768,16.90651342615406,59974840.78360053,102.5410325322368,4384190.944648412,428940.3527979896,7408420.067588114,570.3798396602158,2267168.0966155827,0.7462153668542578,3.5827259202889805,0.7940584078254243,0.6110282002564377,-6382.974247910342,6.304693993612522,132.88576594114804,179731875.3385749,184.0434969224516,1.3153702879685611,0.2722785016230249
2004-4,8.101901507416589,0.7624638741267697,0.7019574381624708,2.031482393724656,1012.645786336975,1561.987705659813,26.26848842399805,21.88595610040981,78.25145161331953,2.1692024828462264,48.488,0.8471597696904202,0.7546590610246716,11356.33158996906,64636671.56373221,3574134.445988644,16.911577167361386,59999028.10719189,102.02955753223682,4390996.268441197,437138.8679254053,7413869.627844823,552.5537154986056,2235945.485366601,0.7161196882161044,3.57243140696176,0.7742123337341686,0.602215193421453,-6659.524121320398,6.092845857236326,133.78176977439244,179905425.05587482,185.9739836449516,1.2716511611761512,0.2716472844430239
2004-5,8.100010668124831,0.7626142462066912,0.7022133354189493,2.078040306157292,1012.3744679957734,1578.352397766138,26.49663945539936,22.14417923978102,78.40663738548649,2.1671337345747705,52.856,0.8475610333410555,0.7544698676305227,11414.357931432476,64708555.33765176,3577148.168054311,16.91664090856871,60023215.43078324,102.6291916785783,4397801.592233984,444435.64414467895,7419319.188101534,543.5801122244274,2247614.438896437,0.6877653033067546,3.5615952756945672,0.7850618617376672,0.5930166849467975,-6639.092352241397,5.906435456003245,134.40983551104517,180078974.77317473,187.9511162408295,1.3496753218264288,0.2711419524870305
2004-6,8.098119828833072,0.7627646182866126,0.7024692326754277,2.1250487572996146,1012.1000708906518,1594.9559943744134,26.72794357974016,22.40609280263337,78.56467113816775,2.164826351819133,53.379,0.8479622969916908,0.7542806742363739,11467.534121908668,64780439.1115713,3580161.8901199778,16.921704649776032,60047402.75437459,102.8639297738164,4404606.916026769,451253.3024140168,7424768.748358243,539.7928414217439,2270755.1846666075,0.6580265037168356,3.550243055232886,0.7615174276282071,0.574475450988554,-6748.885395968077,5.749095649630231,135.03790124769785,180252524.49047467,189.66523405701923,1.5103056439741145,0.2705731054093355
2004-7,8.096228989541313,0.762914990366534,0.7027251299319062,2.172136209839433,1011.8247617454174,1611.6712647774127,26.96066162173164,22.66974670770834,78.7244703469492,2.162266744569938,55.198,0.8483635606423261,0.754091480842225,11516.541098652851,64852322.88549084,3583175.612185645,16.926768390983355,60071590.077965945,103.31848791335128,4411412.239819555,458230.9893117392,7430218.308614952,534.2848231016592,2274686.759168609,0.6207840323429428,3.538400274322199,0.7524273421975352,0.5593363966337657,-6784.497815846861,5.627047610968012,135.66596698435055,180426074.2077746,191.417790237618,1.3540905935347418,0.2698560355579184
2004-8,8.094338150249554,0.7630653624464555,0.7029810271883846,2.218931126464556,1011.550707283878,1628.3709782679107,27.19305440608498,22.933190873747414,78.88495248741673,2.159441322817807,59.589,0.8487648242929615,0.7539022874480762,11561.61450774376,64924206.65941039,3586189.334251312,16.931832132190678,60095777.4015573,103.78030609516946,4418217.563612341,466978.6583451511,7435667.868871663,528.8910012164406,2279925.537159044,0.5909034137973287,3.52609246170799,0.7295497751500113,0.5366506165950669,-6905.605509166634,5.503636763429107,136.07831726999564,180599623.9250745,193.23853944222265,1.434760472048315,0.2690814523010943
2004-9,8.092447310957795,0.7632157345263769,0.7032369244448631,2.2650619698627894,1011.2800742298411,1644.9279041386817,27.42338275751137,23.194475219492052,79.04503503515619,2.1563364965533625,59.411,0.8491660879435968,0.7537130940539274,11604.16406329932,64996090.433329925,3589203.0563169788,16.936895873398,60119964.72514865,104.26430609516947,4425022.887405126,475889.1295313781,7441117.429128372,523.5410270047289,2282679.2823835304,0.5537026055994817,3.513345146135742,0.7095428699539044,0.521373108360619,-6995.222858870797,5.379865840264738,136.4906675556407,180773173.6423745,195.06742578211143,1.2837775896757788,0.2682357984579538
2004-10,8.090556471666037,0.7633661066062983,0.7034928217013415,2.3101572027219444,1011.0150293071142,1661.214811682499,27.649907500721977,23.45164966368376,79.20363546575351,2.152938675767228,53.873,0.8495673515942321,0.7535239006597785,11644.596019821056,65067974.20724947,3592216.778382646,16.941959614605324,60144152.04874,104.81880609516948,4431828.211197913,484423.7575753058,7446566.989385082,516.6823881754624,2433479.803848515,0.5450174136197448,3.500183856350938,0.6959159305043552,0.5156158255655208,-7120.238857990881,5.253056293059425,136.9030178412858,180946723.3596744,196.8697926583777,1.1406245002546846,0.2673052190024698
2004-11,8.088665632374278,0.7635164786862199,0.70374871895782,2.353845287729827,1010.7577392395048,1677.1044701921378,27.870889460428003,23.702764125063997,79.35967125479453,2.1492342704500245,54.406,0.8499686152448676,0.7533347072656297,11682.853466629567,65139857.981169015,3595230.500448313,16.94702335581265,60168339.37233136,105.08582737176522,4438633.534990698,491603.9774213368,7452016.549641792,504.2778134441365,2626368.5075104097,0.5310516981315352,3.486634121099062,0.6696517138276467,0.5071034898207396,-7055.497216121851,5.122595130555095,137.22885225518075,181120273.0769744,198.653124824414,1.2854603148119332,0.2663165520156825
2004-12,8.086774793082519,0.7636668507661413,0.7040046162142984,2.395754687574246,1010.5103707508206,1692.469648960372,28.084589461340624,23.94586852237424,79.51205987786518,2.145209690592376,50.885,0.8503698788955029,0.7531455138714808,11718.471383296235,65211741.75508855,3598244.22251398,16.952087097019973,60192526.69592271,105.69553570509852,4445438.858783484,498417.7469993286,7457466.109898502,487.9427582459169,2720834.843621785,0.5059456433043616,3.472721469125596,0.6553570801963157,0.4969515420076215,-6921.044658255659,4.995239879121229,137.5546866690757,181293822.79427427,200.44978855774104,1.2322302066002024,0.2652441281586055
2005-1,8.08488395379076,0.7638172228460627,0.7042605134707769,2.435513864943011,1010.275090564869,1707.1831172799757,28.28926832817102,24.17901277435597,79.65971881055133,2.140851346184905,56.49,0.8507711425461382,0.752956320477332,11751.744036357455,65283625.5290081,3601257.944579647,16.957150838227296,60216714.01951406,106.50335203162916,4452244.18257627,505529.1448841331,7462915.670155211,467.4251775544447,2703712.958128439,0.4921828904516431,3.4584714291760243,0.6473973428202994,0.483143045759377,-7202.757774714469,4.860078219431911,137.88052108297066,181467372.5115742,202.30449471882343,1.4183908253341642,0.2641070175117777
2005-2,8.077646977261674,0.7639555605315066,0.7045086636135127,2.4727512825239275,1010.0540654054575,1721.1176444437233,28.48318688563038,24.40024679975068,79.80156552843884,2.1361456472182327,53.578,0.851122026887918,0.7527760816841216,11814.731947303531,65345299.56555947,3604408.834657041,16.95994570407319,60231548.17622113,107.20857880778486,4486521.742145987,513173.97837669234,7468228.679464037,445.227317434516,2592532.3195000445,0.479032861785929,3.4439095299958296,0.6298003725137261,0.4753697952172824,-7128.700399706268,4.725791184629883,138.4383011536618,181632962.2895496,204.1987238906554,1.4238954789241105,0.2629164490610971
2005-3,8.070410000732588,0.7640938982169506,0.7047568137562487,2.5070954030048065,1009.849461996394,1734.145999744389,28.66460595842989,24.60762051729983,79.93651750711362,2.1310790036829834,60.481,0.851472911229698,0.7525958428909112,11876.77383445415,65406973.60211083,3607559.724734435,16.96274056991908,60246382.3329282,109.2520739482891,4520799.301715705,520583.6246521651,7473541.688772862,425.5538607533432,2576944.5509056966,0.4648610952618953,3.4290613003304955,0.6197803250738215,0.4664937288356185,-7221.778170229833,4.596932598972333,138.9960812243529,181798552.067525,206.1308112427125,1.3369199083017531,0.2616043040511964
2005-4,8.063173024203502,0.7642322359023945,0.7050049638989846,2.5381746890734544,1009.6634470614854,1746.1409524747469,28.831786371280725,24.799183845744903,80.06349222216154,2.1256378255697785,64.833,0.851823795571478,0.7524156040977008,11936.88903298275,65468647.63866221,3610710.614811829,16.965535435764973,60261216.48963528,110.25490118916642,4555076.861285422,527801.5206057715,7478854.698081687,411.2946022042931,2550123.232541148,0.4371435666899209,3.413952268925505,0.6089935578495764,0.4550001182228941,-7427.695727374902,4.479302822781261,139.55386129504407,181964141.8455004,208.52949853283653,1.5033990992305697,0.2602913029082975
2005-5,8.055936047674416,0.7643705735878384,0.7052531140417204,2.5656176034176807,1009.4981873245396,1756.9752719275712,28.982988948894075,24.972986703827385,80.1814071491685,2.119808522869241,64.063,0.8521746799132579,0.7522353653044905,12001.308594163538,65530321.675213575,3613861.5048892223,16.968330301610866,60276050.646342345,111.42390347577596,4589354.42085514,534490.8290515874,7484167.707390512,400.4730769062954,2569572.8659533686,0.4197283588146051,3.398607964526341,0.6112913639662371,0.4387655535867955,-7307.848389698152,4.361373483938184,139.95474220418083,182129731.6234758,210.9849883147523,1.5253707589919576,0.258731515910036
2005-6,8.04869907114533,0.7645089112732825,0.7055012641844562,2.5890526087252925,1009.3558495093644,1766.5217273956362,29.11647451598112,25.127079010288742,80.28917976372037,2.113577505571994,66.518,0.8525255642550378,0.7520551265112801,12062.885669260051,65591995.71176494,3617012.394966616,16.97112516745676,60290884.803049415,112.53838856767167,4623631.980424858,542053.2699314717,7489480.716699338,392.0132128694499,2602254.4460729035,0.4199780553732319,3.383053915878488,0.5804670357747842,0.4302028729547594,-7431.800235590503,4.256101726196984,140.35562311331756,182295321.4014512,212.9231644277816,1.3784705106585684,0.2575331208237804
2005-7,8.041462094616245,0.7646472489587264,0.7057494143271922,2.6081081676840987,1009.2386003397668,1774.6530881717165,29.230503897253044,25.25951068387047,80.38572754140304,2.1069311836686597,65.453,0.8528764485968178,0.7518748877180698,12118.62028330411,65653669.74831631,3620163.28504401,16.973920033302655,60305718.95975648,113.5749121308306,4657909.539994575,549511.0197966119,7494793.726008162,383.1926176814535,2613066.753887254,0.426655987569031,3.367315651727427,0.5645649922940777,0.4313751989691616,-7447.830376487559,4.16168717243741,140.75650402245432,182460911.1794265,214.85454833768284,1.4515065266492553,0.2569127335526598
2005-8,8.034225118087159,0.7647855866441703,0.7059975644699281,2.622412742981908,1009.1486065395547,1781.2421235485854,29.32333791742104,25.36833164331403,80.46996795780241,2.09985596714986,76.604,0.8532273329385978,0.7516946489248594,12174.839928971189,65715343.78486768,3623314.175121404,16.976714899148547,60320553.11646355,114.83553327822776,4692187.0995642925,557945.6579456168,7500106.735316987,375.1392726452125,2617033.037200032,0.4533210772878235,3.351418700818644,0.5609756759595197,0.4316478866297594,-7426.454566904413,4.079825078928361,141.25619441715205,182626500.957402,216.74393954992289,1.314802317799124,0.2556462695054123
2005-9,8.026988141558073,0.7649239243296143,0.7062457146126639,2.6315947973065272,1009.0880348325358,1786.161602819018,29.39323740119627,25.451591807360906,80.54081848850434,2.0923382660062173,68.541,0.8535782172803776,0.751514410131649,12231.742851845756,65777017.821419045,3626465.065198798,16.97950976499444,60335387.27317062,116.05627998475548,4726464.65913401,567582.3355484458,7505419.744625812,368.2338259987535,2616833.298781457,0.4844114534007803,3.3353885918976194,0.5646643450021134,0.4277093852365702,-7512.020875107958,4.012628248908924,141.75588481184974,182792090.7353773,218.62954399113875,1.4544913446504557,0.2556497824536995
2005-10,8.019751165028987,0.7650622620150582,0.7064938647553998,2.635282793345766,1009.0590519425172,1789.2842952757885,29.43846317328994,25.50734109475258,80.59719660909472,2.084364490228356,64.374,0.8539291016221575,0.7513341713384387,12288.641004438856,65838691.85797042,3629615.955276192,16.982304630840332,60350221.42987769,118.08150822580107,4760742.218703728,579729.7986988125,7510732.753934638,358.7241761047338,2767147.232806297,0.4945726100320757,3.319250853709838,0.5644640550493971,0.4225131084131527,-7687.979669089395,3.9602332396446167,142.25557520654746,182957680.51335275,220.47998778707412,1.2166346637056376,0.2560689908650969
2005-11,8.012514188499901,0.7652005997005021,0.7067420148981357,2.6331051937874315,1009.0638245933064,1790.4829702116704,29.45727605841322,25.53362942423053,80.63801979515945,2.0759210498068965,62.128,0.8542799859639375,0.7511539325452283,12346.103188957622,65900365.89452179,3632766.8453535857,16.985099496686225,60365055.58658476,119.73497101678402,4795019.778273446,590638.0268494517,7516045.763243463,349.8309358272843,2977160.918689552,0.4959029929217597,3.303031015000783,0.5622657106505984,0.410747290823505,-7676.736667287167,3.9221772649399615,142.75695932798442,183123270.29132813,222.3706268867923,1.5774291835856542,0.2569180094586827
2005-12,8.005277211970816,0.7653389373859462,0.7069901650408716,2.624690461319333,1009.1045195087116,1789.630396919439,29.4479368812773,25.528506714536228,80.6622055222844,2.0669943547324627,65.904,0.8546308703057175,0.750973693752018,12404.465581323711,65962039.93107315,3635917.73543098,16.987894362532117,60379889.74329183,121.44653479767038,4829297.337843163,600358.5651096528,7521358.772552288,336.6366349826133,3077456.4837551704,0.5121818479826961,3.286754604515938,0.5630711908624105,0.4101195327303973,-7542.184036343686,3.892160292125506,143.2583434494214,183288860.0693036,224.28049234109324,1.4013372679118714,0.2573824530721662
2006-1,7.998040235441731,0.7654772750713901,0.7072383151836075,2.6096670586292774,1009.1833034125395,1786.599344691867,29.40870646659336,25.49002288441116,80.66867126605544,2.0575708149956773,62.346,0.8549817546474974,0.7507934549588076,12463.075499837862,66023713.96762452,3639068.6255083736,16.99068922837801,60394723.8999989,122.78067187567233,4863574.89741288,608237.7183918209,7526671.781861113,320.968605621138,3061867.328050945,0.5246513831169914,3.270447151000785,0.5580933471517024,0.4093210137705744,-7965.495545452277,3.8684439286332686,143.75972757085836,183454449.8472789,226.2314361414988,1.0664559084527,0.257863999922695
2006-2,7.995631899831213,0.7656039672887721,0.7074782511913786,2.5876634484050745,1009.3023430285984,1781.2625828217297,29.337845639072583,25.416227852596798,80.6563345020585,2.0476368405871623,57.632,0.85528328449528,0.7506212837136407,12522.229774107678,66074533.5938445,3639699.7686833097,16.99140742945691,60400576.28231652,124.04110794533784,4931323.917210017,617499.8567002948,7531879.804076586,305.73921061538874,2929137.126267223,0.5117940136540285,3.2541341832008084,0.5540061208774786,0.4028183365263698,-7956.205189035386,3.846872965752776,144.5557082419601,183612058.601541,228.1727223075623,1.277179270614667,0.258364309825544
2006-3,7.993223564220695,0.7657306595061542,0.7077181871991499,2.5583080933345315,1009.4638050806956,1773.4928806018015,29.23361522342616,25.305171537834617,80.62411270587943,2.03717884149754,63.97,0.8555848143430627,0.7504491124684738,12582.232137755722,66125353.22006449,3640330.9118582457,16.99212563053581,60406428.66463414,126.089361185061,4999072.937007153,628619.3150184231,7537087.826292059,289.90661112109984,2918623.3433916336,0.5216724461884032,3.2378412298614907,0.558308779155122,0.3998570076790366,-8153.367564422752,3.842818789820434,145.35168891306182,183769667.35580307,230.6418605830073,1.0970203410953332,0.2588851079260874
2006-4,7.990815228610178,0.7658573517235362,0.7079581232069212,2.521229456105457,1009.669856292638,1763.1630073248562,29.09427604436526,25.15490385886611,80.5709233531041,2.026183227717434,48.573,0.8558863441908454,0.750276941223307,12642.707500975856,66176172.84628447,3640962.055033182,16.992843831614707,60412281.04695176,127.90222503511863,5066821.95680429,639239.6343437436,7542295.848507533,276.25389917179274,2883566.376169771,0.5491307539299164,3.221593819728316,0.5671710316312383,0.3979963710958243,-8423.448244351577,3.836249908110392,146.14766958416357,183927276.1100652,233.12343857484493,1.2502528613576849,0.259428099891456
2006-5,7.98840689299966,0.7659840439409182,0.7081980592146924,2.4760559994056583,1009.922663388234,1750.145732283668,28.91808892660108,24.963474734432747,80.49568391931844,2.014636409237466,57.372,0.8561878740386281,0.7501047699781401,12714.965580792325,66226992.47250445,3641593.198208118,16.993562032693607,60418133.42926937,130.4372386576264,5134570.9766014265,650002.3898724334,7547503.870723005,263.21092057760643,2915862.370436281,0.5836820001689738,3.2054174815467653,0.5968232499556683,0.4056653747218318,-8229.867308086905,3.840605092822108,146.88575068887118,184084884.86432725,234.85656413124656,1.0095742979252955,0.2599950553087709
2006-6,7.985998557389143,0.7661107361583003,0.7084379952224635,2.4224161859229456,1010.2243930912908,1734.3138247710112,28.7033146948448,24.728934083276005,80.3973118801083,2.0025247960482586,53.37,0.8564894038864107,0.7499325987329732,12779.320430779257,66277812.09872444,3642224.341383054,16.994280233772507,60423985.81158699,132.68232124903557,5202319.996398564,658313.6048432353,7552711.892938478,253.3311597139729,2948249.7182092103,0.6123741776559579,3.1893377440623247,0.6052265435927703,0.4149031030845876,-8333.395980655183,3.8357922282673904,147.62383179357877,184242493.6185893,236.571865172009,1.1668510987613707,0.2603920574071738
2006-7,7.983590221778625,0.7662374283756823,0.7086779312302348,2.3599384783451254,1010.577212125616,1715.5400540796595,28.4482141738076,24.449331824137364,80.27472471105959,1.9898347981404347,54.255,0.8567909337341935,0.7497604274878064,12846.3166819807,66328631.72494442,3642855.48455799,16.994998434851407,60429838.19390461,135.39820678934615,5270069.0161957,667304.7989431338,7557919.915153951,243.97109080663773,2959619.3646790986,0.6206261710016543,3.173380136020476,0.6134655051430675,0.4267485653722618,-8363.641502791654,3.834296240076312,148.3619128982864,184400102.37285143,238.27043026171523,1.026151222924956,0.2608087707132521
2006-8,7.981181886168108,0.7663641205930642,0.7089178672380061,2.2882513393600066,1010.983287215017,1693.6971895023885,28.15104818820067,24.122717875758298,80.12683988775818,1.976552825504617,58.264,0.8570924635819761,0.7495882562426395,12918.56557143637,66379451.3511644,3643486.627732927,16.995716635930307,60435690.57622223,138.47889492967258,5337818.035992837,676378.6807572738,7563127.937369425,234.6161358747217,2972598.568363662,0.6093984595457096,3.1575701861667023,0.6251193452031805,0.4258794259587617,-8483.803210688488,3.837301314139748,149.11491383618767,184557711.1271135,239.9230618685272,1.1135288127682357,0.2612486224511161
2006-9,7.978773550557591,0.7664908128104463,0.7091578032457773,2.206983231655397,1011.4447850833014,1668.6580003319712,27.810077562735184,23.74714215688029,79.95257488578994,1.962665288131428,54.972,0.8573939934297587,0.7494160849974726,12994.49232783826,66430270.97738439,3644117.770907863,16.996434837009208,60441542.95853985,141.3592334773155,5405567.055789974,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217,0.2618846871480553
2006-10,7.976365214947073,0.7666175050278283,0.7093977392535484,2.1157626179191062,1011.9638724542768,1640.2952558611823,27.42356312212234,23.320654586244824,79.75084718074078,1.948158596011489,54.028,0.8576955232775414,0.7492439137523057,13073.389435277826,66481090.60360437,3644748.914082799,16.997153038088108,60447395.34085747,144.14215036266543,5473316.07558711,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412,0.2626693583458124
2006-11,7.973956879336556,0.7667441972452104,0.7096376752613197,2.0142179608389403,1012.5427160517507,1608.481725382796,26.989765691073305,22.84130508259337,79.52057424819657,1.9330191591354249,55.19,0.857997053125324,0.7490717425071389,13154.48828049123,66531910.22982435,3645380.057257735,16.997871239167004,60453247.723175086,147.2080961640429,5541065.095384247,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836,0.2640155652711868
2006-12,7.971548543726038,0.7668708894625924,0.709877611269091,1.9019777231027095,1013.1834825995307,1573.0901781895864,26.506946094299277,22.30714356466741,79.26067356374321,1.9172333874938567,53.589,0.8582985829731068,0.748899571261972,13236.938990978204,66582729.85604434,3646011.200432671,16.998589440245905,60459100.1054927,149.37730573123224,5608814.115181383,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445,0.2653971777866052
2007-1,7.969140208115521,0.7669975816799744,0.7101175472768622,1.8419490154602296,1013.8065520993345,1515.2646336373018,26.02767617127496,21.80147157418075,79.10020721326164,1.9301706909242191,76.743,0.8586001128208894,0.7487274000168052,13321.316697257427,66633549.48226432,3646642.343607607,16.999307641324805,60464952.48781032,151.2204847113574,5676563.13497852,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212,0.2672492808402379
2007-2,7.966260040426844,0.7671130173557101,0.7103488021284466,1.5529222774923157,1014.708406938044,1505.92498576785,25.33254176267281,20.980638240847416,78.49227710573477,1.85549327156938,67.311,0.858853312989533,0.7485624092667869,13408.365118908448,66673914.84239672,3648261.1385826254,16.99886547492069,60463692.7840571,152.32026292931104,5657307.274709513,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321,0.2691623882551044
2007-3,7.963379872738168,0.7672284530314459,0.7105800569800311,1.4977006624346345,1015.629227043864,1467.397463825986,24.703388323519373,20.287395019947944,78.23232340203106,1.838862153844513,85.163,0.8591065131581765,0.7483974185167686,13496.959673430998,66714280.202529125,3649879.9335576463,16.99842330851658,60462433.080303885,154.20086872770955,5638051.414440506,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217,0.2711265910957984
2007-4,7.960499705049491,0.7673438887071816,0.7108113118316157,1.3662720910060633,1016.3111490868748,1373.750395878095,24.094997386499404,19.653447247290494,77.98904383213859,1.8732899572239288,69.22,0.8593597133268202,0.7482324277667501,13586.690813001953,66754645.56266153,3651498.728532666,16.997981142112465,60461173.37655066,154.62937474361607,5618795.5541715,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308,0.2730086785865047
2007-5,7.957619537360815,0.7674593243829174,0.7110425666832002,1.1282721617061593,1017.528921134762,1343.5900382311154,23.2923739195499,18.76450841615768,77.53134947303295,1.882475326039914,76.813,0.8596129134954636,0.7480674370167318,13686.538400349284,66795010.92279393,3653117.523507685,16.997538975708355,60459913.67279744,156.07469053044156,5599539.693902493,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756,0.274819237273815
2007-6,7.954739369672138,0.7675747600586531,0.7112738215347847,1.0554752552131268,1018.5151716267666,1328.4504008052504,22.887580356707456,18.360479885134417,77.51829964736791,1.9219795468270515,75.526,0.8598661136641073,0.7479024462667135,13779.814927006137,66835376.282926336,3654736.3184827054,16.997096809304242,60458653.96904422,157.24182904176126,5580283.833633486,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933,0.2769842928118513
2007-7,7.951859201983462,0.7676901957343889,0.7115050763863692,0.9530711720953152,1018.4755433823372,1351.9939105164017,22.9430364894568,18.2532212074012,76.65231455901612,2.0271419905762214,81.935,0.8601193138327508,0.7477374555166951,13874.42266696014,66875741.64305873,3656355.113457725,16.99665464290013,60457394.265291005,158.95396048000802,5561027.97336448,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252,0.2789322759136486
2007-8,7.948979034294785,0.7678056314101246,0.7117363312379537,1.091405106756417,1017.8680938218836,1402.571633743937,23.1775278666842,18.38636543928593,76.18446511344462,2.100212762365924,86.992,0.8603725140013944,0.7475724647666768,13969.268429891896,66916107.003191136,3657973.908432744,16.996212476496016,60456134.56153779,160.74761452795042,5541772.1130954735,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062,0.2810143073904035
