,Goiás - Produção de Cimento (t),Goiás - Consumo de Cimento (t),Goiás - IDH Educacao,Goiás - IDH,Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temmperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Goiás - IDH Longevidade,Goiás- custo m2 (R$),Goiás - Depósito Poupança (R$),Goiais - Preço Cimento,Goiás - PIB - Estadual,Goiás - PIB - Construção Civil,Goiás - PIB - Per Capita,Goiás - PIB - Preços de Mercado,Goiás - Desemprego,Goiás - IDH Renda,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2004-9,62.641901771056254,149.663,0.7134718012872707,0.7474463632749933,1.986013332011132,932.3548424271288,1535.9326638756877,24.024849866794053,14.013243785381702,59.79742993708902,1.6157906432976037,0.7809649213814973,11679.311449732151,4185250.000010993,0.2262661857610343,96000464.40222353,5603925.86661884,14.092461134950312,84893038.16359821,8.095819845651983,0.7620566637262305,475889.1295313781,7441117.429128372,523.5410270047289,2282679.2823835304,0.5537026055994817,3.513345146135742,0.7095428699539044,0.521373108360619,-6995.222858870797,5.379865840264738,136.4906675556407,180773173.6423745,195.06742578211143,1.2837775896757788
2004-10,62.57383655366494,150.623,0.7138140995895841,0.7475476305512695,2.006087738439628,931.714035340378,1470.8300566433877,23.97532333114869,16.112922771400996,66.36775667935947,1.4720284920033382,0.7812018820498898,11707.898623645196,4175892.91953121,0.2251632758219089,96109226.85271642,5607178.940522982,14.0953013379168,84924347.15768781,8.09387306305388,0.7617831161464582,484423.7575753058,7446566.989385082,516.6823881754624,2433479.803848515,0.5450174136197448,3.500183856350938,0.6959159305043552,0.5156158255655208,-7120.238857990881,5.253056293059425,136.9030178412858,180946723.3596744,196.8697926583777,1.1406245002546846
2004-11,62.53694293664367,144.087,0.7141563978918974,0.7476488978275457,2.12749110950846,931.716833469686,1454.8978579208938,24.227924931069104,17.190024458275136,68.85642356602702,1.4646214399632445,0.7814388427182823,11734.979474709024,4166535.8390514255,0.2239260720513494,96217989.3032093,5610432.014427123,14.098141540883288,84955656.15177743,8.09192628045578,0.761509568566686,491603.9774213368,7452016.549641792,504.2778134441365,2626368.5075104097,0.5310516981315352,3.486634121099062,0.6696517138276467,0.5071034898207396,-7055.497216121851,5.122595130555095,137.22885225518075,181120273.0769744,198.653124824414,1.2854603148119332
2004-12,62.70663043664367,126.835,0.7144986961942109,0.7477501651038221,2.400099854029088,931.4904980734168,1431.7806236894228,24.295801893273712,18.007846857387477,71.54432392718866,1.3409684702267175,0.7816758033866749,11760.826558042356,4157178.7585716434,0.2227587816622934,96326751.75370218,5613685.088331264,14.100981743849776,84986965.14586703,8.089979497857678,0.7612360209869138,498417.7469993286,7457466.109898502,487.9427582459169,2720834.843621785,0.5059456433043616,3.472721469125596,0.6553570801963157,0.4969515420076215,-6921.044658255659,4.995239879121229,137.5546866690757,181293822.79427427,200.44978855774104,1.2322302066002024
2005-1,62.68371206929674,121.831,0.7148409944965243,0.7478514323800983,2.4574981947965115,931.6333508098912,1431.0883918811903,24.512089194255395,18.425153860630985,71.89240595921139,1.3494535168165174,0.7819127640550674,11785.55594579746,4147821.67809186,0.2215743832380191,96435514.20419508,5616938.162235405,14.103821946816264,85018274.13995665,8.088032715259576,0.7609624734071415,505529.1448841331,7462915.670155211,467.4251775544447,2703712.958128439,0.4921828904516431,3.4584714291760243,0.6473973428202994,0.483143045759377,-7202.757774714469,4.860078219431911,137.88052108297066,181467372.5115742,202.30449471882343,1.4183908253341642
2005-2,62.92384986662931,115.21,0.7151732160519761,0.7479422452772465,2.4742650381058544,932.1371758308816,1440.96768821951,24.23769476302486,18.01898065217997,71.18375370579545,1.391063389792901,0.7820995282273736,11834.052695711694,4179766.1689492376,0.2204718709273177,96542165.97667693,5620899.332901479,14.107920062525508,85053927.94127506,8.080887201877248,0.760701252957092,513173.97837669234,7468228.679464037,445.227317434516,2592532.3195000445,0.479032861785929,3.4439095299958296,0.6298003725137261,0.4753697952172824,-7128.700399706268,4.725791184629883,138.4383011536618,181632962.2895496,204.1987238906554,1.4238954789241105
2005-3,63.42794573517904,122.721,0.7155054376074281,0.7480330581743948,2.26498064135086,932.5340916908068,1420.4063320006824,23.51897363849657,17.259544819978206,70.97436476178684,1.3459337523043982,0.78228629239968,11881.77497584396,4211710.659806615,0.2193108169298461,96648817.74915875,5624860.503567552,14.112018178234756,85089581.74259345,8.07374168849492,0.7604400325070425,520583.6246521651,7473541.688772862,425.5538607533432,2576944.5509056966,0.4648610952618953,3.4290613003304955,0.6197803250738215,0.4664937288356185,-7221.778170229833,4.596932598972333,138.9960812243529,181798552.067525,206.1308112427125,1.3369199083017531
2005-4,63.98798006816632,130.262,0.71583765916288,0.748123871071543,1.972645718172639,933.3979373474198,1418.57185726086,22.96699449268906,15.84243998148908,67.59324888124702,1.4417132533727366,0.7824730565719862,11928.814891322836,4243655.150663992,0.2183303791790452,96755469.5216406,5628821.674233626,14.116116293944,85125235.54391186,8.06659617511259,0.760178812056993,527801.5206057715,7478854.698081687,411.2946022042931,2550123.232541148,0.4371435666899209,3.413952268925505,0.6089935578495764,0.4550001182228941,-7427.695727374902,4.479302822781261,139.55386129504407,181964141.8455004,208.52949853283653,1.5033990992305697
2005-5,64.47556757996088,139.268,0.7161698807183319,0.7482146839686913,1.5686485662715588,933.9458890340404,1432.574550550173,22.497435392977334,14.27922298339354,63.87809792131252,1.4804967743656632,0.7826598207442924,11975.176138896037,4275599.64152137,0.2170630621420549,96862121.29412249,5632782.844899699,14.120214409653247,85160889.34523027,8.059450661730262,0.7599175916069435,534490.8290515874,7484167.707390512,400.4730769062954,2569572.8659533686,0.4197283588146051,3.398607964526341,0.6112913639662371,0.4387655535867955,-7307.848389698152,4.361373483938184,139.95474220418083,182129731.6234758,210.9849883147523,1.5253707589919576
2005-6,64.77926701141912,152.638,0.7165021022737839,0.7483054968658395,1.4186384135584331,934.1009621823669,1432.2072944084453,22.93313022695416,13.900593687647808,60.97388173397472,1.549614818039908,0.7828465849165988,12019.21357660268,4307544.132378748,0.2161029421382479,96968773.06660432,5636744.015565773,14.124312525362493,85196543.14654866,8.052305148347934,0.759656371156894,542053.2699314717,7489480.716699338,392.0132128694499,2602254.4460729035,0.4199780553732319,3.383053915878488,0.5804670357747842,0.4302028729547594,-7431.800235590503,4.256101726196984,140.35562311331756,182295321.4014512,212.9231644277816,1.3784705106585684
2005-7,65.13255282583226,150.876,0.7168343238292357,0.7483963097629878,1.7022338268564,933.7338950731472,1476.004817636043,23.67957285382381,14.404865689059603,59.93020044204095,1.5697899421260364,0.783033349088905,12062.356737527823,4339488.623236125,0.2149543543359519,97075424.83908616,5640705.186231846,14.128410641071738,85232196.94786707,8.045159634965604,0.7593951507068445,549511.0197966119,7494793.726008162,383.1926176814535,2613066.753887254,0.426655987569031,3.367315651727427,0.5645649922940777,0.4313751989691616,-7447.830376487559,4.16168717243741,140.75650402245432,182460911.1794265,214.85454833768284,1.4515065266492553
2005-8,65.49910977931506,176.088,0.7171665453846876,0.748487122660136,1.8560397936334383,932.8291829407752,1423.7634408030572,24.51153553316667,15.67286390842068,61.4235936757642,1.5298121623831642,0.7832201132612112,12105.068363224977,4371433.114093503,0.2142924554927298,97182076.61156802,5644666.356897919,14.132508756780986,85267850.74918547,8.038014121583275,0.759133930256795,557945.6579456168,7500106.735316987,375.1392726452125,2617033.037200032,0.4533210772878235,3.351418700818644,0.5609756759595197,0.4316478866297594,-7426.454566904413,4.079825078928361,141.25619441715205,182626500.957402,216.74393954992289,1.314802317799124
2005-9,65.22330182368528,165.396,0.7174987669401396,0.7485779355572841,2.2315869103384536,931.978150042659,1339.2697827248674,25.24935053015224,17.57865669801749,65.26976280812057,1.4289943145884294,0.7834068774335176,12148.17050041595,4403377.604950881,0.2139141743316138,97288728.38404986,5648627.527563993,14.136606872490232,85303504.55050386,8.030868608200947,0.7588727098067455,567582.3355484458,7505419.744625812,368.2338259987535,2616833.298781457,0.4844114534007803,3.3353885918976194,0.5646643450021134,0.4277093852365702,-7512.020875107958,4.012628248908924,141.75588481184974,182792090.7353773,218.62954399113875,1.4544913446504557
2005-10,65.1120624131787,162.546,0.7178309884955915,0.7486687484544324,2.422170919061052,931.4125470155324,1283.208606079022,25.34049228109554,18.47124512858233,67.82964866049471,1.347010829968377,0.7835936416058238,12192.54918091385,4435322.095808257,0.2145928761895402,97395380.15653172,5652588.698230066,14.140704988199476,85339158.35182227,8.02372309481862,0.758611489356696,579729.7986988125,7510732.753934638,358.7241761047338,2767147.232806297,0.4945726100320757,3.319250853709838,0.5644640550493971,0.4225131084131527,-7687.979669089395,3.9602332396446167,142.25557520654746,182957680.51335275,220.47998778707412,1.2166346637056376
2005-11,65.03073288264977,156.234,0.7181632100510433,0.7487595613515806,2.200972762379024,931.0502230552248,1186.2889806594987,25.24456575737996,18.98617632071502,70.03889924270156,1.239037969091783,0.78378040577813,12238.812564375094,4467266.586665635,0.2153320461310389,97502031.92901357,5656549.86889614,14.144803103908725,85374812.15314068,8.016577581436291,0.7583502689066465,590638.0268494517,7516045.763243463,349.8309358272843,2977160.918689552,0.4959029929217597,3.303031015000783,0.5622657106505984,0.410747290823505,-7676.736667287167,3.9221772649399615,142.75695932798442,183123270.29132813,222.3706268867923,1.5774291835856542
2005-12,65.00118671447157,123.83,0.7184954316064953,0.7488503742487289,2.320504466309835,930.992743634811,1133.1350850110164,25.13607327532953,19.32066449942988,71.60973014550521,1.1468062743000291,0.7839671699504364,12286.307556245169,4499211.077523013,0.2162349920492057,97608683.70149542,5660511.039562213,14.14890121961797,85410465.95445907,8.009432068053961,0.758089048456597,600358.5651096528,7521358.772552288,336.6366349826133,3077456.4837551704,0.5121818479826961,3.286754604515938,0.5630711908624105,0.4101195327303973,-7542.184036343686,3.892160292125506,143.2583434494214,183288860.0693036,224.28049234109324,1.4013372679118714
2006-1,64.94432554512873,147.233,0.7188276531619472,0.7489411871458771,2.346062814316169,931.1021306610324,1106.592567197523,24.86899283288429,19.23501590833621,72.16743029252534,1.1095169306029151,0.7841539341227426,12333.761414162473,4531155.56838039,0.2171842208871898,97715335.47397728,5664472.210228287,14.152999335327216,85446119.75577748,8.002286554671633,0.7578278280065475,608237.7183918209,7526671.781861113,320.968605621138,3061867.328050945,0.5246513831169914,3.270447151000785,0.5580933471517024,0.4093210137705744,-7965.495545452277,3.8684439286332686,143.75972757085836,183454449.8472789,226.2314361414988,1.0664559084527
2006-2,64.90917818534703,119.408,0.7191490437934109,0.7490217201160561,2.078536481154017,931.5632674183772,1113.423587740523,24.50274944012908,18.99154345444544,72.47038911246213,1.0377724104170654,0.7842912440630898,12381.2411202557,4632966.052915992,0.2182074003526272,97810622.55325428,5668292.544584387,14.156062266579909,85473187.51867224,7.999730335727418,0.757577579923244,617499.8567002948,7531879.804076586,305.73921061538874,2929137.126267223,0.5117940136540285,3.2541341832008084,0.5540061208774786,0.4028183365263698,-7956.205189035386,3.846872965752776,144.5557082419601,183612058.601541,228.1727223075623,1.277179270614667
2006-3,65.18267067536567,141.839,0.7194704344248747,0.7491022530862349,1.839386597661044,932.3363624747914,1126.0679123270454,24.27864146850367,18.382848736588333,70.76145229113541,1.073653124257185,0.7844285540034369,12430.377469115596,4734776.537451593,0.2194260963760435,97905909.63253132,5672112.878940487,14.159125197832598,85500255.28156702,7.997174116783203,0.7573273318399407,628619.3150184231,7537087.826292059,289.90661112109984,2918623.3433916336,0.5216724461884032,3.2378412298614907,0.558308779155122,0.3998570076790366,-8153.367564422752,3.842818789820434,145.35168891306182,183769667.35580307,230.6418605830073,1.0970203410953332
2006-4,65.50415961075886,112.504,0.7197918250563384,0.7491827860564139,1.559900521632222,933.2086363643738,1196.3418726716293,24.047558660462496,17.42880977200421,67.7263872520319,1.1409676512095897,0.7845658639437841,12480.45243524684,4836587.021987195,0.2207745894333218,98001196.71180835,5675933.213296588,14.16218812908529,85527323.04446179,7.994617897838989,0.7570770837566373,639239.6343437436,7542295.848507533,276.25389917179274,2883566.376169771,0.5491307539299164,3.221593819728316,0.5671710316312383,0.3979963710958243,-8423.448244351577,3.836249908110392,146.14766958416357,183927276.1100652,233.12343857484493,1.2502528613576849
2006-5,66.27945087136416,154.131,0.7201132156878022,0.7492633190265927,1.1084486362502572,933.8625649825163,1287.0510317101932,24.002057439722257,16.48332096655791,64.20561100610375,1.2090560414037843,0.7847031738841312,12538.300614972592,4938397.506522797,0.2222843391881786,98096483.7910854,5679753.547652688,14.16525106033798,85554390.80735657,7.992061678894774,0.756826835673334,650002.3898724334,7547503.870723005,263.21092057760643,2915862.370436281,0.5836820001689738,3.2054174815467653,0.5968232499556683,0.4056653747218318,-8229.867308086905,3.840605092822108,146.88575068887118,184084884.86432725,234.85656413124656,1.0095742979252955
2006-6,66.99506962907488,148.657,0.7204346063192659,0.7493438519967717,0.969115910417205,933.9885431035582,1321.111582709242,24.41958979091862,16.12054430290168,61.312031594084296,1.302839967694258,0.7848404838244785,12598.348105484192,5040207.991058398,0.2238473801571237,98191770.87036242,5683573.882008788,14.168313991590672,85581458.57025133,7.989505459950559,0.7565765875900305,658313.6048432353,7552711.892938478,253.3311597139729,2948249.7182092103,0.6123741776559579,3.1893377440623247,0.6052265435927703,0.4149031030845876,-8333.395980655183,3.8357922282673904,147.62383179357877,184242493.6185893,236.571865172009,1.1668510987613707
2006-7,68.01728896395949,155.052,0.7207559969507296,0.7494243849669506,1.2048503461298878,933.5663338206222,1324.4889460928655,24.68171323277923,16.37737843654296,61.36660743920602,1.292573392844767,0.7849777937648257,12656.14320756114,5142018.475594,0.2256656364768914,98287057.94963944,5687394.2163648885,14.171376922843365,85608526.3331461,7.986949241006345,0.7563263395067272,667304.7989431338,7557919.915153951,243.97109080663773,2959619.3646790986,0.6206261710016543,3.173380136020476,0.6134655051430675,0.4267485653722618,-8363.641502791654,3.834296240076312,148.3619128982864,184400102.37285143,238.27043026171523,1.026151222924956
2006-8,68.77756877886311,166.656,0.7210773875821933,0.7495049179371295,1.396144988773252,932.813357036338,1340.598976938118,24.85177486907025,16.75697490730912,62.28276664669276,1.2819208080604425,0.7851151037051728,12718.325912575585,5243828.960129602,0.2284921850401829,98382345.02891648,5691214.55072099,14.174439854096056,85635594.09604087,7.98439302206213,0.7560760914234238,676378.6807572738,7563127.937369425,234.6161358747217,2972598.568363662,0.6093984595457096,3.1575701861667023,0.6251193452031805,0.4258794259587617,-8483.803210688488,3.837301314139748,149.11491383618767,184557711.1271135,239.9230618685272,1.1135288127682357
2006-9,69.3615161781154,158.784,0.721398778213657,0.7495854509073084,1.720005491971529,932.2541191884202,1271.0700686328803,24.885768680021663,17.504478465665283,65.05396553236831,1.2282171572141576,0.78525241364552,12784.925908415928,5345639.444665203,0.2315728676794439,98477632.1081935,5695034.88507709,14.177502785348748,85662661.85893564,7.981836803117915,0.7558258433401204,688540.2959400815,7568335.959584897,227.39699563073523,2968920.409500552,0.6087555012956766,3.141933423246487,0.6374779078573267,0.427904503700878,-8564.573776025667,3.830845488644045,149.86791477408894,184715319.8813756,241.54458321001297,1.064885873032217
2006-10,70.32391647213701,165.031,0.7217201688451208,0.7496659838774873,2.0696751461230427,931.7173722491864,1217.356902508825,24.73939075378497,18.291742357836835,68.71511482513903,1.1209569733309277,0.7853897235858671,12853.12436675641,5447449.929200805,0.2351505550655339,98572919.18747054,5698855.21943319,14.180565716601436,85689729.62183042,7.9792805841737,0.7555755952568171,702426.9953394711,7573543.98180037,222.68985059654605,3137629.6446888424,0.6272259685547825,3.126495376005314,0.6494765821002537,0.4308949403404751,-8753.077264130869,3.820865481468113,150.62091571199022,184872928.63563767,243.1082823431769,1.3883378064077412
2006-11,71.33977524598338,143.822,0.7220415594765845,0.7497465168476662,2.0469752771846417,931.4248791242128,1182.0278075914357,24.548595947152258,18.68809501040701,71.32507687434737,1.0688838354982506,0.7855270335262143,12924.88489212603,5549260.413736407,0.2388400913766284,98668206.26674756,5702675.553789291,14.183628647854128,85716797.38472518,7.976724365229485,0.7553253471735136,715811.6582559105,7578752.004015843,219.95090827883052,3371346.513797879,0.6138016533493752,3.1112815731886654,0.6544472076430272,0.4297781875807803,-8585.918047929645,3.797759546537678,151.30727369782838,185030537.38989973,244.58619112418265,1.392456147938836
2006-12,72.01585345637807,117.025,0.7223629501080483,0.7498270498178451,1.8327451873708995,931.50033082033,1206.0513727542263,24.541407944481943,18.856816213051317,72.16291202719715,1.055668364251527,0.7856643434665614,12997.292145542702,5651070.898272008,0.2425505815669402,98763493.3460246,5706495.888145391,14.18669157910682,85743865.14761996,7.974168146285271,0.7550750990902103,727560.5307190763,7583960.026231317,217.7367940152106,3478580.7521593445,0.5948781830476984,3.0963175435420256,0.6529124218025248,0.4275878752901689,-8102.613779191029,3.778681269312833,151.99363168366656,185188146.14416185,246.01294427055387,1.1927122116957445
2007-1,72.38659270167877,136.126,0.722684340739512,0.749907582788024,1.8956889533803327,931.5864588517192,1267.1624639329038,24.46117412716726,18.73594145960569,72.13827163910561,1.035970533613241,0.7858016534069087,13071.5589942672,5752881.38280761,0.2464238836058105,98858780.42530164,5710316.222501491,14.189754510359512,85770932.91051473,7.971611927341056,0.7548248510069069,738539.8377949974,7589168.048446789,214.8697613113524,3465619.8819014444,0.5915910920220523,3.081628815810877,0.652250285916937,0.4261722902551189,-8429.349883699913,3.758139256867763,152.67998966950472,185345754.8984239,247.44436787345552,1.0523384765809212
2007-2,73.15903924519678,108.339,0.7229941462698609,0.7499780102833924,1.6872973948483554,931.9404335891012,1315.0277733983378,23.985714609079015,17.852979503329973,70.55624949424985,1.0726487380775347,0.7858902513794239,13146.946403419644,5793151.504745508,0.2501963223888267,98936786.27175316,5711712.8904195335,14.190869796584424,85783365.12956598,7.969073131530542,0.7545842205273731,751771.8737028147,7594051.910447072,210.2471208130518,3321575.2056041574,0.5821912594010402,3.0672409187407026,0.6486758561842155,0.4272545197346237,-8207.504212454718,3.739732339264414,153.32631902904507,185495361.54458392,249.54686218214692,0.8648345966337321
2007-3,74.3727982121063,156.805,0.7233039518002099,0.7500484377787606,1.5550504940285017,932.6682643573278,1395.0535419709213,23.469522093662665,16.39127082544822,66.93026054879374,1.1380760370854597,0.7859788493519391,13222.469540311642,5833421.626683407,0.2538641683370207,99014792.1182047,5713109.558337577,14.191985082809332,85795797.34861724,7.966534335720027,0.7543435900478392,765537.1422995625,7598935.772447355,206.0752754548079,3315160.34317312,0.5624597981278792,3.0531793810769865,0.6396733150346336,0.421374616153345,-8302.699392306728,3.706955628134506,153.97264838858544,185644968.19074392,251.65055665221337,1.0136782679054217
2007-4,74.89855030347218,153.463,0.7236137573305588,0.750118865274129,1.431783918153975,933.205474908696,1379.19346814197,22.8947845604427,15.055639917541786,64.22344551424456,1.1387022484119662,0.7860674473244543,13298.451470198735,5873691.7486213045,0.2573244408147182,99092797.96465623,5714506.22625562,14.193100369034244,85808229.5676685,7.963995539909513,0.7541029595683054,779563.6032004755,7603819.634447637,202.60709188519417,3271622.245505456,0.5607781390026951,3.0394697315652115,0.6337527638093442,0.4226987158945232,-8434.701866226666,3.675935689954143,154.6189777481258,185794574.836904,253.7161436166845,0.9058292634380308
2007-5,75.81654153276412,174.67,0.7239235628609076,0.7501892927694973,1.1020263614061665,933.7752665010648,1418.317576940147,22.468240684807192,12.997913468368292,59.00181584766175,1.336127823644349,0.7861560452969695,13379.770584053347,5913961.870559203,0.2607528910521809,99170803.81110775,5715902.894173662,14.194215655259155,85820661.78671975,7.9614567440989985,0.7538623290887716,793632.7491000076,7608703.49644792,199.70760205242289,3308180.387129716,0.5641176200703027,3.026137498950861,0.653237645563625,0.4265292995204747,-8141.051175182823,3.63852003418216,154.96803306283462,185944181.483064,255.3073002060301,0.9385189527188756
2007-6,76.45445936853562,171.606,0.7242333683912566,0.7502597202648656,1.0096396874937454,934.0352384710792,1474.3298510668094,22.91125900284516,11.427789787490507,53.20436987357159,1.4975503351001307,0.7862446432694847,13462.021695179006,5954231.992497101,0.2643996222544283,99248809.65755928,5717299.562091704,14.195330941484068,85833094.00577101,7.958917948288485,0.7536216986092378,810591.0704600966,7613587.358448203,196.56657159174367,3356492.918711034,0.557268421320419,3.0132082119794177,0.6449100186574492,0.427912233110958,-8026.170619784551,3.601931188268772,155.31708837754346,186093788.129224,256.8884825968233,0.8300336615044933
2007-7,77.62354492684412,182.293,0.7245431739216055,0.750330147760234,0.7976711468211193,933.56230940182,1483.3786997407703,23.636762189051986,11.014474716015751,49.99914470798687,1.5597371395784172,0.7863332412419999,13541.197166986689,5994502.114435,0.2681403708282279,99326815.50401084,5718696.230009748,14.19644622770898,85845526.22482227,7.95637915247797,0.753381068129704,828801.1639120209,7618471.220448485,195.4713076894235,3377509.25255415,0.5417029185846474,3.000707399396365,0.63275579381832,0.4270491588284315,-7955.022260278307,3.560009340555952,155.6661436922523,186243394.77538395,258.4449215140347,1.091015693647252
2007-8,78.6344223166607,190.437,0.7248529794519544,0.7504005752556022,1.1421047507269575,932.8921429648418,1508.4148246583736,24.186203053558888,11.534663161368664,50.340239216463104,1.634586722085043,0.7864218392145151,13622.268196159315,6034772.236372898,0.2717155956546009,99404821.35046236,5720092.897927791,14.19756151393389,85857958.44387352,7.953840356667456,0.7531404376501701,848753.4468744235,7623355.082448767,197.1352047608322,3406326.0515670376,0.5383365294217008,2.9886605899471874,0.6268005040535086,0.4251241376010696,-7983.790257906689,3.5118118337828608,155.9131643598258,186393001.421544,260.02128743696466,0.9546102545549062
2007-9,79.08112257252489,169.326,0.7251627849823034,0.7504710027509706,1.3708831718896426,932.1008998943828,1476.2106956120072,24.55035704786596,13.109392764208962,54.6777559189186,1.497711418790088,0.7865104371870304,13704.087376423282,6075042.358310796,0.2755405576987208,99482827.1969139,5721489.565845833,14.1986768001588,85870390.66292478,7.951301560856942,0.7528998071706363,870183.122157289,7628238.94444905,200.3440969182776,3402053.412048238,0.5168062325264737,2.977093312377366,0.6258989699329778,0.4202971223147698,-7895.376088335307,3.469607481841116,156.1601850273993,186542608.067704,261.62706060654693,0.864747358475212
2007-10,79.94128217964408,190.929,0.7254725905126522,0.7505414302463389,1.80866094966742,931.3433122917723,1411.7402339175335,24.423033496693822,15.07644299744217,61.42022888699428,1.3507855060146134,0.7865990351595455,13786.901190219349,6115312.480248695,0.2790431369511107,99560833.04336542,5722886.233763875,14.199792086383711,85882822.88197604,7.948762765046427,0.7526591766911025,894141.7138063426,7633122.806449333,203.09658677706912,3603293.506709055,0.492773472916794,2.9660310954323856,0.617964982686669,0.422186667969427,-7988.122113095049,3.4226070580234054,156.40720569497282,186692214.713864,263.21698626253544,1.014249422320608
2007-11,80.64718462385764,173.577,0.7257823960430011,0.7506118577417071,2.1824161671378506,931.080125843734,1324.788921236208,24.10117878864308,16.715581574962535,68.08442463522157,1.2618322348815243,0.7866876331320608,13868.942251633747,6155582.602186593,0.2815013055380816,99638838.88981695,5724282.901681919,14.200907372608624,85895255.1010273,7.946223969235914,0.7524185462115687,916094.9671927262,7638006.668449616,207.2025845452835,3871253.3801534586,0.4788592048124005,2.955499467857729,0.6145670424343683,0.4244249038787387,-8017.515428278837,3.3732677481944013,156.62927034318636,186841821.360024,264.78802556753885,0.9820548143806294
2007-12,81.29852037367823,136.198,0.7260922015733501,0.7506822852370755,2.2137320977654165,930.824398984322,1211.9554663911356,23.89581881941036,17.75620848863007,72.70479213744052,1.172662495030126,0.786776231104576,13951.403673822702,6195852.724124492,0.283994555730062,99716844.73626848,5725679.569599962,14.202022658833537,85907687.32007855,7.943685173425399,0.7521779157320349,935002.9361998136,7642890.530449898,213.4071359189383,4005644.122666503,0.4548379030142503,2.945523958398879,0.6103282941034248,0.4244999572063965,-7877.11519891132,3.3132900029546954,156.85133499139988,186991428.006184,266.31848259790274,0.8767487704205519
2008-1,82.11446595855998,165.609,0.726402007103699,0.7507527127324438,2.4703795292990365,930.5312685358698,1130.7408481922116,23.780602528709327,18.57039580922069,75.46806305652275,1.120152305716747,0.7868648290770912,14035.54379867122,6236122.84606239,0.2865814856010999,99794850.58272004,5727076.237518004,14.203137945058446,85920119.53912981,7.941146377614885,0.751937285252501,954710.380678508,7647774.392450181,221.65031253411155,3972676.139799992,0.4442798633210167,2.93613009580132,0.6123131329450783,0.4249975168895801,-8333.785630800456,3.2555579562369243,157.07339963961343,187141034.652344,268.4476130189723,1.011775380520748
2008-2,82.84357086495655,144.551,0.7266994733558063,0.7508132092051603,2.4222123422622843,930.2489763817002,1088.8589976025764,23.328611622376677,18.51999275468214,76.47825672436629,1.117005012893857,0.7869054573459017,14120.734867742827,6282446.469219107,0.2891610216156695,99854765.82300636,5729623.610227609,14.202647301397828,85923617.62689978,7.943480584599727,0.7517049176137601,977120.2633756644,7652174.341637064,232.3578277110445,3831646.827575299,0.4446804445496704,2.927343408810533,0.6130114959204532,0.4302154047083354,-7957.479510093275,3.199376609861489,157.22858077228662,187282618.10601315,270.5463010069343,0.95509159572242
2008-3,84.2751911237241,144.731,0.7269969396079138,0.7508737056778767,2.172742230634097,929.8039953335358,1117.613902510753,22.784956706998717,17.654960293218984,75.13934535341215,1.1281565427576876,0.786946085614712,14209.377597283385,6328770.092375823,0.2917927281720581,99914681.06329268,5732170.982937215,14.202156657737213,85927115.71466973,7.945814791584569,0.7514725499750193,1002832.9288108344,7656574.290823947,242.89215150548253,3809138.2345990585,0.4484128206903977,2.919189426172004,0.6213585443907181,0.4313867734467428,-7892.607761543437,3.141468520965748,157.38376190495984,187424201.5596823,272.6387317265813,0.8861972393237405
2008-4,85.06720174511918,201.717,0.7272944058600211,0.7509342021505931,2.001793156466121,929.5078314586374,1192.3109522847535,22.122153056531307,15.861521610925235,70.87711562850487,1.1897420979630071,0.7869867138835225,14299.640661123542,6375093.71553254,0.2945757206576911,99974596.303579,5734718.35564682,14.201666014076594,85930613.8024397,7.94814899856941,0.7512401823362784,1027504.4384372998,7660974.24001083,252.40034143486488,3805747.865320872,0.4473258895577853,2.9116936766312143,0.6263187436812404,0.4338669727481246,-8007.976541076512,3.0675634134381013,157.53894303763303,187565785.01335144,274.1767312352824,1.0102274736240415
2008-5,86.22063117643265,186.669,0.7275918721121285,0.7509946986233095,1.7249051014280568,929.2106178767564,1280.883735476067,21.656164883086515,13.67351103677038,65.05680747058527,1.2601072039725858,0.7870273421523329,14404.101645325109,6421417.338689256,0.2973165600704333,100034511.54386532,5737265.728356425,14.201175370415976,85934111.89020966,7.950483205554252,0.7510078146975375,1051085.473449627,7665374.189197713,258.0351262596198,3847010.3706679856,0.4544319127338644,2.9048816889336475,0.646709513314914,0.4321500462512327,-7622.164669581103,2.983508587016217,157.71854443257627,187707368.4670206,275.67454765459144,0.9183439034290336
2008-6,87.09367567245444,202.288,0.727889338364236,0.7510551950960259,1.7027452405627983,928.9112726623448,1357.5972064443265,21.92709415074552,12.152049042762505,59.63565573387002,1.317877563066782,0.7870679704211433,14503.78636023026,6467740.9618459735,0.2999702788639486,100094426.78415164,5739813.101066031,14.20068472675536,85937609.97797963,7.952817412539094,0.7507754470587967,1073849.582377385,7669774.1383845955,263.36760075171605,3906865.856563772,0.4203655844188621,2.898778991824788,0.6287480084855108,0.416568100772241,-7526.222983080984,2.8968331481222203,157.8981458275195,187848951.92068976,277.17517909434486,0.831892211523938
