, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraná - Desemprego,Paraná - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraná - Produção de Cimento (t),Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t)
2008-10,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,8.056014750573702,0.3061405294975618,1.723586541653395,912.1063161135436,1295.498061112116,17.798875376058177,13.64790187116864,79.01174358181751,2.3668856217671075,428.77847296879696,215961263.256268,11305628.58272387,17.786181045095752,187930871.3256745,0.7827171766489858,278.202
2008-11,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,8.058466648845823,0.3072206420153991,1.5889238767264129,911.4709962355572,1339.418820969748,18.58413153646399,14.433816908539267,78.97609172526086,2.3301638885139133,430.63694375203823,216082846.73967263,11314214.914959751,17.78676247623402,187936108.7219749,0.7827815577497498,248.402
2008-12,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,8.060918547117945,0.3083085862524003,1.7292930111120115,911.12934250594,1353.8050581568748,19.36838791220971,15.10516531880279,78.5780051268001,2.2383723279981416,432.8366626400709,216204430.2230774,11322801.247195631,17.78734390737229,187941346.1182753,0.7828459388505137,235.568
2009-1,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,8.063370445390065,0.3096561849962463,1.8500084128458836,911.4443779757804,1324.163323682321,19.602927778158243,15.445323263250046,79.02882941938151,2.1653203478281915,434.1106419384404,216326013.70648208,11331387.579431511,17.78792533851056,187946583.5145757,0.7829103199512777,233.383
2009-2,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,8.060326485750602,0.3113544924634117,1.5883021068631111,911.7786646663196,1297.2608267566825,19.339985639161245,15.249209657112944,79.25586815699684,2.0614654460393216,436.3385612551535,216787774.96955067,11335752.913501369,17.796098193918258,188066986.05085316,0.7829672668532158,217.548
2009-3,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,8.05728252611114,0.3131371034157719,1.4662695719690022,912.3830706889748,1256.4684480671806,18.198629437545765,14.087250082779532,79.12004548571356,2.010576619590037,439.7274057918056,217249536.2326193,11340118.24757122,17.804271049325955,188187388.58713055,0.783024213755154,268.149
2009-4,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,8.054238566471676,0.3151420273123979,1.1599629355381436,913.0770124647388,1186.4357644589634,16.98715184439101,13.144031652929277,80.1227446867113,1.9728558041031647,441.648651611105,217711297.49568784,11344483.581641074,17.812443904733648,188307791.123408,0.783081160657092,255.275
2009-5,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,8.051194606832214,0.317572610725324,0.8264603900235888,913.4498667388908,1186.6052975720406,16.210770195378693,12.288880739319708,79.77752380068212,2.010640887206449,443.6208489676964,218173058.7587565,11348848.91571093,17.820616760141345,188428193.65968543,0.7831381075590301,246.5
2009-6,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,8.04815064719275,0.3200695203320357,0.690119653717408,913.5831489873234,1179.5807416223936,15.832357437484031,12.02432200819434,80.29703018506812,2.0173161866689857,444.7983800838141,218634820.02182505,11353214.249780783,17.82878961554904,188548596.19596285,0.7831950544609683,248.216
2009-7,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,8.04510668755329,0.3226334495603123,0.5226484760587743,913.2894187098188,1211.412034421859,16.19343758277204,12.52522780597882,80.91359503790504,2.080486069101908,447.08040259762856,219096581.28489363,11357579.583850635,17.83696247095674,188668998.7322403,0.7832520013629064,255.05
2009-8,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,8.042062727913827,0.325971235144718,0.6239230731703049,912.5564905697148,1282.378732520311,17.275188399980596,13.390004287979783,80.13596381341517,2.176562666098657,448.7144597702581,219558342.54796225,11361944.91792049,17.845135326364435,188789401.26851773,0.7833089482648445,275.936
2009-9,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,8.039018768274364,0.3294978169796012,0.7987213808731753,911.7506395962382,1308.19003058369,18.225227214155677,14.503781346390516,80.81701783981177,2.201490815771432,449.8503896278038,220020103.8110308,11366310.251990344,17.85330818177213,188909803.80479515,0.7833658951667827,269.3
2009-10,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,8.0359748086349,0.3330816393319023,0.8138056107165982,911.2196116289506,1343.165469478557,19.218564409594173,15.5205528673105,80.9605830244884,2.243504882089703,452.1602969392727,220481865.07409945,11370675.5860602,17.86148103717983,189030206.34107256,0.7834228420687208,277.768
2009-11,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,8.032930848995438,0.3367190522020609,0.992209988422918,910.9266857655216,1365.588342828442,20.39816750686457,16.526635279517414,80.3541009209698,2.236190296782496,453.6659277622071,220943626.337168,11375040.920130054,17.86965389258752,189150608.87735,0.7834797889706588,286.531
2009-12,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,8.029886889355975,0.3398938615319438,0.998778078121376,910.9498751329718,1353.6095827673282,20.616425914862845,16.85802163212315,80.84148776326766,2.1940326464807995,454.5721148754337,221405387.6002366,11379406.254199907,17.87782674799522,189271011.41362745,0.783536735872597,258.412
2010-1,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,8.026842929716512,0.3429798961464952,0.942400948051106,911.458351113386,1323.537055253546,20.494303571031452,16.76774509076084,81.0530383821331,2.132652613591866,454.3371906292707,221867148.8633052,11383771.58826976,17.885999603402915,189391413.9499049,0.7835936827745351,255.093
2010-2,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,8.025756532011533,0.345836159856874,1.00114404993942,911.8528638200715,1282.768284090116,19.83797675384816,16.112380462160043,81.04282079113611,2.086689847124433,456.50193640199046,222299563.35699505,11383926.40782357,17.892773086432282,189495159.4358336,0.7836433516083372,252.359
2010-3,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,8.024670134306556,0.3487310193624103,0.907084109589413,912.675792884554,1227.1008258805973,18.560194401376418,14.954748112968405,81.42656223517346,2.0650754121392683,459.2771409489615,222731977.8506849,11384081.22737738,17.89954656946165,189598904.92176232,0.7836930204421392,331.161
2010-4,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,8.023583736601577,0.3516520952217762,0.7672520163063646,913.6958068644266,1187.6112771000478,17.516389438620298,13.847867256929396,81.04643462516923,2.054755868677268,459.4434336558358,223164392.34437484,11384236.046931189,17.906320052491015,189702650.40769103,0.7837426892759413,296.522
2010-5,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,8.022497338896597,0.3546969408044355,0.8262768805380165,914.32120152881,1199.3689724181568,16.59994298806079,12.652442120913536,79.923457821179,2.063302941472366,460.870912788778,223596806.8380647,11384390.866484998,17.91309353552038,189806395.8936198,0.7837923581097432,313.794
2010-6,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,8.02141094119162,0.3577734135995555,0.8909976299043848,914.681285999234,1220.5583449628343,16.276814380454706,12.036537910873712,78.74537166213238,2.1167959923290347,461.09348293270335,224029221.33175457,11384545.686038809,17.91986701854975,189910141.3795485,0.7838420269435453,321.068
2010-7,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,8.020324543486641,0.360673108800668,1.1023035499819414,914.2791201410648,1234.5539675361538,16.14990294889446,11.874861632643084,78.69873076613727,2.1301600690688933,462.2530367503111,224461635.8254445,11384700.505592618,17.926640501579115,190013886.8654773,0.7838916957773474,338.081
2010-8,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,8.019238145781662,0.3635955993285322,1.337548390878855,913.3328090320948,1282.5329173956409,16.413105851795894,11.966755606439358,78.08486039186404,2.1629098242707694,462.9011233826655,224894050.31913435,11384855.325146427,17.933413984608485,190117632.351406,0.7839413646111494,349.058
2010-9,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,8.018151748076685,0.3664613021999533,1.479790972264157,912.0309438213508,1254.6034085477895,17.122119517429326,13.03688794768959,79.27454342313811,2.1965902238103263,463.0718513814483,225326464.81282425,11385010.144700237,17.940187467637852,190221377.83733472,0.7839910334449515,341.011
2010-10,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,8.017065350371706,0.3691918017771793,1.8008128844205589,910.9556786049504,1255.9948882656724,17.96691861277798,14.064719250952072,79.81224896400887,2.0958078201151293,463.0768218255815,225758879.30651408,11385164.964254046,17.94696095066722,190325123.32326347,0.7840407022787534,326.66
2010-11,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,8.015978952666726,0.3719683583543144,1.952955622484229,910.3583061965656,1269.0724771047687,19.02817170081576,15.006310579571592,79.09458802409542,2.048840749878372,462.6482779246994,226191293.800204,11385319.783807855,17.953734433696585,190428868.8091922,0.7840903711125555,333.032
2010-12,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,8.01489255496175,0.3750530056265371,1.9111862644766968,910.3291862318382,1195.747666525432,19.42550893679965,15.546350690940711,79.39327899884108,2.0228562277301494,462.31952964250894,226623708.29389387,11385474.603361664,17.960507916725952,190532614.29512087,0.7841400399463575,291.609
2011-1,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,8.01380615725677,0.3782151366341726,1.9846122244580384,910.7713532223788,1178.3662798456094,19.584661854364587,15.285543653238236,77.60662133512577,1.944952728034108,461.6597106017423,227056122.7875837,11385629.422915474,17.96728139975532,190636359.78104967,0.7841897087801596,313.591
2011-2,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,7.885363638318367,0.3812347070757629,1.7346343967999451,911.61939698493,1131.818136851554,18.836486157694164,14.285407968772205,76.37073674298117,1.9399342586584785,462.6886099622179,227444572.4561097,11381755.771910356,17.970977590376542,190717421.561734,0.7842062841146974,308.435
2011-3,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,7.756921119379963,0.3839424665576476,1.619821228718163,912.2676182880298,1066.3319073294986,17.57107388055888,12.854428684236236,75.46601138989682,1.8952222769195817,464.370957895015,227833022.1246357,11377882.12090524,17.97467378099776,190798483.3424183,0.7842228594492351,354.219
2011-4,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,7.62847860044156,0.3866650249891144,1.6978469312167466,912.8930874604196,1034.5059795191082,16.650979855627405,11.679392207087975,74.38682799875733,1.795354830797642,465.2264181420193,228221471.7931617,11374008.469900124,17.978369971618985,190879545.12310264,0.7842394347837729,321.241
2011-5,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,7.500036081503157,0.3891981473906801,1.632605670123774,913.3293503136778,995.4403976417163,15.660790517354144,10.59858319353144,74.01421671312148,1.865211301187312,467.2149031732626,228609921.4616876,11370134.818895008,17.98206616224021,190960606.903787,0.7842560101183107,369.826
2011-6,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,7.371593562564753,0.3919251991593608,1.6513468210581472,913.7402137820447,1002.8022452296276,15.200128224136089,9.936251018778664,73.36909365202018,1.920513295486106,466.75553693255983,228998371.1302136,11366261.16788989,17.985762352861432,191041668.6844713,0.7842725854528484,366.169
2011-7,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,7.24315104362635,0.3940977640333879,1.6648395272722372,913.543823814216,1029.2127351155357,15.516434502609226,10.158296106508995,73.1120262946891,2.030305253591616,468.41927482743216,229386820.7987396,11362387.516884774,17.989458543482655,191122730.4651557,0.7842891607873862,343.894
2011-8,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,7.114708524687947,0.3967643826961037,1.559061837263473,913.2204030219524,1110.5799712680175,15.827243179776625,10.292956468996689,72.46658611269471,2.157573516755732,470.25470079130565,229775270.46726555,11358513.865879657,17.993154734103875,191203792.24584,0.784305736121924,355.596
2011-9,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,6.986266005749543,0.3986826101971525,1.3729169461427986,912.5641517191406,1178.8144871901077,16.599735649216395,10.826090823249018,71.6795398057213,2.1722562142178865,471.7934404039802,230163720.13579157,11354640.21487454,17.9968509247251,191284854.0265243,0.7843223114564617,367.288
2011-10,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,6.85782348681114,0.4005027080179187,1.2337095385803238,911.6176920721616,1244.4520505190374,17.56229701460165,11.737432825526144,71.42714386454499,2.197839944031592,473.8723802157389,230552169.8043175,11350766.563869422,18.000547115346322,191365915.80720863,0.7843388867909995,365.427
2011-11,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,6.729380967872736,0.402315382889062,1.3312490381487918,911.3705986186776,1299.2643543729205,18.524528393109176,12.573904261046524,71.09586292201102,2.1308079804803777,475.2900145683198,230940619.47284347,11346892.912864303,18.00424330596754,191446977.58789292,0.7843554621255373,367.294
2011-12,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,6.600938448934333,0.4041561243316539,1.434472468503009,911.2433172932735,1333.661502202691,19.296597683697904,13.216188917463269,70.71782566128354,2.089136790198338,476.26520001334256,231329069.14136943,11343019.26185919,18.007939496588765,191528039.3685773,0.784372037460075,341.962
2012-1,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,6.4724959299959295,0.4059655582663418,1.738554335105846,911.4373743568596,1329.417983844533,19.467972239571093,13.62578626425578,71.54256670260553,2.036054829470507,476.05922215901415,231717518.80989543,11339145.610854072,18.01163568720999,191609101.1492616,0.7843886127946128,357.265
2012-2,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,6.51743783864472,0.4080917962687877,1.9059817519716604,912.1221081548272,1254.8259711316189,19.037763400741845,13.404662024320078,72.35187441987071,1.9601776932889692,477.8549983126824,232059968.6486878,11329835.036728228,18.014034395966966,191674318.2500249,0.7844746448279087,353.838
2012-3,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,6.562379747293511,0.4105174215016838,1.7356833021823308,912.6799250617428,1154.495490697436,17.96877323215516,12.546698300299497,73.0325703700302,1.929249187565402,478.79761590269646,232402418.4874802,11320524.46260238,18.016433104723948,191739535.35078824,0.7845606768612047,398.92
2012-4,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,6.607321655942302,0.4129497970555466,1.6837466189662489,913.2065141899576,1042.494988927442,16.857236866573782,11.735023757448143,74.04748397665607,1.9064983472507124,479.5088990650176,232744868.32627255,11311213.888476536,18.01883181348093,191804752.4515516,0.7846467088945006,349.449
2012-5,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,6.652263564591093,0.4153721991337868,1.4308668199187375,914.3105944579728,1024.4120114527548,16.188907286918766,11.030938253403429,73.95107302911899,1.8793478052438908,480.9239208080621,233087318.16506496,11301903.314350689,18.021230522237907,191869969.55231488,0.7847327409277965,403.551
2012-6,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,6.697205473239883,0.4175737350180593,1.4251768457536136,914.5429089375314,1067.1383662392495,16.01964545601419,10.646170495038987,73.19288122777762,1.9437527393122076,481.440814849272,233429768.0038573,11292592.740224844,18.023629230994885,191935186.65307817,0.7848187729610925,319.23
2012-7,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,6.742147381888674,0.4200308844347634,1.5369712886855231,914.408815876264,1131.1374296050933,16.44004047672933,10.918098422500494,72.77677868262221,2.010892839638556,482.68029101083465,233772217.8426497,11283282.166098995,18.026027939751867,192000403.7538415,0.7849048049943883,394.116
2012-8,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,6.787089290537464,0.422479002304847,1.5248211183498517,914.0032889538264,1208.7146439328444,17.113243731841155,11.468056349561223,72.3614871941248,2.066738238192681,483.1797288528861,234114667.68144208,11273971.591973152,18.028426648508848,192065620.8546048,0.7849908370276842,444.552
2012-9,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,6.832031199186255,0.424917439100282,1.8409091569587228,912.744630103004,1248.1894535122913,18.11169348510964,12.471515616754274,72.45371993966327,2.142129651809022,483.62489222982936,234457117.52023447,11264661.017847309,18.030825357265822,192130837.9553681,0.7850768690609802,379.035
2012-10,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,6.876973107835045,0.4273471561798805,1.88371878891753,912.0078252925414,1258.9706309454043,18.829358692543146,13.31892859113142,72.89045777920045,2.178436120619371,484.2617012267351,234799567.35902685,11255350.44372146,18.033224066022804,192196055.05613145,0.7851629010942761,396.572
2012-11,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,6.921915016483837,0.4298115511676907,1.8861558328506929,911.5881328150334,1282.3538969745546,19.464091501078315,14.060737169094711,73.16408326567674,2.1852193773493496,484.9698171328811,235142017.19781923,11246039.869595615,18.035622774779785,192261272.15689477,0.785248933127572,395.809
2012-12,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,6.966856925132627,0.4323348816332698,1.991233724395926,911.4692254608484,1252.4172070028435,19.86892523257712,14.61712756778895,73.73638833683034,2.182638085912949,485.74233834121134,235484467.0366116,11236729.295469768,18.038021483536767,192326489.25765803,0.785334965160868,330.632
2013-1,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,7.011798833781418,0.4345732872660603,1.7245163508359116,911.8453178084362,1234.3520202527393,19.469578795067356,14.287022977076544,73.91468556305132,2.085450094676388,486.76737933506246,235826916.875404,11227418.721343923,18.040420192293745,192391706.35842136,0.7854209971941639,377.297
2013-2,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,7.0493525288376,0.4365805964626295,1.6700954353506237,912.1432238053304,1187.0601479075672,19.04540900940645,13.870973096727692,74.03172194384724,1.9398411078673288,488.74556441125264,236062439.64961684,11221203.194499478,18.0393894880585,192398827.6143245,0.7854447541191234,339.283
2013-3,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,7.086906223893783,0.4388652064501165,1.6758184561632992,912.6533190034908,1097.7304392854942,18.092421204473737,12.97976388684306,74.20276499764483,1.7899656407984683,489.5284328693961,236297962.42382967,11214987.66765503,18.038358783823256,192405948.8702277,0.7854685110440829,353.113
2013-4,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,7.124459918949966,0.4414146501213914,1.5915053372655463,913.3799349012876,1065.1023008359443,16.956578463131777,11.810130903236352,74.0555845513403,1.6378922346607625,489.5983568484652,236533485.1980425,11208772.140810585,18.037328079588008,192413070.12613088,0.7854922679690424,417.807
2013-5,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,7.162013614006148,0.4440177036955195,1.4911533289875452,913.7926202156274,1029.8002925276037,16.14647946537959,10.852337565498814,73.49088834946248,1.631154578263241,489.5389270261478,236769007.97225535,11202556.613966135,18.036297375352763,192420191.3820341,0.7855160248940019,390.998
2013-6,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,7.19956730906233,0.4462262660690876,1.637555538901045,914.0767172962586,1024.846063063582,15.685445111675802,10.294795674452804,73.12091327376697,1.6089545440801687,488.5574417986556,237004530.74646825,11196341.087121692,18.03526667111752,192427312.63793725,0.7855397818189613,321.551
2013-7,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,7.237121004118514,0.4484650633529596,1.5676559103266343,914.1050279074632,1098.7500236107023,15.708435662167036,10.190676111597258,72.67455555182026,1.707705070969874,489.6859786326577,237240053.52068108,11190125.560277246,18.034235966882274,192434433.89384043,0.7855635387439208,410.332
2013-8,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,7.274674699174696,0.4512358245635631,1.575343536753847,913.536149104966,1136.539618781108,16.308405917431163,10.776125222264278,72.68243082531431,1.8214564951021024,488.9784134041928,237475576.29489392,11183910.033432798,18.03320526264703,192441555.1497436,0.7855872956688802,428.494
2013-9,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,7.312228394230878,0.4534780988873888,1.5881760314207416,912.7013920953016,1187.7131854677507,17.245055932854815,11.792657099498054,73.04283935105046,1.8629089962787757,487.768097335068,237711099.0691068,11177694.506588353,18.032174558411786,192448676.4056468,0.7856110525938397,410.278
2013-10,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,7.349782089287061,0.4557269864116793,1.7187091176537137,912.2377268464196,1281.085245070882,18.450300515091858,12.913350692732886,72.81854269235208,1.915971037837101,486.973110741825,237946621.8433196,11171478.979743904,18.03114385417654,192455797.66155,0.7856348095187992,404.608
2013-11,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,7.387335784343243,0.4571805431135929,1.644987567473272,911.8420970755744,1317.5794934614185,19.593114651421477,13.94110234454752,72.68607848969381,1.8904635536217331,485.6497623852144,238182144.61753243,11165263.45289946,18.030113149941293,192462918.91745317,0.7856585664437586,403.326
2013-12,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,7.424889479399426,0.4586675871998077,1.6719315478427688,911.7248669085494,1344.091696269868,20.298051280598788,14.637070018442568,72.72461801778489,1.8232812542499857,483.8937654018858,238417667.3917453,11159047.926055012,18.02908244570605,192470040.17335632,0.7856823233687181,321.629
2014-1,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,7.462443174455609,0.4594535354216068,1.6997627956731731,912.2401165746508,1298.405232108424,20.33609023452637,14.872655312546778,73.54165142690874,1.7553608036478183,483.3782789812438,238653190.1659581,11152832.399210569,18.028051741470804,192477161.4292595,0.7857060802936776,365.083
2014-2,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,7.491677997719957,0.4601981880166122,1.3656352564650145,912.4813373806808,1204.3918329274677,19.64481288261763,14.511580550093154,74.77187279759042,1.7026545797160162,484.1455821816975,238849686.4914588,11146501.328603148,18.028319927015147,192492799.2756635,0.785690150295717,369.836
2014-3,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,7.520912820984304,0.4606493388686087,1.554282793561196,912.9406492043128,1100.0145733639597,18.62482022630325,13.85411768603278,75.95367277808359,1.6551161095208682,483.855696138208,239046182.81695944,11140170.257995728,18.028588112559486,192508437.1220675,0.7856742202977565,375.918
2014-4,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,7.550147644248652,0.4609540718760969,1.567086218274219,913.8521589132288,1005.0615109929436,17.279507019983097,12.521196180080306,75.6767067052452,1.621730345190213,483.5406569593408,239242679.14246008,11133839.187388306,18.02885629810383,192524074.9684715,0.785658290299796,382.0
2014-5,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,7.579382467512999,0.4611704856479449,1.6605606220216285,914.3267228537436,966.8859244404872,16.23668110839383,10.886615649525226,72.94621969464171,1.6316836448728655,483.204672426572,239439175.46796072,11127508.116780886,18.029124483648168,192539712.81487548,0.7856423603018353,382.0
