,Roraima - IDH,Roraima - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - Desemprego,Roraima - value
2008-10,0.736490812313414,4.837,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,0.0,997.1228184754426,2171.51999543173,30.379221588594092,16.4143073496055,37.715658874431575,4.120701807690542,6597700.644283931,344713.8920667645,12.2302013756117,5480237.53927042,8.03851298205936,0.3144186412784793
2008-11,0.7364948701921539,6.646,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,0.0,997.148778156553,2163.9041277296874,30.375933522351826,16.42958334067717,37.820491265662895,4.1099959364525445,6602352.655832905,344921.0898070406,12.22962169560011,5480926.898775012,8.04111558627793,0.3155698607969384
2008-12,0.7364989280708937,8.306,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,0.0,997.1815029091616,2155.187374450151,30.36624212126003,16.4539678267797,37.99009977503648,4.095381727221256,6607004.667381881,345128.2875473167,12.229042015588524,5481616.258279606,8.043718190496502,0.3167028846766886
2009-1,0.7365029859496336,3.789,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,0.0,997.221178090944,2145.3411623368384,30.349964884137734,16.487716692065604,38.22631475511075,4.076750777694581,6611656.678930855,345335.4852875928,12.228462335576936,5482305.617784198,8.046320794715072,0.317815401802733
2009-2,0.7365003081248539,4.322,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,0.0,997.2679890595748,2134.3369181334697,30.326919309803948,16.531085820687398,38.53096655844412,4.053994685570423,6626327.936072345,345637.735174468,12.227402856775551,5486654.093466044,8.04322978112268,0.3189049649071407
2009-3,0.7364976303000742,6.586,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,0.0,997.32212117273,2122.1460685837637,30.296922897077685,16.584331096797584,38.90588553759503,4.027005048546686,6640999.193213834,345939.9850613433,12.22634337797417,5491002.5691478895,8.040138767530287,0.3197607401429764
2009-4,0.7364949524752944,3.765,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,0.0,997.3837597880846,2108.740040431438,30.25979314477796,16.64770840454868,39.35290204512187,3.995673464321276,6655670.450355324,346242.23494821857,12.225283899172789,5495351.044829736,8.037047753937895,0.320371499985021
2009-5,0.7364922746505147,3.991,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,0.0,997.4530902633136,2094.090260420213,30.215347551723788,16.721473628093193,39.87384643358311,3.9598915305920954,6670341.7074968135,346544.4848350938,12.224224420371405,5499699.520511582,8.033956740345504,0.3213503542338706
2009-6,0.736489596825735,3.566,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,0.0381497929132614,997.5302979560928,2078.1681552938057,30.16340361673418,16.80588265158363,40.470549055537134,3.919550845057048,6685012.964638303,346846.734721969,12.22316494157002,5504047.996193427,8.030865726753111,0.3222943516137037
2009-7,0.7364869190009553,7.338,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,0.0964946070716326,997.615568224097,2060.9451517959365,30.103778838628145,16.90119135917251,41.14484026354235,3.874543005414041,6699684.2217797935,347148.9846088443,12.222105462768637,5508396.471875273,8.027774713160719,0.3232004815383122
2009-8,0.7364842411761756,6.946,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,0.1600099752965724,997.7090864250016,2042.3926766703232,30.036290716224705,17.007655635012338,41.89855041015723,3.8247596093609753,6714355.478921283,347451.23449571955,12.221045983967256,5512744.947557119,8.024683699568326,0.324065589355026
2009-9,0.7364815633513959,4.99,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,0.2288098879608404,997.8110379164824,2022.4821566606847,29.960756748342867,17.12553136325563,42.73350984794014,3.770092254595759,6729026.736062773,347753.4843825948,12.21998650516587,5517093.423238964,8.021592685975934,0.3250908867269718
2009-10,0.7364788855266162,6.286,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,0.3030083354371948,997.9216080562136,2001.1850185107407,29.87699443380165,17.25507442805489,43.65154892944956,3.710432538816292,6743697.993204262,348055.73426947,12.218927026364486,5521441.89892081,8.018501672383543,0.3260731214202881
2009-11,0.7364762077018364,6.073,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,0.3827193080983941,998.0409822018717,1978.4726889642104,29.78482127142006,17.396540713562633,44.654498007243845,3.645672059720481,6758369.250345752,348357.98415634525,12.217867547563104,5525790.374602656,8.01541065879115,0.3272219076959475
2009-12,0.7364735298770567,5.412,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,0.4680567963171989,998.169345711131,1954.3165947648104,29.68405476001712,17.55018610393137,45.744187433881486,3.575702415006232,6773040.507487241,348660.2340432205,12.216808068761722,5530138.850284501,8.012319645198758,0.3283519370525581
2010-1,0.736470852052277,7.224,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,0.5591347904663642,998.3068839416673,1928.6881626562608,29.574512398411837,17.716266483313607,46.92244756192086,3.5004152023714443,6787711.764628731,348962.48393009574,12.215748589960338,5534487.325966347,8.009228631606366,0.3294620312691471
2010-2,0.7364616340863543,7.534,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,0.6560672809186505,998.4537822511556,1901.5588193822805,29.456011685423224,17.895037735861862,48.19110874392038,3.419702019514026,6801066.291524462,348851.5246036832,12.21500146527482,5537826.171481446,8.008194472708407,0.3305509826760877
2010-3,0.7364524161204317,7.626,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,0.758968258046816,998.6102259972714,1872.899991686588,29.328370119870296,18.08675574572864,49.55200133243852,3.333454464131881,6814420.818420195,348740.5652772706,12.214254340589305,5541165.016996547,8.007160313810449,0.3316175544896716
2010-4,0.736443198154509,6.218,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,0.8679517122236196,998.77640053769,1842.6831063129025,29.191405200572067,18.291676397066453,51.00695568003363,3.241564133922913,6827775.345315928,348629.6059508581,12.213507215903784,5544503.862511646,8.00612615491249,0.3327421138316478
2010-5,0.7364339801885863,6.211,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,0.9831316338218196,998.9524912300864,1810.8795900049424,29.044934426347552,18.510055574027813,52.55780213926419,3.143922626585025,6841129.872211659,348518.6466244456,12.21276009121827,5547842.708026745,8.005091996014531,0.3339658491568656
2010-6,0.7364247622226636,6.338,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,1.1046220132141762,999.1386834321362,1777.460869506427,28.88877529601577,18.74214916076523,54.206371062688575,3.0404215398161254,6854484.399107391,348407.687298033,12.212012966532752,5551181.553541846,8.004057837116573,0.3350042574521692
2010-7,0.736415544256741,7.085,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,1.2325368407734447,999.3351625015144,1742.3983715610743,28.72274530839572,18.988213041431216,55.95449280286526,2.930952471314113,6867838.926003124,348296.72797162045,12.211265841847236,5554520.399056945,8.003023678218614,0.3360246838489087
2010-8,0.7364063262908184,7.315,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,1.3669901068723855,999.5421137958964,1705.6635229126036,28.54666196230642,19.24850310017828,57.80399771235264,2.815407018776896,6881193.452898856,348185.7686452079,12.210518717161715,5557859.244572044,8.001989519320654,0.3370264837668526
2010-9,0.7363971083248957,6.64,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,1.5080958018837571,999.7597226729574,1667.2277503047335,28.36034275656689,19.523275221158933,59.7567161437091,2.693676779902378,6894547.979794588,348074.80931879533,12.2097715924762,5561198.090087145,8.000955360422696,0.3380089384622411
2010-10,0.736387890358973,6.459,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,1.6559679161803178,999.9881744903728,1627.0624804811837,28.163605189996137,19.81278528852569,61.81447844949314,2.565653352388461,6907902.50669032,347963.8499923828,12.209024467790684,5564536.935602244,7.999921201524737,0.3389713371057193
2010-11,0.7363786723930503,8.807,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,1.810720440134828,1000.227654605818,1585.1391401856715,27.95626676141318,20.117289186431048,63.97911498226309,2.431228333933051,6921257.033586052,347852.8906659703,12.208277343105166,5567875.781117343,7.998887042626778,0.3399213921226018
2010-12,0.7363694544271276,8.951,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,1.972467364120043,1000.478348376968,1541.4291561619168,27.73814496963703,20.43704279902753,66.25245609457745,2.2902933222340542,6934611.560481785,347741.9313395577,12.207530218419649,5571214.626632444,7.99785288372882,0.3408673417414928
2011-1,0.736360236461205,11.753,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,1.9848055555555555,1000.7117690732208,1519.5667003456392,27.54419338837685,20.676065108166924,68.0818092357911,2.173155241935484,6947966.087377517,347630.9720131452,12.206783093734131,5574553.472147543,7.996818724830861,0.3418502898448563
2011-2,0.7363375925136804,10.452,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,2.5314505772005766,1001.0360432667692,1426.5014632969735,27.262311667946744,21.218242527521763,71.57562644009218,1.9580745967741937,6960313.663807742,347612.66036815767,12.20509610302549,5577466.510966401,8.051403589268881,0.3428305936824505
2011-3,0.7363149485661556,10.2,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,2.531755103949548,1001.3390029228536,1374.3939442562996,26.92911060974569,21.581074868791603,74.46922763056837,1.7994403375149342,6972661.240237967,347594.34872317023,12.20340911231685,5580379.549785258,8.105988453706901,0.3438086677390895
2011-4,0.7362923046186309,8.94,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,2.6030436193557103,1001.5642333376002,1371.4528781942963,26.813759227257208,21.784147065412185,75.85392425115208,1.687199554104796,6985008.816668192,347576.0370781828,12.201722121608208,5583292.588604117,8.16057331814492,0.3449116866696225
2011-5,0.7362696606711063,7.316,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,2.78789112053351,1001.8717659949284,1354.636863837483,26.5756890117158,22.079834400830222,78.1328131857582,1.5309858383317485,6997356.393098418,347557.7254331953,12.200035130899568,5586205.627422974,8.21515818258294,0.3460247517040021
2011-6,0.7362470167235817,6.204,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,2.530557675613264,1002.074650859832,1443.4445779168254,26.74371565222351,22.10079721836891,77.53509434399722,1.4914561334646506,7009703.969528643,347539.4137882078,12.198348140190928,5589118.666241832,8.26974304702096,0.3471405557340048
2011-7,0.736224372776057,8.29,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,2.501427178796264,1001.779717820619,1503.8708357487865,26.96349921947969,22.05000870609655,76.41163137064679,1.5131445139408262,7022051.545958868,347521.1021432204,12.196661149482283,5592031.70506069,8.32432791145898,0.3482598660221742
2011-8,0.7362017288285323,7.87,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,2.4022886956911336,1001.4119798128168,1548.1238172949572,27.20748473296155,22.03885555594342,75.36453730323207,1.5363990678549335,7034399.122389093,347502.79049823293,12.194974158773643,5594944.743879547,8.378912775897,0.3493835269300081
2011-9,0.7361790848810077,6.693,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,2.487976444523175,1000.9827976086132,1574.3611264989486,27.45697705565871,21.90443000667388,73.71177285304016,1.6363659347453423,7046746.698819319,347484.47885324544,12.193287168065003,5597857.782698405,8.43349764033502,0.3505124644315383
2011-10,0.7361564409334831,6.684,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,2.371965115867724,1000.6660953264372,1566.9849680204188,27.587437210066508,21.60417132666214,71.90453696160287,1.807435358481806,7059094.2752495445,347466.16720825795,12.191600177356364,5600770.821517263,8.48808250477304,0.3514394354051009
2011-11,0.7361337969859584,8.833,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,2.122087315494712,1000.6658032099684,1558.4288890691644,27.653072215131,21.24422583631124,70.12773423787856,1.970430083187936,7071441.851679769,347447.8555632705,12.189913186647722,5603683.860336121,8.542667369211058,0.3523652785476481
2011-12,0.7361111530384337,9.774,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,1.9178500526867288,1000.8310575508827,1552.6758959245303,27.71984392917364,20.85109644984049,68.24352120396476,2.130628318353275,7083789.428109994,347429.5439182831,12.188226195939082,5606596.899154979,8.597252233649078,0.3531028983609481
2012-1,0.7360885090909091,9.914,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,1.7469548037276372,1001.0232974504698,1519.717098738645,27.58099016968089,20.813210473211456,68.67644889977016,2.1463946803740703,7096137.00454022,347411.2322732956,12.18653920523044,5609509.937973836,8.651837098087098,0.3540161832856091
2012-2,0.7360752348484848,9.563,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,1.657824602150324,1001.235789458972,1487.8439337766818,27.362826460378496,20.97807704867856,70.21778962211972,2.0571254283556075,7108112.961837524,347592.30463834,12.18618115481974,5612733.436348241,8.726775484394338,0.3549254516941084
2012-3,0.7360619606060606,9.217,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,1.5121757140860417,1001.6649131103076,1472.380904792799,27.163136864324635,21.26386463293027,72.17939578264898,1.9148553052514816,7120088.919134826,347773.3770033845,12.185823104409042,5615956.934722645,8.801713870701576,0.3559126857557006
2012-4,0.7360486863636363,8.291,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,1.6522402551611044,1002.0238970842348,1418.3524743167195,26.783184856596588,21.61551584802604,75.1629385412014,1.7362771328728848,7132064.87643213,347954.44936842896,12.185465053998342,5619180.433097049,8.876652257008816,0.3568983006794971
2012-5,0.736035412121212,9.572,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,1.4937137824753262,1002.46160179382,1402.9035270411134,26.55331853178833,21.762548336286805,76.72954407625481,1.6263486660255568,7144040.833729434,348135.5217334734,12.185107003587644,5622403.931471453,8.951590643316056,0.3579218963294532
2012-6,0.7360221378787878,7.885,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,1.589976339371573,1002.7064541447788,1459.9404400039457,26.66764125985969,21.790151377373697,76.46874248521728,1.5667759744279717,7156016.791026737,348316.59409851785,12.184748953176944,5625627.429845857,9.026529029623296,0.3588189585166489
2012-7,0.7360088636363635,7.461,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,1.864717770586003,1002.3785905752026,1501.98685818155,26.965293833517794,21.75558033369716,75.28067424661847,1.5406717075054115,7167992.74832404,348497.6664635623,12.184390902766246,5628850.928220261,9.101467415930536,0.3600682381302098
2012-8,0.7359955893939394,9.928,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,1.5980648986399,1001.9075284830265,1580.2006798170112,27.497782135904384,21.55549225970957,72.5067614262454,1.5939543937944411,7179968.705621344,348678.7388286068,12.184032852355546,5632074.426594665,9.176405802237774,0.3613548412788077
2012-9,0.7359823151515151,6.799,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,1.5640833120602358,1001.3270118656628,1622.3923934110596,27.93274391037872,21.37086289700345,70.00757742248062,1.6847567481454493,7191944.662918647,348859.8111936512,12.183674801944846,5635297.92496907,9.251344188545014,0.3626472567382354
2012-10,0.7359690409090909,6.685,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,1.2956224033967114,1000.9806808897932,1611.4200071685732,28.229646695578317,20.92799411255732,67.13313295115265,1.871226479772268,7203920.620215951,349040.88355869567,12.183316751534148,5638521.423343474,9.326282574852254,0.3639990591520312
2012-11,0.7359557666666666,7.509,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,1.1678418868307407,1000.9193991078748,1569.5359542450162,28.20910411563568,20.72424317883732,66.2743814406527,2.032828939009864,7215896.577513254,349221.95592374017,12.182958701123448,5641744.921717878,9.401220961159492,0.3653628902142008
2012-12,0.7359424924242424,7.242,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,1.0138644497695684,1001.0281961659048,1557.196146938207,28.24067353823938,20.50130104183611,65.10334507814355,2.186284391193736,7227872.534810557,349403.0282887846,12.18260065071275,5644968.420092282,9.476159347466732,0.366739247318111
2013-1,0.7359292181818181,8.872,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,1.0781188980137588,1001.2583992738248,1530.0164726319952,28.26918985476428,20.337071519259723,64.34739611548608,2.2726707006717044,7239848.492107861,349584.10065382905,12.18224260030205,5648191.918466686,9.551097733773972,0.3681978576360011
2013-2,0.7359148377525252,9.111,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,1.4598289235605546,1001.4352661090244,1472.9485993812357,27.91969294816565,20.771720826207996,67.33960268120498,2.150257970324005,7248971.092393148,349142.9036516056,12.179964956348694,5649839.365605278,9.615864594804304,0.3696743386113306
2013-3,0.7359004573232323,11.886,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,1.7620056541061155,1001.769895351819,1472.9979569433185,27.760579221293515,20.998901589891336,68.89119607838138,2.0325239090378164,7258093.692678434,348701.7066493821,12.17768731239534,5651486.812743869,9.680631455834634,0.3711609456506956
2013-4,0.7358860768939394,13.366,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,2.306649799881616,1002.2491242677788,1427.4846020068162,27.317071123788192,21.3238084270175,71.91676465445224,1.8583115820938831,7267216.292963721,348260.5096471586,12.175409668441985,5653134.25988246,9.745398316864966,0.3728416043835854
2013-5,0.7358716964646465,9.793,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,2.7402822932519006,1002.5071662664031,1405.8336627717897,26.887138391610865,21.65671656693784,74.94611248976794,1.6872965057583929,7276338.893249008,347819.31264493515,12.173132024488629,5654781.707021052,9.810165177895298,0.3744320108675439
2013-6,0.7358573160353535,8.558,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,2.8276636276309337,1002.549175428671,1442.305206111241,26.883344755523414,21.73742512385726,75.29539755714585,1.6138652468675556,7285461.493534294,347378.11564271164,12.170854380535271,5656429.154159643,9.874932038925628,0.3760321590137387
2013-7,0.7358429356060605,9.703,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,2.776173772917089,1002.3993196383184,1463.3847564555035,26.92619118872881,21.71216363690205,75.0920871181163,1.5674081210378048,7294584.093819581,346936.9186404882,12.168576736581915,5658076.601298234,9.93969889995596,0.3777034162235291
2013-8,0.7358285551767676,9.367,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,2.447218490015463,1001.7816926584826,1490.228054157917,27.143556523146856,21.71428401762801,74.24671587764638,1.567060161163434,7303706.694104868,346495.7216382647,12.16629909262856,5659724.048436826,10.004465760986292,0.3794471621460057
2013-9,0.7358141747474747,9.775,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,1.8710336774020475,1001.4031687790102,1523.3360408760486,27.428593982797924,21.536006403056863,72.28236275179799,1.671254508248947,7312829.294390154,346054.5246360412,12.164021448675204,5661371.495575417,10.069232622016624,0.3812035628646995
2013-10,0.7357997943181818,9.853,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,1.491416590916148,1001.1920668305949,1527.7955033003834,27.60136704189141,21.09736414852368,69.82143125630795,1.847019538420687,7321951.894675441,345613.32763381774,12.161743804721851,5663018.9427140085,10.133999483046956,0.3829727689551722
2013-11,0.7357854138888889,11.224,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,1.272959215709664,1001.0097306548588,1509.4939591213345,27.7295247071117,20.72948984153788,67.79172213494802,2.040647919530245,7331074.494960728,345172.1306315943,12.159466160768496,5664666.3898526,10.198766344077288,0.3847591635174185
2013-12,0.7357710334595959,10.406,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,1.3841061167658846,1001.1554830290028,1525.6747834196406,27.9773933424188,20.254890194408624,65.03612157321223,2.2593898288339087,7340197.095246014,344730.9336293708,12.15718851681514,5666313.836991191,10.263533205107615,0.3865835285168016
2014-1,0.735756653030303,9.723,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,1.5145450366750042,1001.4696704315508,1600.707962245129,28.628407315379047,19.900292783429908,61.448879215537,2.489627249732338,7349319.695531301,344289.7366271473,12.154910872861784,5667961.284129783,10.328300066137947,0.3884504801526354
2014-2,0.7356994075652357,10.334,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,1.7160123656609636,1001.5657605005046,1606.9927750046206,28.824608921268982,19.95979334110468,60.97572661985084,2.493640332915109,7356814.552718607,343973.78828236024,12.152887574078289,5669396.592437077,10.361255614993237,0.3901532209050236
2014-3,0.7356421621001683,10.581999999999995,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,1.8881568969023248,1001.9492622131478,1590.579204484546,28.68014816274724,20.26529021292489,62.83942794082334,2.382608069974624,7364309.409905912,343657.8399375732,12.15086427529479,5670831.900744371,10.394211163848524,0.3918721549705525
2014-4,0.735584916635101,10.83,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,1.610957802001181,1002.5215548944908,1582.680879957006,28.37364983885736,20.647598016755055,65.48697894923124,2.213559644471575,7371804.267093219,343341.89159278607,12.148840976511297,5672267.209051666,10.427166712703812,0.3935447971994271
2014-5,0.7355276711700336,10.83,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,1.8909924523669264,1002.6831209179068,1494.1998609865527,27.595728638751524,21.040184028801285,69.83807360433366,1.919320376453561,7379299.124280524,343025.943247999,12.146817677727798,5673702.51735896,10.4601222615591,0.3952314603937114
2014-6,0.7354704257049662,10.83,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,2.026397770875941,1002.8386187706744,1530.7848735223597,27.49023703669194,21.13927977988544,70.69582184226029,1.8031905670051367,7386793.98146783,342709.99490321195,12.1447943789443,5675137.825666254,10.493077810414388,0.3968092065991044
2014-7,0.7354131802398989,10.83,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,1.6674539732111562,1002.7032503526252,1572.341417758058,27.60048782820785,21.10927688136112,70.12962696182039,1.7345481024232186,7394288.838655136,342394.0465584249,12.142771080160804,5676573.133973548,10.526033359269675,0.3984008443150728
