,Amazonas - Consumo de Cimento (t),Amazonas - IDH,Amazonas - value,Amazonas - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Amazonas - Produção de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Amazonas - PIB - Estadual,Amazonas - PIB - Construção Civil,Amazonas - PIB - Per Capita,Amazonas - PIB - Preços de Mercado
2008-6,46.974,0.703833704108324,0.4646236436560725,8.406791568723145,0.416568100772241,-7526.222983080984,2.8968331481222203,0.831892211523938,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,58.05471596251,3.3654070198702573,1004.5340510914592,1463.996947861604,28.21721055309069,23.603144432395347,77.36971438836258,0.9754518712915426,50298044.13038235,2571356.805719493,12.44954765169277,43478936.53731428
2008-7,72.652,0.7039293140392455,0.4671229242897313,8.408772682057837,0.4017041211332135,-7372.476799457021,2.8193033709764,0.9469908098354584,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,57.889054847860926,3.2122303159447148,1004.2752892764336,1525.5990223618169,28.89297187131254,23.81661425006144,75.30808669277884,1.0539806026139291,50323195.31289384,2571867.2418648438,12.447315963761302,43475566.65202957
2008-8,66.121,0.7040249239701669,0.4701381034694821,8.410753795392527,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9812442861378704,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,57.68323719309021,2.89098115446086,1003.9363911619996,1557.7743931911823,29.507650122526247,24.131293216285293,73.95168553281714,1.1226950884684916,50348346.49540533,2572377.678010194,12.445084275829831,43472196.76674486
2008-9,87.346,0.7041205339010883,0.4727487046290927,8.412734908727217,0.393954511741958,-7785.307445305803,2.665912474404139,1.0935181371164024,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,57.50364689606847,2.668736254795467,1003.6587354566512,1542.9657091332206,29.729511792418496,24.457412176010774,74.20758538929567,1.1289547311327883,50373497.67791682,2572888.114155545,12.442852587898363,43468826.88146015
2008-10,56.694,0.7042161438320097,0.4755581388544512,8.414716022061906,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,57.52497037858421,2.079813779232609,1002.8243451278692,1603.4963673214515,30.17573339803675,24.157902806051077,71.20962251641309,1.38651863174503,50398648.86042831,2573398.5503008952,12.440620899966897,43465456.996175446
2008-11,71.614,0.7043117537629311,0.4785700388941929,8.416697135396596,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,57.73754997328701,1.5902623487700112,1001.91706739236,1629.4478727310052,30.5161279018545,23.735229742621016,68.1955562055037,1.6625954930494729,50423800.0429398,2573908.986446246,12.438389212035426,43462087.11089074
2008-12,67.442,0.7044073636938525,0.4813757722151889,8.418678248731286,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,57.80886288780366,1.134326769323707,1000.928592568126,1651.8276127565186,30.817339013187105,23.20722067495469,64.94468058731607,1.968295550846756,50448951.22545129,2574419.4225915964,12.436157524103956,43458717.22560603
2009-1,57.07,0.7045029736247739,0.4840337748187574,8.420659362065976,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,57.96995902536691,0.6000000000000069,999.8385721554796,1670.2635684430788,31.12988575901119,22.557193317660968,61.19283704417613,2.3167728108058943,50474102.40796278,2574929.858736947,12.433925836172488,43455347.340321325
2009-2,54.492,0.7045897785329491,0.4866649664658519,8.418027531163485,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,58.3067956803447,0.600000000000007,999.4120331594238,1684.3837208357654,31.2661932391504,22.32852053360524,59.761867690999416,2.4496662649574463,50575683.10825856,2574436.210274145,12.435914130167022,43483670.76136425
2009-3,58.917,0.7046765834411245,0.4892886433784297,8.415395700260994,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,58.71526073324503,0.6000000000000071,999.054171126147,1693.8160509796217,31.373345430192668,22.12756207517441,58.55705504607023,2.562104946658585,50677263.80855434,2573942.5618113438,12.437902424161557,43511994.18240718
2009-4,57.781,0.7047633883492997,0.4918407747643942,8.412763869358503,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,58.85774217071442,0.6000000000000071,998.7863966344358,1698.1885399197636,31.45277491833632,21.97332513234866,57.64453711160654,2.64693486034599,50778844.50885012,2573448.913348541,12.43989071815609,43540317.603450105
2009-5,59.29,0.704850193257475,0.4945254465473345,8.410132038456013,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,59.24274476759647,0.6000000000000073,998.6360858457152,1697.1291687012565,31.498901941097053,21.88991539158976,57.13763712123945,2.694100867423146,50880425.2091459,2572955.264885739,12.441879012150622,43568641.02449303
2009-6,58.25,0.7049369981656504,0.4972021008620086,8.407500207553522,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,59.17151291265925,0.6000000000000071,998.5252362294711,1690.2659183691576,31.532146041375142,21.827257514158976,56.76274703984517,2.729020096346818,50982005.90944169,2572461.6164229373,12.443867306145156,43596964.44553596
2009-7,61.63,0.7050238030738256,0.4998291874468199,8.40486837665103,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,59.69600064695755,0.6000000000000058,998.5683376958448,1677.2267699685617,31.46569973851796,21.791854942462454,56.93978906046126,2.692016423414415,51083586.60973747,2571967.967960135,12.44585560013969,43625287.86657888
2009-8,61.355,0.7051106079820009,0.502486756549734,8.40223654574854,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,60.00700464171841,0.6000000000000053,998.737186418903,1657.6397045445628,31.581831855686765,21.551644915335853,55.8391107674405,2.512742360995618,51185167.31003325,2571474.319497333,12.447843894134223,43653611.2876218
2009-9,63.019,0.7051974128901762,0.5049257970237205,8.399604714846049,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,60.21097533809514,0.6000000000000044,998.9516293579298,1631.1327031421897,31.70796470062816,21.28903484729958,54.65360700261208,2.301119717220257,51286748.01032903,2570980.671034531,12.449832188128758,43681934.70866473
2009-10,83.067,0.7052842177983515,0.5074579867682117,8.396972883943558,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,60.84567668411508,0.9520000000000024,1003.0069359031628,1637.0741304347823,31.688573203409305,21.40650073360077,55.208484078706284,2.315509524810472,51388328.710624814,2570487.022571729,12.45182048212329,43710258.12970766
2009-11,63.231,0.7053710227065267,0.5100992124533203,8.394341053041067,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,60.923856743620455,1.619869122219825,1003.8970601478336,1538.9914693767205,31.127614102168195,21.666698651097164,58.679143604025015,2.134773900278725,51489909.41092059,2569993.374108927,12.453808776117825,43738581.55075058
2009-12,66.15,0.7054578276147021,0.5127417125569291,8.391709222138577,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,61.27898697741952,2.235774242810294,1005.2993539370664,1469.831934126094,30.4385707057362,22.17459035221207,63.25556150541114,2.088113275322241,51591490.11121637,2569499.725646125,12.455797070112355,43766904.97179351
2010-1,61.815,0.7055446325228774,0.5152854527009075,8.389077391236086,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,61.52560616969241,2.801729306873741,1006.5490487182128,1417.8451253932035,29.403954896942118,22.81468955132655,69.79631691057291,2.0452234661622075,51693070.81151216,2569006.077183323,12.457785364106892,43795228.39283644
2010-2,49.654,0.7056229561151235,0.517934616555934,8.388030924236382,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,61.74620857211536,3.248564057137378,1003.7958866472444,1318.7752764890497,28.46448561506585,23.140532961539293,75.04004725368134,1.7327632458023172,51779228.278678186,2567086.969194734,12.45805112194919,43811342.73596497
2010-3,72.659,0.7057012797073696,0.5205892337467963,8.386984457236679,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,62.15160272754103,3.1135490421223637,1004.386611861446,1365.540842264494,28.0779927699696,23.275219042169347,77.09282373877964,1.6415633110358463,51865385.745844215,2565167.861206145,12.458316879791488,43827457.07909351
2010-4,64.381,0.7057796032996159,0.5231697018083781,8.385937990236975,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,61.93178345343098,2.938153657108104,1004.3334282776784,1352.2380533297714,27.558682097118144,23.31074472291593,79.34194491804735,1.5657024866447025,51951543.21301024,2563248.753217556,12.458582637633786,43843571.42222205
2010-5,63.81,0.705857926891862,0.5256478116022786,8.384891523237272,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,62.38287756886664,3.093435199725504,1004.3340571292356,1394.881156981777,27.503933064270797,23.209080305544425,79.09368209883861,1.4868199452799384,52037700.68017627,2561329.6452289666,12.458848395476082,43859685.76535058
2010-6,63.905,0.7059362504841081,0.5281318469807759,8.383845056237568,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,62.45193128474906,2.998690961797977,1004.2942354776612,1460.4329360813408,27.645842735713792,23.00877293686927,77.68401831071719,1.4796773795627118,52123858.1473423,2559410.537240377,12.45911415331838,43875800.10847911
2010-7,64.854,0.7060145740763544,0.5307177286812801,8.382798589237865,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,62.84730302601924,3.022635670676071,1003.8709351647702,1485.546063640949,27.794798260774023,22.87342106109932,76.51950514408668,1.5086866346159604,52210015.61450833,2557491.429251788,12.459379911160678,43891914.45160765
2010-8,62.407,0.7060928976686005,0.5340563981586586,8.38175212223816,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,63.16010400924697,2.963745657034102,1003.2849677666642,1511.575427593382,27.9127258898882,22.87853905820796,76.1559692009556,1.5139849332764732,52296173.08167436,2555572.321263199,12.459645669002976,43908028.79473619
2010-9,70.814,0.7061712212608466,0.5359322817237437,8.380705655238456,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,63.44263190345425,2.8746512036202345,1002.7092722048836,1481.0785652392876,27.81056418909314,22.901748987543915,76.74522450125801,1.5517462142037817,52382330.54884039,2553653.2132746098,12.459911426845274,43924143.13786472
2010-10,70.916,0.7062495448530928,0.537589089419553,8.379659188238753,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,63.72432547503355,2.9035221472571804,1002.4755312918752,1391.5618201769091,27.448071119709034,22.94270025131156,78.45009599493997,1.539809939172987,52468488.01600642,2551734.105286021,12.46017718468757,43940257.480993256
2010-11,71.753,0.7063278684453389,0.539140741471902,8.37861272123905,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,63.79196537496108,2.871531820579306,1002.480836636125,1308.848469279634,27.064131440351275,22.97989251109391,80.262335877298,1.5065874290274142,52554645.48317245,2549814.997297432,12.460442942529868,43956371.8241218
2010-12,79.148,0.7064061920375851,0.5404585109122635,8.377566254239346,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,63.96927997499525,2.861472219032477,1002.688161861204,1233.1215579238612,26.795554071472218,22.93266394650363,81.17555339020097,1.4754493575038674,52640802.95033848,2547895.8893088424,12.460708700372166,43972486.167250335
2011-1,71.494,0.7064845156298313,0.5425622402734283,8.376519787239642,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,63.83024767065222,3.0170205938366785,1003.0511272806172,1182.1428104011095,26.56729161739324,22.94790986229972,82.22177036921536,1.424620211052625,52726960.4175045,2545976.7813202534,12.460974458214464,43988600.51037887
2011-2,64.471,0.7065298969031029,0.5448995558949521,8.621957249346284,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,63.48153927565805,3.1215411092466523,1003.3366002866894,1156.9482793693085,26.532499000318943,23.00479848568205,82.58047346723014,1.3796507107220664,52794519.26923171,2544195.5280522187,12.457134012341347,43992517.668902144
2011-3,72.246,0.7065752781763746,0.5472512822098318,8.867394711452924,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,63.73781975719504,3.208735933000837,1003.6447238354092,1177.6253476546694,26.745247654010463,22.906583522868114,81.14856908665355,1.386335487925611,52862078.12095892,2542414.274784184,12.453293566468233,43996434.82742541
2011-4,70.211,0.7066206594496461,0.5495974585125134,9.112832173559564,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,63.975769941357306,3.0619864915789496,1004.0039753924002,1240.059637408374,27.055918165801646,22.60971258677272,78.59594306479501,1.4155020165419274,52929636.97268612,2540633.021516149,12.449453120595116,44000351.98594869
2011-5,78.267,0.7066660407229178,0.5518986153236994,9.358269635666206,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,64.02472969177857,3.0410702897785846,1004.33799785691,1319.5880847226108,27.575496023971613,22.14435759963905,74.59610649647279,1.4568747885498716,52997195.82441332,2538851.7682481143,12.445612674722002,44004269.14447196
2011-6,77.957,0.7067114219961894,0.5541511289721966,9.603707097772848,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,63.81066815961904,2.9144822925273863,1004.6416550110788,1393.6146165205585,27.98772140523075,21.723318553450635,71.15513702138763,1.4840095902467267,53064754.67614053,2537070.51498008,12.441772228848883,44008186.30299524
2011-7,69.125,0.7067568032694611,0.5553949866887312,9.849144559879488,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,64.01585500139373,3.059780714258692,1004.430170140629,1404.374406915063,28.197430277012863,21.544964264424788,69.64268564084017,1.4723530743980793,53132313.52786773,2535289.2617120445,12.43793178297577,44012103.46151851
2011-8,91.194,0.7068021845427327,0.557508574428362,10.094582021986128,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,64.24432141679037,3.442458800491852,1004.1183004082986,1371.6996737195946,28.247595089623168,21.640249834350502,69.81419930121733,1.442746159468159,53199872.37959494,2533508.00844401,12.434091337102654,44016020.62004178
2011-9,86.092,0.7068475658160043,0.5596518768340483,10.34001948409277,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,64.16328706526123,3.4064666829747,1004.002830361008,1307.9242486805706,28.09124749070703,21.92328436250437,71.45211424874613,1.4008852339618625,53267431.23132215,2531726.755175975,12.430250891229536,44019937.77856506
2011-10,98.275,0.706892947089276,0.5620748580546673,10.585456946199413,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,64.20008934540748,3.6136549292290776,1003.7080353905164,1243.4694655035742,27.72247702365525,22.192423743316446,74.07733526586493,1.3728883341136917,53334990.08304935,2529945.5019079405,12.426410445356424,44023854.937088326
2011-11,81.922,0.7069383283625476,0.564495610529901,10.830894408306053,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,64.28005695073998,3.496218970521144,1003.7405769752904,1189.1204154621987,27.309182547024843,22.35653324141332,76.43724575046113,1.3689722684032737,53402548.93477655,2528164.248639906,12.422569999483306,44027772.0956116
2011-12,86.757,0.7069837096358192,0.5668914553886067,11.076331870412693,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,64.29167328149752,3.311614276045488,1003.9482536697028,1156.2620958117918,26.93275162056047,22.508874803405394,78.66537168970284,1.3505395159162774,53470107.78650376,2526382.9953718707,12.418729553610191,44031689.25413487
2012-1,81.889,0.7070290909090908,0.5692822664668042,11.321769332519333,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,63.92958524688687,3.4485401226746477,1003.844656264338,1136.210284476696,26.64732005488157,22.646704287794226,80.4358203973459,1.3361096872758689,53537666.638230965,2524601.742103836,12.414889107737077,44035606.41265815
2012-2,78.002,0.707140404040404,0.5718740381763123,11.37903193203245,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,63.674931758666354,3.3996189598335387,1004.0018463430868,1150.708279167253,26.64862251556367,22.71640181565357,80.68883747450062,1.3382672692176232,53604834.16622554,2523143.18702551,12.413156654526484,44045515.97753249
2012-3,81.959,0.7072517171717171,0.5744646386175446,11.436294531545569,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,63.425994914077,3.336185258673038,1004.3776283928922,1204.1708032563397,26.83786517116774,22.65275482489096,79.54650191893101,1.3409238073744627,53672001.69422011,2521684.631947184,12.411424201315896,44055425.54240684
2012-4,61.107,0.7073630303030303,0.5770539325944986,11.493557131058688,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,63.12312011905004,3.379939301487427,1004.6407725545768,1248.9110762842845,27.017090302053266,22.47386594931209,77.95943603769942,1.340471793711807,53739169.22221469,2520226.0768688577,12.409691748105306,44065335.10728119
2012-5,97.398,0.7074743434343433,0.5796189168962562,11.550819730571805,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,63.29068034254664,3.028033921017073,1004.995621604744,1318.52018059632,27.340509221132063,22.065383155437782,75.01343694075044,1.3601028882820203,53806336.75020926,2518767.521790532,12.407959294894717,44075244.67215553
2012-6,70.266,0.7075856565656565,0.5821856741471537,11.608082330084924,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,62.85793112801533,3.0512360583290064,1005.2416454388464,1365.3442383456406,27.672359011635688,21.70657083787496,72.19723148815629,1.3809801989420138,53873504.27820383,2517308.9667122057,12.406226841684129,44085154.23702988
2012-7,97.903,0.7076969696969697,0.5847541195995287,11.665344929598042,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,62.72841800528314,3.319006266757096,1004.9342328714228,1386.5621399702418,27.977294383622667,21.519835516637134,70.27894733547522,1.3977842098213515,53940671.8061984,2515850.41163388,12.404494388473536,44095063.801904224
2012-8,84.966,0.7078082828282828,0.5873222092101053,11.72260752911116,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,62.253649506317686,3.928722600141485,1004.4743182162256,1390.3149142612697,28.3149310650143,21.48698119471378,68.86448555978625,1.407229378328552,54007839.33419298,2514391.8565555536,12.402761935262948,44104973.36677857
2012-9,95.924,0.707919595959596,0.5891235522927878,11.779870128624278,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,61.89130553687016,4.286799261904454,1003.958448454118,1342.242751120861,28.200169131805463,21.715709870063503,70.18297253608478,1.4216230243720658,54075006.86218755,2512933.301477228,12.401029482052358,44114882.93165292
2012-10,87.178,0.708030909090909,0.591678476181952,11.837132728137396,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,61.48668604833928,4.354598613567306,1003.5798152187162,1297.691909923835,28.028890470017124,21.97764076611092,71.97938024339253,1.4228816512512183,54142174.39018212,2511474.7463989016,12.399297028841769,44124792.49652726
2012-11,79.674,0.7081422222222222,0.5942517289730214,11.894395327650514,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,61.10155754691987,4.229227975513505,1003.4787068377832,1228.113204020058,27.614106550166955,22.272522945704388,74.95402377489442,1.3924842537025772,54209341.918176696,2510016.191320576,12.39756457563118,44134702.061401606
2012-12,78.666,0.7082535353535353,0.5967233817791667,11.951657927163632,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,60.8008495154438,3.629450547935072,1003.6158103582208,1170.453733007358,27.172740682454503,22.568845858416303,78.0590256499662,1.3848766552537053,54276509.44617127,2508557.636242249,12.39583212242059,44144611.62627596
2013-1,77.124,0.7083648484848485,0.5992185832254301,12.00892052667675,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,60.18602615329552,3.659900457981044,1003.8452171535328,1155.7348887909102,27.06163723270084,22.7924620595174,79.5054894588617,1.3665690582316763,54343676.97416584,2507099.0811639237,12.39409966921,44154521.1911503
2013-2,62.791,0.7084090488215489,0.6009054473673076,12.05902855103461,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,59.84562279871391,3.552990730151016,1004.0404473838524,1141.9906747501384,26.910305357016632,22.988761414796663,81.01113946967374,1.337950285342556,54387626.106129065,2504214.7540124888,12.391184365623152,44152330.785641775
2013-3,109.019,0.7084532491582491,0.6024769961728658,12.10913657539247,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,59.70725365778501,3.313011136598909,1004.3530784029052,1180.1584958070782,27.14174078747362,22.932233406979915,79.71251030588938,1.373665954261646,54431575.23809228,2501330.426861054,12.388269062036304,44150140.38013326
2013-4,77.024,0.7084974494949494,0.6040326229884381,12.159244599750329,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,59.09371557412359,3.315064193666716,1004.8142971865544,1216.3409234208173,27.255918221831195,22.69430336399438,78.11289290650514,1.3837963763933487,54475524.3700555,2498446.099709619,12.385353758449456,44147949.97462473
2013-5,76.369,0.7085416498316498,0.6055721161410079,12.209352624108186,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,58.48984857537537,2.991286270850055,1005.0363252609084,1254.7544305458396,27.409866965286064,22.39198192208402,76.13948817629137,1.38585547612049,54519473.50201872,2495561.7725581843,12.382438454862609,44145759.56911621
2013-6,115.12,0.7085858501683502,0.6070960651372795,12.259460648466046,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,58.15444167212517,4.022498953337772,1005.1010615270112,1309.7586423264995,27.705926969744414,22.027793377042123,73.29376840626901,1.4230786190938869,54563422.63398194,2492677.44540675,12.37952315127576,44143569.16360769
2013-7,97.534,0.7086300505050505,0.6086051454671793,12.309568672823906,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,58.00479040270108,4.23553773875967,1004.982827613353,1333.2573970251192,27.86314525947998,21.82136799642121,71.84011812977434,1.413778444228651,54607371.76594516,2489793.118255315,12.37660784768891,44141378.75809917
2013-8,75.82,0.7086742508417507,0.6111196385034741,12.359676697181763,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,57.50492552750912,4.301918129371404,1004.3927264812876,1324.9409258541425,27.92041105236478,21.89539886300958,71.93306274692338,1.4321085757832075,54651320.897908375,2486908.79110388,12.37369254410206,44139188.35259064
2013-9,63.07,0.7087184511784511,0.6127851704233743,12.409784721539625,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,56.67591861431679,4.38834924700478,1003.987525349944,1314.6485123976013,28.05152564544976,21.954690760868377,71.64070857652213,1.4498912766566836,54695270.0298716,2484024.4639524454,12.370777240515212,44136997.94708212
2013-10,116.893,0.7087626515151515,0.614359319272136,12.459892745897484,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,56.28571575963278,3.292918030590409,1003.736913934992,1285.2523537192417,27.923380243771213,22.05522871278211,72.55797499101297,1.471796413092946,54739219.16183482,2481140.136801011,12.367861936928366,44134807.5415736
2013-11,101.635,0.7088068518518518,0.6156304307255538,12.510000770255342,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,55.75901017624964,3.031907003993962,1003.5636435971352,1226.995624798638,27.54407104358986,22.308931028198167,75.17279418492704,1.476619558304852,54783168.29379804,2478255.809649576,12.364946633341518,44132617.13606507
2013-12,64.207,0.708851052188552,0.6168780801173018,12.560108794613202,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,55.01874741408801,2.9240049817538947,1003.7020644242328,1208.675246160569,27.407461923032663,22.41806145527836,76.25523661769867,1.5041847473082,54827117.42576125,2475371.482498141,12.362031329754668,44130426.73055656
