, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Pará - Desemprego,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Pará - Produção de Cimento (t),Pará - Consumo de Cimento (t),Pará - value,Pará - IDH,Pará - PIB - Estadual,Pará - PIB - Construção Civil,Pará - PIB - Per Capita,Pará - PIB - Preços de Mercado
2008-10,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,8.140675821975378,3.130284603568956,1007.962385017998,1175.0175551043037,27.341639027934267,22.82608394097856,77.7240523828577,1.278415405385788,101.57403196815108,152.549,0.3741366755171079,0.6812855242931198,83993662.4494098,4499629.314210958,9.460918209866342,70822642.65679598
2008-11,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,8.143380545807084,2.990805750147995,1007.7780148043278,1101.5580947868434,27.011537733059438,22.924208949568012,79.61460800815651,1.168260856705732,101.89266267860826,155.094,0.3749808118702056,0.6814249885608936,84056019.72488312,4502273.890738721,9.462468167437454,70837333.93434642
2008-12,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,8.146085269638787,2.8702319128432587,1007.792944239832,1102.7230027921971,26.67034340043974,23.02100347649419,81.578866126418,1.0766636696902443,102.45734191991204,140.511,0.3746637111071194,0.6815644528286673,84118377.00035647,4504918.467266483,9.464018125008565,70852025.21189688
2009-1,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,8.148789993470492,2.9901901843546264,1008.0575571065318,1074.219985357208,26.330119879692745,23.0807969007264,83.37243585242814,0.9924514400387526,102.8888531766894,118.546,0.3741218917302902,0.6817039170964411,84180734.27582979,4507563.043794246,9.465568082579674,70866716.48944733
2009-2,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,8.145730052205938,2.795189385880559,1008.2602295400704,1053.3534323537772,26.17100308893013,23.13905850634322,84.32424024977077,0.9512480625006966,103.86525187026824,89.356,0.3742826555094753,0.6818329350294987,84395428.01698199,4511581.461408216,9.4719473114305,70945205.27013008
2009-3,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,8.142670110941385,2.768336170167078,1008.6476363503916,1070.751853043878,26.179825520721185,23.154956799034466,84.330590774083,0.962333819791134,104.85711465170328,86.009,0.3748641643951518,0.6819619529625564,84610121.7581342,4515599.879022186,9.478326540281328,71023694.05081283
2009-4,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,8.13961016967683,2.7116129688323847,1009.1004571895346,1113.0135548236983,26.26363018613773,23.055141375065563,83.50038400331934,1.0125332421557771,105.88695676982836,85.484,0.3759626899168183,0.682090970895614,84824815.4992864,4519618.296636155,9.484705769132155,71102182.83149558
2009-5,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,8.136550228412275,2.796371168812725,1009.2924674932508,1202.4326441503397,26.48724603380704,22.964960490959378,82.10701420511076,1.105863028530918,107.46168994923715,91.428,0.3774460100802557,0.6822199888286716,85039509.24043861,4523636.714250124,9.491084997982984,71180671.61217834
2009-6,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,8.133490287147723,3.0396558685786705,1009.46304769752,1297.151770096863,26.715411308574403,22.80644559270434,80.40915523610913,1.1852294266478829,108.7125868889026,111.282,0.3790099431299468,0.6823490067617293,85254202.9815908,4527655.131864094,9.497464226833811,71259160.39286108
2009-7,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,8.130430345883168,3.177828317764249,1009.2616263666694,1380.2860658787158,26.936685468743907,22.683382227847144,78.87376774758138,1.2374182383801062,110.2704625251158,120.818,0.3810900055289293,0.682478024694787,85468896.722743,4531673.549478063,9.503843455684638,71337649.17354384
2009-8,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,8.127370404618613,3.3771686057068964,1008.814229387878,1419.3286604628831,27.17028438008396,22.59888424931466,77.47212876378678,1.2648467657465103,111.47168239126822,126.907,0.3822183454418469,0.6826070426278447,85683590.46389522,4535691.967092033,9.510222684535464,71416137.9542266
2009-9,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,8.12431046335406,3.2682178994128663,1008.4735594281244,1390.0704598002606,27.21275375981323,22.618592251660345,77.36050150411991,1.1981962090046518,112.379204438017,132.98,0.3833041448735048,0.6827360605609023,85898284.20504741,4539710.384706003,9.516601913386292,71494626.73490934
2009-10,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,8.121250522089506,3.212285253967319,1008.081444232445,1354.1933210802283,27.160926337332747,22.71971240928898,78.03562342361555,1.1531252833915124,113.19459603873489,128.394,0.3843975598115394,0.6828650784939599,86112977.94619963,4543728.802319972,9.52298114223712,71573115.5155921
2009-11,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,8.118190580824951,3.0065259539285907,1007.8100043170664,1294.975275904935,27.126400372981497,22.9097204349898,79.07899610193424,1.09250980968127,114.03677482207488,133.536,0.3854802850597278,0.6829940964270176,86327671.68735182,4547747.219933941,9.529360371087948,71651604.29627486
2009-12,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,8.115130639560398,2.84769465073337,1007.8074332496032,1268.1303830909492,27.056031766744127,23.18294216863208,80.59801350456769,1.0257179455019552,115.02748945118076,130.804,0.3866711640938186,0.6831231143600752,86542365.42850403,4551765.637547911,9.535739599938776,71730093.0769576
2010-1,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,8.112070698295843,2.8812007375119686,1007.7633361150372,1254.0109185473868,26.974324554216597,23.39205692891631,81.93577123530244,0.9912535647967567,116.01635546016216,118.184,0.3880576854541,0.6832521322931329,86757059.16965623,4555784.05516188,9.542118828789604,71808581.85764036
2010-2,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,8.111021238384254,2.9291857994290167,1007.7702058463444,1228.8161212506704,27.046764698871275,23.594432950921448,82.5362339795219,0.9491294175935122,116.82725833006718,110.659,0.3894564176295678,0.6833712224905485,86936416.65982243,4557315.108035065,9.544631566840124,71853849.550494
2010-3,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,8.109971778472664,2.9766916338307827,1008.2001524366948,1218.5779610096374,27.0494287068782,23.568216995147505,82.39716025228385,0.9348894182703178,117.89831771731676,124.857,0.390821574700835,0.683490312687964,87115774.14998864,4558846.160908251,9.547144304890647,71899117.24334764
2010-4,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,8.108922318561074,2.8834696596819795,1008.5178527199504,1196.5382108343458,27.021219667603955,23.457031217675823,82.03858981839383,0.9246020864230944,118.5569943116134,107.047,0.3921810783028732,0.6836094028853796,87295131.64015484,4560377.213781437,9.54965704294117,71944384.93620127
2010-5,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,8.107872858649486,2.8671621960655536,1008.8744522502992,1219.2956141137145,27.13221620453948,23.288405552834,80.76692386073,0.9585552290415011,119.82316016684344,117.699,0.3937648933134059,0.6837284930827953,87474489.13032103,4561908.266654622,9.552169780991692,71989652.62905492
2010-6,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,8.106823398737896,2.611873109870773,1009.0246556536292,1265.1347171538964,27.22036506274809,23.060066897398052,79.33304008031887,1.0041778872053462,120.5494866243934,138.844,0.3952112488438914,0.6838475832802108,87653846.62048723,4563439.319527807,9.554682519042212,72034920.32190856
2010-7,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,8.105773938826307,2.812046734777212,1008.8294678771438,1310.7612902200976,27.306501772060795,22.97990426182606,78.580411673776,1.027921926034262,121.1317337960792,148.287,0.3968581325745459,0.6839666734776264,87833204.11065343,4564970.372400993,9.557195257092737,72080188.01476221
2010-8,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,8.104724478914717,3.0494779681396103,1008.410485224229,1353.3248531776785,27.393006486419967,22.954528726402568,78.05735396648036,1.048951744391413,121.76435123026764,150.136,0.3973985403868459,0.684085763675042,88012561.60081963,4566501.425274178,9.55970799514326,72125455.70761585
2010-9,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,8.103675019003127,3.147011049923876,1007.8143751114416,1354.2794761726636,27.35682714112793,22.949141944746465,78.16796840555068,1.0489143034198949,121.9645037804748,153.064,0.3979210631504541,0.6842048538724576,88191919.09098583,4568032.478147363,9.56222073319378,72170723.4004695
2010-10,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,8.102625559091539,3.2952316149368315,1007.459680656106,1307.062313175345,27.07274965514123,22.91879923517668,79.28115709102926,1.014005296826889,122.4825889991206,158.709,0.398402054947393,0.6843239440698732,88371276.58115202,4569563.531020548,9.564733471244304,72215991.09332314
2010-11,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,8.10157609917995,3.169909689793294,1007.2577820839324,1243.3243514090725,26.777565569533454,22.918308644360625,80.5663702831802,0.957436685215302,122.87425342832408,148.366,0.3988605320786232,0.6844430342672888,88550634.07131822,4571094.583893734,9.567246209294826,72261258.78617677
2010-12,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,8.10052663926836,3.085583609213205,1007.2776922599984,1190.5785726282213,26.466543160003845,22.917315094493908,81.94327276774716,0.9120083946315158,123.69246956607338,164.83,0.3993193018787951,0.6845621244647043,88729991.56148443,4572625.63676692,9.569758947345347,72306526.47903042
2011-1,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,8.09947717935677,3.056033754691119,1007.5309496765104,1155.790008075567,26.244211884666605,22.925449533193103,82.97046678569536,0.8810935208209896,124.11579870170932,140.059,0.3999612527108701,0.68468121466212,88909349.05165063,4574156.689640105,9.57227168539587,72351794.17188406
2011-2,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,8.205210604954397,3.1772401782290527,1007.7120603046172,1151.2976694263095,26.264405413615695,23.04586962184983,83.43357093562462,0.8628549721749855,124.4135731001791,134.612,0.4007334845676167,0.6847659015435313,89060334.03297594,4572967.509087175,9.572419270170249,72377434.46044809
2011-3,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,8.310944030552022,3.229207156029073,1007.9981597159622,1172.8083985308128,26.35400781764559,23.05086416058412,83.06056048461326,0.8887983725796567,125.34404904364668,130.483,0.4014896239361501,0.6848505884249428,89211319.01430127,4571778.3285342455,9.572566854944624,72403074.74901211
2011-4,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,8.41667745614965,3.1415280842627245,1008.3602234231888,1195.0194932488632,26.44203080253143,22.97652862010238,82.33941264693055,0.8947472480776247,126.22694566389043,130.194,0.4022983067839256,0.6849352753063542,89362303.99562658,4570589.147981316,9.572714439719,72428715.03757612
2011-5,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,8.522410881747275,3.017167288416167,1008.710227839637,1245.3429999374146,26.60531944978401,22.88642867911297,81.21301013555555,0.9116836996416806,127.14627196785088,152.468,0.403162298964887,0.6850199621877657,89513288.9769519,4569399.967428386,9.572862024493377,72454355.32614015
2011-6,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,8.628144307344902,2.835134592313472,1009.0636712560582,1305.9624375191338,26.78887872581625,22.72044351627448,79.64398864901214,0.9421071328025652,127.71077364170014,159.308,0.4040177334319203,0.6851046490691771,89664273.95827721,4568210.786875457,9.573009609267752,72479995.61470418
2011-7,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,8.733877732942528,2.7204631616426163,1008.8797875999838,1353.4186513176396,26.92563191751088,22.61206289171616,78.5539100304086,0.951119239357707,128.80045092236946,155.651,0.4044872801727768,0.6851893359505885,89815258.93960252,4567021.606322527,9.57315719404213,72505635.90326819
2011-8,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,8.839611158540155,2.746920449563917,1008.5993467552968,1392.70987712419,27.09974243265643,22.590658161444907,77.65596828437194,0.9973815463557324,129.2732466039461,186.98,0.4047198776144881,0.685274022832,89966243.92092785,4565832.425769597,9.573304778816508,72531276.19183221
2011-9,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,8.945344584137782,3.0456363099614845,1008.211261976735,1390.647521532606,27.18667613067046,22.562134108997704,77.11354525494018,1.0207704092503662,129.7476254654293,162.849,0.4047178680669909,0.6853587097134114,90117228.90225317,4564643.245216668,9.573452363590883,72556916.48039624
2011-10,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,9.051078009735408,3.3088797526186835,1007.8296204309434,1350.4585874543243,27.07066702977662,22.562142647333484,77.61886721758938,1.014742915204763,130.55094018027444,155.414,0.4046691685403274,0.6854433965948229,90268213.88357848,4563454.064663738,9.57359994836526,72582556.76896027
2011-11,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,9.156811435333037,3.3423888128760284,1007.7785156528882,1289.279715304158,26.851760292014063,22.57776795062815,78.65341960563042,1.0026543805238748,131.09527373418342,171.352,0.4044665483103026,0.6855280834762343,90419198.8649038,4562264.884110808,9.573747533139636,72608197.0575243
2011-12,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,9.26254486093066,3.543148917613812,1007.875730193302,1218.8820503400343,26.56127122788748,22.626255472994824,80.17937399305035,0.9408897214009414,131.65442677320604,176.806,0.4043723904174572,0.6856127703576458,90570183.84622912,4561075.703557879,9.573895117914011,72633837.3460883
2012-1,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,9.368278286528287,3.2956516481614107,1007.9503303635132,1167.189502466905,26.341668453757197,22.735492472767078,81.66724072010244,0.8677705652770349,131.7985887593698,159.573,0.4045581297301845,0.6856974572390572,90721168.82755443,4559886.523004949,9.57404270268839,72659477.63465233
2012-2,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,9.409030463409136,3.142578245483841,1008.143918725616,1153.944517795509,26.259031176384216,22.77481126503332,82.21639392399447,0.8242514738127051,131.4302261736394,145.702,0.4047356898174515,0.6858342451365507,90860261.28098968,4556987.387905467,9.574411381277978,72684130.57553253
2012-3,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,9.449782640289982,3.2239509352371347,1008.573736159651,1150.4530887834255,26.25399570885308,22.811936774097216,82.41858264708863,0.7797170410532003,131.42888907423708,167.042,0.4047332259845512,0.685971033034044,90999353.7344249,4554088.252805985,9.574780059867566,72708783.51641272
2012-4,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,9.490534817170827,3.037646689907362,1008.8674989167484,1165.474938496444,26.32684267771606,22.79549032402429,82.01535131809563,0.7624335398668102,131.29400335848905,141.187,0.4047559127454434,0.6861078209315375,91138446.18786016,4551189.117706503,9.575148738457154,72733436.45729291
2012-5,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,9.531286994051676,3.049028656101755,1009.3365791913784,1199.3605769327144,26.415554202797743,22.675307605386685,81.07605810603218,0.7944136831901831,131.3626064585711,171.029,0.4047676440605979,0.6862446088290309,91277538.6412954,4548289.98260702,9.575517417046742,72758089.39817311
2012-6,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,9.572039170932523,3.306712048094791,1009.6998093603228,1228.9082573060575,26.514345766734955,22.59722758949247,80.27731069527363,0.8362091293838935,131.27820856948097,172.625,0.4048493328513569,0.6863813967265244,91416631.09473062,4545390.847507538,9.57588609563633,72782742.3390533
2012-7,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,9.61279134781337,3.196040051174502,1009.5050798022004,1277.6787379930724,26.70564897520861,22.51297061944397,79.03021526539324,0.897619801500772,131.22541863833115,183.172,0.4048664366066113,0.6865181846240178,91555723.54816586,4542491.7124080565,9.576254774225916,72807395.27993351
2012-8,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,9.653543524694218,3.368123456525591,1009.298978326031,1322.56011873932,26.95942301873161,22.43678180860018,77.54580514828932,0.9856037195734167,130.83676089458703,183.43,0.4050298713827759,0.6866549725215113,91694816.0016011,4539592.577308574,9.576623452815504,72832048.2208137
2012-9,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,9.694295701575063,3.5973169721746854,1008.803015375989,1320.8363238183556,27.029678087674537,22.487163299996272,77.46131816661484,0.9965379336803916,130.31657741834866,182.637,0.4055937760969787,0.6867917604190048,91833908.45503633,4536693.442209092,9.576992131405092,72856701.1616939
2012-10,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,9.735047878455912,3.417578828496876,1008.3813318011662,1291.38771746796,27.046316703927555,22.627614945275617,78.01236813307882,0.95403882277344,130.08268329434023,168.218,0.4063626069734383,0.6869285483164982,91973000.90847155,4533794.307109609,9.57736080999468,72881354.1025741
2012-11,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,9.77580005533676,3.676993610918337,1008.1615338367876,1241.812842573318,26.931654783562408,22.78244796724542,79.22472829697247,0.8980348114389012,129.5330041691698,198.949,0.4073250672188677,0.6870653362139917,92112093.3619068,4530895.172010127,9.577729488584268,72906007.04345429
2012-12,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,9.816552232217608,3.698822836721516,1008.0651778396044,1175.3153357524754,26.75731090869697,23.00486968166529,81.01504809138241,0.8082896243577287,129.176450977292,169.346,0.4081876087523422,0.6872021241114851,92251185.81534204,4527996.036910645,9.578098167173856,72930659.98433448
2013-1,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,9.857304409098454,3.520274280843409,1008.2206608541196,1138.3398558349847,26.648067850358647,23.14743052676804,82.15222968329749,0.7677314941472713,128.69183135594662,197.302,0.4092134925660881,0.6873389120089786,92390278.26877728,4525096.901811163,9.578466845763444,72955312.92521468
2013-2,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,9.889550336456477,3.4602184201421866,1008.323639121285,1128.1417011421668,26.574662100156026,23.201634211988925,82.75909546543319,0.7640616299963747,128.25263143926924,152.624,0.4101819056243577,0.6874523766757076,92499461.46256036,4520398.083516767,9.577860499018438,72966410.10168342
2013-3,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,9.9217962638145,3.114368054761417,1008.6682836970748,1136.1417301137903,26.636472810916565,23.205754072349112,82.52065188632439,0.7825310224433607,128.05150376688917,175.476,0.4111543223806178,0.6875658413424366,92608644.65634346,4515699.265222371,9.577254152273431,72977507.27815217
2013-4,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,9.954042191172524,2.883085562835172,1009.0961083433804,1155.4186586649942,26.60965761415224,23.05827096687076,81.9898664069536,0.8181465370700332,127.30035386328186,170.566,0.412392377450913,0.6876793060091656,92717827.85012656,4511000.446927975,9.576647805528427,72988604.4546209
2013-5,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,9.986288118530547,2.793663018470756,1009.2938380410268,1186.0690359096454,26.67931380672695,22.960696457289945,81.23021491995925,0.8473763358285844,126.91925432216156,197.499,0.413769807464525,0.6877927706758946,92827011.04390964,4506301.628633578,9.576041458783422,72999701.63108964
2013-6,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,10.01853404588857,2.758706304957645,1009.425215664482,1220.787220409054,26.78821374330313,22.836665282911543,80.16126577905438,0.8839385749106051,126.49987087166646,174.928,0.4152311851890074,0.6879062353426236,92936194.23769274,4501602.810339183,9.575435112038416,73010798.80755839
2013-7,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,10.050779973246591,2.749100924904795,1009.362599314716,1268.5013153945454,26.86590164403833,22.73162328483008,79.33114866490777,0.9232295155856493,126.02235740405644,222.278,0.416884520939152,0.6880197000093526,93045377.43147583,4496903.992044786,9.574828765293413,73021895.98402713
2013-8,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,10.083025900604616,2.82224980974122,1008.8633032220392,1302.021770367999,26.97217959300824,22.707464450580545,78.73601566437996,0.9358341755988888,125.19399339639408,179.082,0.4187089544241801,0.6881331646760818,93154560.62525892,4492205.17375039,9.574222418548404,73032993.16049588
2013-9,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,10.11527182796264,3.0494457750025066,1008.5505021649489,1310.1049873014167,27.03030980518053,22.64938944808596,78.23511623155527,0.9511303800514824,124.42382029886387,211.698,0.420578119257031,0.6882466293428108,93263743.819042,4487506.355455995,9.573616071803398,73044090.33696462
2013-10,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,10.147517755320663,3.1041432503150377,1008.3438252236432,1289.62321492792,26.92407506440418,22.623863996003863,78.59543588145172,0.9415510219533282,123.60766684065406,216.306,0.4229426141792767,0.6883600940095398,93372927.0128251,4482807.537161598,9.573009725058393,73055187.51343337
2013-11,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,10.179763682678686,3.2408514244617885,1008.0969536396432,1221.776079089508,26.68400531383542,22.70013716431067,80.02649408377124,0.8703931441050416,122.62616738474344,214.322,0.4255196232739492,0.6884735586762688,93482110.2066082,4478108.718867202,9.572403378313387,73066284.6899021
2013-12,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,10.21200961003671,3.3264293346290046,1008.2349220044724,1173.206857836773,26.47922388839292,22.792915933962856,81.36193621332075,0.8147381017154957,121.76853897527964,206.527,0.4282064207221869,0.6885870233429978,93591293.4003913,4473409.900572806,9.571797031568382,73077381.86637084
2014-1,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,10.244255537394732,3.246249217357611,1008.4125765796016,1121.9767804445803,26.295817669353617,22.95411448212448,82.90038105454582,0.7525208356347275,120.80474184820828,194.793,0.4309173192998344,0.6887004880097268,93700476.5941744,4468711.08227841,9.571190684823376,73088479.04283959
2014-2,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,10.268676238805789,3.1880428891422268,1008.4970717809904,1080.3242386577188,26.21036768818664,23.114426763551847,84.02708597174667,0.6826017767597202,120.133302989963,173.385,0.4333124048012557,0.6887331302875721,93803302.76649748,4462729.483046441,9.57216369780436,73108519.13067485
2014-3,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,10.293096940216849,3.229682486137392,1008.8178015268064,1082.7298042224363,26.295749387923884,23.18634200108517,83.96343753397444,0.6719677492251277,119.87138327484423,189.06750000000036,0.435736419392762,0.6887657725654175,93906128.9388206,4456747.883814473,9.573136710785343,73128559.21851014
2014-4,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,10.317517641627903,3.1102202348788444,1009.3234586628696,1087.8066463720995,26.36007253916256,23.15439288317791,83.54360592540424,0.6706484054745837,119.60414554715985,204.75,0.4383487294623173,0.6887984148432629,94008955.11114368,4450766.284582505,9.574109723766329,73148599.3063454
