,Ceará - Desemprego,Ceará - Consumo de Cimento (t),Ceará - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Ceará - IDH,Ceará - PIB - Estadual,Ceará - PIB - Construção Civil,Ceará - PIB - Per Capita,Ceará - PIB - Preços de Mercado,Ceará - Produção de Cimento (t)
2008-7,8.038096290227717,125.601,0.3274928816296126,0.4017041211332135,-7372.476799457021,2.8193033709764,0.9469908098354584,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,1.7566997498406636,1008.5859203773344,1071.7735755284666,26.4122708675273,21.69266558783228,76.04282169380515,2.5938225607721077,0.7067769701670141,74589497.15835595,4804519.732299641,7.69259242016778,64517822.02904676,141.64507671526553
2008-8,8.040437817075281,122.065,0.3285683278617017,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9812442861378704,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,1.910756655933824,1008.5060290902204,1181.1484334873967,26.83063354324732,21.54182090156105,73.66836282718546,2.74184766281335,0.7070157640036657,74637015.45994681,4808350.060960856,7.693556249216412,64524909.21892829,142.69481127060484
2008-9,8.042779343922845,124.34,0.3296445885055306,0.393954511741958,-7785.307445305803,2.665912474404139,1.0935181371164024,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,2.0934133069063137,1008.2782306414836,1269.900558884459,27.268504489274456,21.4272744285191,71.36248249109171,2.8741858483404568,0.7072545578403172,74684533.76153767,4812180.389622072,7.694520078265043,64531996.40880983,143.6683829079882
2008-10,8.04512087077041,131.923,0.3305091870840544,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,2.287569820689896,1008.1677976399164,1333.9854891865398,27.519791344455268,21.449704266698387,70.41526997774064,2.8479753146019995,0.7074933516769687,74732052.06312852,4816010.718283288,7.695483907313674,64539083.598691374,144.28263198917148
2008-11,8.047462397617974,130.25,0.3314024287466237,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,2.4761263152141737,1007.978050755658,1369.3587618605816,27.552453397851856,21.57960287926839,70.86714276261829,2.702600087134298,0.7077321455136202,74779570.36471938,4819841.046944504,7.696447736362306,64546170.78857291,144.40170211916626
2008-12,8.049803924465536,133.906,0.3323335138763418,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,2.5046154664397404,1007.8201479199826,1438.4089823901186,27.31812163151881,21.85229705475935,73.13327493672945,2.395002041088538,0.7079709393502717,74827088.66631022,4823671.37560572,7.697411565410938,64553257.97845445,144.95426742678043
2009-1,8.0521454513131,121.805,0.3330997499005406,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,2.893948799773073,1007.9497613464108,1299.539874912687,26.93651739288143,22.156805523847424,76.1881320794641,2.0291406944142274,0.7082097331869232,74874606.96790108,4827501.704266936,7.698375394459569,64560345.16833599,144.77849146524974
2009-2,8.049257586340438,94.761,0.3337776957233018,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,2.8449011807254543,1007.9871424903496,1204.9373149251971,26.623353832979173,22.396721678862573,78.69754248723719,1.761549880777572,0.7084118293457405,75037460.46753593,4829526.760264987,7.702183391125765,64605622.25109727,144.7122417423416
2009-3,8.046369721367777,93.343,0.3346553494082099,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,2.809919746291215,1008.3681585714958,1181.8230138754327,26.382450720537047,22.46625126361185,80.11705679030067,1.6438764669442985,0.7086139255045579,75200313.96717077,4831551.816263039,7.705991387791962,64650899.33385854,144.62944913736644
2009-4,8.043481856395115,78.375,0.3359866915339569,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,2.700116921893867,1008.9378916599608,1184.016160660321,26.21134105122629,22.32779733338648,80.26143730087226,1.6897794187178552,0.7088160216633753,75363167.46680562,4833576.872261089,7.709799384458158,64696176.41661982,144.5869865249019
2009-5,8.040593991422453,85.658,0.3373216229707096,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,2.396301858879925,1009.3730060263103,1256.416569109342,26.16499289489153,22.034682492045672,79.1553644164754,1.8775601171718808,0.7090181178221927,75526020.96644047,4835601.928259141,7.713607381124355,64741453.499381095,145.4116910878327
2009-6,8.037706126449791,109.614,0.3388496352816758,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,2.0998693026979107,1009.8785018924308,1373.560462345533,26.282571516639376,21.669673437707768,76.97513262858877,2.198442403886685,0.7092202139810101,75688874.46607532,4837626.984257192,7.717415377790551,64786730.582142375,145.76700989696926
2009-7,8.034818261477128,135.487,0.3405098235415657,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,1.695141468261296,1009.910100477449,1482.8824819712363,26.4340909493647,21.3280745061014,74.77272129161099,2.446032084586596,0.7094223101398275,75851727.96571016,4839652.040255243,7.721223374456747,64832007.664903656,145.79194820283524
2009-8,8.031930396504466,138.674,0.3424094929521056,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,1.3387164034566428,1009.6531726792304,1574.192709489629,26.729721247153037,21.119903656735023,72.52400046898738,2.723647672798259,0.7096244062986449,76014581.46534501,4841677.096253295,7.725031371122943,64877284.74766493,145.90972024102922
2009-9,8.029042531531804,146.728,0.3439315144710099,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,1.1180432759988028,1009.3569925697396,1583.5507506801428,27.046303024050605,21.18585115030816,71.35872881443073,2.874356033279445,0.7098265024574623,76177434.96497986,4843702.152251346,7.728839367789139,64922561.83042621,146.24130971983368
2009-10,8.026154666559142,146.172,0.3454768077248913,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,1.1089512462106186,1008.910843772489,1591.6170147612954,27.263919429871255,21.33471755164738,71.035891300785,2.852185604503501,0.7100285986162796,76340288.4646147,4845727.208249398,7.732647364455336,64967838.91318748,146.69419181050316
2009-11,8.02326680158648,140.885,0.3467777059714258,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,1.2541870586449375,1008.5667260985964,1583.5010709352289,27.58412177589052,21.693025772000784,71.17773940281974,2.889269281586209,0.710230694775097,76503141.96424955,4847752.264247449,7.736455361121532,65013115.99594876,146.83860168186382
2009-12,8.020378936613819,145.983,0.348261414917412,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,1.3909685808146948,1008.3652677959534,1578.7777235947883,27.72768230420322,22.08517445897027,72.28516315054539,2.697543591698239,0.7104327909339144,76665995.4638844,4849777.3202455,7.740263357787729,65058393.078710034,146.43684665196946
2010-1,8.017491071641157,138.52,0.3497958536325913,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,1.513839783975346,1008.1870825896256,1614.7941989870533,27.59957507861993,22.338644889649093,74.0575039706109,2.4429152369058804,0.7106348870927318,76828848.96351925,4851802.376243551,7.744071354453925,65103670.16147132,144.8804183793194
2010-2,8.016609489179078,130.778,0.3515452768667731,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,1.6089490846869972,1008.1891956017716,1628.2461738393345,27.509518332943525,22.443739881728863,75.06379276825312,2.337569115724984,0.7108011677401181,76975498.40762672,4851558.523439638,7.746552643899614,65137010.80179787,145.0206913266695
2010-3,8.015727906717,143.283,0.3531245304517249,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,1.526439362369261,1008.5143388938178,1637.816575898123,27.339024008220765,22.26849076674213,75.27894981395579,2.256078453120896,0.7109674483875046,77122147.85173419,4851314.670635724,7.749033933345302,65170351.44212442,145.5598244904797
2010-4,8.014846324254922,125.297,0.3544845972882763,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,1.6919317703608383,1009.016207196804,1618.2548531233915,27.30412760866968,21.84801711854243,73.87493262984935,2.4455725968162083,0.7111337290348909,77268797.29584166,4851070.817831812,7.751515222790991,65203692.08245097,145.08276204417237
2010-5,8.013964741792842,130.266,0.3556586735302152,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,1.7710390583098388,1009.7327385189268,1591.8148342838394,27.57127511155953,21.210777915718342,70.23971769277519,2.8893600271734305,0.7113000096822772,77415446.73994912,4850826.965027898,7.75399651223668,65237032.72277752,145.45151524669012
2010-6,8.013083159330764,148.729,0.3567859538136375,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,1.844750106339916,1010.0866604051738,1555.5637448829366,27.69555935967401,20.67524679205729,67.54558021545924,3.2174467161939084,0.7114662903296636,77562096.1840566,4850583.112223985,7.756477801682369,65270373.36310407,145.4942042659957
2010-7,8.012201576868685,153.951,0.357302108524161,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,1.9078650897884015,1010.2161084718864,1511.875389601104,27.809004241154177,20.315284432738487,65.40573388684848,3.3813736963513485,0.7116325709770499,77708745.62816407,4850339.259420071,7.758959091128057,65303714.00343062,145.78862808867348
2010-8,8.011319994406607,178.971,0.3579104600934374,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,1.9551841839922872,1010.0545772703534,1463.1235731181223,28.116989549827448,20.02500798823893,62.59981292133819,3.3480458380392597,0.7117988516244363,77855395.07227154,4850095.406616158,7.761440380573746,65337054.64375717,145.55390464731445
2010-9,8.010438411944529,155.598,0.358313360751228,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,1.981507564289132,1009.2539084792716,1393.3327636008928,28.09023706224091,20.26995315322147,63.459201039612914,3.160027481084429,0.7119651322718227,78002044.51637901,4849851.553812245,7.763921670019435,65370395.28408373,145.35951879785955
2010-10,8.009556829482449,149.923,0.3587106826337933,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,1.9816354060155843,1008.641496406808,1388.7688304407052,27.955352408625615,20.64098015835643,65.39605641348119,2.8626858905304786,0.712131412919209,78148693.96048647,4849607.701008331,7.766402959465124,65403735.92441027,145.74537871397936
2010-11,8.00867524702037,137.036,0.3591107131552165,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,1.95036788450966,1008.1203707695696,1297.1724688298589,27.774857572756183,21.07953983809657,67.99017070261348,2.580584661373108,0.7122976935665954,78295343.40459394,4849363.848204418,7.768884248910813,65437076.56473682,145.5797817083632
2010-12,8.007793664558292,201.888,0.3594721067145755,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,1.9571235570475272,1007.638687225412,1265.9963580984852,27.29457095754299,21.70544131387164,72.77439299662402,2.33307903447448,0.7124639742139818,78441992.84870142,4849119.995400504,7.771365538356501,65470417.20506337,145.7423343530407
2011-1,8.006912082096214,141.567,0.3598218739153558,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,1.754212978438531,1007.6349062577586,1195.2490494549709,27.03517120423489,22.08353172443048,75.53959771040081,2.056247305542489,0.7126302548613681,78588642.29280889,4848876.142596591,7.77384682780219,65503757.845389925,145.49890714745416
2011-2,8.157907240971863,115.864,0.3600611009360663,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,1.5097911000804822,1007.7406204338548,1115.3073811412648,26.95128539085803,22.345248480413403,77.04702277278719,1.9263984562277687,0.7127589669562541,78719121.70441994,4847284.373173631,7.775308205858479,65528919.55412377,144.98975236545832
2011-3,8.30890239984751,141.204,0.3603934153281636,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,1.4682940144889085,1008.0492355006912,1100.2471528680096,26.822277169577784,22.38315459739971,77.77093779358299,1.8949633733498623,0.71288767905114,78849601.11603099,4845692.603750671,7.776769583914769,65554081.26285761,145.23525258225663
2011-4,8.459897558723158,139.449,0.3606125595306116,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,1.7007168617925643,1008.5175050699708,1081.4190071835171,26.674660699100425,22.22792584988529,77.69354327148956,1.9289288011769143,0.7130163911460261,78980080.52764204,4844100.834327711,7.778230961971057,65579242.97159145,145.0298812239891
2011-5,8.610892717598805,113.44,0.3607069649999311,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,1.6623430696732673,1009.0888319100156,1124.336935966339,26.60975258034338,21.86592269371626,76.40741657489137,2.096625620061709,0.7131451032409121,79110559.93925309,4842509.06490475,7.779692340027346,65604404.68032529,145.7869198913174
2011-6,8.761887876474454,136.542,0.3608780944290989,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,1.7740454343736367,1009.654124281674,1202.832732644912,26.61093657720278,21.352834806113343,74.23296054354834,2.337582931228974,0.713273815335798,79241039.35086414,4840917.295481791,7.781153718083636,65629566.389059134,145.69994496893952
2011-7,8.912883035350102,153.277,0.3611235731872095,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,1.629220078135716,1009.62518366206,1265.6426309951603,26.720143425501483,21.08595220408114,72.58654699886854,2.5644068465634717,0.7134025274306841,79371518.76247519,4839325.52605883,7.782615096139924,65654728.09779297,146.1835967051022
2011-8,9.06387819422575,167.021,0.3614422211391615,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,1.2566168130233175,1009.4930746386052,1347.790787270448,26.964673845282626,20.978657059169365,71.02375370988001,2.8005183521938783,0.7135312395255701,79501998.17408626,4837733.75663587,7.784076474196214,65679889.80652681,146.81424259290355
2011-9,9.214873353101398,163.692,0.361626562530734,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,1.295656959261578,1009.1656085460688,1408.9682934500647,27.226502395163852,20.979322580398964,69.84474478036738,2.9658898049664724,0.713659951620456,79632477.58569731,4836141.98721291,7.785537852252503,65705051.51526065,146.7485389674316
2011-10,9.365868511977045,145.031,0.3617836043278712,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,1.2863192694341117,1008.7419374553194,1434.8692813221546,27.45345406603489,21.21826271814893,69.75898584645675,3.037923915449197,0.713788663715342,79762956.99730836,4834550.21778995,7.786999230308792,65730213.22399449,146.52033956432135
2011-11,9.516863670852691,173.692,0.3620143552789525,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,1.2263073094067,1008.6107022193654,1453.5948680649906,27.510853228994723,21.398589944508423,70.2569699860799,2.997448746466985,0.713917375810228,79893436.40891941,4832958.448366989,7.788460608365082,65755374.932728335,146.37179155929724
2011-12,9.66785882972834,126.961,0.3623253073056367,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,1.727412075350043,1008.5130258727356,1423.517840110727,27.47725725812376,21.63279593316328,71.4403292663631,2.8712665571013223,0.714046087905114,80023915.82053046,4831366.67894403,7.78992198642137,65780536.64146218,146.42540767924484
2012-1,9.818853988603989,142.397,0.3626123255176414,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,1.9020152499532177,1008.4163409951828,1377.9917941862689,27.39209659850564,21.94002311719873,73.12846575975418,2.7029611238425524,0.7141748,80154395.23214151,4829774.909521069,7.791383364477659,65805698.35019602,146.75221504714844
2012-2,9.852438153540206,143.499,0.3628738861683566,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,2.143762381268971,1008.5357930369762,1334.145048405473,27.26893992495692,22.074602559766525,74.24816488715305,2.5697118310323863,0.7142662916666667,80274986.28741857,4826739.427761132,7.79301942084029,65830652.536622,147.80470069343068
2012-3,9.886022318476424,160.587,0.3631050822765522,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,2.402500708063364,1008.929807789793,1288.212921030679,27.18711384539815,22.1262496821433,74.83627141106115,2.500237646616168,0.7143577833333333,80395577.34269565,4823703.9460011935,7.794655477202919,65855606.72304797,147.75321458721297
2012-4,9.91960648341264,116.653,0.3633087670076711,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,2.1210203821430347,1009.327894530632,1282.2328456016469,27.118581453104014,21.86270889666733,74.0084259724389,2.550708938973896,0.714449275,80516168.39797272,4820668.464241256,7.79629153356555,65880560.90947396,147.4174132189247
2012-5,9.953190648348857,163.844,0.3636929337366383,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,1.8686323486191156,1009.9518018201306,1298.1244161335142,27.01103371855867,21.36770727478905,72.42333068280195,2.6839272648426338,0.7145407666666667,80636759.45324978,4817632.982481319,7.797927589928181,65905515.09589993,147.82129414668935
2012-6,9.986774813285074,152.401,0.3643058778224837,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,1.434383264370031,1010.4586926037967,1333.26980852755,26.952504106891947,20.91882540868116,70.86610270378814,2.8270160288124537,0.7146322583333333,80757350.50852686,4814597.50072138,7.79956364629081,65930469.28232591,147.77599750616454
2012-7,10.02035897822129,179.893,0.3652756721900112,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.987963889296958,1010.4383521599192,1396.4410341263715,27.006990542097665,20.512152278985344,68.9624118080743,3.06639770757987,0.7147237499999999,80877941.56380393,4811562.018961443,7.801199702653441,65955423.46875189,147.77770465683855
2012-8,10.053943143157507,157.767,0.3661526836933959,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.8594720253729686,1010.2451648473595,1445.465772390154,27.12469273658268,20.381969075537683,67.92545561152656,3.1672481512260897,0.7148152416666665,80998532.61908099,4808526.537201505,7.802835759016071,65980377.65517787,147.51929863927924
2012-9,10.087527308093724,148.487,0.3666270147872726,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.8228692901193174,1009.720829611618,1461.21883507056,27.316553779096093,20.553745338931886,67.78232599304943,3.2167663423684267,0.7149067333333332,81119123.67435807,4805491.055441567,7.804471815378701,66005331.841603845,147.3460862717683
2012-10,10.12111147302994,203.179,0.3676130077267837,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.8599462411662078,1009.1781555077688,1456.7384998573375,27.49900250338947,20.87170369046284,68.26447591506883,3.1922548664248103,0.7149982249999999,81239714.72963513,4802455.573681629,7.8061078717413315,66030286.02802982,147.31335033100257
2012-11,10.154695637966158,172.222,0.3687171368103141,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,1.0673404865034797,1008.7706271403011,1437.5632201339272,27.691347338105498,21.236410288854728,68.96297272956377,3.1003471991893607,0.7150897166666665,81360305.7849122,4799420.091921692,7.807743928103962,66055240.2144558,146.99315674884272
2012-12,10.188279802902375,162.812,0.3695662474971528,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,1.2442734125086845,1008.542198558494,1413.0438101268494,27.876922291420843,21.66643798906745,69.97394547709699,3.0358827262665504,0.7151812083333332,81480896.84018928,4796384.610161753,7.809379984466592,66080194.40088178,146.95152591876504
2013-1,10.221863967838592,178.673,0.3701844952682258,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,1.4903175696179607,1008.5087426886416,1362.230611139577,27.87218614955633,22.05827266617336,71.71508056980016,2.79426391987002,0.7152726999999999,81601487.89546634,4793349.128401816,7.811016040829222,66105148.58730776,146.85734382243874
2013-2,10.25774376631134,145.178,0.3708653650917538,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,1.6498905702701196,1008.5059502275373,1307.683106901262,27.81866246152794,22.33411892537624,73.17931825473106,2.619282110300749,0.7153440381944444,81697524.40809706,4790310.663010342,7.811882324540658,66119472.87521023,146.99188451259874
2013-3,10.293623564784088,134.031,0.3716940235439107,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,1.844758867353027,1008.8426658839908,1235.3825095031098,27.589062637889874,22.508621519709244,74.91570945220393,2.4035800681239183,0.7154153763888887,81793560.92072776,4787272.197618869,7.812748608252094,66133797.1631127,147.88444289461037
2013-4,10.329503363256835,143.115,0.3722919951401505,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,1.903955366217284,1009.31851989516,1180.8988145669932,27.245462871717248,22.41522377523872,76.05187926738816,2.2530168619683657,0.7154867145833332,81889597.43335848,4784233.732227395,7.81361489196353,66148121.45101517,148.31035290098492
2013-5,10.365383161729584,162.691,0.3726323917852431,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,1.764282743753451,1009.6778537869257,1193.5016053076654,27.10513988425329,22.069052492304383,75.15466566607074,2.410713774843654,0.7155580527777777,81985633.94598919,4781195.266835921,7.814481175674966,66162445.73891764,149.4359456174251
2013-6,10.401262960202333,160.042,0.3728757678420862,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,1.6700017721997875,1010.0144774904942,1238.480052132956,27.016149715763984,21.67564950468172,73.83930310988218,2.6241748267676024,0.7156293909722221,82081670.45861991,4778156.8014444485,7.815347459386402,66176770.02682011,149.87414497626693
2013-7,10.43714275867508,185.124,0.3731206183199023,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,1.3354668758225847,1010.11342420745,1321.3470369699933,27.11122577553197,21.28169190499269,71.74904844039536,2.893429659159608,0.7157007291666666,82177706.97125062,4775118.336052975,7.816213743097838,66191094.31472258,150.88975955367596
2013-8,10.473022557147829,206.687,0.3733654559756715,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,1.135440675015594,1009.7540941015252,1380.116993236991,27.295040598964796,21.06262680422534,69.96421623315983,3.172300714160303,0.7157720673611111,82273743.48388132,4772079.870661501,7.817080026809274,66205418.60262506,151.53039727944858
2013-9,10.508902355620576,184.866,0.3733842975029472,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,1.0347727604339951,1009.4848780481576,1414.9427691774767,27.446958058977344,21.0406451007056,69.18201685180698,3.2554268053376423,0.7158434055555555,82369779.99651204,4769041.405270028,7.81794631052071,66219742.89052752,151.902385275967
2013-10,10.544782154093324,190.547,0.3732242512778903,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,1.0090440737714828,1009.1651656854276,1407.8538288773657,27.56495372091105,21.15715624831986,69.12586203050489,3.222644829925989,0.71591474375,82465816.50914276,4766002.939878554,7.818812594232146,66234067.17842999,152.34018680412953
2013-11,10.580661952566071,190.1,0.3733556930523805,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,1.0219016191691406,1008.7462262685224,1355.6710234497411,27.57689318600689,21.468419299670757,70.35509919797501,3.094133819649253,0.7159860819444445,82561853.02177346,4762964.47448708,7.819678877943581,66248391.46633247,152.9296245029011
2013-12,10.61654175103882,184.335,0.3733830672926546,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,1.3006268089932738,1008.6928365473716,1309.7024029005177,27.55527612086852,21.829249359183944,71.9464810961744,2.841455343679677,0.7160574201388888,82657889.53440417,4759926.009095607,7.8205451616550175,66262715.75423494,153.6179633676394
2014-1,10.652421549511567,192.134,0.3732250623944304,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,1.5947163281688537,1008.6262529817188,1216.5896805212776,27.423825846555992,22.49063351908664,74.78637276379503,2.537147272608212,0.7161287583333333,82753926.04703489,4756887.5437041335,7.821411445366453,66277040.04213741,154.27530007265037
