,Acre - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Acre - Desemprego,Acre - IDH,Acre - PIB - Estadual,Acre - PIB - Construção Civil,Acre - PIB - Per Capita,Acre - PIB - Preços de Mercado
2009-1,7.212,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,2.542591365842763,984.6429313076036,1192.7266182619564,24.807662890424997,22.690338701676904,88.42905025921658,1.4754398681515617,8.542386044618546,0.7075070082313131,7805165.957534134,424173.603186159,9.409042241398248,6722104.546549075
2009-2,6.669,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,2.405852235407981,984.8930119527648,1160.5213677983534,24.77553923451101,22.714505368343573,88.69437283986174,1.2204533090117766,8.540045114353397,0.7076347937721765,7820717.775605654,423561.6092471796,9.40782070601459,6725452.393493312
2009-3,9.647,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,2.5805036074277745,985.5529573892728,1150.6357116136974,24.503012779484557,22.340096472840926,88.1669340171104,1.0487965629800309,8.537704184088248,0.7077625793130401,7836269.593677174,422949.6153082002,9.406599170630932,6728800.240437549
2009-4,7.887,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,2.283579400851941,986.0031878040194,1164.4652948029054,24.3907431942311,21.99556882307134,87.03674968531318,0.946761232718894,8.5353632538231,0.7078903648539037,7851821.411748694,422337.6213692208,9.405377635247277,6732148.087381786
2009-5,9.374,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,2.3587877037775504,986.244772065412,1219.5028827988936,24.522881906346765,21.462674790234196,84.07655928074634,0.9964904496744934,8.533022323557951,0.7080181503947671,7867373.229820214,421725.6274302414,9.40415609986362,6735495.934326023
2009-6,9.351,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,2.832336308102455,986.4395530799684,1291.5585199420932,24.70164783335249,20.8795094132283,80.77250398991521,1.1864062777568785,8.530681393292802,0.7081459359356306,7882925.047891734,421113.633491262,9.402934564479963,6738843.781270259
2009-7,12.593,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,2.9166640565504856,985.9061001602062,1383.439795687657,25.27166917489328,20.868053939786453,78.2458099409713,1.3338950695759983,8.528340463027654,0.7082737214764941,7898476.865963254,420501.6395522826,9.401713029096308,6742191.628214496
2009-8,13.703,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,3.2855360941992973,985.1459235331586,1428.5746714077654,25.68492357766068,21.057342648216316,77.32536847211756,1.5509996985996195,8.525999532762503,0.7084015070173577,7914028.684034775,419889.6456133032,9.400491493712648,6745539.475158733
2009-9,11.207,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,3.2701599283505915,984.68925239107,1399.2282101995922,25.687507871719355,21.43426908568534,78.98226440882648,1.6571738309345456,8.523658602497354,0.7085292925582212,7929580.502106295,419277.65167432383,9.399269958328992,6748887.3221029695
2009-10,13.249,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,2.9437505775817177,984.1648411559432,1371.6053853481817,25.69714494325256,21.96998424114643,81.2305225536684,1.651190931465303,8.521317672232206,0.7086570780990846,7945132.320177815,418665.6577353444,9.398048422945337,6752235.169047207
2009-11,9.583,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,2.895532168498267,983.957725677169,1319.4717408578429,25.63104136089616,22.386233363636084,83.36495538466814,1.6280466437957697,8.518976741967057,0.7087848636399482,7960684.138249335,418053.663796365,9.396826887561678,6755583.015991444
2009-12,10.671,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,2.7265487135553097,984.1145320254428,1267.9630908718411,25.56183852501429,22.67367730096436,84.97817594206784,1.532437886862705,8.516635811701908,0.7089126491808118,7976235.956320855,417441.6698573856,9.395605352178022,6758930.86293568
2010-1,10.806,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,2.5500374464436235,984.2605147535484,1284.8835241355785,25.6916404975024,22.800597368584864,84.8968955108207,1.4463337760608397,8.51429488143676,0.7090404347216752,7991787.774392375,416829.6759184062,9.394383816794363,6762278.709879917
2010-2,7.55,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,2.3297489140859784,984.6328613658022,1265.1390511323818,25.523573042118738,22.583599704762698,84.62304402850911,1.343930987347145,8.513169503890452,0.7091422191574568,8006157.096663113,416343.6925319601,9.393760630782744,6765040.589235511
2010-3,13.999,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,2.15558940155089,985.3343504210944,1272.715396164307,25.40808437072877,22.197252662792128,83.33114399350227,1.2704929797365707,8.512044126344145,0.7092440035932382,8020526.418933852,415857.709145514,9.393137444771122,6767802.468591105
2010-4,10.883,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,1.992054298726403,986.00795735012,1285.658547620654,25.12110413056202,21.282110586985645,80.4917830546135,1.3106260421594116,8.510918748797838,0.7093457880290197,8034895.74120459,415371.7257590679,9.3925142587595,6770564.347946699
2010-5,12.063,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,1.6922970690071626,986.4628397026256,1284.8874252131066,25.08268521280658,20.052918158892364,75.8658926934861,1.3561348963537287,8.509793371251531,0.7094475724648013,8049265.063475328,414885.7423726217,9.39189107274788,6773326.227302292
2010-6,12.514,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,1.5637557108048086,986.4275537097805,1300.8887594116677,25.50096019776404,19.452033544812576,71.85213425904092,1.4627631045528258,8.508667993705224,0.7095493569005829,8063634.385746066,414399.7589861756,9.39126788673626,6776088.106657886
2010-7,18.791,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,1.5301493474534862,986.0468317269558,1302.4952980234398,25.708531168446505,19.09481458223383,69.68649487557205,1.5756635729725574,8.507542616158917,0.7096511413363643,8078003.708016804,413913.7755997295,9.390644700724636,6778849.98601348
2010-8,20.986,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,1.5224336025347986,985.3454970885213,1319.8138818023783,26.031827196900046,19.35839019138603,69.61676860729116,1.616853650339105,8.50641723861261,0.7097529257721458,8092373.030287542,413427.79221328336,9.390021514713014,6781611.865369074
2010-9,15.808,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,1.6649198597912134,984.5271593571669,1327.1967131772476,26.025598632415697,20.21737083504488,72.91556885304212,1.6821809838577533,8.505291861066302,0.7098547102079273,8106742.352558281,412941.8088268372,9.389398328701391,6784373.744724668
2010-10,18.127,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,1.803093627838207,984.0208959038235,1323.1658860057742,25.70719124545605,20.82067170753582,76.58828941204176,1.666110880594095,8.504166483519995,0.7099564946437089,8121111.674829019,412455.8254403911,9.388775142689772,6787135.624080261
2010-11,18.846,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,1.9272727255271405,983.7283165268522,1302.5949286790403,25.4276500637868,21.28728595233977,79.66711857448237,1.6299775850623022,8.503041105973688,0.7100582790794904,8135480.997099757,411969.84205394494,9.38815195667815,6789897.503435856
2010-12,14.332,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,2.045783577683941,983.6356400666856,1268.7130746890923,25.216381287474157,21.679384348297837,82.18823231787529,1.555656196320762,8.501915728427381,0.7101600635152718,8149850.319370496,411483.85866749886,9.38752877066653,6792659.382791449
2011-1,11.415,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,2.268532448579813,983.8823450681988,1235.2901591931447,25.073123919712405,21.967230876816817,84.03283580312282,1.4164688354795838,8.500790350881074,0.7102618479510534,8164219.641641234,410997.8752810527,9.386905584654908,6795421.262147043
2011-2,13.36,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,2.3741376225025568,984.3617072376104,1231.0486729123097,24.9160874200286,21.9373806506158,84.47403060246312,1.3155983129056217,8.65360319370719,0.7103237165140548,8177670.258358659,410693.63151383656,9.386615134647608,6798110.002165535
2011-3,12.147,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,2.3494661481574304,984.8276819876736,1238.525020098589,24.87220063645316,21.79628448506339,83.91448798968032,1.23912944862927,8.806416036533307,0.7103855850770563,8191120.8750760835,410389.3877466204,9.386324684640307,6800798.742184026
2011-4,10.035,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,2.3739020040897336,985.3791084832984,1262.4294139901144,24.90292828538565,21.32930554914817,81.69633019778766,1.2707738610174288,8.959228879359422,0.7104474536400577,8204571.491793508,410085.1439794042,9.386034234633009,6803487.482202518
2011-5,13.453,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,2.31051701929623,985.8564053306168,1298.1837648984615,24.956442324311837,20.434915550981483,77.79037906420419,1.3272938825868394,9.112041722185538,0.7105093222030592,8218022.108510933,409780.9002121881,9.385743784625708,6806176.222221009
2011-6,16.209,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,2.679409027645917,986.0816284580866,1333.0204785520575,25.255292308077845,20.08882414657904,75.14660600779136,1.3016074073902495,9.264854565011651,0.7105711907660606,8231472.725228358,409476.6564449719,9.385453334618408,6808864.962239501
2011-7,15.53,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,2.8257033885812466,985.7685600071112,1365.3361266805969,25.40385865543232,20.11266429791691,74.74290576562699,1.2704649857283512,9.417667407837769,0.710633059329062,8244923.341945782,409172.4126777558,9.385162884611107,6811553.702257993
2011-8,18.462,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,3.038366744260485,985.3152872089258,1409.0035844887068,25.598775231593617,20.513971692134252,75.71429316113502,1.1619966415370293,9.570480250663886,0.7106949278920635,8258373.958663207,408868.1689105397,9.384872434603809,6814242.442276483
2011-9,19.936,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,3.1519196101105007,984.7831267092068,1412.9948783548516,25.64003784354017,19.89243132520216,79.91348519034327,1.040110860557563,9.72329309349,0.7107567964550648,8271824.575380632,408563.9251433235,9.384581984596506,6816931.182294975
2011-10,20.238,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,3.035913124097443,984.2891382361204,1361.7197444333156,25.40523830661953,17.564703548876434,71.94645205769196,0.9559947384037896,9.876105936316115,0.7108186650180663,8285275.192098057,408259.6813761073,9.384291534589206,6819619.922313467
2011-11,14.867,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,3.1159897716548444,984.2060995149824,1326.217329503094,25.242443450920177,14.41500480211219,60.816159899722734,0.8412395205938239,10.028918779142234,0.7108805335810677,8298725.808815481,407955.4376088912,9.384001084581907,6822308.662331958
2011-12,12.67,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,3.0445669404249105,984.4052279754997,1275.8264309452568,24.996985659415884,9.716148195047522,48.09658530682257,0.7086416011144822,10.18173162196835,0.7109424021440692,8312176.425532905,407651.193841675,9.383710634574609,6824997.40235045
2012-1,9.683,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,2.8426955409788577,984.5778054221436,1246.900359559946,24.909637830757067,5.605919846433396,31.551313894891035,0.5807390545785788,10.334544464794464,0.7110042707070706,8325627.042250331,407346.9500744589,9.383420184567306,6827686.142368942
2012-2,10.019,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,3.767988782000527,984.9354606422664,1271.4047632873796,24.89116111147103,2.1465034845486186,25.78057987163376,0.4566625897617667,10.400221395391824,0.711073744809203,8337051.5974308895,407042.0732494414,9.38242633752004,6829504.594408755
2012-3,9.847,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,3.941554778187477,985.557678488036,1270.5259033111438,24.836242014264556,0.0,21.244842248573438,0.3786058963040947,10.46589832598918,0.7111432189113355,8348476.152611449,406737.196424424,9.381432490472775,6831323.046448568
2012-4,14.828,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,4.30051600368795,986.08946097293,1293.3212584178946,24.738873874481037,0.0,19.52773456129668,0.3780785221913972,10.531575256586535,0.7112126930134679,8359900.707792008,406432.31959940656,9.380438643425512,6833141.4984883815
2012-5,14.321,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,4.481780995897624,986.6648510900164,1334.6666628271207,24.755065941147173,0.2275632520572255,25.483467467557382,0.5623381030741298,10.597252187183894,0.7112821671156003,8371325.262972568,406127.4427743892,9.379444796378246,6834959.950528195
2012-6,14.078,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,3.5964497248670497,986.9207240725674,1353.202184572487,25.00314297518693,3.872412933016908,33.56701490189568,0.8338689367731309,10.662929117781252,0.7113516412177328,8382749.818153127,405822.5659493717,9.378450949330984,6836778.402568009
2012-7,16.477,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,3.5599563481244174,986.6190566215096,1404.8032535646637,25.27522457687528,8.4778495953464,44.60375577249317,1.1174497807520665,10.728606048378609,0.7114211153198652,8394174.373333687,405517.6891243543,9.377457102283715,6838596.854607822
2012-8,17.237,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,3.3683155507687803,986.0273437110916,1413.3753115887473,25.57774856354604,13.292070989624849,56.44417303717512,1.3987251679197197,10.794282978975966,0.7114905894219976,8405598.928514246,405212.8122993369,9.376463255236452,6840415.306647635
2012-9,17.098,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,3.3549633443218028,985.3591590932116,1395.5974238451622,25.635635635563084,15.857421173332666,63.90361331056137,1.517402582713329,10.859959909573323,0.71156006352413,8417023.483694805,404907.9354743194,9.375469408189188,6842233.758687449
2012-10,18.616,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,3.335814059435405,984.9226912851008,1383.6574406049465,25.53297329672281,18.04722201769933,70.9355377632074,1.5914116135465677,10.92563684017068,0.7116295376262625,8428448.038875364,404603.05864930205,9.374475561141924,6844052.210727262
2012-11,19.385,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,3.129869877223444,984.6949984314684,1342.3110429484227,25.464422998636515,19.56272677893518,75.7854162635267,1.669691409058795,10.991313770768038,0.7116990117283949,8439872.594055925,404298.1818242846,9.373481714094655,6845870.662767075
2012-12,11.905,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,2.9550092811665616,984.771898414564,1303.084142205876,25.356758977842983,20.508767083706086,79.20103677563735,1.6793513329081564,11.056990701365397,0.7117684858305273,8451297.149236483,403993.3049992672,9.372487867047392,6847689.114806889
2013-1,13.358,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,2.86930155785867,985.0370657318488,1317.8482189305903,25.36065409432844,21.074482910124,80.78702942630616,1.7193481077695782,11.122667631962752,0.7118379599326597,8462721.704417042,403688.42817424977,9.371494020000128,6849507.566846702
2013-2,10.744,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,2.559371637362562,985.3063427265454,1279.3767296498745,25.23768837109852,21.376380395524144,82.0451918297903,1.692367453334463,11.168023561149775,0.711878501321081,8470902.924993979,403439.7359253734,9.36914180704693,6849753.747177871
2013-3,14.485,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,2.2076780970085723,985.7630993945496,1268.0478389629384,25.1918552497042,21.52185132034298,82.49376804447196,1.6052426592060438,11.213379490336798,0.7119190427095022,8479084.145570915,403191.043676497,9.36678959409373,6849999.927509041
2013-4,14.621,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,2.036319986613464,986.4032498417672,1270.804843684269,25.00519273554613,21.09204806997005,81.1794040014637,1.5774898072025163,11.25873541952382,0.7119595840979236,8487265.366147853,402942.3514276206,9.364437381140531,6850246.107840209
2013-5,15.229,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,2.150664327913866,986.7927136751862,1263.9198999951604,24.80968594740693,20.345555668850757,78.85346555285068,1.57404693369514,11.304091348710845,0.7120001254863448,8495446.58672479,402693.6591787442,9.362085168187331,6850492.288171378
2013-6,13.572,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,2.3812766017359093,986.9115135956524,1332.2290260881996,24.930686875823124,19.83754666639672,76.16054722646274,1.6229991729812194,11.349447277897866,0.7120406668747661,8503627.807301726,402444.9669298679,9.359732955234133,6850738.468502548
2013-7,14.862,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,2.512151423972682,986.7830958087134,1363.5985449995512,24.92344303234498,19.590366815679367,75.10752310550801,1.6424642612266236,11.394803207084887,0.7120812082631873,8511809.027878663,402196.2746809914,9.357380742280936,6850984.648833716
2013-8,21.954,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,2.7908393612908355,986.0335186324604,1384.161020059419,25.102633678943484,19.83488022072437,75.35759746804173,1.6680212876847529,11.44015913627191,0.7121217496516086,8519990.248455599,401947.58243211504,9.355028529327734,6851230.829164885
2013-9,19.974,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,2.7270403355744857,985.4005806309648,1375.9326654189776,25.30716885827492,20.64158369689221,77.70973295239835,1.6857039865402554,11.485515065458934,0.7121622910400298,8528171.469032535,401698.89018323866,9.352676316374536,6851477.009496055
2013-10,21.355,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,2.7138714935952,984.999700422492,1319.3486428105182,25.207974533491136,21.20440643860193,80.42529909561675,1.6829733130522302,11.530870994645957,0.7122028324284511,8536352.689609472,401450.1979343623,9.350324103421336,6851723.189827223
2013-11,20.172,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,2.741720935258658,984.6809950469312,1284.522457554943,25.175535841862025,21.53078737332271,81.9290221413839,1.7513755278291598,11.57622692383298,0.7122433738168724,8544533.91018641,401201.5056854859,9.347971890468138,6851969.370158392
2013-12,13.346,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,2.696905228013594,984.8273997676876,1245.0940955117446,25.112621583518077,21.851722138082017,83.54408997746296,1.741708775653169,11.62158285302,0.7122839152052937,8552715.130763346,400952.8134366095,9.345619677514938,6852215.550489562
2014-1,17.681,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,2.622080297364566,985.3639973299744,1160.7236001622405,25.01534242854769,22.00781270392532,84.63301630106412,1.5730338325720132,11.666938782207025,0.7123244565937149,8560896.351340283,400704.12118773314,9.34326746456174,6852461.73082073
2014-2,14.602,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,2.225520271306972,986.0061516704476,1110.179254802501,25.26803127635168,22.26024701119926,84.57737238426581,1.4522174482682122,11.706333067459138,0.7123058764311713,8563914.625104902,399973.9708035867,9.338370501078536,6850236.58874673
2014-3,16.0925,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,1.7578171217239735,986.6618747591568,1072.659801736086,26.06329156919819,22.60590854346945,82.44035416602314,1.628749020853997,11.745727352711253,0.7122872962686276,8566932.898869522,399243.8204194403,9.333473537595331,6848011.446672729
2014-4,17.583,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,1.291555638005871,987.064850081304,1025.1557590738926,26.95342668748864,22.88368602792212,79.58347191605992,1.8615129948794489,11.785121637963368,0.7122687161060839,8569951.172634143,398513.67003529385,9.328576574112128,6845786.304598728
2014-5,17.583,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.8539352224614751,986.8838757095672,1033.832393742692,27.9251680195508,23.135757473872385,76.23454804174737,2.244233189005389,11.82451592321548,0.7122501359435403,8572969.446398763,397783.5196511474,9.323679610628924,6843561.162524728
2014-6,17.583,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.637017145495003,986.2633975347054,1034.516874456545,28.71379202132567,23.190666827335438,72.84588479710357,2.6453765967905087,11.863910208467594,0.7122315557809966,8575987.720163383,397053.369267001,9.31878264714572,6841336.020450728
2014-7,17.583,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.5115277601262901,985.4360682597954,1046.2136710551567,28.971247803734173,23.031829446382595,70.95587286158367,2.764640434926298,11.903304493719707,0.712212975618453,8579005.993928004,396323.21888285456,9.313885683662518,6839110.878376727
2014-8,17.583,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.4347201030932043,984.432981185306,1062.7980008474551,29.138320823873837,22.81061851322897,69.20398525669853,2.867689967934993,11.942698778971824,0.7121943954559093,8582024.267692624,395593.0684987081,9.308988720179316,6836885.736302726
2014-9,17.583,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.4507256002837171,983.8125138216808,1080.6638695492877,28.799416172082974,22.604569048443075,69.82330157300234,2.785155165303072,11.982093064223935,0.7121758152933657,8585042.541457243,394862.9181145617,9.30409175669611,6834660.594228726
2014-10,17.583,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.8491793450679658,983.7950726986544,1096.205282881856,28.052783779306285,22.42451173527396,72.43978200082076,2.552410705685911,12.02148734947605,0.7121572351308221,8588060.815221863,394132.7677304153,9.299194793212909,6832435.452154726
2014-11,17.583,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,1.2606624579715917,983.9406116100006,1105.8162465607747,27.27000507892184,22.34109679772063,75.66566310884991,2.3120407038748034,12.060881634728164,0.7121386549682783,8591079.088986482,393402.6173462689,9.294297829729704,6830210.310080725
2014-12,17.583,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,1.8477237686137544,984.374765685957,1145.0200825086483,26.30175277753681,22.33739810130976,80.12121171478489,2.0045398136159247,12.10027591998028,0.7121200748057347,8594097.362751104,392672.4669621224,9.2894008662465,6827985.168006724
2015-1,17.333,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,2.2716983623310485,984.8599597226696,1058.646065945501,25.908563221815992,22.3968600693568,82.09926561917165,1.8143108549936944,12.139670205232392,0.7121014946431911,8597115.636515724,391942.316577976,9.284503902763296,6825760.025932724
2015-2,17.083,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,2.0025172405088414,985.2080300442664,1041.294674998999,25.712963436040404,22.370717719605377,82.8098401110078,1.5699728691995003,12.166203672399796,0.7127617351038087,8599093.926625276,391701.2144090581,9.281394645451003,6824438.943107181
