, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Piauí - IDH,Piauí - Produção de Cimento (t),Piauí - Consumo de Cimento (t),Piauí - PIB - Estadual,Piauí - PIB - Construção Civil,Piauí - PIB - Per Capita,Piauí - PIB - Preços de Mercado,Piauí - Desemprego
2011-1,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,0.9671637399243947,1001.1795688743856,1529.3448386972705,27.03801168969156,21.84023563393584,75.93892929531663,1.0384893262800006,0.6764791550685433,50.21948419597608,59.203,24474227.98741787,1448567.521842219,6.385667300878563,19785140.5302469,7.934311853467493
2011-2,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,1.2724259760316048,1001.4164731532858,1501.9298634401707,26.8319386409718,22.178936908690797,78.02059349617673,1.012849993980039,0.6765313361416754,49.88992198191848,40.233,24519989.590369232,1448763.7912148149,6.3885070440163485,19796214.59521357,8.031341268608939
2011-3,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,1.414100089995497,1001.7672663723122,1493.5174601176025,26.74776824839948,22.346193312789776,78.84017365414819,0.995386791483205,0.6765835172148074,50.055600082703066,46.096,24565751.1933206,1448960.0605874108,6.391346787154134,19807288.66018024,8.128370683750383
2011-4,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,1.7125365342882042,1002.2144946459784,1492.444882563939,26.64218388698709,22.07989333125136,78.04270031614178,1.0155737356021048,0.6766356982879393,50.21473599412063,38.262,24611512.79627196,1449156.3299600063,6.39418653029192,19818362.72514691,8.225400098891829
2011-5,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,1.388065981102082,1002.8166776979332,1496.0338793067965,26.677311520749804,21.76507211812423,76.23371331115769,1.0100453638356366,0.6766878793610714,50.65251949613197,47.216,24657274.399223324,1449352.5993326025,6.397026273429706,19829436.79011358,8.322429514033274
2011-6,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,1.0840731613136154,1003.4935042602946,1568.2811948566653,27.036478973862128,21.552493555740096,73.58989239414363,1.0878786817449084,0.6767400604342035,50.89186353756365,55.116,24703036.00217469,1449548.8687051984,6.399866016567492,19840510.855080247,8.41945892917472
2011-7,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.9430489061957956,1003.9778503165217,1360.4697442638328,27.515627231771475,21.546725649570625,71.35050250931164,1.295309037924491,0.6767922415073355,51.33100601780315,57.93,24748797.605126053,1449745.138077794,6.402705759705277,19851584.92004692,8.516488344316166
2011-8,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,1.3450268640873564,1004.1153427795256,1349.0049740610425,28.066023736834197,21.85620840314385,70.11347689121521,1.4466473237840536,0.6768444225804675,51.502652858451526,58.394,24794559.208077416,1449941.40745039,6.405545502843062,19862658.98501359,8.61351775945761
2011-9,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,1.281735561656681,1003.676289194052,1339.038762295302,28.47896284838933,21.910981955645667,68.84173693488614,1.5460970097194564,0.6768966036535996,51.53428199436694,58.087,24840320.811028782,1450137.676822986,6.408385245980848,19873733.049980257,8.710547174599055
2011-10,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,1.252830190277119,1003.099259899727,1244.5062877244086,28.42865972423304,21.93244107973262,69.26588302099739,1.5633343122375325,0.6769487847267317,51.702198756864746,54.599,24886082.413980145,1450333.946195582,6.411224989118634,19884807.114946928,8.807576589740501
2011-11,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,1.8157921424247907,1002.425101851152,1418.0629073351245,28.03769905793739,21.825258707129404,70.5976666686585,1.3942913287749774,0.6770009657998637,51.795818603060745,55.044,24931844.016931508,1450530.215568178,6.41406473225642,19895881.1799136,8.904606004881945
2011-12,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,1.4959694951124498,1002.0697613405626,1416.6800783958424,27.60846581850838,21.772956573946885,72.3089131059055,1.2586443264486529,0.6770531468729957,52.273506597067694,54.842,24977605.619882874,1450726.4849407736,6.4169044753942055,19906955.244880263,9.00163542002339
2012-1,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,1.757324948075865,1002.018444445466,1403.9198145532666,27.205490308351298,22.023897584446647,75.00395517027539,1.1742012011887684,0.6771053279461278,52.24794180701768,49.244,25023367.22283424,1450922.7543133695,6.419744218531991,19918029.309846938,9.098664835164836
2012-2,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,1.9151099134756857,1002.0553440810324,1436.445330879488,27.038643525437315,22.12480842152561,76.17467822693108,1.0743519241879464,0.6772241149457536,51.97167920516586,56.201,25065386.199676987,1451350.5863543656,6.422403923427146,19928127.552498523,9.163343708936363
2012-3,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,1.4105906834897597,1002.3702514275012,1458.5253874062566,27.06762560316992,22.05385534295824,75.94703045282552,1.0197970886120216,0.6773429019453796,51.926240611503246,53.705,25107405.176519737,1451778.4183953614,6.4250636283223015,19938225.795150105,9.228022582707894
2012-4,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,1.0426113974756357,1002.621694327786,1480.9115161353786,27.17405127133202,21.48011085066646,73.64475689409059,1.0028515538673104,0.6774616889450055,51.698972651024064,45.347,25149424.153362483,1452206.2504363577,6.427723333217457,19948324.03780169,9.292701456479422
2012-5,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.7097588563487258,1003.0648240472776,1535.6280732045911,27.439701429382005,20.305068800628227,68.73088525094899,1.0777230712238457,0.6775804759446313,52.00189601556376,57.492,25191443.130205236,1452634.0824773535,6.430383038112612,19958422.28045328,9.357380330250953
2012-6,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.4518515624734459,1003.3312237710782,1585.0960190943597,27.828589757697703,19.22037993517489,63.895315235434914,1.1564343103549342,0.6776992629442572,51.643044349503626,55.951,25233462.107047983,1453061.914518349,6.433042743007767,19968520.523104858,9.42205920402248
2012-7,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.3148888308996868,1003.0050992364432,1650.867676268927,28.450863310751085,18.320691820084487,58.984183107604906,1.2741272365537424,0.6778180499438831,51.565984963977584,59.477,25275481.08389073,1453489.7465593454,6.435702447902922,19978618.765756443,9.486738077794008
2012-8,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.3994998928174083,1002.5987583350174,1673.3072947732396,29.02308901940338,17.978484109110415,55.93676882883916,1.395700925990258,0.677936836943509,51.2488505861849,61.611,25317500.06073348,1453917.5786003417,6.438362152798077,19988717.00840803,9.551416951565535
2012-9,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.7477697763340986,1001.962745875355,1654.0867454891954,29.290195464675246,18.486274237664706,56.6358236256806,1.410164352247211,0.6780556239431349,50.98136518008669,57.841,25359519.037576232,1454345.4106413373,6.441021857693232,19998815.25105961,9.616095825337066
2012-10,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,1.2154634711542054,1001.453547676222,1599.1585858652495,29.104191492451356,19.21234925578793,59.53106266350885,1.4801496164067764,0.6781744109427608,50.67258384768783,68.449,25401538.014418986,1454773.242682333,6.443681562588387,20008913.4937112,9.680774699108596
2012-11,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,1.4913361842112849,1001.1667408261662,1552.5136334366418,28.906539066795627,20.055008953098213,62.51067915262307,1.495336327615277,0.6782931979423867,50.40611809966166,62.092,25443556.991261728,1455201.0747233294,6.446341267483542,20019011.73636278,9.745453572880123
2012-12,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,1.7066178165725725,1001.220342139546,1478.7853197581342,28.48840993890133,20.824170720365288,66.48820525622557,1.4300909497624248,0.6784119849420126,50.0988186029728,60.126,25485575.96810448,1455628.9067643252,6.449000972378697,20029109.979014363,9.810132446651652
2013-1,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,2.062023923605884,1001.5050486719113,1417.149132633665,28.130696466453344,21.44796391989087,69.97431737856148,1.382079311619437,0.6785307719416385,49.73588280540714,59.03,25527594.944947228,1456056.7388053213,6.4516606772738525,20039208.22166595,9.87481132042318
2013-2,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,2.0816793978648787,1001.8207008878852,1385.1498357712196,28.018910694690188,21.840878149939364,71.78187911204826,1.2520500467697933,0.6785275134134554,49.80314575078912,48.789,25564873.091104195,1456287.6120249245,6.454118767887115,20048148.032320075,9.927655760526076
2013-3,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,2.172763203620069,1002.4737581075868,1311.1577310086575,27.62982489550052,21.96064801252665,73.84251822189812,1.1350927885173128,0.6785242548852723,49.87382262070777,52.454,25602151.23726116,1456518.4852445277,6.456576858500377,20057087.842974205,9.980500200628972
2013-4,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,2.216689037926877,1003.0534127696876,1287.2655506124793,27.440368814031583,21.751573339978272,73.824201948177,1.0679501940537253,0.6785209963570893,49.73099859087112,56.163,25639429.38341813,1456749.358464131,6.459034949113639,20066027.65362833,10.033344640731867
2013-5,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,1.6849065032380397,1003.3347650908754,1296.076014072472,27.564685165784955,21.042196498301056,71.0018736301651,1.0478480313292842,0.6785177378289062,49.57373572841413,63.68,25676707.5295751,1456980.2316837336,6.461493039726901,20074967.464282457,10.086189080834764
2013-6,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,1.5285765260323756,1003.4666648157264,1324.7492353270634,27.86537120133817,20.18186512051965,67.22798267806812,1.0979613890825346,0.6785144793007232,49.3651751267406,63.422,25713985.675732065,1457211.1049033368,6.463951130340163,20083907.274936587,10.13903352093766
2013-7,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,1.4165101752658795,1003.313973300914,1367.2905471614347,28.37085503099957,19.382044113417773,62.963732592697625,1.2023912864495068,0.6785112207725401,49.08236049444975,70.735,25751263.821889035,1457441.9781229398,6.466409220953425,20092847.085590716,10.191877961040554
2013-8,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,1.1758459679949809,1002.739846387556,1365.645071741581,28.790474541769704,18.97209600578317,60.202495547035184,1.2832983856704097,0.678507962244357,48.57788259747169,72.838,25788541.968046,1457672.851342543,6.468867311566688,20101786.89624484,10.24472240114345
2013-9,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,1.0459801772459725,1002.364266603518,1345.3731605661055,28.96762264002866,19.0439940921055,59.74267655820096,1.335098513095486,0.678504703716174,48.08398291284527,74.408,25825820.11420297,1457903.7245621462,6.47132540217995,20110726.70689897,10.297566841246343
2013-10,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,1.2954051886438334,1002.1607999618354,1291.011551220449,28.71273754089638,19.44921886582412,61.79222192049336,1.330051153955503,0.6785014451879909,47.62057156132733,72.485,25863098.26035993,1458134.5977817492,6.473783492793212,20119666.51755309,10.350411281349242
2013-11,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,1.4281319487967274,1001.9866804273304,1225.6888952479696,28.178725968358048,20.12156453212136,65.83235996139636,1.2302219787846458,0.6784981866598079,47.19955059815311,69.97,25900376.406516902,1458365.4710013524,6.476241583406474,20128606.32820722,10.403255721452137
2013-12,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,1.7948087478974375,1002.1810649368524,1199.039847265592,27.694655767650488,20.770140681045245,69.76092226124622,1.152969896080535,0.6784949281316248,46.699852417294935,74.805,25937654.552673876,1458596.3442209554,6.478699674019736,20137546.13886135,10.456100161555034
2014-1,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8358875911501001,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,2.295190851397097,1002.404632773514,1172.7737463125393,27.22043264558521,21.382550383203046,73.67035162691423,1.0719502421393312,0.6784916696034418,45.91407405211006,68.954,25974932.69883084,1458827.2174405586,6.481157764632998,20146485.94951548,10.508944601657928
2014-2,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8682876758069693,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,2.2686793955534865,1002.5500747112812,1158.3949633431416,27.04314292935796,21.85894221287469,76.01507676162566,0.9977514943683572,0.6784395284201323,45.54415780055218,60.775,25996777.642633047,1457546.3762777536,6.481204304621384,20147425.987477325,10.546982610180304
2014-3,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9787195875419494,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,2.1655158439912663,1002.9239992348386,1171.5830173063218,26.997172449863605,21.946269551621764,76.4143084133591,0.9913455634880258,0.6783873872368229,45.3275028447729,69.97050000000013,26018622.58643525,1456265.5351149484,6.48125084460977,20148366.025439173,10.58502061870268
2014-4,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7720032263157482,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,1.8384314624690457,1003.4859890807874,1190.0321498229628,27.01805808956533,21.62103719365497,75.13389737210947,1.0062172026107552,0.6783352460535135,45.10735367752184,79.166,26040467.53023746,1454984.6939521432,6.481297384598156,20149306.06340102,10.623058627225056
2014-5,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7423923443289453,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,1.379773527787017,1003.8433788195122,1255.641686326833,27.17658343460909,20.81281091107232,71.73991593990748,1.063022364910564,0.678283104870204,44.88734979176524,79.166,26062312.474039663,1453703.8527893382,6.481343924586541,20150246.101362865,10.661096635747432
2014-6,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8021174298608076,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,1.0964106686287405,1003.973687624528,1368.2493230179862,27.529678621995185,19.92911435029257,67.51820837756267,1.1628738487207413,0.6782309636868946,44.65667392130871,79.166,26084157.41784187,1452423.0116265332,6.481390464574927,20151186.139324717,10.699134644269808
2014-7,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8627885677789362,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,1.0722527864340936,1004.026182988245,1495.069799910179,28.062386556979675,19.221478980044783,63.084049693493455,1.3624146425897037,0.6781788225035852,44.42861388341552,79.166,26106002.361644074,1451142.170463728,6.481437004563313,20152126.17728656,10.737172652792186
2014-8,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,1.184776711835693,1003.5164088558388,1570.696227522558,28.710857732048087,18.832591488778323,59.34086868871422,1.5019239646308888,0.6781266813202756,44.19747219955565,79.166,26127847.30544628,1449861.3293009228,6.481483544551698,20153066.21524841,10.775210661314562
2014-9,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,1.4766479149991094,1003.0711005507368,1551.528570476906,29.117309359792834,18.87902327637688,57.88620448846694,1.5765481562960046,0.6780745401369662,43.968085468633184,79.166,26149692.24924849,1448580.4881381178,6.481530084540084,20154006.253210258,10.813248669836938
2014-10,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,1.4229155735714996,1002.9230197552488,1492.7322208252735,29.12662335152122,19.148119328797524,58.49463813667087,1.5940037409419336,0.6780223989536568,43.7394762616939,79.166,26171537.193050694,1447299.6469753128,6.481576624528469,20154946.291172106,10.851286678359314
2014-11,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,1.6872959717339866,1002.6714863186788,1375.9715936125406,28.794753980936747,19.62615308745276,61.326232239481605,1.4582827206916815,0.6779702577703474,43.51250322058032,79.166,26193382.1368529,1446018.8058125076,6.481623164516855,20155886.32913395,10.88932468688169
2014-12,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,1.668248857918918,1002.664283089238,1289.3851591242008,28.18226575305141,20.251943136032537,65.77016666378478,1.3339119950125482,0.6779181165870379,43.28633615307721,79.166,26215227.080655105,1444737.9646497024,6.481669704505241,20156826.3670958,10.927362695404064
2015-1,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,1.896735621371608,1002.7760210197252,1246.9899802483965,27.682752355058145,20.939938983878896,70.06303683629562,1.2312094916853162,0.6778659754037285,43.06182484943502,81.541,26237072.024457317,1443457.1234868974,6.481716244493627,20157766.405057646,10.96540070392644
2015-2,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,2.04380446848272,1002.8357239653416,1188.4368309375784,27.341654040663258,21.47312136164013,73.2895899531391,1.1278840459389792,0.6788316421874704,42.78876185907991,83.916,26255072.930536084,1442623.084048024,6.482392149324853,20160382.397832133,10.985268072313367
