,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado
2004-7,0.7595542873289214,320.442,0.5593363966337657,-6784.497815846861,5.627047610968012,1.3540905935347418,0.6207840323429428,180426074.2077746,7430218.308614952,0.7524273421975352,0.3331931897835138,1.1912753004751189,890.9204339337655,1277.1103819979544,18.441494777858598,12.637680550002122,71.64770576083926,2.409092420747888,726.889715166367,8.158940544138268,300210569.1162029,17587780.70084822,14.20149929401957,278370534.4571632
2004-8,0.7597149564162754,318.685,0.5366506165950669,-6905.605509166634,5.503636763429107,1.434760472048315,0.5909034137973287,180599623.9250745,7435667.868871663,0.7295497751500113,0.3339039775265765,1.1465974718537126,890.0942843168649,1303.769399704773,19.14219762970395,13.026336101628756,70.4928783329889,2.4723617715355104,730.778874257276,8.157002622487113,300537575.93679017,17606310.84726156,14.2059756473155,278474239.3814161
2004-9,0.7598756255036295,315.841,0.521373108360619,-6995.222858870797,5.379865840264738,1.2837775896757788,0.5537026055994817,180773173.6423745,7441117.429128372,0.7095428699539044,0.3335193921498052,1.322121343105406,888.9949253181248,1283.2402903740333,19.884261925560637,13.836600285331794,71.22800191750652,2.4926092456064617,733.8028075906094,8.15506470083596,300864582.7573774,17624840.993674897,14.21045200061143,278577944.3056689
2004-10,0.7600362945909835,300.355,0.5156158255655208,-7120.238857990881,5.253056293059425,1.1406245002546846,0.5450174136197448,180946723.3596744,7446566.989385082,0.6959159305043552,0.3330622289429346,1.7926621249237544,887.9230685982332,1222.6692734563603,20.134549885371708,14.589823462310486,73.45797549842646,2.527938274025228,737.586742373218,8.153126779184804,301191589.57796466,17643371.140088234,14.21492835390736,278681649.22992176
2004-11,0.7601969636783376,297.717,0.5071034898207396,-7055.497216121851,5.122595130555095,1.2854603148119332,0.5310516981315352,181120273.0769744,7452016.549641792,0.6696517138276467,0.3325720076658961,2.08325480052526,887.1702922056653,1255.707335045328,19.83727172634745,15.08186920895614,76.5316044506116,2.5032231847084736,740.3391679051329,8.151188857533649,301518596.3985519,17661901.28650157,14.219404707203289,278785354.15417457
2004-12,0.7603576327656917,260.237,0.4969515420076215,-6921.044658255659,4.995239879121229,1.2322302066002024,0.5059456433043616,181293822.79427427,7457466.109898502,0.6553570801963157,0.3319912816433269,2.307864336629877,887.0071950650143,1263.2872762328377,20.021708536193945,15.573281880322767,77.81921859303354,2.44435827650328,743.514480405133,8.149250935882495,301845603.2191391,17680431.43291491,14.22388106049922,278889059.07842743
2005-1,0.7605183018530457,268.591,0.483143045759377,-7202.757774714469,4.860078219431911,1.4183908253341642,0.4921828904516431,181467372.5115742,7462915.670155211,0.6473973428202994,0.3317641744535302,2.344428502210928,887.1999127477499,1275.7485201918537,20.033601830800556,15.728349539115944,78.24451913193373,2.412208944511581,745.9272355071738,8.14731301423134,302172610.0397263,17698961.579328246,14.228357413795148,278992764.00268024
2005-2,0.7606689773684304,246.372,0.4753697952172824,-7128.700399706268,4.725791184629883,1.4238954789241105,0.479032861785929,181632962.2895496,7468228.679464037,0.6298003725137261,0.3319382178924161,2.1250196185330075,887.724004922719,1267.5641742650582,19.54054204727502,15.378496121516724,78.6898318169048,2.3707529880680034,750.2480941909937,8.14006459293782,302481092.913293,17717216.656849656,14.233077391390532,279095133.30425435
2005-3,0.7608196528838151,292.439,0.4664937288356185,-7221.778170229833,4.596932598972333,1.3369199083017531,0.4648610952618953,181798552.067525,7473541.688772862,0.6197803250738215,0.3321110305454345,1.8178762902566816,888.5883838086021,1213.3259888482903,18.939365245049256,14.954383299501572,79.32485069236165,2.294819745690793,757.692844810276,8.1328161716443,302789575.7868597,17735471.734371066,14.237797368985916,279197502.6058284
2005-4,0.7609703283991999,310.034,0.4550001182228941,-7427.695727374902,4.479302822781261,1.5033990992305697,0.4371435666899209,181964141.8455004,7478854.698081687,0.6089935578495764,0.3322305818950101,1.5064139654961746,889.5411880377168,1182.680863983986,18.04823363817298,13.997804854007914,78.90188415662818,2.3083169294610526,763.3416054573141,8.12556775035078,303098058.66042644,17753726.811892472,14.242517346581302,279299871.9074025
2005-5,0.7611210039145846,322.741,0.4387655535867955,-7307.848389698152,4.361373483938184,1.5253707589919576,0.4197283588146051,182129731.6234758,7484167.707390512,0.6112913639662371,0.3328938390278727,1.3853387180909311,890.1880116070463,1168.2194399788684,17.409150061243594,13.125059351117416,77.79464777254715,2.2855095832249552,769.810017196274,8.118319329057261,303406541.5339932,17771981.889413882,14.247237324176686,279402241.2089766
2005-6,0.7612716794299693,360.513,0.4302028729547594,-7431.800235590503,4.256101726196984,1.3784705106585684,0.4199780553732319,182295321.4014512,7489480.716699338,0.5804670357747842,0.3336711514194942,1.3053610749383469,890.5393587601069,1156.4249254958172,17.1464844882263,12.806437623548849,77.55308346206289,2.342827921703598,774.111452820125,8.111070907763741,303715024.4075599,17790236.966935292,14.25195730177207,279504610.5105507
2005-7,0.761422354945354,359.804,0.4313751989691616,-7447.830376487559,4.16168717243741,1.4515065266492553,0.426655987569031,182460911.1794265,7494793.726008162,0.5645649922940777,0.3347794261282204,1.4672616724633478,890.297657921126,1207.3150033555398,17.53179171753833,12.748939239733796,75.81473960274218,2.390918951456579,782.0928449533063,8.103822486470222,304023507.2811266,17808492.044456698,14.256677279367452,279606979.8121248
2005-8,0.7615730304607389,406.893,0.4316478866297594,-7426.454566904413,4.079825078928361,1.314802317799124,0.4533210772878235,182626500.957402,7500106.735316987,0.5609756759595197,0.3352478847038303,1.673146475165756,889.5161941973528,1218.2530031490137,17.863095905527544,13.20376943359837,76.44129447702062,2.4678037257201484,787.1363530549725,8.096574065176702,304331990.1546933,17826747.121978108,14.261397256962836,279709349.1136989
2005-9,0.7617237059761236,397.527,0.4277093852365702,-7512.020875107958,4.012628248908924,1.4544913446504557,0.4844114534007803,182792090.7353773,7505419.744625812,0.5646643450021134,0.3363273063618798,1.874798720716936,888.6898439375963,1208.6236622542765,18.13531858374322,13.719468416195497,77.59569254693771,2.5866068827893542,792.5835048168765,8.089325643883182,304640473.02826,17845002.199499518,14.26611723455822,279811718.4152729
2005-10,0.7618743814915083,406.354,0.4225131084131527,-7687.979669089395,3.9602332396446167,1.2166346637056376,0.4945726100320757,182957680.51335275,7510732.753934638,0.5644640550493971,0.3396739001486373,1.9818052191334847,888.0781246541959,1271.0469814934677,18.79835607101881,14.177555956466062,76.83143585706577,2.524209906416045,798.9333479876508,8.082077222589662,304948955.90182674,17863257.277020928,14.270837212153603,279914087.71684706
2005-11,0.762025057006893,375.773,0.410747290823505,-7676.736667287167,3.9221772649399615,1.5774291835856542,0.4959029929217597,183123270.29132813,7516045.763243463,0.5622657106505984,0.3426838654466744,2.1097680945430115,887.4724690898398,1279.5235143985703,19.133541764812048,14.77836236311357,77.91911906675737,2.5186046368699877,803.5567948005657,8.074828801296142,305257438.7753934,17881512.354542337,14.27555718974899,280016457.0184212
2005-12,0.7621757325222778,357.53,0.4101195327303973,-7542.184036343686,3.892160292125506,1.4013372679118714,0.5121818479826961,183288860.0693036,7521358.772552288,0.5630711908624105,0.3443275710623539,2.1329589964698945,887.2359378276811,1328.6641564178956,19.652127924433337,15.2167044278011,77.58311064921337,2.45192565797127,807.4226052510619,8.067580380002623,305565921.6489602,17899767.432063743,14.280277167344376,280118826.3199952
2006-1,0.7623264080376625,425.4,0.4093210137705744,-7965.495545452277,3.8684439286332686,1.0664559084527,0.5246513831169914,183454449.8472789,7526671.781861113,0.5580933471517024,0.345598811960872,1.8687431779686456,887.2201465170481,1355.642827564048,19.84277426649813,15.38317337159934,77.4674627488216,2.409001087195926,811.1297542368291,8.060331958709103,305874404.52252686,17918022.509585153,14.28499714493976,280221195.62156934
2006-2,0.7624675238204482,375.813,0.4028183365263698,-7956.205189035386,3.846872965752776,1.277179270614667,0.5117940136540285,183612058.601541,7531879.804076586,0.5540061208774786,0.3464873683423256,1.874552242115966,887.3950052470715,1324.579949806002,19.256387388125745,14.929021942424834,77.89453725102328,2.414566493974004,814.8869316354331,8.057836787661978,306141880.6337145,17937050.857975777,14.288432122442916,280292402.0579944
2006-3,0.7626086396032341,441.698,0.3998570076790366,-8153.367564422752,3.842818789820434,1.0970203410953332,0.5216724461884032,183769667.35580307,7537087.826292059,0.558308779155122,0.3474336961926454,1.5700098065433594,888.2617096754287,1273.717321388474,18.29620221073065,14.062025039922814,78.12786654945583,2.4026715892065504,821.5293537929776,8.055341616614854,306409356.7449022,17956079.206366405,14.291867099946073,280363608.4944195
2006-4,0.7627497553860199,389.598,0.3979963710958243,-8423.448244351577,3.836249908110392,1.2502528613576849,0.5491307539299164,183927276.1100652,7542295.848507533,0.5671710316312383,0.348286687677495,1.2959571250653432,889.1027953618197,1244.926758149583,17.508690933657917,12.770832362391811,76.06494381323856,2.3393852936687334,827.0786950840354,8.052846445567727,306676832.85608983,17975107.55475703,14.29530207744923,280434814.9308446
2006-5,0.7628908711688056,465.695,0.4056653747218318,-8229.867308086905,3.840605092822108,1.0095742979252955,0.5836820001689738,184084884.86432725,7547503.870723005,0.5968232499556683,0.3494673772179274,1.2512201645352354,889.786239244406,1243.492240304458,16.994820350011004,11.844582673928471,74.3470020400549,2.2947912427757045,835.8815402789926,8.050351274520603,306944308.9672775,17994135.903147656,14.298737054952388,280506021.3672697
2006-6,0.7630319869515914,418.447,0.4149031030845876,-8333.395980655183,3.8357922282673904,1.1668510987613707,0.6123741776559579,184242493.6185893,7552711.892938478,0.6052265435927703,0.350928770639729,1.124485650050913,890.1277512952287,1244.075101851495,16.802854935963893,11.439710141460228,73.53376608313725,2.346718511037699,843.5085052614027,8.047856103473478,307211785.0784652,18013164.25153828,14.302172032455545,280577227.8036948
2006-7,0.7631731027343771,440.917,0.4267485653722618,-8363.641502791654,3.834296240076312,1.026151222924956,0.6206261710016543,184400102.37285143,7557919.915153951,0.6134655051430675,0.352546810996498,1.203136260748071,889.7138451185385,1249.5960462793855,17.102071134294704,11.64953145140848,73.28487769086748,2.375275713388385,853.5468218129387,8.045360932426354,307479261.1896528,18032192.599928908,14.305607009958702,280648434.2401199
2006-8,0.763314218517163,479.363,0.4258794259587617,-8483.803210688488,3.837301314139748,1.1135288127682357,0.6093984595457096,184557711.1271135,7563127.937369425,0.6251193452031805,0.3543866808171712,1.3437301404138915,889.0275604319664,1238.300327949893,17.423890745650393,12.455884265456431,75.22519978603312,2.50509313637957,862.2143954179709,8.042865761379229,307746737.3008405,18051220.94831953,14.30904198746186,280719640.67654496
2006-9,0.7634553342999487,437.792,0.427904503700878,-8564.573776025667,3.830845488644045,1.064885873032217,0.6087555012956766,184715319.8813756,7568335.959584897,0.6374779078573267,0.3567332665986119,1.4116812783586714,888.4466931054579,1206.562514503541,17.832699957316233,13.380069823078708,77.40125184498238,2.6090993976778174,869.440752992679,8.040370590332104,308014213.41202813,18070249.29671016,14.312476964965017,280790847.11297005
2006-10,0.7635964500827345,445.573,0.4308949403404751,-8753.077264130869,3.820865481468113,1.3883378064077412,0.6272259685547825,184872928.63563767,7573543.98180037,0.6494765821002537,0.3593151824036895,1.5091400466155598,887.7279673067147,1173.486589595415,18.480070290627705,14.507466316254108,79.51192313405294,2.6203439022208763,878.3510784090478,8.03787541928498,308281689.52321583,18089277.645100784,14.315911942468174,280862053.54939514
2006-11,0.7637375658655203,401.511,0.4297781875807803,-8585.918047929645,3.797759546537678,1.392456147938836,0.6138016533493752,185030537.38989973,7578752.004015843,0.6544472076430272,0.3626611610457457,1.5623436686862655,887.4375551895329,1201.444426854309,18.98448916834831,15.126893153430869,79.97652985635132,2.624232566019417,885.9537383281462,8.035380248237853,308549165.63440347,18108305.993491407,14.319346919971332,280933259.98582023
2006-12,0.7638786816483061,354.139,0.4275878752901689,-8102.613779191029,3.778681269312833,1.1927122116957445,0.5948781830476984,185188146.14416185,7583960.026231317,0.6529124218025248,0.3660629805024774,1.915569901249144,887.5334898604807,1276.8691184514448,19.553723722845348,15.521161064206533,79.23745975374956,2.549501972506625,891.3740152755547,8.032885077190729,308816641.7455912,18127334.341882035,14.322781897474488,281004466.4222453
2007-1,0.7640197974310918,389.55,0.4261722902551189,-8429.349883699913,3.758139256867763,1.0523384765809212,0.5915910920220523,185345754.8984239,7589168.048446789,0.652250285916937,0.3686828110914396,1.9384308080264845,887.6912510200565,1297.4443082073533,19.73043743538125,15.664006407921155,79.06140471357855,2.478489334706951,897.4548833341347,8.030389906143604,309084117.8567788,18146362.69027266,14.326216874977646,281075672.8586704
2007-2,0.764151787320649,355.526,0.4272545197346237,-8207.504212454718,3.739732339264414,0.8648345966337321,0.5821912594010402,185495361.54458392,7594051.910447072,0.6486758561842155,0.3712219669411929,1.8149313638220128,888.1331736549884,1324.6160778259375,19.35024794914789,15.02066267293657,77.79716014659834,2.436431001713411,903.4680598203994,8.027993537483784,309306805.1128719,18160090.20487853,14.328266178646896,281116024.21274817
2007-3,0.7642837772102062,460.107,0.421374616153345,-8302.699392306728,3.706955628134506,1.0136782679054217,0.5624597981278792,185644968.19074392,7598935.772447355,0.6396733150346336,0.3730808189625965,1.6563724631271195,888.7894886228427,1317.5809188317887,18.8592509042281,14.247071357128991,76.5244128864749,2.3704128644089244,911.7380387107952,8.025597168823966,309529492.36896497,18173817.719484407,14.330315482316143,281156375.566826
2007-4,0.7644157670997633,424.702,0.4226987158945232,-8434.701866226666,3.675935689954143,0.9058292634380308,0.5607781390026951,185794574.836904,7603819.634447637,0.6337527638093442,0.3747189779098855,1.205137644803406,889.3128878315978,1237.7518257100887,18.01043412676051,13.284336575626366,76.00473030789342,2.356080626232141,918.3485732801936,8.023200800164147,309752179.62505805,18187545.23409028,14.332364785985394,281196726.9209038
2007-5,0.7645477569893205,466.812,0.4265292995204747,-8141.051175182823,3.63852003418216,0.9385189527188756,0.5641176200703027,185944181.483064,7608703.49644792,0.653237645563625,0.3767064961959033,1.00521341140179,890.0245918359093,1250.5745729733972,17.38687118610245,12.095014182789576,73.66887538767521,2.3377571343404497,927.7258175214768,8.020804431504327,309974866.88115114,18201272.748696152,14.334414089654643,281237078.2749816
2007-6,0.7646797468788777,471.673,0.427912233110958,-8026.170619784551,3.601931188268772,0.8300336615044933,0.557268421320419,186093788.129224,7613587.358448203,0.6449100186574492,0.3791679789952509,0.9384795103647994,890.6708738622672,1293.3175789103266,17.341103333112343,11.537787004729664,71.68571284402978,2.3766232971683783,934.889731813828,8.018408062844507,310197554.1372442,18215000.26330203,14.336463393323893,281277429.6290593
2007-7,0.764811736768435,496.171,0.4270491588284315,-7955.022260278307,3.560009340555952,1.091015693647252,0.5417029185846474,186243394.77538395,7618471.220448485,0.63275579381832,0.381663832619246,1.1335750376609846,890.5512551253494,1321.3283951498458,17.584172305287815,11.502082148447323,70.7181194943922,2.529130616624755,944.3149415892096,8.016011694184689,310420241.3933373,18228727.7779079,14.338512696993142,281317780.98313713
2007-8,0.7649437266579922,531.411,0.4251241376010696,-7983.790257906689,3.5118118337828608,0.9546102545549062,0.5383365294217008,186393001.421544,7623355.082448767,0.6268005040535086,0.3842165756088588,1.145890297149054,890.2106740382435,1336.2324859434827,18.134805911081703,11.973841102882448,70.35441693047062,2.866578751402291,950.5876578470852,8.01361532552487,310642928.6494304,18242455.292513773,14.340562000662391,281358132.33721495
2007-9,0.7650757165475494,483.813,0.4202971223147698,-7895.376088335307,3.469607481841116,0.864747358475212,0.5168062325264737,186542608.067704,7628238.94444905,0.6258989699329778,0.3869669570559,1.4606577748172354,889.4982452497826,1353.195577256355,18.9267061394674,12.77159719914528,70.287485567882,3.0911664413090896,957.2468069244752,8.01121895686505,310865615.9055235,18256182.80711965,14.34261130433164,281398483.6912927
2007-10,0.7652077064371066,512.562,0.422186667969427,-7988.122113095049,3.4226070580234054,1.014249422320608,0.492773472916794,186692214.713864,7633122.806449333,0.617964982686669,0.390051439723125,1.593088469925753,888.5513736379633,1302.3286138207768,19.364742843498668,13.66046268518827,72.12112335075695,3.1400319877582743,964.4787722736098,8.00882258820523,311088303.16161656,18269910.32172552,14.34466060800089,281438835.04537046
2007-11,0.7653396963266637,457.754,0.4244249038787387,-8017.515428278837,3.3732677481944013,0.9820548143806294,0.4788592048124005,186841821.360024,7638006.668449616,0.6145670424343683,0.3913060833879105,1.7132170759310956,888.0654610964366,1270.7136313693834,19.67925625742709,14.41753746709358,73.87812326603931,3.095987958294271,969.4468013406704,8.006426219545412,311310990.41770965,18283637.836331397,14.34670991167014,281479186.3994483
2007-12,0.7654716862162209,388.355,0.4244999572063965,-7877.11519891132,3.3132900029546954,0.8767487704205519,0.4548379030142503,186991428.006184,7642890.530449898,0.6103282941034248,0.3930310266112011,2.0180776035714643,887.7437355087819,1270.273295112501,19.82484620434159,14.9109595420655,75.4825898599951,2.8422724738200635,975.0894137190398,8.004029850885594,311533677.67380273,18297365.35093727,14.348759215339388,281519537.7535261
2008-1,0.7656036761057781,458.485,0.4249975168895801,-8333.785630800456,3.2555579562369243,1.011775380520748,0.4442798633210167,187141034.652344,7647774.392450181,0.6123131329450783,0.3950453828468918,2.101301533297053,887.441664792231,1212.0733099646698,19.655689763139257,15.27955639223413,77.84713396602432,2.6142054261205447,981.0100016469576,8.001633482225774,311756364.9298958,18311092.865543146,14.350808519008638,281559889.10760385
2008-2,0.765726973941477,402.782,0.4302154047083354,-7957.479510093275,3.199376609861489,0.95509159572242,0.4446804445496704,187282618.10601315,7652174.341637064,0.6130114959204532,0.3973177618445657,1.9846410278776407,887.7130696729482,1203.0671185511055,19.295890321551813,14.951139671428082,77.87961320906558,2.521076593198412,985.8157822063482,8.00408715591237,311915110.2315776,18327748.66316032,14.351510304941552,281566572.8438052
2008-3,0.7658502717771759,429.874,0.4313867734467428,-7892.607761543437,3.141468520965748,0.8861972393237405,0.4484128206903977,187424201.5596823,7656574.290823947,0.6213585443907181,0.4000265453854277,1.685566099068827,888.2681269189632,1136.9564735858442,18.61617917800313,14.358746499742974,78.22956606901623,2.428969318272292,995.4144526261626,8.006540829598965,312073855.53325933,18344404.4607775,14.352212090874463,281573256.58000654
2008-4,0.7659735696128749,484.463,0.4338669727481246,-8007.976541076512,3.0675634134381013,1.0102274736240415,0.4473258895577853,187565785.01335144,7660974.24001083,0.6263187436812404,0.4029447667975253,1.3212777939542024,889.1207281496037,1124.164457525956,17.815133043672137,13.219010227951893,76.7362385535615,2.332387607879139,1001.9465362758192,8.00899450328556,312232600.8349411,18361060.25839468,14.352913876807378,281579940.3162079
2008-5,0.7660968674485739,498.487,0.4321500462512327,-7622.164669581103,2.983508587016217,0.9183439034290336,0.4544319127338644,187707368.4670206,7665374.189197713,0.646709513314914,0.4061888092285463,1.1031791645242717,889.8428818499143,1144.2344355890175,17.29143024043029,12.254728415440502,74.79244576294342,2.33286076646114,1010.7687167083049,8.011448176972156,312391346.13662285,18377716.05601186,14.353615662740292,281586624.05240923
2008-6,0.7662201652842727,506.647,0.416568100772241,-7526.222983080984,2.8968331481222203,0.831892211523938,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,0.4093055731471304,1.3408505112341589,890.1810731440124,1157.3348792039328,17.092618482809755,11.700207170985545,73.55891672174111,2.380419795821253,1016.1240060231888,8.013901850658751,312550091.4383046,18394371.85362904,14.354317448673209,281593307.7886106
2008-7,0.7663434631199717,559.912,0.4017041211332135,-7372.476799457021,2.8193033709764,0.9469908098354584,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,0.4124908140146284,1.4586074393302126,890.201068406065,1193.1726753031123,17.373271486415003,11.748060487563464,72.72077736286259,2.465187618778836,1021.7776488958782,8.016355524345347,312708836.7399864,18411027.65124622,14.35501923460612,281599991.524812
2008-8,0.7664667609556707,539.832,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9812442861378704,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,0.4156713038721413,1.796370038242292,889.6197472203772,1150.8787122434694,17.700669367104823,12.47049758023978,74.60076349919767,2.584081162183484,1026.6223392445097,8.018809198031944,312867582.0416681,18427683.4488634,14.355721020539033,281606675.2610133
2008-9,0.7665900587913695,576.883,0.393954511741958,-7785.307445305803,2.665912474404139,1.0935181371164024,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,0.4183016023018345,2.0397047750968604,889.0704984807238,1082.8437666077102,18.11630193226924,13.2689468050782,76.48685321571058,2.5750882742485404,1031.7906238123985,8.02126287171854,313026327.3433499,18444339.246480577,14.356422806471947,281613358.9972147
2008-10,0.7667133566270685,546.723,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,0.4207927928263901,1.933826812791532,888.5245235288254,1054.4065671062483,18.688213187977997,14.431122103548171,78.94254665238108,2.5486603456674928,1037.9422130128007,8.023716545405135,313185072.64503163,18460995.044097755,14.357124592404862,281620042.733416
