,Mato Grosso - Produção de Cimento (t),Mato Grosso - IDH Longevidade,Mato Grosso - Consumo de Cimento (t),Mato Grosso - IDH Educacao,Mato Grosso - Desemprego,Mato Grosso - IDH Renda,Mato Grosso - IDH,Mato Grosso - PIB - Estadual,Mato Grosso - PIB - Construção Civil,Mato Grosso - PIB - Per Capita,Mato Grosso - PIB - Preços de Mercado,Mato Grosso - value,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%)
2012-9,110.01106878507156,0.7866050826786382,121.054,0.7454281679012343,6.944384066218906,0.7380855804168706,0.7557511352038908,72623877.14491689,2910027.895941631,17.653484668249384,55039533.07213606,0.4098124032780944,278391493.284766,2436369904.335196,2670727763.3611603,5550990841.923231,631707733.7356601,737003869.4959958,266095094445.5074,18473452065.9554,318523020465.89185,591576319.5364231,8065085593.234478,8586503304.152697,10857786276.701809,65101609647.12022,120055534106.74866,169708722117.4843,1620208300.990381,25407854418.35456,26535515509.46359,1.3514092730323592,2.3547739069732687,1.0911061620438496,0.8700243436585375,3.6053467876376426,477517973170.0397,1322885374.1677215,0.0,40907828444.33771,116342069794.11096,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772
2012-10,111.13659982000888,0.7864972213804713,144.051,0.7457665111111109,6.9755083997913445,0.7378553428884105,0.7558416031986532,72753092.26965788,2910565.6586453817,17.6612309338023,55078964.60649535,0.4115869655658022,276991664.1561414,2412564054.7724338,2704674046.3129416,5501002862.319127,621812310.0205157,726695421.8292661,269350335555.4044,18713347924.53338,320863460118.8193,610348504.4717455,8118824189.210009,8650697634.171879,10896580104.015266,65235114445.70123,121770864005.84816,171756072354.36243,1607906398.8216949,25484666921.603355,26575788503.478794,1.3556606360451813,2.3465764850189963,1.1066469833905856,0.8795482336962319,3.654910086362617,479620156075.6572,1320512434.8715844,0.0,41457886699.51627,118264121103.93896,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735
2012-11,112.00732623666796,0.7863893600823045,115.581,0.7461048543209875,7.006632733363784,0.7376251053599504,0.7559320711934158,72882307.39439885,2911103.4213491324,17.66897719935522,55118396.14085464,0.41337993221647,275508588.2131033,2387521147.931604,2739037472.979794,5448173514.341436,611477539.9526107,715959922.332587,272656548322.1877,18957890583.14461,323191960018.03815,629720268.6244316,8172568000.763584,8715301342.491684,10935996686.817028,65378712758.27504,123521410820.78264,173829164765.70856,1594658287.1280496,25561538924.43447,26614570486.209667,1.3601542735489027,2.338134791458633,1.1229615263484822,0.8891431053693963,3.70640350009386,481647406598.1029,1318005914.7450356,0.0,42017145950.82837,120239347238.02403,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005
2012-12,112.8222350817104,0.7862814987841377,106.663,0.746443197530864,7.037757066936222,0.7373948678314903,0.7560225391881782,73011522.51913983,2911641.184052883,17.676723464908136,55157827.67521392,0.4151920034270378,273941045.4483612,2361223426.453321,2773820436.404492,5392461395.753701,600697333.697302,704791554.677603,276014123444.8545,19207124187.44599,325507963461.92786,649699280.7922453,8226310342.926191,8780311868.196787,10976041415.417044,65532558519.88339,125307524536.605,175928136247.86157,1580449499.252241,25638459937.768665,26651829716.892586,1.3648937247783537,2.329445754597179,1.1400607901789792,0.8988087567905121,3.759853124705985,483598117794.1775,1315363867.0363135,0.0,42585682329.31237,122268393211.03516,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339
2013-1,113.65955492082227,0.7861736374859708,119.931,0.7467815407407405,7.06888140050866,0.7371646303030303,0.7561130071829406,73140737.64388081,2912178.946756634,17.684469730461053,55197259.20957321,0.4170279812833362,272287815.85462403,2333653132.9781995,2809025329.6298103,5333825104.319468,589465601.4199456,693184502.5359584,279423451622.4019,19461092883.09439,327810913748.86804,670293209.7729495,8280044530.728811,8845726650.371868,11016719680.125263,65696805665.56805,127129555138.36812,178053123697.16022,1565265568.5370648,25715419472.52668,26687534454.763927,1.3698825289683636,2.320506302739631,1.1579557741435178,0.90854498607206,3.81528505607361,485470682720.6822,1312584344.9936569,0.0,43163571966.00669,124351904037.64128,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873
2013-2,114.03121236359458,0.7860290099685122,97.04,0.7468841903292179,7.104424661311222,0.7372004957912458,0.7560999030661555,73254588.92294548,2911012.4362252974,17.691212002006772,55230591.49478708,0.4186354619584421,270547679.4246013,2304792510.1468506,2844654545.6985245,5272223237.802277,577776253.2858983,681132949.5792977,282884923553.82697,19719840815.74671,330100254177.2382,691509724.3643068,8333763879.202429,8911543128.1016,11058036871.251633,65871608130.3708,128987852611.12505,180204264009.9434,1549092028.3253143,25792407039.62928,26721652959.060062,1.3751242253537628,2.311313364190987,1.1766574775035386,0.918351591326521,3.872725390071353,487263494434.4182,1309665401.8653042,0.0,43750890991.9497,126490524732.51138,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463
2013-3,114.782129201222,0.7858843824510537,109.86,0.7469868399176953,7.139967922113783,0.7372363612794612,0.7560867989493704,73368440.20201015,2909845.925693961,17.697954273552494,55263923.78000096,0.420295669471745,268719416.15100217,2274623800.5998883,2880710477.653408,5207614393.965673,565623199.4605169,668631079.4792652,286398929938.1267,19983412131.059826,332375428045.418,713356493.3640816,8387461703.378023,8977758740.470665,11099998379.1061,66057119849.333374,130882766939.92856,182381694082.55,1531914411.9597862,25869412149.997208,26754153489.01737,1.380622353169381,2.301863867256246,1.1961768995204825,0.928228370666376,3.9322002225738286,488974945992.1865,1306605090.8994944,0.0,44347715538.179794,128684900310.3144,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688
2013-4,115.3505864291698,0.7857397549335952,125.695,0.7470894895061727,7.175511182916344,0.7372722267676768,0.7560736948325852,73482291.48107484,2908679.4151626243,17.704696545098216,55297256.06521484,0.4219690412488883,266801806.026536,2243129246.9779253,2917195518.5372367,5139957170.573196,553000350.1091573,655673075.9075058,289965861474.29834,20251850974.690628,334635878651.78674,735841185.570036,8441131318.286579,9044370926.56374,11142609593.998615,66253494757.49757,132814648109.83163,184585550811.31863,1513718252.7832737,25946424314.55122,26785004303.872227,1.3863804516500482,2.292154740240405,1.2165250394557896,0.9381751222041066,3.993735649455653,490603430450.7882,1303401465.3444655,0.0,44954121735.73535,130935675785.71936,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569
2013-5,115.5525033094064,0.7855951274161367,137.153,0.7471921390946501,7.211054443718905,0.7373080922558922,0.7560605907158001,73596142.76013951,2907512.904631288,17.711438816643934,55330588.35042871,0.423651777758428,264793629.0439118,2210291091.921575,2954112061.392785,5069210165.388395,539901615.3971767,642253122.5356631,293586108861.3389,20525201492.296,336881049294.7242,758971469.7799343,8494766038.95908,9111377125.465498,11185875906.239128,66460886789.90512,134783846105.88722,186815971092.58844,1494489084.138573,26023433044.212067,26814173662.861004,1.3924020600305935,2.2821829114484635,1.2377128965709012,0.9481916440521928,4.057357766591443,492147340867.0244,1300052578.448457,0.0,45570185715.65479,133243496173.3952,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531
2013-6,115.5531800452692,0.7854504998986781,139.692,0.7472947886831275,7.246597704521466,0.7373439577441078,0.756047486599015,73709994.03920418,2906346.3940999517,17.718181088189652,55363920.63564259,0.4252420398205662,262693665.19583908,2176091578.071452,2991462499.2628274,4995331976.174809,526320905.489931,628365403.035382,297260062798.24554,20803507829.53282,339110383272.60974,782755014.7915387,8548359180.426506,9178774776.260618,11229802706.137585,66679449881.59781,136790710913.1482,189073091822.6981,1474212439.3684793,26100427849.900497,26841629825.22008,1.398690717545848,2.2719453091854187,1.259751470127258,0.9582777343231168,4.123092669855816,493605070297.6961,1296556483.4597068,0.0,46195983608.976456,135609006488.01093,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899
2013-7,115.91964771041545,0.7853058723812196,155.522,0.7473974382716049,7.282140965324027,0.7373798232323232,0.7560343824822298,73823845.31826885,2905179.8835686147,17.724923359735374,55397252.92085646,0.4268442898704804,260500694.47502697,2140512948.0681667,3029249225.19014,4918281200.695984,512252130.552777,614004101.0783069,300988113984.0154,21086814132.05799,341323323883.823,807199489.4026132,8601904057.719843,9246561318.03378,11274395384.003937,66909337967.6174,138835592516.66748,191357049897.98645,1452873851.815786,26177398242.53727,26867341050.18584,1.4052499634306406,2.261438861756269,1.2826517593863005,0.9684331911293584,4.190966455123385,494975011799.6044,1292911233.6264534,0.0,46831591546.73877,138032851744.23547,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006
2013-8,115.36502400512376,0.785161244863761,158.92,0.7475000878600822,7.317684226126588,0.7374156887205388,0.7560212783654446,73937696.59733352,2904013.3730372777,17.731665631281096,55430585.20607033,0.4284590038235266,258213496.87418485,2103537444.5523355,3067474632.217495,4838016436.715459,497689200.75107145,599163400.3360823,304770653117.64545,21375164545.52839,343519314426.7436,832312562.4109204,8655393985.870071,9314734189.869656,11319659330.148129,67150704983.00566,140918840901.49805,193667982214.7924,1430458854.8232903,26254333733.043133,26891275596.99464,1.4120833369198014,2.2506604974660127,1.306424763609469,0.9786578125833996,4.261005218268769,496255558429.5505,1289114882.196936,0.0,47477085659.9801,140515676956.73782,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934
2013-9,114.36386632297452,0.7850166173463025,153.093,0.7476027374485595,7.35322748692915,0.7374515542087543,0.7560081742486595,74051547.87639819,2902846.862505941,17.738407902826815,55463917.49128421,0.4298826239605333,255830852.3860218,2065147310.164568,3106141113.38767,4754496281.99678,482626026.2501704,583837484.4803524,308608070898.1329,21668603215.6009,345697798199.7509,858101902.6142242,8708822279.908176,9383290830.852924,11365599934.880108,67403704862.80434,143040806052.69275,196006025669.4547,1406952981.733785,26331223832.33884,26913401724.882866,1.4191943772481603,2.239607144619648,1.331081482058205,0.9889513967977208,4.333235055166585,497445103244.33527,1285165482.4193928,0.0,48132542079.73886,143058127140.18698,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316
2013-10,113.49982692468537,0.784871989828844,164.938,0.7477053870370369,7.388770747731711,0.7374874196969697,0.7559950701318744,74165399.15546286,2901680.3519746047,17.745150174372533,55497249.77649809,0.4313155201726156,253351541.0032472,2025324787.54548,3145251061.7434382,4667679334.303493,467056517.21543074,568020537.1827618,312500758024.47473,21967174287.932407,347858218501.2246,884575178.8102875,8762182254.865139,9452228680.068266,11412222588.509829,67668491542.055214,145201837955.30453,198371317158.31223,1382341765.8900657,26408058051.34514,26933687693.08689,1.4265866236505471,2.2282757315221726,1.3566329139939486,0.999313741884803,4.407682061691448,498542039300.7599,1281061087.5420623,0.0,48798036937.05342,145660847309.2519,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813
2013-11,112.42138083278424,0.7847273623113854,149.627,0.7478080366255143,7.424314008534273,0.7375232851851853,0.7559819660150893,74279250.43452755,2900513.841443268,17.751892445918255,55530582.06171196,0.4329621511606975,250774342.7185703,1984052119.3356848,3184806870.327575,4577524191.399135,450974583.81220907,551706742.114955,316449105195.6681,22270921908.1798,350000018629.5442,911740059.7968729,8815467225.771942,9521545176.600355,11459532681.34723,67945218955.80005,147402286594.38632,200763993577.70383,1356610740.634929,26484825900.982788,26952101760.843094,1.4342636153617918,2.216663186478585,1.383090058678141,1.0097446459571275,4.484372333717975,499544759655.6256,1276799750.8131838,0.0,49473646362.96217,148324482478.6015,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995
2013-12,111.42748488242935,0.7845827347939269,107.186,0.7479106862139917,7.459857269336833,0.7375591506734007,0.7559688618983041,74393101.71359222,2899347.330911932,17.758634717463977,55563914.34692584,0.4344147374234877,248098037.52470028,1941311548.1757927,3224810932.182856,4483989451.047254,434374136.20586175,534890282.9485761,320453503110.71027,22579890221.99997,352122641883.0892,939604214.3717446,8868670507.659569,9591237759.533869,11507535603.702272,68234041039.080605,149642501954.99103,203184191823.9684,1329745439.311167,26561516892.17253,26968612187.38785,1.4422288916167243,2.204766437793884,1.4104639153722225,1.020243907127175,4.563331967120779,500451657365.7332,1272379525.4809954,0.0,50159446488.5035,151049677662.90485,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329
2014-1,111.06239248861982,0.7844381072764683,134.785,0.7480133358024691,7.495400530139395,0.7375950161616163,0.755955757781519,74506952.99265689,2898180.820380595,17.765376989009695,55597246.63213971,0.4358735005899148,246005326.4284,1898132519.894,3272294065.0304,4400997760.404799,418461968.96,518117949.4376,324441689343.6612,22890966766.4652,354203622693.544,968005716.6116,8931303350.3968,9661752131.7492,11554750683.5864,68455285811.89,151838609495.68442,205727604266.394,1303650121.3408,26637830327.8448,26983494726.221603,1.4499999999999995,2.192,1.4372,1.0332,4.644,501253297259.2,1268305877.7324,0.0,50819968020.8944,153748971318.776,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775
2014-2,110.26226373113413,0.784246705243666,121.526,0.7480967617455417,7.523971857525516,0.7375922037738497,0.755913783877224,74591481.31034292,2895660.9847410545,17.768664448171567,55617461.94706964,0.4373386680410019,241647841.12993848,1849558055.672077,3301831079.577708,4259555381.019031,398266549.19538456,499555221.82336926,328695326311.8985,23216793258.76828,356316048818.8932,997595487.2846768,8958573516.094492,9740327129.32997,11607233888.328323,68948351168.71654,154467893080.90207,207850137132.04932,1270502801.127723,26714515431.82904,26996826717.76429,1.4599999999999995,2.1816153846153847,1.468353846153846,1.0389692307692309,4.728615384615384,501977378363.4307,1262515150.2735538,0.0,51586429936.13441,156764993765.3441,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664
2014-3,109.38737919991236,0.7840553032108637,103.92949999999972,0.7481801876886145,7.552543184911638,0.7375893913860831,0.755871809972929,74676009.62802896,2893141.149101514,17.77195190733344,55637677.26199956,0.4388104727082191,239040125.37549403,1804610900.4461508,3335643445.5225224,4195399734.580512,380488869.3783475,480098964.1707767,332893705526.3367,23541578573.55532,358418839367.0561,1027705846.75801,9032121496.915972,9784338506.75256,11656983309.207212,69210268368.94507,156408496233.03357,210840742217.608,1240667508.5866115,26792106178.00607,27003510345.22244,1.467407407407407,2.166059829059829,1.50205754985755,1.0500803418803415,4.814911680911682,502594341826.39374,1257733527.5379984,0.0,52333923696.34478,159705567454.6715,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803
2014-4,108.46705130011986,0.7838639011780615,86.333,0.7482636136316871,7.581114512297759,0.7375865789983166,0.755829836068634,74760537.94571498,2890621.3134619733,17.775239366495313,55657892.57692948,0.4399788654670781,236911414.9612084,1755560161.7947228,3398570322.8460946,4075622235.736941,363692114.7279903,463368132.0829196,336961910037.6664,23865862124.2546,360375265545.5401,1058005289.82551,9082855533.18633,9882894776.28399,11705248950.913284,69457711516.21542,159064735620.47894,213075506731.62256,1212317942.0326831,26866621358.32964,27016538869.024937,1.477050264550264,2.1546312576312574,1.526700407000407,1.065080341880342,4.901697395197395,503077924842.8223,1253515743.9476414,0.0,52961916801.89906,162484867672.83255,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797
2014-5,107.50663228206396,0.7836724991452592,86.333,0.7483470395747599,7.60968583968388,0.73758376661055,0.755787862164339,74845066.26340102,2888101.4778224328,17.778526825657185,55678107.891859405,0.4411437947008823,234334214.5612084,1709774520.1009293,3450502607.7391973,3969118488.8638377,345856502.52040416,443989064.75671273,340992004984.6802,24187896640.71392,362401240070.8711,1088252278.3499928,9141453137.21564,9991715940.44192,11749290748.497076,69709374664.49403,161734925647.002,215238279597.1625,1186073406.6937177,26924617396.684464,27022139044.20873,1.4863606093778503,2.142562292114016,1.549803855276269,1.0768044798113765,4.98342153312843,503506500454.8913,1247821559.1228137,0.0,53784879435.50976,165046405292.43634,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221
2014-6,106.5034435302756,0.7834810971124568,86.333,0.7484304655178325,7.638257167070002,0.7375809542227835,0.755745888260044,74929594.58108705,2885581.642182892,17.78181428481906,55698323.20678932,0.4423052059057625,234906949.90354168,1651754722.160596,3489573332.4778643,3838842440.711838,270710955.20940423,430174267.417046,344724869007.5678,24497596369.491245,364220882187.6547,1113738312.4366596,9208390893.659307,10087345164.443918,11788146090.319742,69898544319.90105,164354883713.41702,217204324020.4636,1166204628.9193845,26843896767.333134,27009308895.15406,1.4846939427111836,2.1092289587806827,1.557803855276269,1.089471146478043,5.01842153312843,503780453136.5579,1239626193.2014804,0.0,54594551062.55176,167437080515.08102,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047
2014-7,105.45800655625423,0.7832896950796546,86.333,0.7485138914609053,7.666828494456123,0.7375781418350169,0.7557039143557489,75014122.89877309,2883061.806543352,17.78510174398093,55718538.52171925,0.4434222249459241,227412332.9312836,1602877833.5438218,3510770219.9488325,3734943249.3705473,232074390.93972683,418762610.1867235,348230698685.9714,24795683556.39028,365894184797.8338,1134291453.016982,9280952868.161888,10199799490.189402,11780827761.066196,70032626499.59717,166918251396.48026,219013363080.48425,1149770431.3100295,26705168703.84571,26993989184.52084,1.4892100717434418,2.0930999265226182,1.567803855276269,1.097213081961914,5.067453791192946,503952637479.1386,1229244093.3730934,0.0,55354803152.168205,169701410346.51816,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052
2014-8,104.37016889525248,0.7830982930468523,86.333,0.748597317403978,7.695399821842245,0.7375753294472503,0.755661940451454,75098651.21645913,2880541.9709038115,17.788389203142803,55738753.83664917,0.4443265270410488,226867520.5456586,1554594174.8316343,3522160863.569144,3642638654.806484,226881623.0166018,398314842.6685983,351531218465.1438,25081830976.2759,367457784301.9151,1152866930.960107,9371483815.4172,10294696108.508154,11772677146.651508,70120159595.8881,169180556540.919,220905728097.282,1139542493.2169046,26536284477.156025,26972507909.51803,1.4926475717434422,2.0787249265226184,1.578116355276269,1.112838081961914,5.119016291192946,503941841244.7636,1216741647.0602808,0.0,56093324256.63383,171774099631.21344,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906
2014-9,103.24252697954785,0.78290689101405,86.333,0.7486807433470506,7.723971149228366,0.7375725170594838,0.7556199665471589,75183179.53414516,2878022.135264271,17.791676662304678,55758969.15157909,0.4447320584048976,226085991.37414345,1504513466.660725,3507057134.362781,3545401205.7858787,216150961.6059957,384149808.55890137,354623600518.0893,25354921126.26136,368977866177.949,1170343079.527986,9470252968.669626,10405197359.169365,11765591848.4609,70160959264.89537,171370164564.1172,222646270659.7908,1139867248.5350864,26344782920.379963,26946869499.666206,1.496889995985866,2.068724926522618,1.58902544618536,1.134050203174035,5.166592048768704,503858252220.5212,1205479185.2772503,0.0,56737754820.03989,173672064496.2016,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177
2014-10,102.07752758409984,0.7827154889812477,86.333,0.7487641692901233,7.752542476614487,0.7375697046717172,0.755577992642864,75267707.8518312,2875502.2996247304,17.79496412146655,55779184.46650901,0.4451181738156487,224245916.8429669,1453990447.3266077,3505125548.6268983,3433266457.271173,198357912.1736428,360278673.73419553,357397802075.46814,25616382686.24136,370263324673.40967,1188236721.7047508,9585122899.730804,10516728001.3976,11758122052.66002,70157057580.37744,173506601577.4313,224230158013.1199,1145023064.1680276,26130757491.869377,26915175087.9518,1.5080664665741017,2.0593131618167355,1.607260740303007,1.152285497291682,5.220709695827527,503685758261.1094,1194581733.2022505,0.0,57405383988.176346,175355133931.82428,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384
2014-11,100.86578266966438,0.7825240869484453,86.333,0.748847595233196,7.78111380400061,0.7375668922839507,0.7555360187385689,75352236.16951722,2872982.46398519,17.79825158062842,55799399.78143894,0.4450677903105436,220688943.9778241,1401876841.3866074,3523637708.132041,3331532355.174316,187288018.31107137,350643990.52448124,359947796629.0676,25858411288.3925,371555620742.5277,1206053376.324751,9692766012.598516,10623684714.33103,11753500192.878592,70103900478.014,175593698934.84958,225662657356.54675,1156060486.3614564,25902766924.091377,26867873765.898365,1.5152093237169586,2.042170304673878,1.6226893117315784,1.1745712115773963,5.279281124398955,503558275742.25226,1185583640.3219647,0.0,58038159771.428925,176690783046.60254,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514
2014-12,99.6115383403086,0.7823326849156431,86.333,0.7489310211762688,7.809685131386731,0.7375640798961841,0.755494044834274,75436764.48720326,2870462.628345649,17.801539039790296,55819615.09636886,0.444898154761443,221193779.661713,1356362832.5560515,3616799325.710653,3274307361.6476493,182582258.08523804,341040204.9650368,362377134035.87146,26094700019.55528,372985089402.0795,1220641632.2325284,9785411394.492128,10710274249.490196,11747544749.262758,70007029781.2529,177699953856.30627,226985359908.26205,1173015396.5445118,25652667060.52972,26805699744.866142,1.5174315459391812,2.018281415784989,1.6313004228426895,1.192348989355174,5.302892235510068,503591161520.03,1177411502.130298,0.0,58881074501.00587,177803186397.32614,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056
2015-1,98.31506639514885,0.7821412828828408,85.12450000000001,0.7490144471193414,7.838256458772852,0.7375612675084176,0.7554520709299789,75521292.80488929,2867942.7927061087,17.804826498952167,55839830.41129878,0.4446880762172472,218037899.5041454,1302612229.6641598,3612645015.324977,3171861505.8698115,182138103.6949677,333439340.92152333,364549875587.4603,26315904980.429333,374297376028.7533,1233136486.6606364,9881941963.80456,10818346832.6002,11738301471.545462,69869185341.36911,179741492654.0087,228169361865.0469,1191237964.653431,25395520776.35593,26726754686.68858,1.5271612756689108,2.012335469839044,1.6437328552751218,1.2150516920578769,5.338838181456014,503274321680.8408,1170835924.4624605,0.0,59583871486.01993,178637058737.6448,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866
2015-2,96.78483660016424,0.7826690623449469,83.916,0.7496687791464022,7.829307331923965,0.7371305627461484,0.7557291576489975,75587295.14051457,2865435.57308816,17.808113942734874,55857806.6994751,0.4444362414199801,216051052.19782963,1255419148.4786334,3636228628.7073455,3072775253.545601,180978921.9207572,332247840.47889173,366652668755.4559,26529483201.09592,375734676350.39465,1244922133.179847,9976143058.57772,10923407553.950989,11728990253.521252,69698489216.43254,181755932991.1132,229236453410.7617,1212159612.038168,25133280646.267773,26643903000.65595,1.5392665388268054,2.005756522470622,1.6595223289593324,1.2426832710052451,5.38173291829812,503072678711.3672,1163716555.8469338,0.0,60321414692.86807,179207443024.48007,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274
2015-3,95.73125517058983,0.783196841807053,83.916,0.7503231111734628,7.820358205075078,0.7366998579838793,0.7560062443680162,75653297.47613986,2862928.3534702114,17.81140138651758,55875782.98765143,0.4437791144702155,215355064.35065016,1227894010.2722232,3669758627.776576,3039025227.364319,178034407.7471675,323959784.37171227,368665632959.3767,26739728745.3254,377210927486.3944,1255456646.6813855,10069546503.82259,11014829740.270216,11718695085.39125,69496998595.85075,183744434798.4891,230212344415.2701,1240029739.212783,24849975228.73008,26554245154.535435,1.5446511542114207,1.99319241990652,1.6677274571644607,1.2690935274155015,5.413784200349401,502910771634.4441,1157942009.8518057,0.0,60500498201.1268,179617164959.81134,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108
2015-4,94.63137086092678,0.7837246212691591,83.916,0.7509774432005236,7.811409078226191,0.7362691532216101,0.7562833310870349,75719299.81176513,2860421.1338522625,17.814688830300284,55893759.27582775,0.4432379602865109,212573462.0709001,1180255897.0624735,3685710524.202076,2958873518.9635687,173355342.51966748,310988234.7977122,370560599927.4894,26939129298.296646,378683342584.7262,1265358930.7598853,10164266897.450338,11117044757.276966,11706791967.174498,69259694251.09525,185696080875.68256,231091531509.31485,1269145219.003533,24576227492.29258,26464483466.227936,1.555651154211421,1.9931924199065203,1.6807274571644606,1.298093527415502,5.4590342003494,502974309483.94415,1153285211.8685555,0.0,61453133888.0438,179909725678.7606,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973
