,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - value,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado
2010-11,0.7695358780496336,544.711,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,0.4814973123839475,1185.3824762793624,7.986494395437133,327266469.6150299,18502669.12172216,14.435633146192218,284251072.3129263
2010-12,0.7696430932957271,538.872,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,0.4822054939116015,1188.4942629371956,7.985653210888128,327830991.89792925,18499525.943590607,14.437170441712825,284327969.9124636
2011-1,0.7697503085418207,516.59,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,0.4830562267255414,1190.3048702341443,7.984812026339124,328395514.1808286,18496382.76545905,14.438707737233427,284404867.512001
2011-2,0.7698197180713042,558.484,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,0.4833716947757815,1194.6164393251122,8.075269277773284,328871739.6874795,18487733.554509327,14.437147536617324,284433833.4223299
2011-3,0.7698891276007878,556.002,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,0.483633369595405,1200.0151349400344,8.165726529207443,329347965.1941304,18479084.343559604,14.43558733600122,284462799.3326588
2011-4,0.7699585371302713,570.738,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,0.4842536426676267,1203.443195315789,8.256183780641603,329824190.7007812,18470435.13260988,14.434027135385117,284491765.2429877
2011-5,0.7700279466597548,676.878,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.4848211603089634,1207.3804975993294,8.346641032075764,330300416.2074321,18461785.921660155,14.43246693476901,284520731.1533166
2011-6,0.7700973561892384,626.571,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.4853293618587104,1206.511451695344,8.437098283509924,330776641.7140831,18453136.710710432,14.430906734152908,284549697.0636455
2011-7,0.7701667657187219,638.156,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.485165713799029,1209.4295544049917,8.527555534944083,331252867.22073394,18444487.49976071,14.429346533536805,284578662.9739744
2011-8,0.7702361752482054,682.66,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.4848756188869059,1211.4050137767235,8.618012786378245,331729092.7273848,18435838.288810987,14.427786332920698,284607628.88430333
2011-9,0.770305584777689,647.68,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.4851296592590112,1211.4730051791146,8.708470037812404,332205318.23403573,18427189.077861264,14.426226132304595,284636594.7946322
2011-10,0.7703749943071725,592.732,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.4875906287911281,1215.1395166987509,8.798927289246564,332681543.74068666,18418539.866911534,14.42466593168849,284665560.7049611
2011-11,0.770444403836656,577.717,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.4899548104481698,1214.7801135706025,8.889384540680723,333157769.2473375,18409890.65596181,14.423105731072386,284694526.61529005
2011-12,0.7705138133661396,490.78,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.4922218036892692,1213.5359319122651,8.979841792114884,333633994.7539884,18401241.445012093,14.421545530456283,284723492.5256189
2012-1,0.7705832228956231,523.094,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.493657733461217,1215.6080950624466,9.070299043549044,334110220.2606393,18392592.23406237,14.41998532984018,284752458.43594784
2012-2,0.7707261619435093,538.5,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.494862688781092,1218.7605811907724,9.10856314115745,334502758.07823217,18377091.756028537,14.417243178896332,284752293.98274803
2012-3,0.7708691009913956,629.774,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.4958333555839879,1220.2744084049623,9.146827238765855,334895295.895825,18361591.277994704,14.414501027952486,284752129.5295483
2012-4,0.7710120400392818,565.656,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.4967659051106436,1217.9371815628688,9.185091336374263,335287833.71341795,18346090.799960867,14.41175887700864,284751965.0763485
2012-5,0.7711549790871681,623.271,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.4997253113817448,1216.2818690478937,9.22335543398267,335680371.5310108,18330590.321927037,14.409016726064792,284751800.6231487
2012-6,0.7712979181350543,586.932,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.5029167462560343,1213.2479545990643,9.261619531591077,336072909.34860367,18315089.8438932,14.406274575120946,284751636.16994894
2012-7,0.7714408571829405,634.043,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.5042086493167157,1212.069522367271,9.299883629199485,336465447.1661966,18299589.365859367,14.4035324241771,284751471.71674913
2012-8,0.7715837962308268,681.586,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.5080437824177294,1207.937044240848,9.33814772680789,336857984.98378944,18284088.887825534,14.400790273233254,284751307.2635493
2012-9,0.771726735278713,614.072,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.5113169934898374,1201.913020478141,9.376411824416296,337250522.8013823,18268588.4097917,14.398048122289406,284751142.8103496
2012-10,0.7718696743265994,650.068,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.5142216507120998,1198.0472483465292,9.414675922024704,337643060.6189752,18253087.931757867,14.39530597134556,284750978.3571498
2012-11,0.7720126133744856,569.608,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.5167889655839224,1193.1454685836354,9.45294001963311,338035598.436568,18237587.45372403,14.392563820401714,284750813.90395
2012-12,0.7721555524223719,527.422,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.5193867544247381,1189.9902964149178,9.491204117241516,338428136.25416094,18222086.9756902,14.389821669457868,284750649.45075023
2013-1,0.7722984914702581,560.056,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.5221863719862307,1187.7341752322477,9.529468214849922,338820674.0717538,18206586.497656364,14.38707951851402,284750484.9975504
2013-2,0.7723977865499126,513.715,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.5233931096446122,1186.6546811651533,9.567320168264825,339106217.6727936,18187689.82945427,14.384064816199489,284712459.10304224
2013-3,0.7724970816295673,553.798,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.525026199743976,1186.660195138565,9.605172121679724,339391761.27383333,18168793.16125218,14.381050113884951,284674433.20853406
2013-4,0.7725963767092219,623.269,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.5266872779102734,1182.818041265066,9.643024075094628,339677304.8748731,18149896.493050084,14.37803541157042,284636407.3140259
2013-5,0.7726956717888764,623.44,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.5277573520988988,1180.1508311240889,9.68087602850953,339962848.47591287,18130999.824847996,14.375020709255883,284598381.4195177
2013-6,0.772794966868531,580.818,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.5282254376456321,1175.9901300589968,9.718727981924433,340248392.07695264,18112103.156645898,14.37200600694135,284560355.5250095
2013-7,0.7728942619481856,678.442,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.5286927044984265,1172.9060576057768,9.756579935339332,340533935.6779924,18093206.488443807,14.368991304626816,284522329.6305013
2013-8,0.7729935570278402,680.488,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.5297850920637204,1166.2403582541892,9.794431888754236,340819479.2790322,18074309.820241712,14.365976602312282,284484303.7359931
2013-9,0.7730928521074948,652.39,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.5307016119244716,1159.075705809123,9.832283842169137,341105022.88007194,18055413.152039617,14.362961899997748,284446277.8414849
2013-10,0.7731921471871493,682.758,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.5310194068768279,1153.0847230231464,9.87013579558404,341390566.4811117,18036516.483837526,14.359947197683212,284408251.9469767
2013-11,0.773291442266804,590.151,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.529456728878577,1144.7291476420116,9.90798774899894,341676110.0821515,18017619.81563543,14.356932495368678,284370226.05246854
2013-12,0.7733907373464586,486.646,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.5278139108873608,1139.197190319854,9.945839702413842,341961653.68319124,17998723.14743334,14.353917793054144,284332200.1579604
2014-1,0.7734900324261131,626.094,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.526091300830179,1136.4257162931865,9.983691655828745,342247197.284231,17979826.479231246,14.35090309073961,284294174.2634522
2014-2,0.7735142687624056,571.863,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.5257328022050558,1131.860891653581,10.012389940425798,342454090.15223575,17960617.606002823,14.348386750391656,284256954.2182994
2014-3,0.773538505098698,566.6838857142859,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.5257505596218713,1126.9805189808098,10.041088225022854,342660983.0202405,17941408.7327744,14.345870410043702,284219734.1731466
2014-4,0.7735627414349905,561.5047714285716,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.5255447882757057,1121.969652432795,10.069786509619908,342867875.8882452,17922199.85954598,14.34335406969575,284182514.1279938
2014-5,0.7735869777712829,556.3256571428573,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.5253157858913192,1116.9042218091492,10.098484794216962,343074768.75625,17902990.986317556,14.340837729347797,284145294.082841
2014-6,0.7736112141075754,551.146542857143,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.5242053874119228,1111.769196938388,10.127183078814015,343281661.6242547,17883782.113089133,14.33832138899984,284108074.0376882
2014-7,0.7736354504438678,545.9674285714287,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.5223949515171449,1106.591292263097,10.155881363411073,343488554.49225944,17864573.239860713,14.335805048651888,284070853.9925354
2014-8,0.7736596867801602,540.7883142857145,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.5225620189089905,1101.3317657012044,10.184579648008125,343695447.3602642,17845364.36663229,14.333288708303932,284033633.9473826
2014-9,0.7736839231164526,535.6092000000001,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.5197970849598326,1096.0492381508325,10.21327793260518,343902340.2282689,17826155.493403867,14.330772367955978,283996413.90222985
2014-10,0.7737081594527451,530.4300857142858,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.5177252500918732,1090.7818431762228,10.241976217202234,344109233.09627366,17806946.620175444,14.328256027608024,283959193.857077
2014-11,0.7737323957890375,525.2509714285716,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.5157559357935013,1085.4858436537966,10.270674501799288,344316125.9642784,17787737.74694702,14.325739687260072,283921973.8119242
2014-12,0.77375663212533,520.0718571428573,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.5138981188590029,1080.1817988301557,10.299372786396344,344523018.83228314,17768528.8737186,14.323223346912116,283884753.76677144
2015-1,0.7737808684616224,514.892742857143,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.5119493711943961,1074.8338994625367,10.328071070993396,344729911.7002879,17749320.000490177,14.320707006564165,283847533.72161865
2015-2,0.7741790734781056,509.7136285714287,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.5099037181170117,1068.1777912106766,10.32140209327166,344908316.3180367,17739457.620241467,14.32075148353989,283853896.06280667
2015-3,0.7745772784945886,504.5345142857144,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.5092202611470606,1063.674620278661,10.314733115549922,345086720.9357854,17729595.239992753,14.320795960515616,283860258.4039947
2015-4,0.7749754835110717,499.35540000000015,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.5084895277063073,1057.9100995089254,10.308064137828184,345265125.5535342,17719732.859744042,14.32084043749134,283866620.74518275
2015-5,0.7753736885275548,494.1762857142859,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.5077099817837774,1052.2501129424736,10.301395160106448,345443530.17128295,17709870.47949533,14.320884914467069,283872983.0863708
2015-6,0.775771893544038,488.9971714285716,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.5070967701446932,1047.4820195685047,10.294726182384707,345621934.78903174,17700008.099246617,14.320929391442796,283879345.4275588
2015-7,0.7761700985605211,483.8180571428573,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.5070737361140618,1044.1719904914394,10.288057204662971,345800339.4067805,17690145.718997907,14.32097386841852,283885707.76874685
2015-8,0.7765683035770041,478.638942857143,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.5070406959429523,1042.262912153829,10.281388226941235,345978744.0245293,17680283.338749196,14.321018345394249,283892070.10993487
2015-9,0.7769665085934873,473.4598285714287,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.5069846878588551,1040.031184099303,10.274719249219498,346157148.6422781,17670420.958500482,14.321062822369974,283898432.4511229
2015-10,0.7773647136099704,468.28071428571445,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.5071129138983322,1037.2156084375863,10.26805027149776,346335553.2600268,17660558.57825177,14.321107299345702,283904794.7923109
2015-11,0.7777629186264534,463.1016000000002,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.5072372711844854,1032.9513174693675,10.261381293776022,346513957.8777756,17650696.19800306,14.321151776321429,283911157.1334989
2015-12,0.7781611236429365,457.9224857142858,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.5069878944968509,1027.6947984862525,10.254712316054285,346692362.49552435,17640833.817754347,14.321196253297153,283917519.474687
2016-1,0.7785593286594197,452.7433714285716,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.5067669553868405,1023.7972791193862,10.248043338332549,346870767.11327314,17630971.437505636,14.32124073027288,283923881.815875
2016-2,0.7785787175129001,447.5642571428573,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.5065766626226907,1019.0120760283754,10.209792728278416,346967062.6852042,17628115.44250964,14.322733105964616,283950351.65633225
2016-3,0.7785981063663806,442.385142857143,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.5059816393659077,1017.6873048640128,10.171542118224284,347063358.2571353,17625259.44751364,14.324225481656352,283976821.49678946
2016-4,0.778617495219861,437.2060285714287,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.5053741103810921,1015.4013325642528,10.133291508170151,347159653.82906634,17622403.452517644,14.32571785734809,284003291.3372467
2016-5,0.7786368840733415,432.0269142857144,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.5049624638934469,1009.2378181646036,10.095040898116022,347255949.4009974,17619547.457521647,14.327210233039828,284029761.1777039
2016-6,0.7786562729268219,426.8478000000001,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.5045470899751231,1012.2807008890588,10.05679028806189,347352244.97292846,17616691.46252565,14.328702608731565,284056231.0181612
2016-7,0.7786756617803023,421.66868571428586,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.5041459002315148,1013.6259805615216,10.01853967800776,347448540.5448595,17613835.467529655,14.3301949844233,284082700.8586184
2016-8,0.7786950506337829,416.4895714285716,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.5041816338787469,1016.1163771157168,9.980289067953626,347544836.1167906,17610979.472533654,14.331687360115035,284109170.69907564
2016-9,0.7787144394872633,411.3104571428572,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.5040106056128236,1018.3888444040596,9.942038457899494,347641131.68872166,17608123.477537658,14.333179735806771,284135640.5395329
2016-10,0.7787338283407438,406.13134285714295,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.5040965958302316,1020.7389145025218,9.903787847845363,347737427.2606527,17605267.48254166,14.33467211149851,284162110.3799901
2016-11,0.7787532171942242,400.9522285714287,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.5040225416616267,1021.3893317016008,9.865537237791232,347833722.8325838,17602411.48754566,14.336164487190246,284188580.22044736
2016-12,0.7787726060477047,395.7731142857144,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.5039871662711802,1022.8763399124892,9.8272866277371,347930018.40451485,17599555.492549665,14.337656862881984,284215050.06090456
2017-1,0.7787919949011851,390.594,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,0.5039889835653063,1024.6382582436154,9.78903601768297,348026313.9764459,17596699.49755367,14.33914923857372,284241519.9013618
2017-2,0.7787525403171032,338.767,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,0.5040306083075697,1026.2204492391477,9.772787307276202,348012150.6485423,17601849.29772406,14.340056251951149,284245167.4571347
2017-3,0.7787130857330212,419.962,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,0.5041148305563566,1030.2538096070757,9.756538596869436,347997987.3206387,17606999.097894453,14.340963265328575,284248815.0129076
2017-4,0.7786736311489393,387.8,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,0.5042147197279749,1033.3091604096965,9.740289886462667,347983823.9927351,17612148.898064844,14.341870278706004,284252462.5686806
2017-5,0.7786341765648573,391.122,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,0.5043315603814784,1045.1196310403243,9.7240411760559,347969660.6648315,17617298.69823524,14.342777292083433,284256110.1244535
2017-6,0.7785947219807754,409.739,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,0.5044666946385743,1052.8203150831378,9.707792465649131,347955497.3369279,17622448.49840563,14.34368430546086,284259757.6802264
2017-7,0.7785552673966936,413.46,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,0.5046171012608985,1064.9667905018036,9.691543755242366,347941334.00902426,17627598.298576023,14.344591318838289,284263405.23599935
2017-8,0.7785158128126116,497.019,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,0.504771047488385,1076.243174175485,9.6752950448356,347927170.6811207,17632748.098746415,14.345498332215715,284267052.79177225
2017-9,0.7784763582285297,476.478,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,0.5049288097648224,1080.201322380008,9.659046334428831,347913007.35321707,17637897.898916807,14.346405345593144,284270700.34754515
2017-10,0.7784369036444477,421.395,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,0.5050909347016788,1085.215610916349,9.642797624022064,347898844.0253135,17643047.699087203,14.347312358970573,284274347.90331805
2017-11,0.7783974490603658,413.641,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.5052537514527674,1089.5743660689768,9.626548913615297,347884680.69740987,17648197.499257594,14.348219372348,284277995.45909095
2017-12,0.7783579944762838,338.033,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.5054173530908956,1091.124856856724,9.61030020320853,347870517.3695063,17653347.299427986,14.349126385725429,284281643.0148639
2018-1,0.7783185398922019,431.028,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.505589382858121,1095.6848988642846,9.594051492801762,347856354.0416027,17658497.099598378,14.350033399102855,284285290.5706368
2018-2,0.7782754985277489,305.105,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.5059735140310043,1097.9997278386702,9.589570962322329,347693302.5170495,17664170.105247606,14.349208605675615,284260580.70301366
2018-3,0.7782324571632959,402.406,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.506369368141378,1103.7991697123496,9.585090431842897,347530250.9924964,17669843.110896833,14.348383812248375,284235870.83539045
2018-4,0.7781894157988428,419.419,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.5067854442388366,1105.882513892928,9.58060990136346,347367199.4679432,17675516.11654606,14.347559018821135,284211160.9677673
2018-5,0.7781463744343898,336.054,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.5072224102359335,1114.30243596086,9.576129370884027,347204147.9433901,17681189.12219529,14.346734225393895,284186451.10014415
2018-6,0.7781033330699368,568.395,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.507880776487821,1127.4460404056815,9.571648840404594,347041096.4188369,17686862.127844516,14.345909431966655,284161741.232521
2018-7,0.7780602917054837,541.488,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.5087651374370598,1133.077251416225,9.567168309925158,346878044.8942838,17692535.133493744,14.345084638539417,284137031.36489785
2018-8,0.7780172503410308,537.851,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.5096757341147239,1140.9603589846886,9.562687779445724,346714993.3697306,17698208.139142975,14.344259845112177,284112321.49727464
