,Rio de-01eiro - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Rio De Janeiro - Consumo de Cimento (t),Rio De Janeiro - Produção de Cimento (t),Rio de Janeiro - IDH,Rio de Janeiro - PIB - Estadual,Rio de Janeiro - PIB - Construção Civil,Rio de Janeiro - PIB - Per Capita,Rio de Janeiro - PIB Preços de Mercado,Rio de Janeiro - Desemprego
2005-6,0.3314321739732783,0.4302028729547594,-7431.800235590503,4.256101726196984,1.400078135123935,0.4199780553732319,182295321.4014512,7489480.716699338,0.5804670357747842,284.813,207.979624793793,0.7752218751803409,368994279.0899761,18268703.366313245,22.27109002028161,350042102.87194103,8.220441778523133
2005-7,0.3317698299654149,0.4313751989691616,-7447.830376487559,4.16168717243741,1.5002475733361442,0.426655987569031,182460911.1794265,7494793.726008162,0.5645649922940777,267.064,209.737033020598,0.7752834357494678,369302208.3198018,18275012.12132158,22.27334986986248,350092999.07679653,8.212577526256513
2005-8,0.3316598020544536,0.4316478866297594,-7426.454566904413,4.079825078928361,1.366263537502306,0.4533210772878235,182626500.957402,7500106.735316987,0.5609756759595197,321.431,212.3092988214852,0.7753449963185948,369610137.5496274,18281320.87632992,22.275609719443352,350143895.28165203,8.204713273989894
2005-9,0.3313026531904409,0.4277093852365702,-7512.020875107958,4.012628248908924,1.489061200727286,0.4844114534007803,182792090.7353773,7505419.744625812,0.5646643450021134,280.468,212.8402065264721,0.7754065568877218,369918066.779453,18287629.631338254,22.277869569024222,350194791.48650753,8.196849021723274
2005-10,0.3310835087846837,0.4225131084131527,-7687.979669089395,3.9602332396446167,1.2109586000669308,0.4945726100320757,182957680.51335275,7510732.753934638,0.5644640550493971,292.837,214.28528117905623,0.7754681174568487,370225996.00927866,18293938.386346597,22.280129418605096,350245687.691363,8.188984769456653
2005-11,0.3309875429981712,0.410747290823505,-7676.736667287167,3.9221772649399615,1.6422607052183609,0.4959029929217597,183123270.29132813,7516045.763243463,0.5622657106505984,304.782,214.49730873571465,0.7755296780259757,370533925.2391043,18300247.14135493,22.28238926818597,350296583.8962185,8.181120517190033
2005-12,0.3308527149625705,0.4101195327303973,-7542.184036343686,3.892160292125506,1.377980104178371,0.5121818479826961,183288860.0693036,7521358.772552288,0.5630711908624105,281.31,215.23540449323784,0.7755912385951027,370841854.4689299,18306555.896363266,22.28464911776684,350347480.101074,8.173256264923413
2006-1,0.3306565608509338,0.4093210137705744,-7965.495545452277,3.8684439286332686,1.0704709367180183,0.5246513831169914,183454449.8472789,7526671.781861113,0.5580933471517024,301.206,215.78234064037036,0.7756527991642297,371149783.6987555,18312864.6513716,22.28690896734771,350398376.3059295,8.165392012656794
2006-2,0.330545946517139,0.4028183365263698,-7956.205189035386,3.846872965752776,1.272740378704435,0.5117940136540285,183612058.601541,7531879.804076586,0.5540061208774786,250.819,216.33459980870745,0.7757160757063487,371407510.2719281,18321006.689051583,22.287634086794963,350417501.94526565,8.163197529142245
2006-3,0.3301968828833824,0.3998570076790366,-8153.367564422752,3.842818789820434,1.087038179944784,0.5216724461884032,183769667.35580307,7537087.826292059,0.558308779155122,330.2,217.91245180647348,0.7757793522484677,371665236.8451007,18329148.72673157,22.288359206242216,350436627.5846018,8.161003045627695
2006-4,0.330003286489995,0.3979963710958243,-8423.448244351577,3.836249908110392,1.2439483036977474,0.5491307539299164,183927276.1100652,7542295.848507533,0.5671710316312383,270.149,218.1754996325561,0.7758426287905867,371922963.41827327,18337290.76441155,22.289084325689476,350455753.223938,8.158808562113146
2006-5,0.3300312398024141,0.4056653747218318,-8229.867308086905,3.840605092822108,0.9925459420462728,0.5836820001689738,184084884.86432725,7547503.870723005,0.5968232499556683,314.374,219.83999996529343,0.7759059053327058,372180689.9914459,18345432.80209153,22.28980944513673,350474878.86327416,8.156614078598595
2006-6,0.3300309746477562,0.4149031030845876,-8333.395980655183,3.8357922282673904,1.1619063477174951,0.6123741776559579,184242493.6185893,7552711.892938478,0.6052265435927703,297.17,221.1594816388184,0.7759691818748248,372438416.56461847,18353574.83977152,22.29053456458398,350494004.5026103,8.154419595084047
2006-7,0.3300027535253428,0.4267485653722618,-8363.641502791654,3.834296240076312,1.0107148892098956,0.6206261710016543,184400102.37285143,7557919.915153951,0.6134655051430675,322.005,223.0690435991694,0.7760324584169438,372696143.13779104,18361716.877451494,22.291259684031232,350513130.1419465,8.152225111569496
2006-8,0.3299511208627785,0.4258794259587617,-8483.803210688488,3.837301314139748,1.137471455329126,0.6093984595457096,184557711.1271135,7563127.937369425,0.6251193452031805,331.806,225.13827863227556,0.7760957349590629,372953869.71096367,18369858.91513148,22.291984803478485,350532255.7812827,8.150030628054948
2006-9,0.3297770876356483,0.427904503700878,-8564.573776025667,3.830845488644045,1.0587078803302106,0.6087555012956766,184715319.8813756,7568335.959584897,0.6374779078573267,310.371,227.0310235640165,0.7761590115011819,373211596.2841362,18378000.952811465,22.292709922925734,350551381.4206189,8.147836144540399
2006-10,0.3295396599702044,0.4308949403404751,-8753.077264130869,3.820865481468113,1.421378557730808,0.6272259685547825,184872928.63563767,7573543.98180037,0.6494765821002537,321.178,229.3844131769041,0.776222288043301,373469322.85730886,18386142.99049145,22.29343504237299,350570507.05995506,8.145641661025849
2006-11,0.3291587415169313,0.4297781875807803,-8585.918047929645,3.797759546537678,1.4120349588618786,0.6138016533493752,185030537.38989973,7578752.004015843,0.6544472076430272,316.305,230.9341071030982,0.77628556458542,373727049.43048143,18394285.028171428,22.294160161820248,350589632.6992912,8.1434471775113
2006-12,0.3287550006404469,0.4275878752901689,-8102.613779191029,3.778681269312833,1.1875702591687969,0.5948781830476984,185188146.14416185,7583960.026231317,0.6529124218025248,300.099,231.67020294615335,0.776348841127539,373984776.00365406,18402427.065851413,22.2948852812675,350608758.3386274,8.14125269399675
2007-1,0.3283300020452598,0.4261722902551189,-8429.349883699913,3.758139256867763,1.0484592446587069,0.5915910920220523,185345754.8984239,7589168.048446789,0.652250285916937,314.579,231.99333730981516,0.776412117669658,374242502.5768266,18410569.103531394,22.295610400714757,350627883.9779636,8.139058210482201
2007-2,0.3281089632444669,0.4272545197346237,-8207.504212454718,3.739732339264414,0.8421045009906388,0.5821912594010402,185495361.54458392,7594051.910447072,0.6486758561842155,289.157,232.6793123997657,0.7764773135288652,374464684.6929349,18416990.704374105,22.29639469953847,350639269.7327538,8.136316980557707
2007-3,0.3272603296584033,0.421374616153345,-8302.699392306728,3.706955628134506,1.018140906308683,0.5624597981278792,185644968.19074392,7598935.772447355,0.6396733150346336,358.097,234.55578499138448,0.7765425093880725,374686866.8090431,18423412.30521681,22.297178998362188,350650655.4875441,8.133575750633213
2007-4,0.3263843168911509,0.4226987158945232,-8434.701866226666,3.675935689954143,0.9033883329680754,0.5607781390026951,185794574.836904,7603819.634447637,0.6337527638093442,320.731,234.42758610511024,0.7766077052472796,374909048.92515135,18429833.90605953,22.297963297185905,350662041.2423344,8.130834520708719
2007-5,0.3254811505756901,0.4265292995204747,-8141.051175182823,3.63852003418216,0.9401668232327632,0.5641176200703027,185944181.483064,7608703.49644792,0.653237645563625,348.055,236.46610902629507,0.7766729011064868,375131231.0412596,18436255.50690224,22.29874759600962,350673426.9971247,8.128093290784225
2007-6,0.3247551478303461,0.427912233110958,-8026.170619784551,3.601931188268772,0.8058311751117864,0.557268421320419,186093788.129224,7613587.358448203,0.6449100186574492,339.532,237.638137345236,0.776738096965694,375353413.1573678,18442677.107744947,22.299531894833336,350684812.7519149,8.125352060859731
2007-7,0.3238025554600822,0.4270491588284315,-7955.022260278307,3.560009340555952,1.076324332364028,0.5417029185846474,186243394.77538395,7618471.220448485,0.63275579381832,355.153,239.00398454016343,0.7768032928249011,375575595.273476,18449098.708587658,22.300316193657054,350696198.5067052,8.122610830935237
2007-8,0.3229256723069121,0.4251241376010696,-7983.790257906689,3.5118118337828608,0.928096428428659,0.5383365294217008,186393001.421544,7623355.082448767,0.6268005040535086,393.579,240.1293713058688,0.7768684886841084,375797777.3895842,18455520.30943037,22.30110049248077,350707584.2614955,8.119869601010745
2007-9,0.3227474247610439,0.4202971223147698,-7895.376088335307,3.469607481841116,0.8415331129361044,0.5168062325264737,186542608.067704,7628238.94444905,0.6258989699329778,339.874,240.5228217647338,0.7769336845433156,376019959.5056925,18461941.91027308,22.301884791304488,350718970.0162857,8.11712837108625
2007-10,0.3230218078543215,0.422186667969427,-7988.122113095049,3.4226070580234054,0.9901874062377624,0.492773472916794,186692214.713864,7633122.806449333,0.617964982686669,385.653,242.23058942265752,0.7769988804025227,376242141.6218007,18468363.51111579,22.302669090128205,350730355.771076,8.114387141161757
2007-11,0.3232042221210488,0.4244249038787387,-8017.515428278837,3.3732677481944013,0.9668064819595842,0.4788592048124005,186841821.360024,7638006.668449616,0.6145670424343683,346.513,243.43904469293508,0.77706407626173,376464323.73790896,18474785.1119585,22.30345338895192,350741741.52586627,8.111645911237263
2007-12,0.3232270114909034,0.4244999572063965,-7877.11519891132,3.3132900029546954,0.8691533889591027,0.4548379030142503,186991428.006184,7642890.530449898,0.6103282941034248,316.174,245.4685699165518,0.7771292721209372,376686505.8540172,18481206.71280121,22.30423768777564,350753127.2806566,8.108904681312769
2008-1,0.3229468950935225,0.4249975168895801,-8333.785630800456,3.2555579562369243,1.1129169419380611,0.4442798633210167,187141034.652344,7647774.392450181,0.6123131329450783,352.18,245.96379778233376,0.7771944679801444,376908687.97012544,18487628.31364392,22.305021986599357,350764513.0354468,8.106163451388275
2008-2,0.3224834325270447,0.4302154047083354,-7957.479510093275,3.199376609861489,0.9254570735761608,0.4446804445496704,187282618.10601315,7652174.341637064,0.6130114959204532,317.254,246.467766295435,0.7772617865005359,377033968.9396656,18494555.9096576,22.302529453020185,350717782.06484497,8.108538261610104
2008-3,0.3220127689762264,0.4313867734467428,-7892.607761543437,3.141468520965748,0.843959701601586,0.4484128206903977,187424201.5596823,7656574.290823947,0.6213585443907181,340.1,247.8306880604703,0.7773291050209273,377159249.9092056,18501483.50567128,22.300036919441016,350671051.09424305,8.11091307183193
2008-4,0.3218457462434274,0.4338669727481246,-8007.976541076512,3.0675634134381013,1.0100789688419711,0.4473258895577853,187565785.01335144,7660974.24001083,0.6263187436812404,364.548,248.22883573912327,0.7773964235413189,377284530.8787457,18508411.10168496,22.297544385861848,350624320.1236412,8.11328788205376
2008-5,0.3216894699118647,0.4321500462512327,-7622.164669581103,2.983508587016217,0.8788234320750334,0.4544319127338644,187707368.4670206,7665374.189197713,0.646709513314914,368.811,250.10443443517568,0.7774637420617103,377409811.8482858,18515338.69769864,22.29505185228268,350577589.15303934,8.115662692275587
2008-6,0.3217233113426698,0.416568100772241,-7526.222983080984,2.8968331481222203,0.7991930023670225,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,365.331,250.5341984039488,0.7775310605821019,377535092.8178259,18522266.293712314,22.29255931870351,350530858.1824374,8.118037502497415
2008-7,0.3217578488262395,0.4017041211332135,-7372.476799457021,2.8193033709764,0.902092951723226,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,412.269,252.0558865011964,0.7775983791024934,377660373.787366,18529193.889725994,22.290066785124345,350484127.2118356,8.120412312719242
2008-8,0.321434483424217,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9463193773473402,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,391.08,253.30565880531935,0.7776656976228848,377785654.7569061,18536121.485739674,22.287574251545177,350437396.2412337,8.122787122941071
2008-9,0.3211055724560831,0.393954511741958,-7785.307445305803,2.665912474404139,1.072336807943622,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,370.434,253.77658493129985,0.7777330161432764,377910935.7264462,18543049.08175335,22.28508171796601,350390665.2706318,8.1251619331629
2008-10,0.3214388068401736,0.4032616547632046,-7703.954458964581,2.598260780235978,1.0137661057737235,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,370.647,253.95435148981585,0.7778003346636678,378036216.6959863,18549976.67776703,22.28258918438684,350343934.30002993,8.127536743384727
2008-11,0.3219877690211934,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.0949575949903168,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,338.441,253.7155134962018,0.7778676531840594,378161497.6655264,18556904.27378071,22.28009665080767,350297203.3294281,8.129911553606556
2008-12,0.3224740757049538,0.4155686208661097,-7673.72643892393,2.504755709594416,1.1610813401906588,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,309.581,254.07519525932636,0.7779349717044508,378286778.6350665,18563831.869794387,22.277604117228503,350250472.35882616,8.132286363828383
2009-1,0.3229785466246376,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7012005668165715,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,306.247,254.62148081673809,0.7780022902248424,378412059.60460657,18570759.465808067,22.27511158364933,350203741.3882243,8.134661174050212
2009-2,0.3235019863099311,0.4330860958676656,-8362.130172448553,2.419211323171128,0.7911392802955751,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,283.758,255.20983068422623,0.7780719347505143,379114872.65565753,18571095.278824363,22.27604372811699,350288515.39199346,8.131618336983788
2009-3,0.3238161296377977,0.4381030668091561,-8556.283355305572,2.384914975903917,0.6947273574987124,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,360.756,256.01557595533774,0.7781415792761861,379817685.7067084,18571431.09184065,22.276975872584643,350373289.3957627,8.128575499917362
2009-4,0.3248682888210506,0.45007711682254,-8805.162211693303,2.3630365952461503,0.6925605788455927,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,327.097,256.4664696484796,0.778211223801858,380520498.7577594,18571766.90485695,22.277908017052297,350458063.39953184,8.125532662850938
2009-5,0.3260618392685996,0.450431778065969,-8667.302626906909,2.3525692667827225,0.8262641115749951,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,353.812,257.9440795167116,0.77828086832753,381223311.8088104,18572102.71787324,22.278840161519952,350542837.403301,8.122489825784514
2009-6,0.3275022614868222,0.4443889715056729,-8866.763268778828,2.338774353162325,0.8459717013893588,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,348.866,258.4428136083528,0.7783505128532019,381926124.8598613,18572438.530889537,22.279772305987606,350627611.4070702,8.119446988718089
2009-7,0.3285787331940973,0.4406435988198508,-9104.309037125651,2.304832376935664,1.0287709072004996,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,357.718,259.97443965453886,0.7784201573788738,382628937.9109123,18572774.34390583,22.28070445045526,350712385.4108394,8.116404151651665
2009-8,0.3296966143723425,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9676854539357764,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,340.98,261.0379183303424,0.7784898019045456,383331750.9619632,18573110.156922124,22.28163659492292,350797159.41460854,8.11336131458524
2009-9,0.3307531642104125,0.4517057294318006,-9303.102943424732,2.248138981864224,0.724499229322103,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,341.918,261.59946010635207,0.7785594464302176,384034564.0130141,18573445.96993842,22.282568739390573,350881933.41837776,8.110318477518815
2009-10,0.3315287915461139,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7633071541231229,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,329.733,262.2768200725075,0.7786290909558895,384737377.0640651,18573781.78295471,22.283500883858228,350966707.4221469,8.107275640452391
2009-11,0.3321105667234974,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7775651006383951,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,329.229,262.5448451878106,0.7786987354815613,385440190.115116,18574117.595971007,22.28443302832588,351051481.4259161,8.104232803385967
2009-12,0.3327004921235474,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6588931475137494,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,286.816,262.4438615244407,0.7787683800072333,386143003.16616696,18574453.4089873,22.285365172793536,351136255.4296853,8.101189966319541
2010-1,0.3333019917282952,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.8031841697782718,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,312.944,262.0098062511323,0.7788380245329052,386845816.2172179,18574789.222003598,22.28629731726119,351221029.43345445,8.098147129253118
2010-2,0.3340235243126784,0.4638866746250542,-9576.958631035535,2.030863470139216,0.5926900446632651,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,276.977,262.5268472402915,0.7789101984079536,387466172.7767533,18567696.476306543,22.284691941029426,351259687.2341178,8.097008132833121
2010-3,0.3349733221042218,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.7585008947055016,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,344.264,264.2769917493701,0.778982372283002,388086529.33628863,18560603.7306095,22.283086564797664,351298345.0347811,8.095869136413123
2010-4,0.3359521089027524,0.455830055988475,-10059.393149424635,1.938766300428007,0.6804934266711138,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,307.211,264.8412224368987,0.7790545461580505,388706885.895824,18553510.984912448,22.2814811885659,351337002.83544445,8.094730139993127
2010-5,0.3368522387529427,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8415792375791469,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,356.467,265.9482303286901,0.7791267200330989,389327242.4553594,18546418.2392154,22.279875812334133,351375660.6361078,8.09359114357313
2010-6,0.3377739279129647,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7475516797723416,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,369.496,265.63436902039444,0.7791988939081473,389947599.0148947,18539325.493518356,22.278270436102368,351414318.4367711,8.092452147153132
2010-7,0.33810149151644,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6585535280859806,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,374.629,266.47808678807706,0.7792710677831958,390567955.5744301,18532232.7478213,22.2766650598706,351452976.23743445,8.091313150733136
2010-8,0.3384350352448115,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8571799086828237,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,399.587,266.44041740617666,0.7793432416582443,391188312.1339655,18525140.002124254,22.27505968363884,351491634.0380978,8.09017415431314
2010-9,0.339549332220742,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.9272688877681192,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,393.905,266.1967390102758,0.7794154155332927,391808668.6935008,18518047.25642721,22.273454307407075,351530291.8387611,8.089035157893141
2010-10,0.3406930824200208,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,366.444,265.90200746086714,0.7794875894083412,392429025.2530362,18510954.51073016,22.27184893117531,351568949.63942444,8.087896161473145
2010-11,0.3412901084522625,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,365.448,265.7705106439498,0.7795597632833896,393049381.8125716,18503861.76503311,22.270243554943548,351607607.4400878,8.086757165053148
2010-12,0.3420921970120803,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,332.539,265.80116364696505,0.779631937158438,393669738.3721069,18496769.01933606,22.268638178711782,351646265.2407511,8.08561816863315
2011-1,0.3430027709163074,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,328.629,265.59387728752915,0.7797041110334865,394290094.9316423,18489676.27363901,22.267032802480017,351684923.04141444,8.084479172213154
2011-2,0.3439216326365455,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,329.562,265.63823231754526,0.7797508046987656,394789752.66240656,18481062.49854957,22.261792981943007,351660295.09652674,8.23505058124423
2011-3,0.3449506050105581,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,332.044,266.44575071822527,0.7797974983640446,395289410.3931708,18472448.72346012,22.256553161406,351635667.15163904,8.385621990275308
2011-4,0.3464023289977573,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,326.855,267.51883591746787,0.7798441920293235,395789068.12393504,18463834.948370676,22.25131334086899,351611039.20675135,8.536193399306386
2011-5,0.3476377175727921,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,370.477,268.2079046168349,0.7798908856946026,396288725.8546993,18455221.173281223,22.246073520331983,351586411.2618636,8.686764808337463
2011-6,0.3488535518238981,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,384.873,268.0227785984701,0.7799375793598817,396788383.5854636,18446607.39819178,22.24083369979497,351561783.3169759,8.83733621736854
2011-7,0.3495750067287363,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,383.865,268.5811452309215,0.7799842730251607,397288041.3162278,18437993.623102333,22.23559387925796,351537155.3720882,8.987907626399618
2011-8,0.3504932980253616,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,428.42,268.68473105901097,0.7800309666904397,397787699.04699206,18429379.848012887,22.230354058720955,351512527.4272005,9.138479035430697
2011-9,0.3517340466713416,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,389.212,268.0741354004124,0.7800776603557188,398287356.77775633,18420766.07292344,22.225114238183945,351487899.4823128,9.289050444461772
2011-10,0.3531622279460545,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,383.725,268.2977410186585,0.7801243540209979,398787014.5085206,18412152.297833998,22.21987441764694,351463271.53742504,9.439621853492849
2011-11,0.3545833184848288,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,387.8,267.8636781808248,0.7801710476862769,399286672.2392849,18403538.522744548,22.214634597109928,351438643.59253734,9.590193262523924
2011-12,0.356592966479958,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,344.792,266.7096135480292,0.7802177413515559,399786329.9700491,18394924.7476551,22.20939477657292,351414015.64764965,9.740764671555004
2012-1,0.3584683230994765,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,358.567,266.68675134442896,0.780264435016835,400285987.70081335,18386310.97256565,22.20415495603591,351389387.70276195,9.89133608058608
2012-2,0.3602064114948068,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,341.167,267.44146450959823,0.7803912713711185,400656134.9353902,18371503.22461507,22.19622508266404,351311229.79128355,9.980516304566038
2012-3,0.3621693275597482,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,413.334,268.12087185911764,0.7805181077254021,401026282.169967,18356695.476664484,22.18829520929216,351233071.87980515,10.069696528545997
2012-4,0.3643570011404733,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,355.482,267.7972711616489,0.7806449440796857,401396429.4045438,18341887.7287139,22.180365335920285,351154913.96832675,10.158876752525956
2012-5,0.3665693458800186,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,419.136,268.0728033513669,0.7807717804339693,401766576.63912064,18327079.98076332,22.17243546254841,351076756.05684835,10.248056976505913
2012-6,0.368808470515265,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,384.891,267.80700629935154,0.7808986167882529,402136723.8736975,18312272.23281273,22.16450558917654,350998598.14536995,10.33723720048587
2012-7,0.3710744815887813,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,435.636,267.6293808210795,0.7810254531425365,402506871.1082743,18297464.484862145,22.156575715804664,350920440.23389155,10.426417424465829
2012-8,0.373686175263727,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,458.944,266.7563471716073,0.78115228949682,402877018.3428511,18282656.73691156,22.14864584243279,350842282.32241315,10.515597648445787
2012-9,0.3762423209783987,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,393.089,265.917966146412,0.7812791258511036,403247165.5774279,18267848.98896097,22.140715969060917,350764124.41093475,10.604777872425744
2012-10,0.3784197289122285,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,433.678,265.03710839117275,0.7814059622053873,403617312.8120048,18253041.24101039,22.13278609568904,350685966.49945635,10.6939580964057
2012-11,0.3805161910855389,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,391.653,264.24774485330727,0.7815327985596708,403987460.0465816,18238233.493059807,22.124856222317167,350607808.58797795,10.78313832038566
2012-12,0.3826432539964221,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,348.055,263.65506450189474,0.7816596349139544,404357607.2811584,18223425.74510922,22.11692634894529,350529650.67649955,10.87231854436562
2013-1,0.3844912347512046,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,368.855,262.9825476097213,0.781786471268238,404727754.5157352,18208617.997158635,22.108996475573417,350451492.76502115,10.961498768345576
2013-2,0.3864603870743657,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,338.512,262.51758403029083,0.7818822106520452,404970475.657046,18183983.0169278,22.09955288974606,350336417.1080337,11.031410019316125
2013-3,0.3886550555322805,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,376.414,262.33241686407865,0.7819779500358524,405213196.7983567,18159348.036696963,22.090109303918705,350221341.4510462,11.10132127028667
2013-4,0.3913837177878257,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,428.665,261.4302018874634,0.7820736894196596,405455917.93966746,18134713.05646613,22.08066571809135,350106265.7940588,11.171232521257217
