,Ceará - Desemprego,Ceará - Consumo de Cimento (t),Ceará - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Ceará - IDH,Ceará - PIB - Estadual,Ceará - PIB - Construção Civil,Ceará - PIB - Per Capita,Ceará - PIB - Preços de Mercado,Ceará - Produção de Cimento (t)
2010-11,8.00867524702037,137.036,0.3591107131552165,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,0.7122976935665954,78295343.40459394,4849363.848204418,7.768884248910813,65437076.56473682,145.5797817083632
2010-12,8.007793664558292,201.888,0.3594721067145755,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,0.7124639742139818,78441992.84870142,4849119.995400504,7.771365538356501,65470417.20506337,145.7423343530407
2011-1,8.006912082096214,141.567,0.3598218739153558,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,0.7126302548613681,78588642.29280889,4848876.142596591,7.77384682780219,65503757.845389925,145.49890714745416
2011-2,8.157907240971863,115.864,0.3600611009360663,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,0.7127589669562541,78719121.70441994,4847284.373173631,7.775308205858479,65528919.55412377,144.98975236545832
2011-3,8.30890239984751,141.204,0.3603934153281636,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,0.71288767905114,78849601.11603099,4845692.603750671,7.776769583914769,65554081.26285761,145.23525258225663
2011-4,8.459897558723158,139.449,0.3606125595306116,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,0.7130163911460261,78980080.52764204,4844100.834327711,7.778230961971057,65579242.97159145,145.0298812239891
2011-5,8.610892717598805,113.44,0.3607069649999311,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.7131451032409121,79110559.93925309,4842509.06490475,7.779692340027346,65604404.68032529,145.7869198913174
2011-6,8.761887876474454,136.542,0.3608780944290989,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.713273815335798,79241039.35086414,4840917.295481791,7.781153718083636,65629566.389059134,145.69994496893952
2011-7,8.912883035350102,153.277,0.3611235731872095,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.7134025274306841,79371518.76247519,4839325.52605883,7.782615096139924,65654728.09779297,146.1835967051022
2011-8,9.06387819422575,167.021,0.3614422211391615,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.7135312395255701,79501998.17408626,4837733.75663587,7.784076474196214,65679889.80652681,146.81424259290355
2011-9,9.214873353101398,163.692,0.361626562530734,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.713659951620456,79632477.58569731,4836141.98721291,7.785537852252503,65705051.51526065,146.7485389674316
2011-10,9.365868511977045,145.031,0.3617836043278712,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.713788663715342,79762956.99730836,4834550.21778995,7.786999230308792,65730213.22399449,146.52033956432135
2011-11,9.516863670852691,173.692,0.3620143552789525,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.713917375810228,79893436.40891941,4832958.448366989,7.788460608365082,65755374.932728335,146.37179155929724
2011-12,9.66785882972834,126.961,0.3623253073056367,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.714046087905114,80023915.82053046,4831366.67894403,7.78992198642137,65780536.64146218,146.42540767924484
2012-1,9.818853988603989,142.397,0.3626123255176414,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.7141748,80154395.23214151,4829774.909521069,7.791383364477659,65805698.35019602,146.75221504714844
2012-2,9.852438153540206,143.499,0.3628738861683566,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.7142662916666667,80274986.28741857,4826739.427761132,7.79301942084029,65830652.536622,147.80470069343068
2012-3,9.886022318476424,160.587,0.3631050822765522,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.7143577833333333,80395577.34269565,4823703.9460011935,7.794655477202919,65855606.72304797,147.75321458721297
2012-4,9.91960648341264,116.653,0.3633087670076711,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.714449275,80516168.39797272,4820668.464241256,7.79629153356555,65880560.90947396,147.4174132189247
2012-5,9.953190648348857,163.844,0.3636929337366383,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.7145407666666667,80636759.45324978,4817632.982481319,7.797927589928181,65905515.09589993,147.82129414668935
2012-6,9.986774813285074,152.401,0.3643058778224837,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.7146322583333333,80757350.50852686,4814597.50072138,7.79956364629081,65930469.28232591,147.77599750616454
2012-7,10.02035897822129,179.893,0.3652756721900112,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.7147237499999999,80877941.56380393,4811562.018961443,7.801199702653441,65955423.46875189,147.77770465683855
2012-8,10.053943143157507,157.767,0.3661526836933959,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.7148152416666665,80998532.61908099,4808526.537201505,7.802835759016071,65980377.65517787,147.51929863927924
2012-9,10.087527308093724,148.487,0.3666270147872726,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.7149067333333332,81119123.67435807,4805491.055441567,7.804471815378701,66005331.841603845,147.3460862717683
2012-10,10.12111147302994,203.179,0.3676130077267837,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.7149982249999999,81239714.72963513,4802455.573681629,7.8061078717413315,66030286.02802982,147.31335033100257
2012-11,10.154695637966158,172.222,0.3687171368103141,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.7150897166666665,81360305.7849122,4799420.091921692,7.807743928103962,66055240.2144558,146.99315674884272
2012-12,10.188279802902375,162.812,0.3695662474971528,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.7151812083333332,81480896.84018928,4796384.610161753,7.809379984466592,66080194.40088178,146.95152591876504
2013-1,10.221863967838592,178.673,0.3701844952682258,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.7152726999999999,81601487.89546634,4793349.128401816,7.811016040829222,66105148.58730776,146.85734382243874
2013-2,10.25774376631134,145.178,0.3708653650917538,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.7153440381944444,81697524.40809706,4790310.663010342,7.811882324540658,66119472.87521023,146.99188451259874
2013-3,10.293623564784088,134.031,0.3716940235439107,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.7154153763888887,81793560.92072776,4787272.197618869,7.812748608252094,66133797.1631127,147.88444289461037
2013-4,10.329503363256835,143.115,0.3722919951401505,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.7154867145833332,81889597.43335848,4784233.732227395,7.81361489196353,66148121.45101517,148.31035290098492
2013-5,10.365383161729584,162.691,0.3726323917852431,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.7155580527777777,81985633.94598919,4781195.266835921,7.814481175674966,66162445.73891764,149.4359456174251
2013-6,10.401262960202333,160.042,0.3728757678420862,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.7156293909722221,82081670.45861991,4778156.8014444485,7.815347459386402,66176770.02682011,149.87414497626693
2013-7,10.43714275867508,185.124,0.3731206183199023,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.7157007291666666,82177706.97125062,4775118.336052975,7.816213743097838,66191094.31472258,150.88975955367596
2013-8,10.473022557147829,206.687,0.3733654559756715,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.7157720673611111,82273743.48388132,4772079.870661501,7.817080026809274,66205418.60262506,151.53039727944858
2013-9,10.508902355620576,184.866,0.3733842975029472,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.7158434055555555,82369779.99651204,4769041.405270028,7.81794631052071,66219742.89052752,151.902385275967
2013-10,10.544782154093324,190.547,0.3732242512778903,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.71591474375,82465816.50914276,4766002.939878554,7.818812594232146,66234067.17842999,152.34018680412953
2013-11,10.580661952566071,190.1,0.3733556930523805,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.7159860819444445,82561853.02177346,4762964.47448708,7.819678877943581,66248391.46633247,152.9296245029011
2013-12,10.61654175103882,184.335,0.3733830672926546,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.7160574201388888,82657889.53440417,4759926.009095607,7.8205451616550175,66262715.75423494,153.6179633676394
2014-1,10.652421549511567,192.134,0.3732250623944304,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.7161287583333333,82753926.04703489,4756887.5437041335,7.821411445366453,66277040.04213741,154.27530007265037
2014-2,10.683088202782866,157.337,0.3730334855959976,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.7161713191550926,82807920.36052862,4752616.540224588,7.8202821232274,66271884.72466649,155.10846740553234
2014-3,10.71375485605416,188.7934999999993,0.3728326610945208,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.7162138799768518,82861914.67402235,4748345.536745042,7.819152801088345,66266729.40719557,156.4045501081117
2014-4,10.744421509325456,220.25,0.3724189382132549,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.7162564407986111,82915908.98751608,4744074.533265496,7.818023478949291,66261574.08972465,157.72813421495215
2014-5,10.775088162596752,220.25,0.3718864927276546,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.7162990016203703,82969903.3010098,4739803.529785949,7.816894156810236,66256418.77225373,159.08558333148918
2014-6,10.805754815868047,220.25,0.3708292184213488,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.7163415624421295,83023897.61450353,4735532.526306403,7.8157648346711825,66251263.454782814,160.46249302330722
2014-7,10.836421469139346,220.25,0.369125613127448,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.7163841232638888,83077891.92799726,4731261.522826857,7.814635512532128,66246108.13731189,161.86842733415273
2014-8,10.86708812241064,220.25,0.3672654078404569,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.7164266840856481,83131886.24149099,4726990.519347311,7.813506190393074,66240952.819840975,163.30301934214455
2014-9,10.897754775681936,220.25,0.3654268920067235,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.7164692449074074,83185880.55498472,4722719.515867765,7.81237686825402,66235797.50237006,164.7721623302497
2014-10,10.928421428953232,220.25,0.3640717874601816,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.7165118057291666,83239874.86847845,4718448.512388218,7.811247546114965,66230642.18489914,166.27482277459185
2014-11,10.959088082224527,220.25,0.3620076809241285,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.7165543665509259,83293869.18197218,4714177.508908672,7.810118223975912,66225486.86742822,167.80881783903828
2014-12,10.989754735495824,220.25,0.3599727940693085,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.7165969273726851,83347863.4954659,4709906.505429126,7.808988901836857,66220331.5499573,169.38065348810937
2015-1,11.02042138876712,217.208,0.3581933358360871,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.7166394881944443,83401857.80895963,4705635.50194958,7.807859579697803,66215176.23248638,170.98541702451
2015-2,11.024819532151923,214.166,0.3565445366640027,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.7176787410458754,83440747.13731433,4699152.235627341,7.807403932443245,66213854.89909843,171.64597187119944
2015-3,11.029217675536728,214.166,0.3549665605736404,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.7187179938973063,83479636.46566905,4692668.969305103,7.806948285188688,66212533.565710485,172.28805412050033
2015-4,11.033615818921533,214.166,0.3530129388803696,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.7197572467487373,83518525.79402375,4686185.702982863,7.80649263793413,66211212.23232253,172.56828641957094
2015-5,11.038013962306335,214.166,0.3510276520179251,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.7207964996001683,83557415.12237845,4679702.436660624,7.806036990679573,66209890.89893458,173.62815445056256
2015-6,11.04241210569114,214.166,0.3492602083492043,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.7218357524515993,83596304.45073317,4673219.170338386,7.805581343425015,66208569.56554663,174.73700419351286
2015-7,11.046810249075945,214.166,0.3473496867269006,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.7228750053030303,83635193.77908787,4666735.904016146,7.805125696170457,66207248.23215868,176.10798616004556
2015-8,11.05120839246075,214.166,0.3457013003678598,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.7239142581544613,83674083.10744257,4660252.637693907,7.8046700489158995,66205926.898770735,177.65403335026303
2015-9,11.055606535845552,214.166,0.3439408073962717,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.7249535110058922,83712972.43579729,4653769.371371669,7.804214401661341,66204605.56538279,179.38484050039625
2015-10,11.060004679230357,214.166,0.342392981067564,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.7259927638573233,83751861.76415199,4647286.105049429,7.803758754406784,66203284.23199484,181.1575792367549
2015-11,11.06440282261516,214.166,0.3415515265734758,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.7270320167087543,83790751.09250669,4640802.83872719,7.803303107152226,66201962.89860688,182.8369662543304
2015-12,11.068800965999964,214.166,0.3409024619514573,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.7280712695601852,83829640.42086141,4634319.572404952,7.802847459897669,66200641.56521893,184.55296098395132
2016-1,11.073199109384769,204.08299999999983,0.3400518373526573,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.7291105224116162,83868529.74921611,4627836.3060827125,7.802391812643111,66199320.23183098,185.910679885742
2016-2,11.04317309711504,194.0,0.3396687103109885,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.7291643900056436,83880855.35716076,4623313.926582795,7.802184916617195,66197910.62255627,185.9727296195369
2016-3,11.013147084845308,194.0,0.3394000414276211,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.729218257599671,83893180.96510541,4618791.547082876,7.801978020591278,66196501.013281554,186.4022836588897
2016-4,10.983121072575578,194.0,0.3390565185772761,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.7292721251936984,83905506.57305005,4614269.167582958,7.801771124565362,66195091.40400684,185.9703336147365
2016-5,10.953095060305849,194.0,0.3389878977683786,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.7293259927877258,83917832.1809947,4609746.78808304,7.801564228539446,66193681.79473212,185.5707773342656
2016-6,10.92306904803612,194.0,0.3392389468508423,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.7293798603817532,83930157.78893936,4605224.408583121,7.801357332513529,66192272.18545741,185.80619703694612
2016-7,10.89304303576639,194.0,0.3400228188596075,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.7294337279757805,83942483.39688401,4600702.029083204,7.801150436487613,66190862.57618269,186.32082773110207
2016-8,10.863017023496658,194.0,0.3412656189765904,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.7294875955698079,83954809.00482866,4596179.649583286,7.800943540461697,66189452.96690798,187.06569362841583
2016-9,10.832991011226929,194.0,0.3424697049181441,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.7295414631638353,83967134.61277331,4591657.270083367,7.80073664443578,66188043.35763326,187.44374529023483
2016-10,10.8029649989572,194.0,0.3438624153857241,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.7295953307578626,83979460.22071797,4587134.890583449,7.800529748409864,66186633.74835855,187.96828138562813
2016-11,10.772938986687468,194.0,0.3448826322821638,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.7296491983518901,83991785.8286626,4582612.511083531,7.800322852383948,66185224.13908383,188.36979103658223
2016-12,10.742912974417738,188.89600000000007,0.3463902843506951,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.7297030659459175,84004111.43660726,4578090.131583612,7.800115956358031,66183814.52980912,188.317960751984
2017-1,10.712886962148009,183.792,0.3480069678258255,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,0.7297569335399449,84016437.04455191,4573567.752083695,7.799909060332115,66182404.9205344,187.5907052150952
2017-2,10.701910185950773,134.739,0.3493419399072487,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,0.7297550921273687,83994830.28853793,4573989.56889932,7.798791514006974,66170344.25764988,186.76695599449485
2017-3,10.69093340975354,151.819,0.3505949481367028,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,0.7297532507147926,83973223.53252396,4574411.385714945,7.797673967681835,66158283.59476536,186.71475158884783
2017-4,10.679956633556303,124.858,0.3519343029849285,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,0.7297514093022164,83951616.77650999,4574833.20253057,7.796556421356694,66146222.93188083,186.20739847595692
2017-5,10.668979857359068,162.684,0.3530184124564501,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,0.7297495678896402,83930010.02049601,4575255.019346195,7.795438875031554,66134162.26899631,186.57346198731176
2017-6,10.658003081161834,169.251,0.3542631218531546,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,0.729747726477064,83908403.26448204,4575676.836161821,7.794321328706414,66122101.6061118,186.42206010030665
2017-7,10.647026304964598,179.243,0.3558550180471129,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,0.7297458850644878,83886796.50846806,4576098.652977446,7.793203782381274,66110040.94322727,186.8725918535065
2017-8,10.636049528767362,194.134,0.3576204329720152,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,0.7297440436519117,83865189.75245407,4576520.469793071,7.792086236056133,66097980.28034274,187.4381552350057
2017-9,10.625072752570128,186.948,0.3592106193516918,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,0.7297422022393355,83843582.9964401,4576942.286608697,7.7909686897309935,66085919.617458224,187.3564026204086
2017-10,10.614095976372893,194.907,0.3611467379630269,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,0.7297403608267593,83821976.24042612,4577364.103424322,7.789851143405853,66073858.954573706,187.3957814391844
2017-11,10.603119200175655,179.505,0.3633131411649751,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.7297385194141832,83800369.48441215,4577785.920239947,7.788733597080713,66061798.29168918,187.3755814841319
2017-12,10.592142423978425,173.278,0.3651858271770465,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.729736678001607,83778762.72839817,4578207.737055573,7.787616050755573,66049737.628804654,187.2591450602503
2018-1,10.581165647781187,160.261,0.36665283463063,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.7297348365890308,83757155.9723842,4578629.553871198,7.786498504430432,66037676.965920135,186.50035289854213
2018-2,10.582313563225853,113.987,0.3684610182485478,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.7296646459571295,83700438.27179077,4578487.548923015,7.784612930058052,66018684.47341777,185.05512173553808
2018-3,10.58346147867052,114.289,0.370011881675845,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.7295944553252283,83643720.57119733,4578345.543974832,7.782727355685671,65999691.9809154,184.7469664725993
2018-4,10.584609394115189,117.313,0.3715060008645842,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.729524264693327,83587002.87060389,4578203.53902665,7.780841781313291,65980699.48841303,183.34169469328725
2018-5,10.585757309559853,110.502,0.3731110923398353,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.7294540740614257,83530285.17001046,4578061.534078467,7.778956206940911,65961706.99591066,183.76419185815564
2018-6,10.586905225004518,147.996,0.374844218759661,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.7293838834295244,83473567.46941704,4577919.529130284,7.77707063256853,65942714.50340829,184.89997582803093
2018-7,10.588053140449183,152.386,0.3764320814516777,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.7293136927976231,83416849.7688236,4577777.524182102,7.77518505819615,65923722.01090592,186.4837060074408
2018-8,10.589201055893852,177.259,0.3781955357902914,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.7292435021657219,83360132.06823015,4577635.519233919,7.773299483823769,65904729.51840356,187.66835658450896
2018-9,10.590348971338518,155.913,0.3805736973579179,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.7291733115338206,83303414.36763673,4577493.514285736,7.771413909451389,65885737.02590119,188.9223701142252
