,Rio Grande do Sul - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Rio Grande Do Sul - Produção de Cimento (t),Rio Grande Do Sul - Consumo de Cimento (t),Rio Grande do Sul - PIB - Estadual,Rio Grande do Sul - PIB - Construção Civil,Rio Grande do Sul - PIB - Per Capita,Rio Grande do Sul - PIB - Preços de Mercado,Rio Grande do Sul - value,Rio Grande do Sul - IDH
2005-5,8.068394546119627,0.4387655535867955,-7307.848389698152,4.361373483938184,1.5686237807140602,0.4197283588146051,182129731.6234758,7484167.707390512,0.6112913639662371,126.39607784618498,154.22,212797775.62487745,9041747.508046651,18.34367270701215,197656596.80397865,0.3788124899321567,0.776933816891686
2005-6,8.061269402499885,0.4302028729547594,-7431.800235590503,4.256101726196984,1.400078135123935,0.4199780553732319,182295321.4014512,7489480.716699338,0.5804670357747842,126.59373507085871,163.261,213011662.35308185,9047294.277116807,18.35056190815196,197728523.55143383,0.3791852038810016,0.7769826979747072
2005-7,8.054144258880145,0.4313751989691616,-7447.830376487559,4.16168717243741,1.5002475733361442,0.426655987569031,182460911.1794265,7494793.726008162,0.5645649922940777,126.36823904161425,161.492,213225549.08128625,9052841.046186963,18.35745110929177,197800450.2988891,0.3803336442918973,0.7770315790577285
2005-8,8.047019115260404,0.4316478866297594,-7426.454566904413,4.079825078928361,1.366263537502306,0.4533210772878235,182626500.957402,7500106.735316987,0.5609756759595197,126.6971752856373,173.938,213439435.80949065,9058387.815257125,18.364340310431576,197872377.04634437,0.3819196234467885,0.7770804601407497
2005-9,8.039893971640662,0.4277093852365702,-7512.020875107958,4.012628248908924,1.489061200727286,0.4844114534007803,182792090.7353773,7505419.744625812,0.5646643450021134,127.02924160606902,154.493,213653322.537695,9063934.58432728,18.371229511571386,197944303.79379955,0.3833630186144167,0.777129341223771
2005-10,8.032768828020922,0.4225131084131527,-7687.979669089395,3.9602332396446167,1.2109586000669308,0.4945726100320757,182957680.51335275,7510732.753934638,0.5644640550493971,128.1122004364415,153.438,213867209.2658994,9069481.353397436,18.3781187127112,198016230.5412548,0.3852820567919741,0.7771782223067922
2005-11,8.025643684401182,0.410747290823505,-7676.736667287167,3.9221772649399615,1.6422607052183609,0.4959029929217597,183123270.29132813,7516045.763243463,0.5622657106505984,129.3896140088504,185.306,214081095.9941038,9075028.122467594,18.385007913851005,198088157.28871003,0.3876317991406504,0.7772271033898135
2005-12,8.01851854078144,0.4101195327303973,-7542.184036343686,3.892160292125506,1.377980104178371,0.5121818479826961,183288860.0693036,7521358.772552288,0.5630711908624105,130.03943835387406,181.484,214294982.72230816,9080574.89153775,18.39189711499081,198160084.03616524,0.3900582810100004,0.7772759844728347
2006-1,8.011393397161699,0.4093210137705744,-7965.495545452277,3.8684439286332686,1.0704709367180183,0.5246513831169914,183454449.8472789,7526671.781861113,0.5580933471517024,130.30387022521342,170.928,214508869.45051256,9086121.660607908,18.39878631613062,198232010.78362048,0.3927532620201208,0.777324865555856
2006-2,8.009317152694202,0.4028183365263698,-7956.205189035386,3.846872965752776,1.272740378704435,0.5117940136540285,183612058.601541,7531879.804076586,0.5540061208774786,130.87380842817964,160.528,214705671.8714941,9092517.066231549,18.405512963838586,198298129.4935304,0.3958350847670391,0.7773761008437347
2006-3,8.007240908226704,0.3998570076790366,-8153.367564422752,3.842818789820434,1.087038179944784,0.5216724461884032,183769667.35580307,7537087.826292059,0.558308779155122,131.70084418845667,195.809,214902474.29247573,9098912.471855186,18.412239611546543,198364248.20344037,0.3986012728276343,0.7774273361316133
2006-4,8.005164663759206,0.3979963710958243,-8423.448244351577,3.836249908110392,1.2439483036977474,0.5491307539299164,183927276.1100652,7542295.848507533,0.5671710316312383,132.25597487005805,159.962,215099276.7134573,9105307.877478829,18.418966259254507,198430366.91335025,0.400924927235522,0.7774785714194918
2006-5,8.00308841929171,0.4056653747218318,-8229.867308086905,3.840605092822108,0.9925459420462728,0.5836820001689738,184084884.86432725,7547503.870723005,0.5968232499556683,133.27958015740637,183.965,215296079.1344389,9111703.283102466,18.42569290696247,198496485.6232602,0.4039561926651432,0.7775298067073705
2006-6,8.001012174824213,0.4149031030845876,-8333.395980655183,3.8357922282673904,1.1619063477174951,0.6123741776559579,184242493.6185893,7552711.892938478,0.6052265435927703,134.1191798781949,162.528,215492881.5554205,9118098.688726105,18.43241955467043,198562604.3331701,0.4066867589847489,0.7775810419952491
2006-7,7.998935930356716,0.4267485653722618,-8363.641502791654,3.834296240076312,1.0107148892098956,0.6206261710016543,184400102.37285143,7557919.915153951,0.6134655051430675,135.4573909635476,174.38,215689683.97640204,9124494.094349744,18.4391462023784,198628723.04308003,0.4111671338511201,0.7776322772831278
2006-8,7.996859685889218,0.4258794259587617,-8483.803210688488,3.837301314139748,1.137471455329126,0.6093984595457096,184557711.1271135,7563127.937369425,0.6251193452031805,136.89898224665544,184.4,215886486.39738363,9130889.499973385,18.44587285008636,198694841.75299,0.4158181061730235,0.7776835125710064
2006-9,7.99478344142172,0.427904503700878,-8564.573776025667,3.830845488644045,1.0587078803302106,0.6087555012956766,184715319.8813756,7568335.959584897,0.6374779078573267,138.10562084722935,171.344,216083288.8183652,9137284.905597022,18.45259949779432,198760960.4628999,0.4208057265859239,0.7777347478588851
2006-10,7.992707196954223,0.4308949403404751,-8753.077264130869,3.820865481468113,1.421378557730808,0.6272259685547825,184872928.63563767,7573543.98180037,0.6494765821002537,139.9157926618739,190.782,216280091.2393468,9143680.31122066,18.45932614550228,198827079.17280984,0.4264162004449762,0.7777859831467637
2006-11,7.990630952486725,0.4297781875807803,-8585.918047929645,3.797759546537678,1.4120349588618786,0.6138016533493752,185030537.38989973,7578752.004015843,0.6544472076430272,140.69527321807732,182.346,216476893.6603284,9150075.716844302,18.46605279321024,198893197.88271976,0.4320229814281482,0.7778372184346423
2006-12,7.988554708019229,0.4275878752901689,-8102.613779191029,3.778681269312833,1.1875702591687969,0.5948781830476984,185188146.14416185,7583960.026231317,0.6529124218025248,142.02526510130704,169.954,216673696.08131,9156471.12246794,18.47277944091821,198959316.5926297,0.4368679652682388,0.7778884537225209
2007-1,7.986478463551731,0.4261722902551189,-8429.349883699913,3.758139256867763,1.0484592446587069,0.5915910920220523,185345754.8984239,7589168.048446789,0.652250285916937,143.05035333249384,179.615,216870498.5022916,9162866.52809158,18.479506088626167,199025435.3025396,0.441934130915628,0.7779396890103996
2007-2,7.984004842861865,0.4272545197346237,-8207.504212454718,3.739732339264414,0.8421045009906388,0.5821912594010402,185495361.54458392,7594051.910447072,0.6486758561842155,143.73938547177232,158.886,217031421.6695149,9168637.342208575,18.483305858888944,199063626.3052088,0.446442862218831,0.7779934619120602
2007-3,7.981531222172,0.421374616153345,-8302.699392306728,3.706955628134506,1.018140906308683,0.5624597981278792,185644968.19074392,7598935.772447355,0.6396733150346336,145.1741883883589,191.003,217192344.83673823,9174408.15632557,18.48710562915172,199101817.307878,0.4512182730613152,0.7780472348137208
2007-4,7.979057601482134,0.4226987158945232,-8434.701866226666,3.675935689954143,0.9033883329680754,0.5607781390026951,185794574.836904,7603819.634447637,0.6337527638093442,146.36694317835077,178.867,217353268.0039616,9180178.970442563,18.490905399414498,199140008.3105472,0.4558083689693958,0.7781010077153815
2007-5,7.9765839807922685,0.4265292995204747,-8141.051175182823,3.63852003418216,0.9401668232327632,0.5641176200703027,185944181.483064,7608703.49644792,0.653237645563625,147.54686071034095,186.781,217514191.17118496,9185949.78455956,18.494705169677275,199178199.3132164,0.4597927625413407,0.7781547806170421
2007-6,7.974110360102403,0.427912233110958,-8026.170619784551,3.601931188268772,0.8058311751117864,0.557268421320419,186093788.129224,7613587.358448203,0.6449100186574492,148.67581546267067,174.657,217675114.33840832,9191720.598676557,18.49850493994005,199216390.31588557,0.4636862374925485,0.7782085535187028
2007-7,7.971636739412537,0.4270491588284315,-7955.022260278307,3.560009340555952,1.076324332364028,0.5417029185846474,186243394.77538395,7618471.220448485,0.63275579381832,149.5979191441362,186.04,217836037.5056317,9197491.41279355,18.50230471020283,199254581.31855476,0.4681556463417637,0.7782623264203634
2007-8,7.969163118722672,0.4251241376010696,-7983.790257906689,3.5118118337828608,0.928096428428659,0.5383365294217008,186393001.421544,7623355.082448767,0.6268005040535086,151.12960649316724,200.352,217996960.67285505,9203262.226910545,18.5061044804656,199292772.3212239,0.4721601769958427,0.778316099322024
2007-9,7.966689498032806,0.4202971223147698,-7895.376088335307,3.469607481841116,0.8415331129361044,0.5168062325264737,186542608.067704,7628238.94444905,0.6258989699329778,151.71761529332093,189.412,218157883.8400784,9209033.04102754,18.50990425072838,199330963.3238931,0.4758385556397009,0.7783698722236846
2007-10,7.96421587734294,0.422186667969427,-7988.122113095049,3.4226070580234054,0.9901874062377624,0.492773472916794,186692214.713864,7633122.806449333,0.617964982686669,152.68262291959138,219.425,218318807.0073017,9214803.855144534,18.51370402099116,199369154.3265623,0.4791543829259312,0.7784236451253452
2007-11,7.961742256653075,0.4244249038787387,-8017.515428278837,3.3732677481944013,0.9668064819595842,0.4788592048124005,186841821.360024,7638006.668449616,0.6145670424343683,153.32371317434954,221.717,218479730.17452508,9220574.66926153,18.517503791253933,199407345.32923147,0.4820803487653997,0.7784774180270059
2007-12,7.959268635963209,0.4244999572063965,-7877.11519891132,3.3132900029546954,0.8691533889591027,0.4548379030142503,186991428.006184,7642890.530449898,0.6103282941034248,153.65806213691076,194.188,218640653.3417484,9226345.483378524,18.52130356151671,199445536.33190063,0.4847099110026395,0.7785311909286665
2008-1,7.956795015273343,0.4249975168895801,-8333.785630800456,3.2555579562369243,1.1129169419380611,0.4442798633210167,187141034.652344,7647774.392450181,0.6123131329450783,153.8290748671768,220.955,218801576.50897175,9232116.29749552,18.525103331779487,199483727.33456984,0.4872864748800403,0.7785849638303272
2008-2,7.9591485392679555,0.4302154047083354,-7957.479510093275,3.199376609861489,0.9254570735761608,0.4446804445496704,187282618.10601315,7652174.341637064,0.6130114959204532,154.18556883946175,208.475,218928070.15132672,9237122.62234052,18.527856055486897,199510076.9950178,0.4896504179996306,0.7786414577546944
2008-3,7.961502063262569,0.4313867734467428,-7892.607761543437,3.141468520965748,0.843959701601586,0.4484128206903977,187424201.5596823,7656574.290823947,0.6213585443907181,155.4515027254063,206.443,219054563.79368165,9242128.947185518,18.53060877919431,199536426.65546572,0.4915874656166222,0.7786979516790616
2008-4,7.963855587257181,0.4338669727481246,-8007.976541076512,3.0675634134381013,1.0100789688419711,0.4473258895577853,187565785.01335144,7660974.24001083,0.6263187436812404,156.317679430242,225.882,219181057.4360366,9247135.272030516,18.53336150290172,199562776.3159137,0.4938341226123158,0.7787544456034289
2008-5,7.966209111251794,0.4321500462512327,-7622.164669581103,2.983508587016217,0.8788234320750334,0.4544319127338644,187707368.4670206,7665374.189197713,0.646709513314914,156.91187748249067,218.981,219307551.07839152,9252141.59687552,18.53611422660913,199589125.9763617,0.4972118612934749,0.7788109395277961
2008-6,7.968562635246407,0.416568100772241,-7526.222983080984,2.8968331481222203,0.7991930023670225,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,157.5849039585128,204.735,219434044.7207465,9257147.921720518,18.538866950316542,199615475.63680965,0.4995517728981347,0.7788674334521634
2008-7,7.970916159241019,0.4017041211332135,-7372.476799457021,2.8193033709764,0.902092951723226,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,158.2858779193356,239.142,219560538.36310145,9262154.246565515,18.541619674023952,199641825.2972576,0.5023837119575916,0.7789239273765306
2008-8,7.973269683235633,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9463193773473402,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,158.92366336741293,225.818,219687032.0054564,9267160.571410516,18.54437239773136,199668174.9577056,0.5035656829393563,0.7789804213008978
2008-9,7.975623207230245,0.393954511741958,-7785.307445305803,2.665912474404139,1.072336807943622,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,159.30477930865283,250.363,219813525.6478113,9272166.896255516,18.54712512143877,199694524.6181535,0.5046033885876487,0.7790369152252651
2008-10,7.977976731224858,0.4032616547632046,-7703.954458964581,2.598260780235978,1.0137661057737235,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,159.8739458078656,249.948,219940019.29016623,9277173.221100517,18.549877845146185,199720874.27860147,0.5053257898529901,0.7790934091496323
2008-11,7.980330255219471,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.0949575949903168,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,160.21009179043682,230.21,220066512.9325212,9282179.545945516,18.552630568853598,199747223.93904945,0.5062341488205007,0.7791499030739996
2008-12,7.982683779214084,0.4155686208661097,-7673.72643892393,2.504755709594416,1.1610813401906588,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,161.24202686334215,237.59,220193006.5748761,9287185.870790515,18.555383292561007,199773573.5994974,0.5069833563183037,0.7792063969983668
2009-1,7.985037303208696,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7012005668165715,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,161.49743016460815,199.662,220319500.21723104,9292192.195635514,18.558136016268417,199799923.25994536,0.5079244867478969,0.779262890922734
2009-2,7.982070742968428,0.4330860958676656,-8362.130172448553,2.419211323171128,0.7911392802955751,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,161.9255541815901,195.022,220778775.1082987,9297832.546561312,18.56487561393311,199899888.72563383,0.5084549021730452,0.7793222892787325
2009-3,7.97910418272816,0.4381030668091561,-8556.283355305572,2.384914975903917,0.6947273574987124,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,163.1915984409741,241.787,221238049.9993664,9303472.897487111,18.57161521159781,199999854.1913223,0.5089571887027231,0.779381687634731
2009-4,7.976137622487892,0.45007711682254,-8805.162211693303,2.3630365952461503,0.6925605788455927,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,163.84095374817034,228.783,221697324.89043403,9309113.248412907,18.578354809262503,200099819.6570108,0.5090294114709151,0.7794410859907295
2009-5,7.973171062247624,0.450431778065969,-8667.302626906909,2.3525692667827225,0.8262641115749951,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,164.64970906592177,217.827,222156599.78150168,9314753.599338708,18.5850944069272,200199785.12269923,0.5092931062158441,0.7795004843467279
2009-6,7.9702045020073555,0.4443889715056729,-8866.763268778828,2.338774353162325,0.8459717013893588,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,165.2015631139949,221.613,222615874.67256936,9320393.950264506,18.59183400459189,200299750.5883877,0.5102869907806298,0.7795598827027264
2009-7,7.967237941767087,0.4406435988198508,-9104.309037125651,2.304832376935664,1.0287709072004996,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,166.1179049027974,226.357,223075149.56363705,9326034.301190306,18.598573602256597,200399716.0540761,0.5112380265620192,0.7796192810587248
2009-8,7.964271381526819,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9676854539357764,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,166.6889046121578,220.979,223534424.45470467,9331674.652116103,18.605313199921287,200499681.5197646,0.5116009322808001,0.7796786794147234
2009-9,7.961304821286551,0.4517057294318006,-9303.102943424732,2.248138981864224,0.724499229322103,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,167.02919641050454,209.868,223993699.3457724,9337315.0030419,18.61205279758598,200599646.98545307,0.5124242130009011,0.7797380777707218
2009-10,7.958338261046283,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7633071541231229,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,168.4622694945287,255.586,224452974.23684,9342955.3539677,18.61879239525068,200699612.45114157,0.5131708590694971,0.7797974761267202
2009-11,7.9553717008060145,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7775651006383951,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,169.24189493483357,234.473,224912249.1279077,9348595.704893498,18.625531992915374,200799577.91683,0.5140691545009984,0.7798568744827188
2009-12,7.952405140565746,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6588931475137494,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,170.117653746272,233.783,225371524.01897532,9354236.055819295,18.63227159058007,200899543.38251847,0.5147219872711127,0.7799162728387172
2010-1,7.949438580325478,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.8031841697782718,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,170.59305357503447,218.089,225830798.910043,9359876.406745097,18.63901118824477,200999508.8482069,0.5154814173990407,0.7799756711947157
2010-2,7.94837682876685,0.4638866746250542,-9576.958631035535,2.030863470139216,0.5926900446632651,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,171.3268490588683,217.799,226239048.98098093,9360794.498805992,18.643035631791367,201063942.74421945,0.5162609060218775,0.78003815739127
2010-3,7.947315077208223,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.7585008947055016,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,172.46303845110108,274.172,226647299.0519189,9361712.59086689,18.64706007533797,201128376.64023197,0.5168223445529436,0.7801006435878243
2010-4,7.946253325649595,0.455830055988475,-10059.393149424635,1.938766300428007,0.6804934266711138,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,172.71260040468673,240.049,227055549.12285683,9362630.682927787,18.651084518884566,201192810.53624445,0.5174699951434809,0.7801631297843786
2010-5,7.945191574090967,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8415792375791469,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,173.69866001641006,235.199,227463799.1937948,9363548.774988685,18.655108962431168,201257244.4322569,0.5181564415216678,0.780225615980933
2010-6,7.944129822532339,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7475516797723416,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,174.53516578240843,251.884,227872049.2647327,9364466.867049582,18.65913340597777,201321678.32826945,0.518175718669182,0.7802881021774872
2010-7,7.943068070973712,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6585535280859806,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,175.20953847269195,250.763,228280299.33567065,9365384.95911048,18.663157849524367,201386112.224282,0.5185557991951217,0.7803505883740416
2010-8,7.942006319415085,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8571799086828237,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,176.04032746357686,267.189,228688549.40660855,9366303.05117138,18.66718229307097,201450546.12029445,0.5189695152611938,0.7804130745705959
2010-9,7.940944567856457,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.9272688877681192,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,176.19458591451897,253.323,229096799.4775465,9367221.143232277,18.67120673661757,201514980.01630697,0.5190451036759253,0.7804755607671502
2010-10,7.939882816297829,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,176.3046431921897,287.265,229505049.54848444,9368139.235293174,18.67523118016417,201579413.91231945,0.5191010570450737,0.7805380469637045
2010-11,7.9388210647392015,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,176.89951456737995,285.991,229913299.6194224,9369057.327354072,18.679255623710773,201643847.808332,0.5191434094367489,0.7806005331602589
2010-12,7.937759313180574,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,177.0716048281339,288.589,230321549.69036037,9369975.41941497,18.68328006725737,201708281.70434445,0.5189987004697335,0.7806630193568131
2011-1,7.936697561621946,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,177.76018805190515,258.457,230729799.76129827,9370893.511475869,18.687304510803973,201772715.60035697,0.5192439115748647,0.7807255055533675
2011-2,7.826446292835312,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,178.77757086593166,239.847,231104102.43545035,9369220.110517023,18.68933314090964,201827462.05192307,0.5192708386121498,0.7807626386764455
2011-3,7.716195024048678,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,179.4342446758162,292.77,231478405.10960245,9367546.70955818,18.691361771015305,201882208.50348917,0.5192874903762132,0.7807997717995234
2011-4,7.605943755262044,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,179.83899255815987,258.432,231852707.78375453,9365873.30859934,18.69339040112097,201936954.95505524,0.5201105577573049,0.7808369049226014
2011-5,7.495692486475409,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,180.2000545746903,296.282,232227010.45790663,9364199.907640498,18.69541903122663,201991701.4066213,0.5207448668651903,0.7808740380456793
2011-6,7.385441217688776,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,180.09036774833862,295.748,232601313.1320587,9362526.506681656,18.697447661332298,202046447.8581874,0.5213867395315035,0.7809111711687573
2011-7,7.275189948902142,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,180.39187396536607,280.502,232975615.8062108,9360853.105722811,18.69947629143796,202101194.30975348,0.5218173466488683,0.7809483042918353
2011-8,7.164938680115507,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,180.6456692523573,278.658,233349918.4803629,9359179.704763971,18.701504921543627,202155940.7613196,0.5222373327730897,0.7809854374149133
2011-9,7.054687411328874,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,181.2098889388919,284.93,233724221.15451497,9357506.303805128,18.703533551649294,202210687.21288568,0.5227666470688508,0.7810225705379913
2011-10,6.944436142542239,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,181.71686225579776,310.394,234098523.82866707,9355832.902846286,18.70556218175496,202265433.66445172,0.5237756763355436,0.7810597036610692
2011-11,6.834184873755605,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,181.5620784345992,311.065,234472826.50281915,9354159.501887444,18.707590811860623,202320180.11601785,0.5250125093409731,0.7810968367841472
2011-12,6.723933604968971,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,181.42669442439035,292.092,234847129.1769713,9352486.1009286,18.70961944196629,202374926.56758392,0.5264603329091359,0.7811339699072252
2012-1,6.613682336182337,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,181.09987892802545,294.069,235221431.85112333,9350812.69996976,18.711648072071952,202429673.01915,0.5279243807792995,0.7811711030303031
2012-2,6.6510831462915965,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,181.13997740461707,271.544,235560425.21549648,9343406.33612028,18.71360132885893,202481619.9747981,0.5294028086033865,0.7812972912457914
2012-3,6.688483956400855,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,181.0910354175041,299.91,235899418.5798697,9335999.972270804,18.715554585645908,202533566.93044627,0.530895500492805,0.7814234794612795
2012-4,6.725884766510115,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,180.6199420611333,280.566,236238411.9442428,9328593.608421326,18.717507842432887,202585513.8860944,0.5322031159201491,0.7815496676767678
2012-5,6.763285576619374,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,180.3058295001861,324.204,236577405.30861595,9321187.244571846,18.719461099219863,202637460.8417425,0.5337282816502852,0.781675855892256
