,Rio Grande Do Norte - Consumo de Cimento (t),Rio Grande do Norte - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Rio Grande Do Norte - Produção de Cimento (t),Rio Grande do Norte - PIB - Estadual,Rio Grande do Norte - PIB - Construção Civil,Rio Grande do Norte - PIB - Per Capita,Rio Grande do Norte - PIB - Preços de Mercado,Rio Grande do Norte - Desemprego
2006-5,42.359,0.7038057529435537,0.4056653747218318,-8229.867308086905,3.840605092822108,0.9925459420462728,0.5836820001689738,184084884.86432725,7547503.870723005,0.5968232499556683,33.00391684872012,33079204.92410535,2066256.3202695216,9.187297873889683,29227056.57012387,8.102717237559826
2006-6,38.437,0.7040949244423227,0.4149031030845876,-8333.395980655183,3.8357922282673904,1.1619063477174951,0.6123741776559579,184242493.6185893,7552711.892938478,0.6052265435927703,33.323784447980444,33107089.793295983,2067940.471544068,9.18778417954466,29231282.69563608,8.100792854133454
2006-7,45.045,0.7043840959410916,0.4267485653722618,-8363.641502791654,3.834296240076312,1.0107148892098956,0.6206261710016543,184400102.37285143,7557919.915153951,0.6134655051430675,33.64213671155998,33134974.662486613,2069624.6228186137,9.188270485199638,29235508.821148288,8.09886847070708
2006-8,50.67,0.7046732674398606,0.4258794259587617,-8483.803210688488,3.837301314139748,1.137471455329126,0.6093984595457096,184557711.1271135,7563127.937369425,0.6251193452031805,33.84100494444844,33162859.53167724,2071308.7740931597,9.188756790854615,29239734.946660496,8.096944087280706
2006-9,45.984,0.7049624389386295,0.427904503700878,-8564.573776025667,3.830845488644045,1.0587078803302106,0.6087555012956766,184715319.8813756,7568335.959584897,0.6374779078573267,34.0332475754107,33190744.40086788,2072992.9253677053,9.189243096509593,29243961.072172705,8.095019703854334
2006-10,47.164,0.7052516104373985,0.4308949403404751,-8753.077264130869,3.820865481468113,1.421378557730808,0.6272259685547825,184872928.63563767,7573543.98180037,0.6494765821002537,34.207346405190776,33218629.270058505,2074677.0766422516,9.18972940216457,29248187.197684918,8.09309532042796
2006-11,48.933,0.7055407819361674,0.4297781875807803,-8585.918047929645,3.797759546537678,1.4120349588618786,0.6138016533493752,185030537.38989973,7578752.004015843,0.6544472076430272,34.309169079766725,33246514.13924913,2076361.2279167967,9.190215707819547,29252413.323197123,8.091170937001586
2006-12,50.305,0.7058299534349364,0.4275878752901689,-8102.613779191029,3.778681269312833,1.1875702591687969,0.5948781830476984,185188146.14416185,7583960.026231317,0.6529124218025248,34.411847449394806,33274399.008439768,2078045.3791913432,9.190702013474526,29256639.44870933,8.089246553575213
2007-1,52.024,0.7061191249337053,0.4261722902551189,-8429.349883699913,3.758139256867763,1.0484592446587069,0.5915910920220523,185345754.8984239,7589168.048446789,0.652250285916937,34.63284323472959,33302283.8776304,2079729.530465889,9.191188319129504,29260865.57422154,8.08732217014884
2007-2,42.567,0.7063717375156711,0.4272545197346237,-8207.504212454718,3.739732339264414,0.8421045009906388,0.5821912594010402,185495361.54458392,7594051.910447072,0.6486758561842155,34.73968649756599,33323749.710401345,2079678.1287632184,9.190602702580009,29259769.26524577,8.084597183250185
2007-3,48.994,0.7066243500976367,0.421374616153345,-8302.699392306728,3.706955628134506,1.018140906308683,0.5624597981278792,185644968.19074392,7598935.772447355,0.6396733150346336,34.80239879685523,33345215.54317229,2079626.7270605485,9.19001708603051,29258672.95627,8.081872196351531
2007-4,41.894,0.7068769626796024,0.4226987158945232,-8434.701866226666,3.675935689954143,0.9033883329680754,0.5607781390026951,185794574.836904,7603819.634447637,0.6337527638093442,34.78463619545647,33366681.375943244,2079575.3253578776,9.189431469481011,29257576.647294227,8.079147209452877
2007-5,47.464,0.7071295752615682,0.4265292995204747,-8141.051175182823,3.63852003418216,0.9401668232327632,0.5641176200703027,185944181.483064,7608703.49644792,0.653237645563625,35.021208574757125,33388147.20871419,2079523.9236552075,9.188845852931516,29256480.338318456,8.076422222554221
2007-6,41.318,0.7073821878435338,0.427912233110958,-8026.170619784551,3.601931188268772,0.8058311751117864,0.557268421320419,186093788.129224,7613587.358448203,0.6449100186574492,35.23439725414607,33409613.04148514,2079472.521952537,9.18826023638202,29255384.029342685,8.073697235655567
2007-7,49.578,0.7076348004254995,0.4270491588284315,-7955.022260278307,3.560009340555952,1.076324332364028,0.5417029185846474,186243394.77538395,7618471.220448485,0.63275579381832,35.52826614271079,33431078.87425609,2079421.1202498667,9.187674619832524,29254287.720366918,8.070972248756913
2007-8,55.472,0.7078874130074653,0.4251241376010696,-7983.790257906689,3.5118118337828608,0.928096428428659,0.5383365294217008,186393001.421544,7623355.082448767,0.6268005040535086,35.75749180791756,33452544.707027037,2079369.7185471964,9.187089003283027,29253191.411391143,8.068247261858259
2007-9,50.879,0.7081400255894309,0.4202971223147698,-7895.376088335307,3.469607481841116,0.8415331129361044,0.5168062325264737,186542608.067704,7628238.94444905,0.6258989699329778,35.866884502912136,33474010.53979798,2079318.316844526,9.18650338673353,29252095.10241537,8.065522274959605
2007-10,60.773,0.7083926381713966,0.422186667969427,-7988.122113095049,3.4226070580234054,0.9901874062377624,0.492773472916794,186692214.713864,7633122.806449333,0.617964982686669,36.10297761982447,33495476.372568928,2079266.915141856,9.185917770184034,29250998.7934396,8.062797288060949
2007-11,57.011,0.7086452507533624,0.4244249038787387,-8017.515428278837,3.3732677481944013,0.9668064819595842,0.4788592048124005,186841821.360024,7638006.668449616,0.6145670424343683,36.17265451793097,33516942.20533988,2079215.5134391848,9.185332153634535,29249902.48446383,8.060072301162295
2007-12,54.073,0.708897863335328,0.4244999572063965,-7877.11519891132,3.3132900029546954,0.8691533889591027,0.4548379030142503,186991428.006184,7642890.530449898,0.6103282941034248,36.35696556831432,33538408.038110822,2079164.1117365148,9.18474653708504,29248806.17548806,8.057347314263641
2008-1,60.736,0.7091504759172937,0.4249975168895801,-8333.785630800456,3.2555579562369243,1.1129169419380611,0.4442798633210167,187141034.652344,7647774.392450181,0.6123131329450783,36.36081374534084,33559873.87088177,2079112.7100338445,9.184160920535543,29247709.866512287,8.054622327364987
2008-2,53.673,0.7093675212579571,0.4302154047083354,-7957.479510093275,3.199376609861489,0.9254570735761608,0.4446804445496704,187282618.10601315,7652174.341637064,0.6130114959204532,36.378411446448936,33577158.63269506,2080113.6345220832,9.183209933983209,29246329.59500401,8.057109756666447
2008-3,52.746,0.7095845665986206,0.4313867734467428,-7892.607761543437,3.141468520965748,0.843959701601586,0.4484128206903977,187424201.5596823,7656574.290823947,0.6213585443907181,36.52755020435324,33594443.39450834,2081114.5590103215,9.182258947430874,29244949.32349573,8.05959718596791
2008-4,51.297,0.7098016119392839,0.4338669727481246,-8007.976541076512,3.0675634134381013,1.0100789688419711,0.4473258895577853,187565785.01335144,7660974.24001083,0.6263187436812404,36.64363069840737,33611728.15632162,2082115.4834985605,9.18130796087854,29243569.051987454,8.06208461526937
2008-5,53.162,0.7100186572799473,0.4321500462512327,-7622.164669581103,2.983508587016217,0.8788234320750334,0.4544319127338644,187707368.4670206,7665374.189197713,0.646709513314914,36.93516878102333,33629012.918134905,2083116.407986799,9.180356974326203,29242188.78047918,8.06457204457083
2008-6,54.844,0.7102357026206108,0.416568100772241,-7526.222983080984,2.8968331481222203,0.7991930023670225,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,37.14072494290707,33646297.67994819,2084117.3324750375,9.17940598777387,29240808.508970905,8.067059473872291
2008-7,60.888,0.7104527479612741,0.4017041211332135,-7372.476799457021,2.8193033709764,0.902092951723226,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,37.2039074019872,33663582.441761464,2085118.2569632763,9.178455001221536,29239428.237462632,8.069546903173752
2008-8,59.457,0.7106697933019375,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9463193773473402,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,37.1024945589347,33680867.20357475,2086119.1814515148,9.177504014669204,29238047.96595436,8.072034332475214
2008-9,68.018,0.7108868386426009,0.393954511741958,-7785.307445305803,2.665912474404139,1.072336807943622,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,37.16285148984258,33698151.96538803,2087120.1059397536,9.176553028116867,29236667.69444608,8.074521761776674
2008-10,64.585,0.7111038839832643,0.4032616547632046,-7703.954458964581,2.598260780235978,1.0137661057737235,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,37.15896585544323,33715436.72720131,2088121.0304279923,9.175602041564536,29235287.422937803,8.077009191078135
2008-11,62.44,0.7113209293239277,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.0949575949903168,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,37.32461115034635,33732721.4890146,2089121.9549162309,9.1746510550122,29233907.151429527,8.079496620379597
2008-12,63.945,0.7115379746645911,0.4155686208661097,-7673.72643892393,2.504755709594416,1.1610813401906588,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,37.28159976403164,33750006.25082788,2090122.8794044692,9.173700068459866,29232526.87992125,8.081984049681058
2009-1,58.284,0.7117550200052545,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7012005668165715,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,37.12208450514668,33767291.01264116,2091123.803892708,9.172749081907533,29231146.608412974,8.084471478982518
2009-2,51.715,0.7119374897801165,0.4330860958676656,-8362.130172448553,2.419211323171128,0.7911392802955751,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,37.00953840862458,33838371.139963634,2091396.3746414736,9.176418935517232,29251170.90137011,8.081361156910427
2009-3,56.625,0.7121199595549785,0.4381030668091561,-8556.283355305572,2.384914975903917,0.6947273574987124,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,37.09580069252373,33909451.26728611,2091668.94539024,9.180088789126932,29271195.19432725,8.078250834838336
2009-4,49.219,0.7123024293298406,0.45007711682254,-8805.162211693303,2.3630365952461503,0.6925605788455927,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,37.396747669986354,33980531.39460858,2091941.5161390053,9.183758642736631,29291219.48728439,8.075140512766245
2009-5,49.385,0.7124848991047026,0.450431778065969,-8667.302626906909,2.3525692667827225,0.8262641115749951,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,37.80168872048697,34051611.52193105,2092214.0868877715,9.187428496346334,29311243.780241527,8.072030190694154
2009-6,51.296,0.7126673688795646,0.4443889715056729,-8866.763268778828,2.338774353162325,0.8459717013893588,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,38.32692300917533,34122691.649253525,2092486.657636537,9.191098349956034,29331268.073198665,8.068919868622062
2009-7,57.426,0.7128498386544266,0.4406435988198508,-9104.309037125651,2.304832376935664,1.0287709072004996,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,38.89466843274735,34193771.776576,2092759.2283853027,9.194768203565731,29351292.366155803,8.065809546549971
2009-8,61.581,0.7130323084292887,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9676854539357764,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,39.51751337744198,34264851.90389848,2093031.799134069,9.198438057175434,29371316.659112945,8.062699224477878
2009-9,64.048,0.7132147782041507,0.4517057294318006,-9303.102943424732,2.248138981864224,0.724499229322103,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,40.08888116457513,34335932.03122095,2093304.3698828344,9.202107910785134,29391340.952070083,8.059588902405787
2009-10,64.685,0.7133972479790127,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7633071541231229,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,40.74277905562949,34407012.15854342,2093576.9406316,9.205777764394837,29411365.24502722,8.056478580333696
2009-11,66.659,0.7135797177538747,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7775651006383951,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,41.4842239828908,34478092.285865895,2093849.511380366,9.209447618004535,29431389.53798436,8.053368258261605
