,Maranhão - Produção de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Maranhão - Desemprego,Maranhão - Consumo de Cimento (t),Goiais-Maranhão - value,Maranhão - IDH,Maranhão - PIB - Estadual,Maranhão - PIB - Construção Civil,Maranhão - PIB - Per Capita,Maranhão - PIB - Preços de Mercado
2010-10,38.20871319874856,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,7.964070110361096,127.15,0.3297859368393108,0.6625636552738959,48373953.536823936,2701332.932005371,6.17555358228981,40107676.70369252
2010-11,39.211562660320745,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,7.963221556735318,122.642,0.330704620318334,0.6627147803285083,48469904.10938378,2701405.025764232,6.177975701755511,40132013.661890216
2010-12,40.409965791428725,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,7.962373003109539,140.605,0.3317909820977198,0.6628659053831205,48565854.68194361,2701477.1195230926,6.180397821221211,40156350.62008792
2011-1,41.31996664919052,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,7.961524449483763,94.426,0.3327201589231023,0.6630170304377327,48661805.25450345,2701549.213281953,6.182819940686912,40180687.57828561
2011-2,42.03530758020202,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,8.156580918335289,104.158,0.3336354744108574,0.6631133926038364,48750562.92262996,2701128.1573629365,6.184929676292838,40202184.70998593
2011-3,42.98779746489284,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,8.351637387186816,79.061,0.3345588717988552,0.66320975476994,48839320.59075646,2700707.10144392,6.187039411898764,40223681.84168625
2011-4,43.702941671986935,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,8.546693856038342,95.736,0.3351203590627388,0.6633061169360437,48928078.25888297,2700286.045524903,6.189149147504692,40245178.97338656
2011-5,44.559241779778894,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,8.741750324889868,86.758,0.3355936876628984,0.6634024791021473,49016835.92700948,2699864.9896058864,6.191258883110618,40266676.10508688
2011-6,45.52623632365123,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,8.936806793741393,97.678,0.3361368164648771,0.663498841268251,49105593.59513598,2699443.9336868697,6.193368618716544,40288173.2367872
2011-7,46.45418101680952,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,9.13186326259292,106.713,0.3366680276600183,0.6635952034343546,49194351.26326249,2699022.877767853,6.195478354322471,40309670.36848752
2011-8,47.8437321128752,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,9.326919731444448,117.029,0.3372680941250111,0.6636915656004582,49283108.931389,2698601.8218488367,6.197588089928398,40331167.50018783
2011-9,49.127595974235525,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,9.521976200295972,114.554,0.338061946036375,0.6637879277665618,49371866.5995155,2698180.76592982,6.199697825534324,40352664.63188815
2011-10,50.47049540453815,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,9.717032669147498,115.92,0.3388450711625843,0.6638842899326655,49460624.26764201,2697759.710010804,6.20180756114025,40374161.76358847
2011-11,51.783965404210086,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,9.912089137999024,123.896,0.3397465739955951,0.6639806520987691,49549381.93576852,2697338.6540917866,6.203917296746177,40395658.89528878
2011-12,53.18470955068085,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,10.107145606850551,146.087,0.3406474709741384,0.6640770142648728,49638139.603895016,2696917.59817277,6.206027032352104,40417156.0269891
2012-1,54.40516389328317,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,10.302202075702075,112.02,0.3414634211119653,0.6641733764309764,49726897.272021525,2696496.542253753,6.20813676795803,40438653.15868942
2012-2,55.04739864797955,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,10.376157001089627,101.538,0.3421832905327006,0.6642856915450804,49801453.26563406,2694756.2854525503,6.2093215746656965,40452671.55695468
2012-3,55.70163576417375,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,10.450111926477176,120.242,0.3427010213727283,0.6643980066591845,49876009.25924659,2693016.0286513474,6.210506381373363,40466689.95521995
2012-4,56.44365771945328,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,10.524066851864728,87.994,0.3432082213312091,0.6645103217732884,49950565.25285912,2691275.7718501445,6.211691188081028,40480708.35348521
2012-5,57.11493407714197,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,10.598021777252278,115.596,0.3435808095873702,0.6646226368873924,50025121.24647166,2689535.5150489416,6.212875994788695,40494726.75175048
2012-6,57.67101094263246,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,10.671976702639828,136.142,0.3439441854938562,0.6647349520014965,50099677.24008419,2687795.2582477387,6.214060801496361,40508745.15001574
2012-7,58.14624744952479,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,10.745931628027378,130.392,0.3445026245362517,0.6648472671156005,50174233.23369673,2686055.001446536,6.215245608204027,40522763.548281
2012-8,58.5837394583618,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,10.819886553414928,142.59,0.3450572123164752,0.6649595822297045,50248789.22730926,2684314.744645333,6.216430414911693,40536781.94654626
2012-9,58.66707476850462,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,10.893841478802477,127.1,0.3455711042002728,0.6650718973438086,50323345.22092179,2682574.48784413,6.21761522161936,40550800.34481153
2012-10,58.74342194499194,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,10.967796404190029,163.534,0.3460142037145968,0.6651842124579126,50397901.21453433,2680834.231042927,6.218800028327026,40564818.7430768
2012-11,58.80091804185406,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,11.041751329577576,140.197,0.3462882499773578,0.6652965275720165,50472457.208146855,2679093.974241724,6.219984835034691,40578837.14134206
2012-12,58.84443549862005,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,11.115706254965128,151.425,0.3465491403785623,0.6654088426861205,50547013.20175939,2677353.7174405213,6.221169641742358,40592855.53960732
2013-1,58.85504508448109,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,11.189661180352678,141.106,0.3467931844251102,0.6655211578002246,50621569.195371926,2675613.4606393185,6.222354448450024,40606873.93787259
2013-2,59.0522466852013,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,11.256066155894503,98.573,0.3470232461700491,0.6655525547293928,50679885.87871627,2673595.0342407464,6.222752165073635,40613826.2882392
2013-3,59.53006585060945,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,11.322471131436329,102.713,0.3472556496753387,0.665583951658561,50738202.56206061,2671576.6078421744,6.223149881697244,40620778.63860581
2013-4,59.80020602174653,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,11.388876106978154,134.12,0.3476372165707772,0.6656153485877292,50796519.24540495,2669558.1814436023,6.223547598320855,40627730.988972425
2013-5,60.22680325337426,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,11.45528108251998,110.967,0.3483824585607371,0.6656467455168975,50854835.92874929,2667539.7550450303,6.223945314944466,40634683.33933903
2013-6,60.57835348752928,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,11.521686058061803,128.004,0.3491332498035501,0.6656781424460657,50913152.61209364,2665521.328646458,6.224343031568076,40641635.68970564
2013-7,60.70218853169005,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,11.588091033603632,152.977,0.3498882790553597,0.6657095393752339,50971469.29543798,2663502.902247886,6.224740748191687,40648588.040072255
2013-8,60.839641746279455,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,11.654496009145458,139.219,0.3506478760226116,0.6657409363044021,51029785.97878231,2661484.4758493137,6.225138464815297,40655540.39043887
2013-9,60.46867255512444,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,11.720900984687283,138.733,0.3517250144286851,0.6657723332335703,51088102.66212665,2659466.0494507416,6.225536181438907,40662492.74080548
2013-10,60.12195983228544,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,11.787305960229109,143.257,0.3526038525591405,0.6658037301627386,51146419.345471,2657447.6230521696,6.225933898062518,40669445.09117208
2013-11,59.71671216754558,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,11.853710935770934,148.12,0.353484644016213,0.6658351270919068,51204736.02881534,2655429.196653597,6.226331614686128,40676397.4415387
2013-12,59.31660087700141,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,11.92011591131276,125.336,0.3539976658533684,0.665866524021075,51263052.71215968,2653410.770255025,6.2267293313097385,40683349.791905314
2014-1,58.77680682243653,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,11.986520886854583,130.997,0.3542293024835568,0.6658979209502432,51321369.39550402,2651392.3438564534,6.227127047933349,40690302.14227192
2014-2,58.44428116792945,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,12.031764336825551,109.753,0.3544490143482832,0.6659180454012866,51356968.39979073,2647344.747613198,6.226407397643183,40688153.94978368
2014-3,58.23319713772435,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,12.07700778679652,124.87649999999984,0.3546585189159482,0.6659381698523299,51392567.40407743,2643297.1513699437,6.225687747353017,40686005.75729544
2014-4,58.00445349228661,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,12.122251236767486,140.0,0.3550658147841771,0.6659582943033733,51428166.40836414,2639249.5551266884,6.2249680970628525,40683857.56480719
2014-5,57.75589830397709,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,12.167494686738454,140.0,0.3554710717934213,0.6659784187544167,51463765.412650846,2635201.958883433,6.224248446772687,40681709.37231895
2014-6,57.48857104330025,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,12.21273813670942,140.0,0.3559178118384428,0.66599854320546,51499364.41693755,2631154.362640178,6.223528796482521,40679561.17983071
2014-7,57.20443961678326,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,12.257981586680389,140.0,0.3567213552332303,0.6660186676565034,51534963.42122427,2627106.766396923,6.222809146192355,40677412.98734246
2014-8,56.904810885502826,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,12.303225036651355,140.0,0.3573258191250054,0.6660387921075467,51570562.42551097,2623059.170153668,6.222089495902189,40675264.79485422
2014-9,56.590138873811824,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,12.348468486622322,140.0,0.357931300896608,0.6660589165585901,51606161.42979768,2619011.573910413,6.221369845612023,40673116.60236598
2014-10,56.26734426371606,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,12.39371193659329,140.0,0.3585386518495945,0.6660790410096334,51641760.43408439,2614963.977667157,6.220650195321857,40670968.40987773
2014-11,55.936403902873685,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,12.438955386564256,140.0,0.3591493548727577,0.6660991654606767,51677359.43837109,2610916.3814239027,6.219930545031692,40668820.21738949
2014-12,55.59753626738429,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,12.484198836535224,140.0,0.3597669284420516,0.6661192899117201,51712958.4426578,2606868.785180648,6.219210894741527,40666672.02490125
2015-1,55.250864854501934,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,12.52944228650619,126.5,0.3602407608515106,0.6661394143627635,51748557.446944505,2602821.188937393,6.218491244451361,40664523.832413
2015-2,54.7967305640942,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,12.54885190484558,113.0,0.3607192828193963,0.6671257652078681,51778078.39533673,2600094.4861903065,6.218691122453995,40667165.82633256
2015-3,54.33574452080629,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,12.568261523184969,113.0,0.3612028754040768,0.6681121160529727,51807599.34372896,2597367.7834432204,6.218891000456631,40669807.82025211
2015-4,53.77332571815724,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,12.587671141524352,113.0,0.3616915942965001,0.6690984668980773,51837120.29212118,2594641.080696135,6.219090878459266,40672449.814171664
2015-5,53.284071018084,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,12.607080759863742,113.0,0.362182499964372,0.670084817743182,51866641.24051341,2591914.3779490488,6.2192907564619,40675091.80809122
2015-6,52.78989280920051,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,12.62649037820313,113.0,0.3626682150950584,0.6710711685882866,51896162.188905634,2589187.6752019627,6.219490634464535,40677733.802010775
2015-7,52.33367116270401,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,12.645899996542518,113.0,0.3631485205091708,0.6720575194333912,51925683.137297854,2586460.9724548766,6.21969051246717,40680375.795930326
2015-8,51.91482795109205,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,12.665309614881906,113.0,0.3636232193143506,0.6730438702784958,51955204.08569008,2583734.2697077906,6.219890390469805,40683017.789849885
2015-9,51.28946032261885,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,12.684719233221294,113.0,0.3640921038713249,0.6740302211236004,51984725.03408231,2581007.5669607045,6.22009026847244,40685659.78376944
2015-10,50.83072946073097,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,12.704128851560682,113.0,0.364152656717093,0.6750165719687051,52014245.982474536,2578280.8642136184,6.220290146475074,40688301.777689
2015-11,50.253745167433934,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,12.723538469900069,113.0,0.3641965098631737,0.6760029228138097,52043766.93086676,2575554.161466533,6.2204900244777095,40690943.77160855
2015-12,49.71237033069698,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,12.742948088239457,113.0,0.3642232826355607,0.6769892736589143,52073287.87925898,2572827.458719447,6.220689902480345,40693585.765528105
2016-1,49.04802276852749,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,12.762357706578843,104.70800000000008,0.3644033972637687,0.6779756245040189,52102808.82765121,2570100.7559723607,6.220889780482979,40696227.75944766
2016-2,48.23171697150893,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,12.73717245885875,96.416,0.3648559298103035,0.6779602883260191,52111879.21110589,2569232.3118119207,6.220954360855765,40696312.73062316
2016-3,47.37104015117384,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,12.711987211138654,96.416,0.3653132137993244,0.6779449521480192,52120949.59456058,2568363.8676514807,6.22101894122855,40696397.70179867
2016-4,46.50279204940749,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,12.686801963418558,96.416,0.3657755545112301,0.6779296159700193,52130019.97801526,2567495.4234910407,6.221083521601336,40696482.67297418
2016-5,45.682198958736485,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,12.661616715698464,96.416,0.3662390185872924,0.6779142797920195,52139090.36146995,2566626.9793306007,6.221148101974121,40696567.64414969
2016-6,45.03106631903771,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,12.636431467978367,96.416,0.3667036705626775,0.6778989436140196,52148160.74492463,2565758.5351701607,6.2212126823469065,40696652.6153252
2016-7,44.31172540629765,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,12.611246220258272,96.416,0.3671278717611312,0.6778836074360197,52157231.12837932,2564890.091009721,6.221277262719692,40696737.586500704
2016-8,43.65529042241021,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,12.586060972538178,96.416,0.3675973925065987,0.67786827125802,52166301.511834,2564021.646849281,6.2213418430924765,40696822.55767621
2016-9,43.033810412959326,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,12.560875724818082,96.416,0.3680641593103047,0.6778529350800201,52175371.89528868,2563153.202688841,6.221406423465262,40696907.52885172
2016-10,42.42171391375825,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,12.535690477097988,96.416,0.3685280951962985,0.6778375989020202,52184442.27874336,2562284.758528401,6.221471003838047,40696992.50002722
2016-11,41.81184798824891,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,12.510505229377891,96.416,0.3689891042441904,0.6778222627240204,52193512.662198044,2561416.314367961,6.221535584210833,40697077.47120274
2016-12,41.06922031652187,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,12.485319981657796,91.99,0.3694348134150359,0.6778069265460205,52202583.04565273,2560547.870207521,6.221600164583618,40697162.442378245
2017-1,40.41940570527978,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,12.4601347339377,87.564,0.3700933416797907,0.6777915903680206,52211653.42910741,2559679.426047081,6.221664744956404,40697247.41355375
2017-2,39.5552126614181,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,12.448359894393626,66.661,0.370906659655878,0.6777369812041419,52205239.248763815,2559989.362777233,6.221517443370819,40694193.09973429
2017-3,38.9222837246288,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,12.43658505484955,78.801,0.3717268102035613,0.6776823720402634,52198825.06842022,2560299.299507385,6.221370141785233,40691138.78591482
2017-4,38.12886615735986,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,12.424810215305476,67.256,0.3723497476484488,0.6776277628763847,52192410.88807663,2560609.2362375367,6.221222840199648,40688084.47209536
2017-5,37.475550656119104,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,12.4130353757614,84.28,0.3729754242474681,0.677573153712506,52185996.70773303,2560919.1729676886,6.221075538614063,40685030.1582759
2017-6,36.95200942424226,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,12.401260536217324,86.501,0.3736038512736538,0.6775185445486275,52179582.52738943,2561229.1096978406,6.220928237028477,40681975.844456434
2017-7,36.35799139597781,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6368105713319717,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,12.389485696673251,88.78,0.3742351907875026,0.6774639353847488,52173168.34704584,2561539.046427992,6.220780935442892,40678921.53063697
2017-8,35.722671400738506,0.366903937105431,-5783.316459502323,2.20699398468004,0.545066944551691,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,12.377710857129175,86.195,0.3748696126299177,0.6774093262208701,52166754.16670224,2561848.983158144,6.2206336338573065,40675867.21681751
2017-9,34.93387228746598,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.78290954919478,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,12.3659360175851,84.121,0.3755072941261537,0.6773547170569916,52160339.98635864,2562158.919888296,6.2204863322717205,40672812.902998045
2017-10,34.49373783776898,0.3543133490207389,-6454.887704474953,2.232466347059879,0.909681615738396,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,12.354161178041023,88.187,0.3761484204578849,0.6773001078931129,52153925.80601504,2562468.856618448,6.220339030686136,40669758.589178585
2017-11,33.966493110769754,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,12.34238633849695,79.514,0.3768013952281052,0.6772454987292342,52147511.62567145,2562778.7933486,6.22019172910055,40666704.27535912
2017-12,33.56205939532764,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,12.330611498952877,74.061,0.3776708826845323,0.6771908895653557,52141097.445327856,2563088.730078752,6.2200444275149644,40663649.961539656
2018-1,32.96668570276908,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,12.3188366594088,64.818,0.3785085888079808,0.677136280401477,52134683.26498426,2563398.666808904,6.219897125929379,40660595.6477202
2018-2,32.44635229326381,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,12.309302046347836,44.254,0.3785923682272503,0.6770691310105791,52096883.21732294,2564826.854884941,6.218314579719735,40647570.33356372
2018-3,32.12612036105472,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,12.29976743328687,52.169,0.3786686220724941,0.6770019816196812,52059083.16966162,2566255.042960978,6.216732033510089,40634545.01940725
2018-4,31.69226485513392,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,12.290232820225905,53.399,0.3787370997923547,0.6769348322287834,52021283.1220003,2567683.231037015,6.215149487300445,40621519.70525078
2018-5,31.59005001443446,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,12.28069820716494,45.364,0.3789077435736022,0.6768676828378855,51983483.07433898,2569111.4191130525,6.213566941090799,40608494.39109431
2018-6,31.53525105638748,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,12.271163594103973,67.103,0.3789622073488329,0.6768005334469875,51945683.02667766,2570539.60718909,6.211984394881155,40595469.07693783
2018-7,31.44700992857829,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,12.261628981043009,61.062,0.3790082999363056,0.6767333840560896,51907882.97901635,2571967.795265127,6.210401848671509,40582443.76278136
2018-8,31.43766879637993,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,12.252094367982044,73.445,0.380169125001105,0.6766662346651917,51870082.93135503,2573395.983341164,6.2088193024618645,40569418.44862489
