State,Date,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
Amapá,2009-01,2.4327402135231306,1010.0536290322581,841.374064837905,24.456115591397847,22.932997311827958,91.67271505376344,0.9679435483870967,2009
Amapá,2009-02,2.3695473251028805,1009.4327380952382,915.8697802197795,24.570833333333333,22.895684523809525,90.93303571428571,1.0941964285714285,2009
Amapá,2009-03,1.5712328767123287,1009.2689516129032,1138.2300248138956,25.154032258064515,22.854301075268815,88.0524193548387,1.0724462365591398,2009
Amapá,2009-04,1.4363636363636372,1010.5669444444444,1283.503076923077,25.463194444444444,22.70736111111111,85.95694444444445,1.1588888888888889,2009
Amapá,2009-05,1.6946236559139793,1010.8287634408601,1206.2796526054583,25.431854838709675,22.579301075268816,85.45833333333333,1.2317204301075269,2009
Amapá,2009-06,1.867515923566877,1011.358611111111,1077.0828205128216,25.02472222222222,23.032083333333333,89.45277777777778,0.887361111111111,2009
Amapá,2009-07,1.6727272727272733,1011.3754032258065,1385.4367245657575,25.276478494623657,22.453629032258064,85.88172043010752,0.8862903225806451,2009
Amapá,2009-08,2.2181818181818183,1010.6985215053763,1523.0414392059556,26.039381720430107,22.27029569892473,81.81586021505376,0.9862903225806451,2009
Amapá,2009-09,1.7600000000000002,1011.0845833333334,1640.8079487179493,26.465,21.37986111111111,76.70694444444445,1.0972222222222223,2009
Amapá,2009-10,0.7571428571428568,1009.0620967741935,1521.9856410256411,26.339180107526886,21.725940860215054,78.70900537634411,1.1554435483870968,2009
Amapá,2009-11,2.7911111111111118,1008.4751388888889,1397.8343915343908,26.134166666666665,22.108888888888888,80.80833333333334,1.1277777777777778,2009
Amapá,2009-12,1.9840425531914867,1009.6422043010754,987.7618453865335,24.929973118279573,23.038709677419355,89.79704301075269,1.0865591397849461,2009
Amapá,2010-01,2.0244131455399046,1009.8965053763441,1040.7995012468825,25.071236559139784,23.050940860215057,89.20967741935483,1.2123655913978495,2010
Amapá,2010-02,2.030985915492957,1009.1141369047618,1132.914520547944,25.624255952380953,23.463839285714286,88.60119047619048,1.2482142857142857,2010
Amapá,2010-03,2.3069767441860445,1009.6182795698925,1242.3605459057082,25.863575268817204,23.61948924731183,88.27822580645162,1.1411290322580645,2010
Amapá,2010-04,2.756687898089171,1009.3347222222222,1131.1184615384618,25.89736111111111,23.910416666666666,89.50833333333334,0.9406944444444444,2010
Amapá,2010-05,2.76509433962264,1009.831182795699,985.8467821782186,25.62244623655914,24.04771505376344,91.46908602150538,0.8022849462365591,2010
Amapá,2010-06,2.5472727272727247,1011.47625,1261.2438461538454,25.592222222222226,23.293055555555554,88.14583333333333,0.8715277777777778,2010
Amapá,2010-07,1.9618181818181817,1011.1125,1253.1330024813897,25.373521505376345,23.206720430107527,88.71908602150538,0.8389784946236559,2010
Amapá,2010-08,2.879069767441862,1010.9744623655914,1436.3053164556954,25.81989247311828,22.972580645161294,85.72043010752688,0.9334677419354839,2010
Amapá,2010-09,1.1058823529411763,1009.891875,1616.2756250000002,26.98493055555556,22.906111111111112,80.48194444444442,1.0209722222222217,2010
Amapá,2010-10,1.7187500000000075,1010.0160618279571,1468.230120481928,28.168413978494616,23.085887096774197,76.34946236559139,0.870833333333334,2010
Amapá,2010-11,3.5733333333333333,1007.8083333333333,1509.7520107238615,26.164305555555554,22.39027777777778,82.08888888888889,1.024861111111111,2010
Amapá,2010-12,2.9594771241830036,1007.5657258064516,1087.2874999999995,24.98266129032258,23.076209677419357,89.94220430107526,0.882258064516129,2010
Amapá,2011-01,2.657142857142853,1008.6491935483871,1057.6189054726374,24.308736559139785,22.384341397849465,89.75672043010752,1.0401881720430106,2011
Amapá,2011-02,,1011.1541153530377,843.7333333333335,25.136401888341545,23.520258620689656,90.75738916256157,0.8832230090311987,2011
Amapá,2011-03,,1011.7902213676824,953.4,25.49271240120951,22.894316410968436,85.64807224149878,0.6573239483142496,2011
Amapá,2011-04,0.05563725490196071,1010.4596636450258,238.5,28.115037244860154,24.31711648022707,79.90948544360731,0.8130818619582665,2011
Amapá,2011-05,0.1772718978991246,1010.1476604689207,1814.9,27.93607648241362,25.249259067275517,85.50656644346658,0.8905134859810804,2011
Amapá,2011-06,0.14847807874895283,1009.7332588662383,,27.51081495953112,24.91081495953112,85.74253418922692,0.8742606026785714,2011
Amapá,2011-07,0.1075956436749512,1009.2835520804244,,27.122648618476138,24.522648618476136,85.53823611498744,0.8538364955357143,2011
Amapá,2011-08,0.0660430047472773,1008.8264730522201,,26.728118894780913,24.128118894780908,85.33058889198996,0.8330775669642857,2011
Amapá,2011-09,0.025160569673275606,1008.3767662664061,,26.33995255372593,23.73995255372593,85.1262908177505,0.8126534598214286,2011
Amapá,2011-10,0.8516816695960712,1008.1038518517685,1483.3320809248553,25.953452346654906,22.697605572461352,83.88870157464011,0.9843709122383846,2011
Amapá,2011-11,1.9000000000000001,1008.3575000000001,1395.7239999999995,25.577083333333334,22.69013888888889,85.62638888888888,0.9615277777777778,2011
Amapá,2011-12,1.8787878787878791,1008.9254032258065,1238.224317617866,25.1875,22.523118279569893,86.54301075268818,0.990994623655914,2011
Amapá,2012-01,2.056540084388184,1009.7900537634409,858.0156716417908,24.323655913978495,22.76478494623656,91.39784946236558,0.9096774193548387,2012
Amapá,2012-02,2.2258333333333318,1009.5850574712643,912.3198938992048,24.02413793103448,22.39683908045977,91.10057471264368,0.9410919540229885,2012
Amapá,2012-03,1.7157303370786496,1010.2146505376344,1081.3729528535982,24.79314516129032,22.489919354838708,88.02822580645162,1.0899193548387096,2012
Amapá,2012-04,1.8395061728395043,1009.6863888888888,1029.7787179487177,25.063750000000002,23.24111111111111,90.22916666666667,0.9302777777777778,2012
Amapá,2012-05,1.9456647398843911,1010.5061827956989,1166.9282878411905,25.207930107526884,23.065456989247313,88.84811827956989,0.900268817204301,2012
Amapá,2012-06,2.2339999999999987,1011.6627777777777,1296.323846153846,25.198611111111113,22.783611111111114,87.6361111111111,0.9254166666666666,2012
Amapá,2012-07,1.2040816326530617,1011.1720430107526,1348.1029776674943,25.259543010752687,22.60793010752688,86.61424731182795,0.8657258064516129,2012
Amapá,2012-08,2.572222222222223,1011.7628360215054,1530.9165000000007,25.864717741935486,22.34717741935484,82.88575268817205,0.9660618279569892,2012
Amapá,2012-09,1.6545454545454545,1011.6343055555554,1671.6746153846148,26.48472222222222,21.760277777777777,78.19027777777778,1.0770833333333334,2012
Amapá,2012-10,1.6307692307692305,1009.1483870967742,1555.8248101265835,26.751344086021504,21.650000000000002,76.76478494623656,1.1333333333333333,2012
Amapá,2012-11,1.7111111111111112,1008.5506944444444,1533.1467191601062,26.5875,21.766666666666666,77.97361111111111,1.15625,2012
Amapá,2012-12,2.020833333333333,1008.6004032258064,1224.15425,25.786155913978497,22.364247311827956,83.35215053763442,1.1116935483870969,2012
Amapá,2013-01,1.4744827586206897,1010.4377688172042,1082.3362282878409,25.095295698924733,22.75188172043011,87.48387096774194,1.2920698924731182,2013
Amapá,2013-02,1.329133858267714,1009.3538690476191,837.6091160220996,24.602232142857144,23.185267857142858,91.91666666666667,0.9461309523809524,2013
Amapá,2013-03,1.7215909090909078,1010.1395161290324,1205.4763681592037,25.35900537634409,23.208198924731178,88.14650537634408,1.1907258064516126,2013
Amapá,2013-04,2.1177914110429437,1010.4123611111112,1096.17564102564,25.436666666666667,23.610138888888887,89.81527777777778,1.0362500000000001,2013
