,Sergipe - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Sergipe - value,Sergipe - Produção de Cimento (t),Sergipe - Consumo de Cimento (t),Sergipe - PIB - Estadual,Sergipe - PIB - Construção Civil,Sergipe - PIB - Per Capita,Sergipe - PIB - Preços de Mercado,Sergipe - Desemprego
2009-8,0.6877447042264466,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9676854539357764,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,0.3744345009376963,238.6973400091165,30.592,23154331.41193161,1312372.0285535865,9.967975841600746,20478933.996533558,8.160615569922342
2009-9,0.6878799785237829,0.4517057294318006,-9303.102943424732,2.248138981864224,0.724499229322103,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,0.3758934538874949,240.3812016870652,34.86,23198946.789065864,1313116.378223762,9.96876830079413,20488085.973118,8.157592117580824
2009-10,0.6880152528211192,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7633071541231229,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,0.3775701451451856,242.39345273042088,38.581,23243562.166200116,1313860.727893938,9.969560759987512,20497237.949702445,8.154568665239305
2009-11,0.6881505271184555,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7775651006383951,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,0.3792685521021793,243.20701931221436,38.62,23288177.54333436,1314605.077564114,9.970353219180897,20506389.92628689,8.151545212897785
2009-12,0.6882858014157918,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6588931475137494,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,0.3809886272071324,244.1521361782099,39.279,23332792.92046861,1315349.4272342897,9.97114567837428,20515541.902871333,8.148521760556267
2010-1,0.688421075713128,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.8031841697782718,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,0.3827302971112427,244.46631332242575,37.426,23377408.29760286,1316093.7769044656,9.971938137567662,20524693.87945578,8.145498308214748
2010-2,0.6885271713403553,0.4638866746250542,-9576.958631035535,2.030863470139216,0.5926900446632651,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,0.3844934618054952,244.56696937113375,35.885,23414147.852699496,1315466.2222997986,9.971018953939073,20527792.12752139,8.144441703066615
2010-3,0.6886332669675828,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.7585008947055016,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,0.3862779937143575,246.3849108920804,44.363,23450887.40779613,1314838.6676951316,9.970099770310483,20530890.375586998,8.143385097918483
2010-4,0.6887393625948102,0.455830055988475,-10059.393149424635,1.938766300428007,0.6804934266711138,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,0.3880837367790224,247.01607779742653,34.346,23487626.962892767,1314211.1130904646,9.969180586681896,20533988.623652603,8.14232849277035
2010-5,0.6888454582220375,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8415792375791469,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,0.3899105922278403,248.3904427706317,38.924,23524366.517989404,1313583.5584857976,9.968261403053306,20537086.871718213,8.141271887622215
2010-6,0.6889515538492648,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7475516797723416,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,0.3915501913834658,249.1276241444826,33.763,23561106.07308604,1312956.0038811306,9.967342219424715,20540185.11978382,8.140215282474083
2010-7,0.6890576494764922,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6585535280859806,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,0.3932021348682123,249.4754957926288,38.812,23597845.62818268,1312328.4492764636,9.96642303579613,20543283.36784943,8.13915867732595
2010-8,0.6891637451037196,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8571799086828237,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,0.3948659918085261,249.44680703851384,40.815,23634585.183279317,1311700.8946717966,9.96550385216754,20546381.61591504,8.138102072177817
2010-9,0.6892698407309469,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.9272688877681192,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,0.3965412990395466,249.53753118532268,41.58,23671324.73837595,1311073.3400671296,9.96458466853895,20549479.863980643,8.137045467029685
2010-10,0.6893759363581742,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8758085186592697,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,0.3982275603107812,250.7624462126268,45.091,23708064.293472588,1310445.7854624626,9.96366548491036,20552578.112046253,8.13598886188155
2010-11,0.6894820319854016,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8037657062983529,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,0.3997245005252082,251.50125016725363,43.149,23744803.84856922,1309818.2308577956,9.962746301281772,20555676.360111862,8.134932256733418
2010-12,0.689588127612629,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7859094411250622,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,0.4012446621287099,251.84212442474947,46.128,23781543.40366586,1309190.6762531286,9.961827117653185,20558774.60817747,8.133875651585285
2011-1,0.6896942232398563,0.485803381917484,-10517.124472033394,2.035093128055376,0.9418321282514702,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,0.4029926880059273,251.77084740111576,45.646,23818282.958762497,1308563.1216484616,9.960907934024595,20561872.85624308,8.132819046437152
2011-2,0.6897645625489929,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9643537751632691,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,0.4045609979880218,252.01826176528863,43.796,23850277.72860078,1307651.10122879,9.958903544991482,20563337.071732983,8.441137917787849
2011-3,0.6898349018581295,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8509315411312844,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,0.4061500302398814,253.6414450957892,46.183,23882272.498439062,1306739.0808091187,9.956899155958371,20564801.28722289,8.749456789138543
2011-4,0.6899052411672659,0.4724763218727945,-10225.7655016099,2.095742570726438,0.9119394548460248,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,0.4077602426220806,254.5053953608391,43.55,23914267.268277347,1305827.060389447,9.95489476692526,20566265.5027128,9.05777566048924
2011-5,0.6899755804764025,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.981952980012904,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,0.4091838656487476,254.95056590897428,45.0,23946262.038115628,1304915.0399697756,9.952890377892146,20567729.718202703,9.366094531839936
2011-6,0.6900459197855391,0.460777089427583,-9975.112230204764,2.095226448555367,0.8370840617867931,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,0.410200400432937,254.057226347657,43.706,23978256.807953916,1304003.0195501042,9.950885988859037,20569193.933692608,9.67441340319063
2011-7,0.6901162590946757,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.865031119055218,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,0.410792845932533,255.05149619128636,46.368,24010251.5777922,1303090.9991304325,9.948881599825922,20570658.149182517,9.982732274541329
2011-8,0.6901865984038122,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8749809524957644,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,0.4113601790173923,256.97590573688274,53.442,24042246.34763048,1302178.978710761,9.94687721079281,20572122.364672422,10.291051145892023
2011-9,0.6902569377129488,0.4606035369977562,-9679.164240091171,2.075344728788324,1.051632929733649,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,0.4123178459169779,257.6408356496943,51.711,24074241.117468763,1301266.9582910896,9.9448728217597,20573586.580162328,10.599370017242718
2011-10,0.6903272770220854,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8454056053728413,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,0.4134693641216614,258.2410118530133,52.252,24106235.887307044,1300354.9378714182,9.942868432726586,20575050.795652237,10.907688888593414
2011-11,0.6903976163312219,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9095885485065074,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,0.4144060828762833,258.43622734531107,49.106,24138230.65714533,1299442.9174517468,9.940864043693471,20576515.011142146,11.216007759944109
2011-12,0.6904679556403585,0.4721630104203435,-9986.589161982563,2.076644486808949,0.9509558872325296,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,0.415327256973714,259.22057852966,58.722,24170225.42698361,1298530.897032075,9.938859654660362,20577979.226632047,11.524326631294803
2012-1,0.690538294949495,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.7067068004037954,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,0.4162321269689503,259.76054674091404,54.43,24202220.19682189,1297618.8766124037,9.93685526562725,20579443.442121956,11.832645502645502
2012-2,0.6905836997755332,0.476080947409229,-9928.241624071832,2.1011962123086314,0.7404291834197307,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,0.417119919415026,261.099041300475,54.859,24226328.48616877,1295787.5457394451,9.933443363437584,20577268.64367179,11.89080452926765
2012-3,0.6906291046015713,0.4859216468538039,-9880.218215766452,2.117529533577395,0.8195461604428426,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,0.4179898471213429,262.5791518063216,60.825,24250436.775515653,1293956.2148664864,9.930031461247918,20575093.84522162,11.948963555889796
2012-4,0.6906745094276094,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6810678508344918,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,0.4192492727010773,263.0696809211896,59.199,24274545.06486253,1292124.883993528,9.92661955905825,20572919.046771456,12.007122582511949
2012-5,0.6907199142536476,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5439273938364722,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,0.4204975489443845,263.9522856496628,59.829,24298653.35420941,1290293.553120569,9.923207656868584,20570744.248321287,12.065281609134097
2012-6,0.6907653190796859,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5485345391500699,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,0.4219380990814568,264.5505349212466,55.237,24322761.64355629,1288462.2222476108,9.919795754678916,20568569.449871123,12.123440635756245
2012-7,0.690810723905724,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5506897392060969,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,0.4233745869936608,265.2695272694604,49.947,24346869.932903163,1286630.8913746525,9.91638385248925,20566394.65142096,12.18159966237839
2012-8,0.690856128731762,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6454078839920825,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,0.4248066778533638,266.54567193516834,48.731,24370978.222250044,1284799.5605016935,9.912971950299584,20564219.85297079,12.23975868900054
2012-9,0.6909015335578003,0.495333786512332,-8953.98283753283,2.23523857379288,0.7409720966684825,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,0.4262340387930544,268.0736569330593,49.443,24395086.51159692,1282968.229628735,9.90956004810992,20562045.054520626,12.297917715622686
2012-10,0.6909469383838385,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6128687011734038,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,0.4276563396043504,269.1010624147915,53.912,24419194.8009438,1281136.8987557765,9.906148145920252,20559870.256070457,12.356076742244834
2012-11,0.6909923432098766,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8852303174292789,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,0.4290732534674846,269.1609542906374,51.322,24443303.09029068,1279305.5678828177,9.902736243730589,20557695.457620293,12.414235768866984
2012-12,0.6910377480359147,0.4951952296466009,-8544.01174850321,2.257490310710041,0.6836336087568325,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,0.4306926157724289,269.16712026400097,48.35,24467411.37963756,1277474.2370098592,9.89932434154092,20555520.659170125,12.472394795489132
2013-1,0.6910831528619529,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6001335188895731,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,0.4323140025814844,269.0754420449769,53.319,24491519.668984435,1275642.906136901,9.895912439351251,20553345.86071996,12.53055382211128
2013-2,0.6911392858679386,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7074393944091001,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,0.4339328049197611,269.4653544721111,45.52,24509385.90823745,1273897.797839503,9.8930826356373,20549768.307585116,12.577993579703428
2013-3,0.6911954188739244,0.5277338631085374,-7874.357530363,2.30250674180213,0.7231039597573724,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,0.4357567193469395,269.8028554894515,51.545,24527252.147490468,1272152.6895421054,9.890252831923346,20546190.754450265,12.625433337295576
2013-4,0.6912515518799103,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7189617973484183,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,0.4377895089205529,269.0398189668732,51.682,24545118.38674348,1270407.5812447076,9.887423028209394,20542613.201315414,12.672873094887724
2013-5,0.691307684885896,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7142694802829325,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,0.440035004151134,269.06507542530534,42.753,24562984.6259965,1268662.47294731,9.88459322449544,20539035.64818057,12.720312852479871
2013-6,0.6913638178918817,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6063186036765393,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,0.4422972722838358,268.8859732871547,41.322,24580850.865249515,1266917.3646499123,9.881763420781487,20535458.095045723,12.767752610072025
2013-7,0.6914199508978676,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6146829914853935,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,0.444584963546099,270.24965850166336,47.796,24598717.10450253,1265172.2563525147,9.878933617067537,20531880.54191088,12.81519236766417
2013-8,0.6914760839038534,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7815049760427922,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,0.4469072516606616,269.9871551085807,50.951,24616583.343755547,1263427.148055117,9.87610381335358,20528302.98877603,12.86263212525632
2013-9,0.6915322169098391,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.804220606343285,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,0.4492653551839936,268.70204824444625,51.242,24634449.58300856,1261682.0397577195,9.873274009639628,20524725.43564118,12.910071882848468
2013-10,0.6915883499158249,0.584033531345466,-6919.499864502943,2.512916253999241,0.5493947941730588,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,0.4518561206792388,267.5015190554179,53.111,24652315.82226158,1259936.931460322,9.870444205925674,20521147.882506333,12.957511640440616
2013-11,0.6916444829218107,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.492337346751902,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,0.4542721769355158,266.27532940648734,52.726,24670182.061514597,1258191.823162924,9.86761440221172,20517570.32937149,13.004951398032764
2013-12,0.6917006159277965,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6011934181917633,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,0.4567184237530512,264.90683236400406,48.372,24688048.30076761,1256446.7148655264,9.864784598497767,20513992.77623664,13.052391155624914
2014-1,0.6917567489337823,0.6166578720311803,-4791.082206933234,2.625524917219098,0.8458265355767571,0.559340440568571,195457708.66030347,7839143.45463983,0.5881063236886775,0.45919579450365,263.83056990581287,55.907,24705914.540020622,1254701.6065681288,9.861954794783816,20510415.22310179,13.099830913217062
2014-2,0.6917272819124891,0.6267255529646644,-3998.777950768382,2.657054580116229,0.8449975925961759,0.5677726853077433,195539057.87683183,7838649.955390375,0.5806989603027664,0.4617052571063989,262.5328403494114,53.848,24717178.976352293,1253369.4420503022,9.859317488584022,20506251.085531205,13.141978785827712
2014-3,0.6916978148911959,0.6244938102208978,-3922.007671721373,2.686153730479649,0.9519917340746724,0.5596242995943259,195620407.09336025,7838156.45614092,0.586635485690803,0.46426414154908,261.00207239997275,53.882,24728443.412683964,1252037.2775324755,9.85668018238423,20502086.947960623,13.184126658438364
2014-4,0.6916683478699027,0.6209952829426753,-3994.229497353106,2.7114317753143893,0.7872261937543699,0.5364320176075347,195701756.30988863,7837662.956891467,0.591883402393797,0.4667676985782175,259.40985795144667,53.916,24739707.84901563,1250705.113014649,9.854042876184437,20497922.81039004,13.226274531049016
2014-5,0.6916388808486096,0.6257914627476894,-3354.8084163966905,2.7478086602191683,0.7628605212524775,0.5495264900123437,195783105.52641705,7837169.457642012,0.5752470773836221,0.4687497072695876,257.7751385322391,53.916,24750972.2853473,1249372.9484968225,9.851405569984644,20493758.67281945,13.268422403659663
2014-6,0.6916094138273163,0.6262539734123189,-3377.357259521218,2.7716833665507616,0.8204530479465566,0.5920559285981742,195864454.74294543,7836675.958392558,0.5716034891312047,0.470746690092551,256.08904515083395,53.916,24762236.72167897,1248040.7839789956,9.848768263784851,20489594.53524887,13.310570276270315
2014-7,0.6915799468060232,0.6313860080878928,-3216.635878446735,2.7882412615797647,0.8622866555215983,0.5985422951333923,195945803.95947385,7836182.459143104,0.5673668679938052,0.4725305388886958,254.35633253161276,53.916,24773501.15801064,1246708.619461169,9.84613095758506,20485430.39767829,13.352718148880966
2014-8,0.69155047978473,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9441698267557116,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,0.4746194358661454,252.57358511713772,53.916,24784765.594342303,1245376.454943342,9.843493651385266,20481266.2601077,13.394866021491616
2014-9,0.6915210127634368,0.6425793355672005,-2848.963410513361,2.808315116654504,0.859855655660007,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,0.47666867582559,250.72841133367936,53.916,24796030.030673973,1244044.2904255155,9.840856345185474,20477102.122537117,13.437013894102266
2014-10,0.6914915457421437,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9527685333529272,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,0.4785550969895193,248.81439757509145,53.916,24807294.467005644,1242712.1259076889,9.83821903898568,20472937.98496653,13.479161766712917
2014-11,0.6914620787208505,0.6373515694579686,-3227.51837665533,2.795899184623759,0.903484686433327,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,0.4803448675484003,246.8403548524153,53.916,24818558.90333731,1241379.9613898622,9.835581732785888,20468773.847395945,13.521309639323569
2014-12,0.6914326116995573,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.8145209650102684,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,0.4821422474276026,244.82480326038169,53.916,24829823.33966898,1240047.7968720356,9.832944426586096,20464609.709825363,13.56345751193422
2015-1,0.6914031446782641,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.0536605772588818,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,0.4839432603185246,242.767992126197,53.791,24841087.77600065,1238715.632354209,9.830307120386305,20460445.572254777,13.60560538454487
2015-2,0.6921330442991929,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9343924255717088,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,0.4853724288437703,240.03700801706736,53.666,24848181.64605493,1237360.760831351,9.828949388780746,20458072.266983148,13.632600632073611
2015-3,0.6928629439201215,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0502918609744532,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,0.4864834415769134,237.4699782060315,53.666,24855275.516109213,1236005.889308493,9.827591657175187,20455698.96171152,13.659595879602358
2015-4,0.6935928435410502,0.5743851449816068,-1983.071950652572,2.644962597296267,1.1781201483239936,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,0.4873064359081374,234.60342036059728,53.666,24862369.38616349,1234651.0177856346,9.826233925569632,20453325.656439885,13.686591127131102
2015-5,0.694322743161979,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.981061434687602,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,0.487900658907884,231.75208977679569,53.666,24869463.256217778,1233296.1462627766,9.824876193964077,20450952.351168256,13.713586374659846
2015-6,0.6950526427829077,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.4881019988008789,228.80449531749665,53.666,24876557.12627206,1231941.2747399183,9.82351846235852,20448579.045896627,13.740581622188593
2015-7,0.6957825424038364,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.4883347483216349,225.786904221906,53.666,24883650.996326342,1230586.4032170605,9.822160730752962,20446205.740625,13.767576869717336
2015-8,0.696512442024765,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.4885255602558295,222.7950555922899,53.666,24890744.86638062,1229231.5316942022,9.820802999147404,20443832.43535337,13.794572117246078
2015-9,0.6972423416456938,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.488676954308792,220.2031929199458,53.666,24897838.736434903,1227876.660171344,9.819445267541848,20441459.13008174,13.821567364774824
2015-10,0.6979722412666225,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.4888445379644002,218.1093894585128,53.666,24904932.606489185,1226521.788648486,9.818087535936291,20439085.82481011,13.848562612303567
2015-11,0.6987021408875511,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.4888075668885872,216.06383870872176,53.666,24912026.476543467,1225166.917125628,9.816729804330736,20436712.51953848,13.87555785983231
2015-12,0.6994320405084798,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.4886307381121192,214.04778379652245,53.666,24919120.34659775,1223812.0456027696,9.81537207272518,20434339.214266848,13.902553107361056
2016-1,0.7001619401294086,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.4876044588133247,211.9935676449996,49.54099999999994,24926214.216652032,1222457.1740799116,9.814014341119622,20431965.90899522,13.9295483548898
2016-2,0.7001858942212981,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.4864985131869915,209.47891686999748,45.416,24930324.93683337,1221067.8294910258,9.814690277801809,20433062.77910971,13.912533819909664
2016-3,0.7002098483131874,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.4853106204539424,207.3412811138579,45.416,24934435.65701471,1219678.48490214,9.815366214483994,20434159.6492242,13.895519284929527
2016-4,0.7002338024050769,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.4841115690030212,204.95000840539493,45.416,24938546.377196047,1218289.1403132542,9.81604215116618,20435256.51933869,13.878504749949396
2016-5,0.7002577564969664,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.4829430765627111,202.0466254700527,45.416,24942657.097377382,1216899.795724369,9.816718087848368,20436353.389453176,13.861490214969258
2016-6,0.7002817105888558,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.4819592677727748,199.5958342413784,45.416,24946767.817558724,1215510.4511354829,9.817394024530556,20437450.259567667,13.844475679989124
2016-7,0.7003056646807453,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.4809554428274732,197.37604218200173,45.416,24950878.53774006,1214121.106546597,9.818069961212744,20438547.12968216,13.82746114500899
2016-8,0.7003296187726348,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.4799477878058157,195.5342210961496,45.416,24954989.2579214,1212731.7619577113,9.818745897894928,20439643.999796648,13.810446610028851
2016-9,0.7003535728645242,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.4785667337637681,193.30471804032769,45.416,24959099.978102736,1211342.4173688255,9.819421834577115,20440740.869911134,13.793432075048718
2016-10,0.7003775269564136,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.4771320002523024,191.24605841043424,45.416,24963210.698284075,1209953.07277994,9.820097771259302,20441837.740025625,13.776417540068582
2016-11,0.7004014810483031,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.4757845901148082,188.85272554118464,45.416,24967321.418465413,1208563.7281910542,9.820773707941488,20442934.610140115,13.759403005088448
2016-12,0.7004254351401925,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.4744507069018777,187.16825730451228,44.845,24971432.13864675,1207174.3836021684,9.821449644623677,20444031.480254605,13.742388470108311
2017-1,0.700449389232082,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7810959396630986,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,0.4729916958707405,185.4093756086199,44.274,24975542.85882809,1205785.0390132826,9.822125581305862,20445128.350369096,13.725373935128175
2017-2,0.7004603694535372,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8250449919080073,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,0.471466153739153,183.60538343479175,37.579,24972137.646478392,1205129.395527482,9.82270760404682,20444840.03935905,13.718172907723156
2017-3,0.7004713496749924,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8524307741146059,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,0.47026806649212,182.43635028005156,48.016,24968732.43412869,1204473.7520416812,9.82328962678778,20444551.728349008,13.710971880318136
2017-4,0.7004823298964475,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7995101208234832,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,0.4691330588373283,180.86599052646005,38.263,24965327.221778996,1203818.1085558804,9.823871649528735,20444263.41733896,13.703770852913117
2017-5,0.7004933101179027,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6463345560938362,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,0.4680642144073118,180.2623491012736,40.413,24961922.00942929,1203162.4650700798,9.824453672269696,20443975.10632892,13.696569825508096
2017-6,0.7005042903393579,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0790560442164825,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,0.4669614298256675,178.80072174054862,34.053,24958516.7970796,1202506.8215842792,9.825035695010657,20443686.79531887,13.689368798103075
